bootstrap_id,object_A,object_B,A_selected_peak_day,B_selected_peak_day,selected_peak_delta_B_minus_A
855,H,Jw,35.0,50.0,15.0
855,H,P,35.0,44.0,9.0
855,H,V,35.0,43.0,8.0
855,Je,Jw,45.0,50.0,5.0
855,Je,P,45.0,44.0,-1.0
855,Je,V,45.0,43.0,-2.0
855,Jw,P,50.0,44.0,-6.0
855,Jw,V,50.0,43.0,-7.0
855,P,V,44.0,43.0,-1.0
856,H,Je,33.0,49.0,16.0
856,H,Jw,33.0,52.0,19.0
856,H,P,33.0,45.0,12.0
856,H,V,33.0,44.0,11.0
856,Je,Jw,49.0,52.0,3.0
856,Je,P,49.0,45.0,-4.0
856,Je,V,49.0,44.0,-5.0
856,Jw,P,52.0,45.0,-7.0
856,Jw,V,52.0,44.0,-8.0
856,P,V,45.0,44.0,-1.0
857,H,Je,52.0,45.0,-7.0
857,H,Jw,52.0,50.0,-2.0
857,H,P,52.0,41.0,-11.0
857,H,V,52.0,46.0,-6.0
857,Je,Jw,45.0,50.0,5.0
857,Je,P,45.0,41.0,-4.0
857,Je,V,45.0,46.0,1.0
857,Jw,P,50.0,41.0,-9.0
857,Jw,V,50.0,46.0,-4.0
857,P,V,41.0,46.0,5.0
858,H,Je,32.0,45.0,13.0
858,H,Jw,32.0,51.0,19.0
858,H,P,32.0,42.0,10.0
858,H,V,32.0,46.0,14.0
858,Je,Jw,45.0,51.0,6.0
858,Je,P,45.0,42.0,-3.0
858,Je,V,45.0,46.0,1.0
858,Jw,P,51.0,42.0,-9.0
858,Jw,V,51.0,46.0,-5.0
858,P,V,42.0,46.0,4.0
859,H,Je,54.0,54.0,0.0
859,H,Jw,54.0,48.0,-6.0
859,H,P,54.0,45.0,-9.0
859,H,V,54.0,43.0,-11.0
859,Je,Jw,54.0,48.0,-6.0
859,Je,P,54.0,45.0,-9.0
859,Je,V,54.0,43.0,-11.0
859,Jw,P,48.0,45.0,-3.0
859,Jw,V,48.0,43.0,-5.0
859,P,V,45.0,43.0,-2.0
860,H,Je,32.0,45.0,13.0
860,H,Jw,32.0,51.0,19.0
860,H,P,32.0,44.0,12.0
860,H,V,32.0,44.0,12.0
860,Je,Jw,45.0,51.0,6.0
860,Je,P,45.0,44.0,-1.0
860,Je,V,45.0,44.0,-1.0
860,Jw,P,51.0,44.0,-7.0
860,Jw,V,51.0,44.0,-7.0
860,P,V,44.0,44.0,0.0
861,H,Je,35.0,21.0,-14.0
861,H,Jw,35.0,49.0,14.0
861,H,P,35.0,45.0,10.0
861,H,V,35.0,32.0,-3.0
861,Je,Jw,21.0,49.0,28.0
861,Je,P,21.0,45.0,24.0
861,Je,V,21.0,32.0,11.0
861,Jw,P,49.0,45.0,-4.0
861,Jw,V,49.0,32.0,-17.0
861,P,V,45.0,32.0,-13.0
862,H,Je,50.0,46.0,-4.0
862,H,Jw,50.0,46.0,-4.0
862,H,P,50.0,48.0,-2.0
862,H,V,50.0,47.0,-3.0
862,Je,Jw,46.0,46.0,0.0
862,Je,P,46.0,48.0,2.0
862,Je,V,46.0,47.0,1.0
862,Jw,P,46.0,48.0,2.0
862,Jw,V,46.0,47.0,1.0
862,P,V,48.0,47.0,-1.0
863,H,Je,54.0,45.0,-9.0
863,H,Jw,54.0,49.0,-5.0
863,H,P,54.0,41.0,-13.0
863,H,V,54.0,44.0,-10.0
863,Je,Jw,45.0,49.0,4.0
863,Je,P,45.0,41.0,-4.0
863,Je,V,45.0,44.0,-1.0
863,Jw,P,49.0,41.0,-8.0
863,Jw,V,49.0,44.0,-5.0
863,P,V,41.0,44.0,3.0
864,H,Je,32.0,32.0,0.0
864,H,Jw,32.0,39.0,7.0
864,H,P,32.0,45.0,13.0
864,H,V,32.0,44.0,12.0
864,Je,Jw,32.0,39.0,7.0
864,Je,P,32.0,45.0,13.0
864,Je,V,32.0,44.0,12.0
864,Jw,P,39.0,45.0,6.0
864,Jw,V,39.0,44.0,5.0
864,P,V,45.0,44.0,-1.0
865,H,Je,51.0,30.0,-21.0
865,H,Jw,51.0,49.0,-2.0
865,H,P,51.0,43.0,-8.0
865,H,V,51.0,43.0,-8.0
865,Je,Jw,30.0,49.0,19.0
865,Je,P,30.0,43.0,13.0
865,Je,V,30.0,43.0,13.0
865,Jw,P,49.0,43.0,-6.0
865,Jw,V,49.0,43.0,-6.0
865,P,V,43.0,43.0,0.0
866,H,Je,33.0,46.0,13.0
866,H,Jw,33.0,50.0,17.0
866,H,P,33.0,46.0,13.0
866,H,V,33.0,45.0,12.0
866,Je,Jw,46.0,50.0,4.0
866,Je,P,46.0,46.0,0.0
866,Je,V,46.0,45.0,-1.0
866,Jw,P,50.0,46.0,-4.0
866,Jw,V,50.0,45.0,-5.0
866,P,V,46.0,45.0,-1.0
867,H,Je,50.0,45.0,-5.0
867,H,Jw,50.0,49.0,-1.0
867,H,P,50.0,43.0,-7.0
867,H,V,50.0,48.0,-2.0
867,Je,Jw,45.0,49.0,4.0
867,Je,P,45.0,43.0,-2.0
867,Je,V,45.0,48.0,3.0
867,Jw,P,49.0,43.0,-6.0
867,Jw,V,49.0,48.0,-1.0
867,P,V,43.0,48.0,5.0
868,H,Je,29.0,45.0,16.0
868,H,Jw,29.0,48.0,19.0
868,H,P,29.0,41.0,12.0
868,H,V,29.0,46.0,17.0
868,Je,Jw,45.0,48.0,3.0
868,Je,P,45.0,41.0,-4.0
868,Je,V,45.0,46.0,1.0
868,Jw,P,48.0,41.0,-7.0
868,Jw,V,48.0,46.0,-2.0
868,P,V,41.0,46.0,5.0
869,H,Je,55.0,44.0,-11.0
869,H,Jw,55.0,40.0,-15.0
869,H,P,55.0,41.0,-14.0
869,H,V,55.0,44.0,-11.0
869,Je,Jw,44.0,40.0,-4.0
869,Je,P,44.0,41.0,-3.0
869,Je,V,44.0,44.0,0.0
869,Jw,P,40.0,41.0,1.0
869,Jw,V,40.0,44.0,4.0
869,P,V,41.0,44.0,3.0
870,H,Je,31.0,32.0,1.0
870,H,Jw,31.0,44.0,13.0
870,H,P,31.0,41.0,10.0
870,H,V,31.0,42.0,11.0
870,Je,Jw,32.0,44.0,12.0
870,Je,P,32.0,41.0,9.0
870,Je,V,32.0,42.0,10.0
870,Jw,P,44.0,41.0,-3.0
870,Jw,V,44.0,42.0,-2.0
870,P,V,41.0,42.0,1.0
871,H,Je,31.0,44.0,13.0
871,H,Jw,31.0,49.0,18.0
871,H,P,31.0,46.0,15.0
871,H,V,31.0,47.0,16.0
871,Je,Jw,44.0,49.0,5.0
871,Je,P,44.0,46.0,2.0
871,Je,V,44.0,47.0,3.0
871,Jw,P,49.0,46.0,-3.0
871,Jw,V,49.0,47.0,-2.0
871,P,V,46.0,47.0,1.0
872,H,Je,52.0,34.0,-18.0
872,H,Jw,52.0,47.0,-5.0
872,H,P,52.0,44.0,-8.0
872,H,V,52.0,44.0,-8.0
872,Je,Jw,34.0,47.0,13.0
872,Je,P,34.0,44.0,10.0
872,Je,V,34.0,44.0,10.0
872,Jw,P,47.0,44.0,-3.0
872,Jw,V,47.0,44.0,-3.0
872,P,V,44.0,44.0,0.0
873,H,Je,51.0,34.0,-17.0
873,H,Jw,51.0,44.0,-7.0
873,H,P,51.0,43.0,-8.0
873,H,V,51.0,43.0,-8.0
873,Je,Jw,34.0,44.0,10.0
873,Je,P,34.0,43.0,9.0
873,Je,V,34.0,43.0,9.0
873,Jw,P,44.0,43.0,-1.0
873,Jw,V,44.0,43.0,-1.0
873,P,V,43.0,43.0,0.0
874,H,Je,34.0,34.0,0.0
874,H,Jw,34.0,49.0,15.0
874,H,P,34.0,45.0,11.0
874,H,V,34.0,45.0,11.0
874,Je,Jw,34.0,49.0,15.0
874,Je,P,34.0,45.0,11.0
874,Je,V,34.0,45.0,11.0
874,Jw,P,49.0,45.0,-4.0
874,Jw,V,49.0,45.0,-4.0
874,P,V,45.0,45.0,0.0
875,H,Je,49.0,33.0,-16.0
875,H,Jw,49.0,49.0,0.0
875,H,P,49.0,43.0,-6.0
875,H,V,49.0,46.0,-3.0
875,Je,Jw,33.0,49.0,16.0
875,Je,P,33.0,43.0,10.0
875,Je,V,33.0,46.0,13.0
875,Jw,P,49.0,43.0,-6.0
875,Jw,V,49.0,46.0,-3.0
875,P,V,43.0,46.0,3.0
876,H,Je,33.0,52.0,19.0
876,H,Jw,33.0,50.0,17.0
876,H,P,33.0,44.0,11.0
876,H,V,33.0,45.0,12.0
876,Je,Jw,52.0,50.0,-2.0
876,Je,P,52.0,44.0,-8.0
876,Je,V,52.0,45.0,-7.0
876,Jw,P,50.0,44.0,-6.0
876,Jw,V,50.0,45.0,-5.0
876,P,V,44.0,45.0,1.0
877,H,Je,55.0,45.0,-10.0
877,H,Jw,55.0,39.0,-16.0
877,H,P,55.0,45.0,-10.0
877,H,V,55.0,43.0,-12.0
877,Je,Jw,45.0,39.0,-6.0
877,Je,P,45.0,45.0,0.0
877,Je,V,45.0,43.0,-2.0
877,Jw,P,39.0,45.0,6.0
877,Jw,V,39.0,43.0,4.0
877,P,V,45.0,43.0,-2.0
878,H,Je,34.0,49.0,15.0
878,H,Jw,34.0,50.0,16.0
878,H,P,34.0,45.0,11.0
878,H,V,34.0,44.0,10.0
878,Je,Jw,49.0,50.0,1.0
878,Je,P,49.0,45.0,-4.0
878,Je,V,49.0,44.0,-5.0
878,Jw,P,50.0,45.0,-5.0
878,Jw,V,50.0,44.0,-6.0
878,P,V,45.0,44.0,-1.0
879,H,Je,54.0,44.0,-10.0
879,H,Jw,54.0,48.0,-6.0
879,H,P,54.0,43.0,-11.0
879,H,V,54.0,42.0,-12.0
879,Je,Jw,44.0,48.0,4.0
879,Je,P,44.0,43.0,-1.0
879,Je,V,44.0,42.0,-2.0
879,Jw,P,48.0,43.0,-5.0
879,Jw,V,48.0,42.0,-6.0
879,P,V,43.0,42.0,-1.0
880,H,Je,35.0,34.0,-1.0
880,H,Jw,35.0,47.0,12.0
880,H,P,35.0,45.0,10.0
880,H,V,35.0,44.0,9.0
880,Je,Jw,34.0,47.0,13.0
880,Je,P,34.0,45.0,11.0
880,Je,V,34.0,44.0,10.0
880,Jw,P,47.0,45.0,-2.0
880,Jw,V,47.0,44.0,-3.0
880,P,V,45.0,44.0,-1.0
881,H,Je,29.0,46.0,17.0
881,H,Jw,29.0,43.0,14.0
881,H,P,29.0,41.0,12.0
881,H,V,29.0,42.0,13.0
881,Je,Jw,46.0,43.0,-3.0
881,Je,P,46.0,41.0,-5.0
881,Je,V,46.0,42.0,-4.0
881,Jw,P,43.0,41.0,-2.0
881,Jw,V,43.0,42.0,-1.0
881,P,V,41.0,42.0,1.0
882,H,Je,35.0,48.0,13.0
882,H,Jw,35.0,47.0,12.0
882,H,P,35.0,46.0,11.0
882,H,V,35.0,46.0,11.0
882,Je,Jw,48.0,47.0,-1.0
882,Je,P,48.0,46.0,-2.0
882,Je,V,48.0,46.0,-2.0
882,Jw,P,47.0,46.0,-1.0
882,Jw,V,47.0,46.0,-1.0
882,P,V,46.0,46.0,0.0
883,H,Je,54.0,45.0,-9.0
883,H,Jw,54.0,44.0,-10.0
883,H,P,54.0,44.0,-10.0
883,H,V,54.0,45.0,-9.0
883,Je,Jw,45.0,44.0,-1.0
883,Je,P,45.0,44.0,-1.0
883,Je,V,45.0,45.0,0.0
883,Jw,P,44.0,44.0,0.0
883,Jw,V,44.0,45.0,1.0
883,P,V,44.0,45.0,1.0
884,H,Je,53.0,29.0,-24.0
884,H,Jw,53.0,44.0,-9.0
884,H,P,53.0,45.0,-8.0
884,H,V,53.0,44.0,-9.0
884,Je,Jw,29.0,44.0,15.0
884,Je,P,29.0,45.0,16.0
884,Je,V,29.0,44.0,15.0
884,Jw,P,44.0,45.0,1.0
884,Jw,V,44.0,44.0,0.0
884,P,V,45.0,44.0,-1.0
885,H,Je,27.0,52.0,25.0
885,H,Jw,27.0,39.0,12.0
885,H,P,27.0,42.0,15.0
885,H,V,27.0,45.0,18.0
885,Je,Jw,52.0,39.0,-13.0
885,Je,P,52.0,42.0,-10.0
885,Je,V,52.0,45.0,-7.0
885,Jw,P,39.0,42.0,3.0
885,Jw,V,39.0,45.0,6.0
885,P,V,42.0,45.0,3.0
886,H,Je,30.0,46.0,16.0
886,H,Jw,30.0,51.0,21.0
886,H,P,30.0,45.0,15.0
886,H,V,30.0,46.0,16.0
886,Je,Jw,46.0,51.0,5.0
886,Je,P,46.0,45.0,-1.0
886,Je,V,46.0,46.0,0.0
886,Jw,P,51.0,45.0,-6.0
886,Jw,V,51.0,46.0,-5.0
886,P,V,45.0,46.0,1.0
887,H,Je,34.0,46.0,12.0
887,H,Jw,34.0,49.0,15.0
887,H,P,34.0,44.0,10.0
887,H,V,34.0,46.0,12.0
887,Je,Jw,46.0,49.0,3.0
887,Je,P,46.0,44.0,-2.0
887,Je,V,46.0,46.0,0.0
887,Jw,P,49.0,44.0,-5.0
887,Jw,V,49.0,46.0,-3.0
887,P,V,44.0,46.0,2.0
888,H,Je,35.0,35.0,0.0
888,H,Jw,35.0,50.0,15.0
888,H,P,35.0,44.0,9.0
888,H,V,35.0,45.0,10.0
888,Je,Jw,35.0,50.0,15.0
888,Je,P,35.0,44.0,9.0
888,Je,V,35.0,45.0,10.0
888,Jw,P,50.0,44.0,-6.0
888,Jw,V,50.0,45.0,-5.0
888,P,V,44.0,45.0,1.0
889,H,Je,37.0,49.0,12.0
889,H,Jw,37.0,50.0,13.0
889,H,P,37.0,44.0,7.0
889,H,V,37.0,46.0,9.0
889,Je,Jw,49.0,50.0,1.0
889,Je,P,49.0,44.0,-5.0
889,Je,V,49.0,46.0,-3.0
889,Jw,P,50.0,44.0,-6.0
889,Jw,V,50.0,46.0,-4.0
889,P,V,44.0,46.0,2.0
890,H,Je,31.0,45.0,14.0
890,H,Jw,31.0,49.0,18.0
890,H,P,31.0,42.0,11.0
890,H,V,31.0,43.0,12.0
890,Je,Jw,45.0,49.0,4.0
890,Je,P,45.0,42.0,-3.0
890,Je,V,45.0,43.0,-2.0
890,Jw,P,49.0,42.0,-7.0
890,Jw,V,49.0,43.0,-6.0
890,P,V,42.0,43.0,1.0
891,H,Je,53.0,55.0,2.0
891,H,Jw,53.0,39.0,-14.0
891,H,P,53.0,41.0,-12.0
891,H,V,53.0,41.0,-12.0
891,Je,Jw,55.0,39.0,-16.0
891,Je,P,55.0,41.0,-14.0
891,Je,V,55.0,41.0,-14.0
891,Jw,P,39.0,41.0,2.0
891,Jw,V,39.0,41.0,2.0
891,P,V,41.0,41.0,0.0
892,H,Je,34.0,43.0,9.0
892,H,Jw,34.0,40.0,6.0
892,H,P,34.0,42.0,8.0
892,H,V,34.0,45.0,11.0
892,Je,Jw,43.0,40.0,-3.0
892,Je,P,43.0,42.0,-1.0
892,Je,V,43.0,45.0,2.0
892,Jw,P,40.0,42.0,2.0
892,Jw,V,40.0,45.0,5.0
892,P,V,42.0,45.0,3.0
893,H,Je,33.0,47.0,14.0
893,H,Jw,33.0,45.0,12.0
893,H,P,33.0,42.0,9.0
893,H,V,33.0,43.0,10.0
893,Je,Jw,47.0,45.0,-2.0
893,Je,P,47.0,42.0,-5.0
893,Je,V,47.0,43.0,-4.0
893,Jw,P,45.0,42.0,-3.0
893,Jw,V,45.0,43.0,-2.0
893,P,V,42.0,43.0,1.0
894,H,Je,56.0,21.0,-35.0
894,H,Jw,56.0,51.0,-5.0
894,H,P,56.0,43.0,-13.0
894,H,V,56.0,44.0,-12.0
894,Je,Jw,21.0,51.0,30.0
894,Je,P,21.0,43.0,22.0
894,Je,V,21.0,44.0,23.0
894,Jw,P,51.0,43.0,-8.0
894,Jw,V,51.0,44.0,-7.0
894,P,V,43.0,44.0,1.0
895,H,Je,55.0,44.0,-11.0
895,H,Jw,55.0,46.0,-9.0
895,H,P,55.0,42.0,-13.0
895,H,V,55.0,46.0,-9.0
895,Je,Jw,44.0,46.0,2.0
895,Je,P,44.0,42.0,-2.0
895,Je,V,44.0,46.0,2.0
895,Jw,P,46.0,42.0,-4.0
895,Jw,V,46.0,46.0,0.0
895,P,V,42.0,46.0,4.0
896,H,Je,34.0,46.0,12.0
896,H,Jw,34.0,46.0,12.0
896,H,P,34.0,45.0,11.0
896,H,V,34.0,46.0,12.0
896,Je,Jw,46.0,46.0,0.0
896,Je,P,46.0,45.0,-1.0
896,Je,V,46.0,46.0,0.0
896,Jw,P,46.0,45.0,-1.0
896,Jw,V,46.0,46.0,0.0
896,P,V,45.0,46.0,1.0
897,H,Je,53.0,45.0,-8.0
897,H,Jw,53.0,45.0,-8.0
897,H,P,53.0,42.0,-11.0
897,H,V,53.0,44.0,-9.0
897,Je,Jw,45.0,45.0,0.0
897,Je,P,45.0,42.0,-3.0
897,Je,V,45.0,44.0,-1.0
897,Jw,P,45.0,42.0,-3.0
897,Jw,V,45.0,44.0,-1.0
897,P,V,42.0,44.0,2.0
898,H,Je,47.0,46.0,-1.0
898,H,Jw,47.0,45.0,-2.0
898,H,P,47.0,45.0,-2.0
898,H,V,47.0,45.0,-2.0
898,Je,Jw,46.0,45.0,-1.0
898,Je,P,46.0,45.0,-1.0
898,Je,V,46.0,45.0,-1.0
898,Jw,P,45.0,45.0,0.0
898,Jw,V,45.0,45.0,0.0
898,P,V,45.0,45.0,0.0
899,H,Je,28.0,44.0,16.0
899,H,Jw,28.0,44.0,16.0
899,H,P,28.0,42.0,14.0
899,H,V,28.0,46.0,18.0
899,Je,Jw,44.0,44.0,0.0
899,Je,P,44.0,42.0,-2.0
899,Je,V,44.0,46.0,2.0
899,Jw,P,44.0,42.0,-2.0
899,Jw,V,44.0,46.0,2.0
899,P,V,42.0,46.0,4.0
900,H,Je,55.0,29.0,-26.0
900,H,Jw,55.0,47.0,-8.0
900,H,P,55.0,43.0,-12.0
900,H,V,55.0,44.0,-11.0
900,Je,Jw,29.0,47.0,18.0
900,Je,P,29.0,43.0,14.0
900,Je,V,29.0,44.0,15.0
900,Jw,P,47.0,43.0,-4.0
900,Jw,V,47.0,44.0,-3.0
900,P,V,43.0,44.0,1.0
901,H,Je,32.0,45.0,13.0
901,H,Jw,32.0,50.0,18.0
901,H,P,32.0,44.0,12.0
901,H,V,32.0,43.0,11.0
901,Je,Jw,45.0,50.0,5.0
901,Je,P,45.0,44.0,-1.0
901,Je,V,45.0,43.0,-2.0
901,Jw,P,50.0,44.0,-6.0
901,Jw,V,50.0,43.0,-7.0
901,P,V,44.0,43.0,-1.0
902,H,Je,53.0,54.0,1.0
902,H,Jw,53.0,51.0,-2.0
902,H,P,53.0,43.0,-10.0
902,H,V,53.0,44.0,-9.0
902,Je,Jw,54.0,51.0,-3.0
902,Je,P,54.0,43.0,-11.0
902,Je,V,54.0,44.0,-10.0
902,Jw,P,51.0,43.0,-8.0
902,Jw,V,51.0,44.0,-7.0
902,P,V,43.0,44.0,1.0
903,H,Je,31.0,43.0,12.0
903,H,Jw,31.0,41.0,10.0
903,H,P,31.0,40.0,9.0
903,H,V,31.0,41.0,10.0
903,Je,Jw,43.0,41.0,-2.0
903,Je,P,43.0,40.0,-3.0
903,Je,V,43.0,41.0,-2.0
903,Jw,P,41.0,40.0,-1.0
903,Jw,V,41.0,41.0,0.0
903,P,V,40.0,41.0,1.0
904,H,Je,52.0,31.0,-21.0
904,H,Jw,52.0,50.0,-2.0
904,H,P,52.0,44.0,-8.0
904,H,V,52.0,42.0,-10.0
904,Je,Jw,31.0,50.0,19.0
904,Je,P,31.0,44.0,13.0
904,Je,V,31.0,42.0,11.0
904,Jw,P,50.0,44.0,-6.0
904,Jw,V,50.0,42.0,-8.0
904,P,V,44.0,42.0,-2.0
905,H,Je,56.0,43.0,-13.0
905,H,Jw,56.0,48.0,-8.0
905,H,P,56.0,40.0,-16.0
905,H,V,56.0,40.0,-16.0
905,Je,Jw,43.0,48.0,5.0
905,Je,P,43.0,40.0,-3.0
905,Je,V,43.0,40.0,-3.0
905,Jw,P,48.0,40.0,-8.0
905,Jw,V,48.0,40.0,-8.0
905,P,V,40.0,40.0,0.0
906,H,Je,53.0,26.0,-27.0
906,H,Jw,53.0,52.0,-1.0
906,H,P,53.0,40.0,-13.0
906,H,V,53.0,41.0,-12.0
906,Je,Jw,26.0,52.0,26.0
906,Je,P,26.0,40.0,14.0
906,Je,V,26.0,41.0,15.0
906,Jw,P,52.0,40.0,-12.0
906,Jw,V,52.0,41.0,-11.0
906,P,V,40.0,41.0,1.0
907,H,Je,31.0,46.0,15.0
907,H,Jw,31.0,41.0,10.0
907,H,P,31.0,42.0,11.0
907,H,V,31.0,43.0,12.0
907,Je,Jw,46.0,41.0,-5.0
907,Je,P,46.0,42.0,-4.0
907,Je,V,46.0,43.0,-3.0
907,Jw,P,41.0,42.0,1.0
907,Jw,V,41.0,43.0,2.0
907,P,V,42.0,43.0,1.0
908,H,Je,44.0,45.0,1.0
908,H,Jw,44.0,48.0,4.0
908,H,P,44.0,43.0,-1.0
908,H,V,44.0,46.0,2.0
908,Je,Jw,45.0,48.0,3.0
908,Je,P,45.0,43.0,-2.0
908,Je,V,45.0,46.0,1.0
908,Jw,P,48.0,43.0,-5.0
908,Jw,V,48.0,46.0,-2.0
908,P,V,43.0,46.0,3.0
909,H,Je,55.0,43.0,-12.0
909,H,Jw,55.0,40.0,-15.0
909,H,P,55.0,43.0,-12.0
909,H,V,55.0,44.0,-11.0
909,Je,Jw,43.0,40.0,-3.0
909,Je,P,43.0,43.0,0.0
909,Je,V,43.0,44.0,1.0
909,Jw,P,40.0,43.0,3.0
909,Jw,V,40.0,44.0,4.0
909,P,V,43.0,44.0,1.0
910,H,Je,35.0,50.0,15.0
910,H,Jw,35.0,48.0,13.0
910,H,P,35.0,46.0,11.0
910,H,V,35.0,44.0,9.0
910,Je,Jw,50.0,48.0,-2.0
910,Je,P,50.0,46.0,-4.0
910,Je,V,50.0,44.0,-6.0
910,Jw,P,48.0,46.0,-2.0
910,Jw,V,48.0,44.0,-4.0
910,P,V,46.0,44.0,-2.0
911,H,Je,34.0,49.0,15.0
911,H,Jw,34.0,44.0,10.0
911,H,P,34.0,45.0,11.0
911,H,V,34.0,45.0,11.0
911,Je,Jw,49.0,44.0,-5.0
911,Je,P,49.0,45.0,-4.0
911,Je,V,49.0,45.0,-4.0
911,Jw,P,44.0,45.0,1.0
911,Jw,V,44.0,45.0,1.0
911,P,V,45.0,45.0,0.0
912,H,Je,50.0,46.0,-4.0
912,H,Jw,50.0,47.0,-3.0
912,H,P,50.0,43.0,-7.0
912,H,V,50.0,44.0,-6.0
912,Je,Jw,46.0,47.0,1.0
912,Je,P,46.0,43.0,-3.0
912,Je,V,46.0,44.0,-2.0
912,Jw,P,47.0,43.0,-4.0
912,Jw,V,47.0,44.0,-3.0
912,P,V,43.0,44.0,1.0
913,H,Je,32.0,45.0,13.0
913,H,Jw,32.0,52.0,20.0
913,H,P,32.0,42.0,10.0
913,H,V,32.0,46.0,14.0
913,Je,Jw,45.0,52.0,7.0
913,Je,P,45.0,42.0,-3.0
913,Je,V,45.0,46.0,1.0
913,Jw,P,52.0,42.0,-10.0
913,Jw,V,52.0,46.0,-6.0
913,P,V,42.0,46.0,4.0
914,H,Je,32.0,45.0,13.0
914,H,Jw,32.0,53.0,21.0
914,H,P,32.0,42.0,10.0
914,H,V,32.0,44.0,12.0
914,Je,Jw,45.0,53.0,8.0
914,Je,P,45.0,42.0,-3.0
914,Je,V,45.0,44.0,-1.0
914,Jw,P,53.0,42.0,-11.0
914,Jw,V,53.0,44.0,-9.0
914,P,V,42.0,44.0,2.0
915,H,Je,54.0,51.0,-3.0
915,H,Jw,54.0,49.0,-5.0
915,H,P,54.0,38.0,-16.0
915,H,V,54.0,45.0,-9.0
915,Je,Jw,51.0,49.0,-2.0
915,Je,P,51.0,38.0,-13.0
915,Je,V,51.0,45.0,-6.0
915,Jw,P,49.0,38.0,-11.0
915,Jw,V,49.0,45.0,-4.0
915,P,V,38.0,45.0,7.0
916,H,Je,62.0,45.0,-17.0
916,H,Jw,62.0,47.0,-15.0
916,H,P,62.0,44.0,-18.0
916,H,V,62.0,45.0,-17.0
916,Je,Jw,45.0,47.0,2.0
916,Je,P,45.0,44.0,-1.0
916,Je,V,45.0,45.0,0.0
916,Jw,P,47.0,44.0,-3.0
916,Jw,V,47.0,45.0,-2.0
916,P,V,44.0,45.0,1.0
917,H,Je,56.0,44.0,-12.0
917,H,Jw,56.0,46.0,-10.0
917,H,P,56.0,40.0,-16.0
917,H,V,56.0,44.0,-12.0
917,Je,Jw,44.0,46.0,2.0
917,Je,P,44.0,40.0,-4.0
917,Je,V,44.0,44.0,0.0
917,Jw,P,46.0,40.0,-6.0
917,Jw,V,46.0,44.0,-2.0
917,P,V,40.0,44.0,4.0
918,H,Je,31.0,45.0,14.0
918,H,Jw,31.0,40.0,9.0
918,H,P,31.0,41.0,10.0
918,H,V,31.0,42.0,11.0
918,Je,Jw,45.0,40.0,-5.0
918,Je,P,45.0,41.0,-4.0
918,Je,V,45.0,42.0,-3.0
918,Jw,P,40.0,41.0,1.0
918,Jw,V,40.0,42.0,2.0
918,P,V,41.0,42.0,1.0
919,H,Je,31.0,45.0,14.0
919,H,Jw,31.0,48.0,17.0
919,H,P,31.0,43.0,12.0
919,H,V,31.0,45.0,14.0
919,Je,Jw,45.0,48.0,3.0
919,Je,P,45.0,43.0,-2.0
919,Je,V,45.0,45.0,0.0
919,Jw,P,48.0,43.0,-5.0
919,Jw,V,48.0,45.0,-3.0
919,P,V,43.0,45.0,2.0
920,H,Je,57.0,51.0,-6.0
920,H,Jw,57.0,48.0,-9.0
920,H,P,57.0,43.0,-14.0
920,H,V,57.0,46.0,-11.0
920,Je,Jw,51.0,48.0,-3.0
920,Je,P,51.0,43.0,-8.0
920,Je,V,51.0,46.0,-5.0
920,Jw,P,48.0,43.0,-5.0
920,Jw,V,48.0,46.0,-2.0
920,P,V,43.0,46.0,3.0
921,H,Je,35.0,34.0,-1.0
921,H,Jw,35.0,50.0,15.0
921,H,P,35.0,44.0,9.0
921,H,V,35.0,43.0,8.0
921,Je,Jw,34.0,50.0,16.0
921,Je,P,34.0,44.0,10.0
921,Je,V,34.0,43.0,9.0
921,Jw,P,50.0,44.0,-6.0
921,Jw,V,50.0,43.0,-7.0
921,P,V,44.0,43.0,-1.0
922,H,Je,32.0,47.0,15.0
922,H,Jw,32.0,50.0,18.0
922,H,P,32.0,45.0,13.0
922,H,V,32.0,50.0,18.0
922,Je,Jw,47.0,50.0,3.0
922,Je,P,47.0,45.0,-2.0
922,Je,V,47.0,50.0,3.0
922,Jw,P,50.0,45.0,-5.0
922,Jw,V,50.0,50.0,0.0
922,P,V,45.0,50.0,5.0
923,H,Je,53.0,49.0,-4.0
923,H,Jw,53.0,38.0,-15.0
923,H,P,53.0,42.0,-11.0
923,H,V,53.0,42.0,-11.0
923,Je,Jw,49.0,38.0,-11.0
923,Je,P,49.0,42.0,-7.0
923,Je,V,49.0,42.0,-7.0
923,Jw,P,38.0,42.0,4.0
923,Jw,V,38.0,42.0,4.0
923,P,V,42.0,42.0,0.0
924,H,Je,31.0,46.0,15.0
924,H,Jw,31.0,50.0,19.0
924,H,P,31.0,43.0,12.0
924,H,V,31.0,47.0,16.0
924,Je,Jw,46.0,50.0,4.0
924,Je,P,46.0,43.0,-3.0
924,Je,V,46.0,47.0,1.0
924,Jw,P,50.0,43.0,-7.0
924,Jw,V,50.0,47.0,-3.0
924,P,V,43.0,47.0,4.0
925,H,Je,31.0,46.0,15.0
925,H,Jw,31.0,38.0,7.0
925,H,P,31.0,43.0,12.0
925,H,V,31.0,43.0,12.0
925,Je,Jw,46.0,38.0,-8.0
925,Je,P,46.0,43.0,-3.0
925,Je,V,46.0,43.0,-3.0
925,Jw,P,38.0,43.0,5.0
925,Jw,V,38.0,43.0,5.0
