window,source_index,target_index,source_family,target_family,family_direction,v1_status,failure_reason,evidence_tier,positive_peak_lag,positive_peak_abs_r,ar1_null_p95_abs_r,ar1_null_p99_abs_r,observed_minus_ar1_p95,observed_minus_ar1_p99,observed_over_ar1_p95,p_pos_surrogate,q_pos_within_window,q_pos_global,source_ar1,target_ar1,mean_ar1,max_ar1,source_effective_n,target_effective_n,pair_effective_n_proxy
T2,P_main_minus_south,V_pos_centroid_lat,P,V,P→V,other_not_supported,reverse_lag_dominant,Tier5b_no_reverse_dominant,1,0.4310589295030824,0.516730973125951,0.5964996913602724,-0.08567204362286857,-0.16544076185718998,0.8342037770552098,0.0009990009990009,0.0080971659919028,0.0076498087547811,0.9679149417635482,0.9481125834754117,0.95801376261948,0.9679149417635482,8.80420747868164,14.382744180673438,23.17688698777708
T2,P_main_minus_south,V_NS_diff,P,V,P→V,other_not_supported,reverse_lag_dominant,Tier5b_no_reverse_dominant,1,0.4668798744249413,0.6037549295619944,0.6861358933470652,-0.13687505513705311,-0.21925601892212387,0.7732936851772759,0.0009990009990009,0.0080971659919028,0.0076498087547811,0.9679149417635482,0.9718707112406901,0.9698928265021192,0.9718707112406901,8.80420747868164,7.703251457328042,16.50362048456088
T2,P_main_minus_south,H_strength,P,H,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,1,0.1216893116345816,0.6719973855131613,0.7527712826149876,-0.5503080738785797,-0.631081970980406,0.1810859897046404,0.3806193806193806,0.5663322185061316,0.5446963980779159,0.9679149417635482,0.9847583939976224,0.9763366678805854,0.9847583939976224,8.80420747868164,5.4545454545454595,12.949421993721582
T2,P_main_minus_south,H_centroid_lat,P,H,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,1,0.1636720446447687,0.5650514230310236,0.6468675663784049,-0.4013793783862549,-0.4831955217336362,0.2896586717131096,0.2167832167832167,0.4071294559099436,0.382509915291583,0.9679149417635482,0.9625650360903403,0.9652399889269443,0.9679149417635482,8.80420747868164,10.300234712978819,19.098502701181864
T2,P_main_minus_south,H_west_extent_lon,P,H,P→H,other_not_supported,reverse_lag_dominant,Tier5b_no_reverse_dominant,1,0.257214888315293,0.3790210433062608,0.44601312416667527,-0.12180615499096781,-0.18879823585138228,0.6786295717819957,0.0199800199800199,0.0759734093067426,0.0739447468419431,0.9679149417635482,0.8759474902145764,0.9219312159890622,0.9679149417635482,8.80420747868164,35.70907801713918,44.465344941452514
T2,P_main_minus_south,H_zonal_width,P,H,P→H,tier4_ambiguous,same_day_exceeds_positive_lag,Tier4b_ambiguous_same_day_dominant,1,0.1985269251123676,0.2853953493129043,0.3390340973290467,-0.08686842420053667,-0.1405071722166791,0.6956207436117149,0.0169830169830169,0.0697435897435897,0.066026540079836,0.9679149417635482,0.7677597446776259,0.867837343220587,0.9679149417635482,8.80420747868164,70.94275013992477,79.57650815171019
T2,P_main_minus_south,Je_strength,P,Je,P→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,1,0.0201863943899885,0.5625875664087132,0.6443343142998234,-0.5424011720187247,-0.6241479199098349,0.03588133758242947,0.966033966033966,0.9755359394703658,0.9805368560403346,0.9679149417635482,0.9619112994499057,0.964913120606727,0.9679149417635482,8.80420747868164,10.48360254758606,19.281706809831906
T2,P_main_minus_south,Je_axis_lat,P,Je,P→Je,other_not_supported,same_day_only_without_positive_lag_support,Tier5c_no_same_day_only,1,0.201310456211776,0.5035338813461717,0.5825024245640321,-0.3022234251343957,-0.3811919683522561,0.39979525443964753,0.0819180819180819,0.2102564102564102,0.1978021978021978,0.9679149417635482,0.9434784003875857,0.955696671075567,0.9679149417635482,8.80420747868164,15.704658093764682,24.49724978743933
T2,P_main_minus_south,Je_meridional_width,P,Je,P→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,5,0.0433551055317027,0.11039849812723214,0.1325178949964867,-0.06704339259552944,-0.089162789464784,0.3927146316948694,0.5584415584415584,0.7136929460580913,0.6849557522123894,0.9679149417635482,-0.07163653001255371,0.44813920587549727,0.9679149417635482,8.80420747868164,623.3374587806693,540.0
T2,P_main_minus_south,Jw_strength,P,Jw,P→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,2,0.1128901854264251,0.6289471598971901,0.7111394020182945,-0.516056974470765,-0.5982492165918694,0.1794907308984089,0.4345654345654345,0.6196581196581197,0.591948591948592,0.9679149417635482,0.9770832208622849,0.9724990813129166,0.9770832208622849,8.80420747868164,6.259251307068841,15.060612570285022
T2,P_main_minus_south,Jw_axis_lat,P,Jw,P→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,1,0.060146482820724,0.551208040206676,0.632584262940713,-0.49106155738595203,-0.572437780119989,0.10911757164894041,0.7002997002997003,0.813933236574746,0.7995184387276645,0.9679149417635482,0.9587850792311557,0.963350010497352,0.9679149417635482,8.80420747868164,11.362174161502006,20.1594658276705
T2,P_main_minus_south,Jw_meridional_width,P,Jw,P→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,3,0.0868131557795412,0.12564433616798548,0.15073747909234275,-0.038831180388444284,-0.06392432331280155,0.6909436463850841,0.1948051948051948,0.3726708074534161,0.358327803583278,0.9679149417635482,0.13329842527971808,0.5506066835216331,0.9679149417635482,8.80420747868164,412.97052912910993,416.5805116096145
T2,P_spread_lat,V_strength,P,V,P→V,other_not_supported,same_day_only_without_positive_lag_support,Tier5c_no_same_day_only,1,0.2095551930832229,0.5749117178136978,0.6569663386936733,-0.36535652473047486,-0.44741114561045037,0.36449977725298344,0.1158841158841158,0.2605277933745087,0.25115775545799,0.9607613607029817,0.9722890081123324,0.966525184407657,0.9722890081123324,10.806447763124606,7.587090714287553,18.388368199274716
T2,P_spread_lat,V_pos_centroid_lat,P,V,P→V,other_not_supported,reverse_lag_dominant,Tier5b_no_reverse_dominant,1,0.4592495672251085,0.4971304378468864,0.5756752957860869,-0.03788087062177786,-0.11642572856097838,0.9238009428957055,0.0009990009990009,0.0080971659919028,0.0076498087547811,0.9607613607029817,0.9481125834754117,0.9544369720891968,0.9607613607029817,10.806447763124606,14.382744180673438,25.17577294827707
T2,P_spread_lat,V_NS_diff,P,V,P→V,other_not_supported,reverse_lag_dominant,Tier5b_no_reverse_dominant,1,0.29107620622401,0.5732656618148404,0.6552848713665966,-0.2821894555908304,-0.36420866514258665,0.5077509880890527,0.0209790209790209,0.0787992495309568,0.0768214612336144,0.9607613607029817,0.9718707112406901,0.9663160359718359,0.9718707112406901,10.806447763124606,7.703251457328042,18.504416654690147
T2,P_spread_lat,H_strength,P,H,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,1,0.0635684309483039,0.6309886469466416,0.7131454646770381,-0.5674202159983377,-0.6495770337287342,0.10074417543946627,0.7062937062937062,0.8144123534458106,0.8040435950086874,0.9607613607029817,0.9847583939976224,0.9727598773503021,0.9847583939976224,10.806447763124606,5.4545454545454595,14.950985962077532
T2,P_spread_lat,H_centroid_lat,P,H,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,1,0.1343648794580124,0.5397560438714543,0.6206778559502983,-0.40539116441344186,-0.48631297649228594,0.24893631295773336,0.3426573426573426,0.5384615384615384,0.5128758930054826,0.9607613607029817,0.9625650360903403,0.961663198396661,0.9625650360903403,10.806447763124606,10.300234712978819,21.09862875121172
T2,P_spread_lat,H_west_extent_lon,P,H,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,2,0.204528709162661,0.3710849560300011,0.43707270497303924,-0.16655624686734008,-0.23254399581037824,0.5511641090244722,0.0639360639360639,0.1806633733239238,0.1692748512232753,0.9607613607029817,0.8759474902145764,0.918354425458779,0.9607613607029817,10.806447763124606,35.70907801713918,46.454050903401566
T2,P_spread_lat,H_zonal_width,P,H,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,2,0.0812077555349173,0.28200878115185407,0.33510835013018214,-0.20080102561693677,-0.2539005945952648,0.2879617975129261,0.4265734265734265,0.6110912343470483,0.5850873520344079,0.9607613607029817,0.7677597446776259,0.8642605526903038,0.9607613607029817,10.806447763124606,70.94275013992477,81.53483646420685
T2,P_spread_lat,Je_strength,P,Je,P→Je,tier4_ambiguous,direction_difference_not_stable,Tier4c_ambiguous_direction_uncertain,5,0.3541701218743915,0.5376037114451551,0.6184311530069452,-0.18343358957076356,-0.26426103113255367,0.6587940416600399,0.0029970029970029,0.0188383045525902,0.0174165457184325,0.9607613607029817,0.9619112994499057,0.9613363300764437,0.9619112994499057,10.806447763124606,10.48360254758606,21.28178205350917
T2,P_spread_lat,Je_axis_lat,P,Je,P→Je,tier4_ambiguous,positive_and_negative_supported_but_direction_difference_uncertain,Tier4a_ambiguous_bidirectional_close,1,0.3075873656186484,0.48533830832247543,0.5630437830103819,-0.17775094270382702,-0.2554564173917335,0.6337586799644853,0.0069930069930069,0.0353089533417402,0.0332497690988257,0.9607613607029817,0.9434784003875857,0.9521198805452837,0.9607613607029817,10.806447763124606,15.704658093764682,26.49568533464794
T2,P_spread_lat,Je_meridional_width,P,Je,P→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,4,0.0580698536076854,0.11039849812723214,0.1325178949964867,-0.05232864451954674,-0.07444804138880129,0.526002206486188,0.3236763236763236,0.521949254933548,0.4954338869302977,0.9607613607029817,-0.07163653001255371,0.444562415345214,0.9607613607029817,10.806447763124606,623.3374587806693,540.0
T2,P_spread_lat,Jw_strength,P,Jw,P→Jw,tier4_ambiguous,marginal_statistical_support,Tier4d_ambiguous_marginal_statistical_support,5,0.265981725865496,0.5947745174296838,0.6771144548107637,-0.3287927915641878,-0.4111327289452677,0.44719758172380214,0.0399600399600399,0.123076923076923,0.1229403227183471,0.9607613607029817,0.9770832208622849,0.9689222907826334,0.9770832208622849,10.806447763124606,6.259251307068841,17.06174138558098
T2,P_spread_lat,Jw_axis_lat,P,Jw,P→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,1,0.1382737476063984,0.5276333702457899,0.6079872685225944,-0.3893596226393915,-0.469713520916196,0.26206406835486107,0.2617382617382617,0.4686940966010734,0.4368082248876951,0.9607613607029817,0.9587850792311557,0.9597732199670688,0.9607613607029817,10.806447763124606,11.362174161502006,22.159291256417106
T2,P_spread_lat,Jw_meridional_width,P,Jw,P→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,3,0.0544363969507853,0.12552298372073994,0.15059257528671638,-0.07108658676995463,-0.09615617833593107,0.4336767286530879,0.4995004995004995,0.6718172657037286,0.6407290072259995,0.9607613607029817,0.13329842527971808,0.5470298929913499,0.9607613607029817,10.806447763124606,412.97052912910993,417.3891135510117
T2,P_north_band_share_35_45,V_strength,P,V,P→V,other_not_supported,same_day_only_without_positive_lag_support,Tier5c_no_same_day_only,1,0.2102574042157125,0.4961958307164953,0.5746769439023439,-0.2859384265007828,-0.36441953968663143,0.42373875635372765,0.0959040959040959,0.2344322344322344,0.2211698451299117,0.9365196616069634,0.9722890081123324,0.9544043348596479,0.9722890081123324,17.701541281431666,7.587090714287553,25.276990086796026
T2,P_north_band_share_35_45,V_pos_centroid_lat,P,V,P→V,tier4_ambiguous,same_day_exceeds_positive_lag,Tier4b_ambiguous_same_day_dominant,1,0.3462942579875087,0.4434723677146041,0.5176061155334726,-0.0971781097270954,-0.1713118575459639,0.7808699779246805,0.0029970029970029,0.0188383045525902,0.0174165457184325,0.9365196616069634,0.9481125834754117,0.9423161225411876,0.9481125834754117,17.701541281431666,14.382744180673438,32.05629702344263
T2,P_north_band_share_35_45,V_NS_diff,P,V,P→V,other_not_supported,reverse_lag_dominant,Tier5b_no_reverse_dominant,1,0.2659446527758635,0.4951317814755215,0.573539733938186,-0.22918712869965802,-0.30759508116232254,0.537118930203456,0.0259740259740259,0.0898876404494382,0.0897755610972568,0.9365196616069634,0.9718707112406901,0.9541951864238267,0.9718707112406901,17.701541281431666,7.703251457328042,25.392918377595972
T2,P_north_band_share_35_45,H_strength,P,H,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,1,0.0915299268674405,0.5311649673228183,0.6116934023489355,-0.43963504045537777,-0.520163475481495,0.17231920871734133,0.5674325674325674,0.7221869040050859,0.694140810645665,0.9365196616069634,0.9847583939976224,0.9606390278022929,0.9847583939976224,17.701541281431666,5.4545454545454595,21.842878544520012
T2,P_north_band_share_35_45,H_centroid_lat,P,H,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,5,0.1146460551406376,0.4729893796212107,0.5497355308989561,-0.3583433244805731,-0.4350894757583185,0.24238610861083365,0.4075924075924076,0.5921625544267054,0.568905414826865,0.9365196616069634,0.9625650360903403,0.9495423488486519,0.9625650360903403,17.701541281431666,10.300234712978819,27.984278140253142
T2,P_north_band_share_35_45,H_west_extent_lon,P,H,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,1,0.1554894916276565,0.34715978499523426,0.40996794536896614,-0.19167029336757777,-0.2544784537413096,0.44789027516476604,0.1658341658341658,0.3338360985419809,0.3212385099177552,0.9365196616069634,0.8759474902145764,0.9062335759107699,0.9365196616069634,17.701541281431666,35.70907801713918,53.295090726472885
T2,P_north_band_share_35_45,H_zonal_width,P,H,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,5,0.0669637660301118,0.27122861466663123,0.32258879215197245,-0.20426484863651945,-0.25562502612186067,0.24689049167034746,0.5314685314685315,0.6995397764628534,0.6648153290752569,0.9365196616069634,0.7677597446776259,0.8521397031422946,0.9365196616069634,17.701541281431666,70.94275013992477,88.2641755080129
T2,P_north_band_share_35_45,Je_strength,P,Je,P→Je,other_not_supported,same_day_only_without_positive_lag_support,Tier5c_no_same_day_only,5,0.1960277399279705,0.4715355004401881,0.5481634070064276,-0.2755077605122176,-0.3521356670784571,0.41572212430447886,0.1268731268731268,0.2754168908015062,0.2664335664335664,0.9365196616069634,0.9619112994499057,0.9492154805284345,0.9619112994499057,17.701541281431666,10.48360254758606,28.16721804885489
T2,P_north_band_share_35_45,Je_axis_lat,P,Je,P→Je,lead_lag_yes,,Tier1b_audit_stable_with_same_day,1,0.3471464158850689,0.43503518509562633,0.5083426716748292,-0.08788876921055744,-0.16119625578976027,0.7979731933837987,0.0009990009990009,0.0080971659919028,0.0076498087547811,0.9365196616069634,0.9434784003875857,0.9399990309972746,0.9434784003875857,17.701541281431666,15.704658093764682,33.37438193180955
T2,P_north_band_share_35_45,Je_meridional_width,P,Je,P→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,5,0.0183332312413411,0.11039849812723214,0.1325178949964867,-0.09206526688589103,-0.1141846637551456,0.16606413630928568,0.938061938061938,0.963076923076923,0.962720359980634,0.9365196616069634,-0.07163653001255371,0.43244156579720483,0.9365196616069634,17.701541281431666,623.3374587806693,540.0
T2,P_north_band_share_35_45,Jw_strength,P,Jw,P→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,2,0.2041157842105005,0.5088642294667112,0.5881679057215038,-0.3047484452562107,-0.3840521215110033,0.40112032324302593,0.1108891108891109,0.2587412587412587,0.2437625815897029,0.9365196616069634,0.9770832208622849,0.9568014412346242,0.9770832208622849,17.701541281431666,6.259251307068841,23.95169173455203
T2,P_north_band_share_35_45,Jw_axis_lat,P,Jw,P→Jw,other_not_supported,same_day_only_without_positive_lag_support,Tier5c_no_same_day_only,1,0.1590263613605973,0.46475021329388727,0.540811736973043,-0.30572385193329,-0.38178537561244563,0.3421759835966684,0.1778221778221778,0.3510848126232741,0.3378499499130067,0.9365196616069634,0.9587850792311557,0.9476523704190596,0.9587850792311557,17.701541281431666,11.362174161502006,29.04368287193752
T2,P_north_band_share_35_45,Jw_meridional_width,P,Jw,P→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,5,0.0626034543549549,0.12511283737268192,0.15010281549904658,-0.06250938301772702,-0.08749936114409168,0.5003759459828557,0.4665334665334665,0.6442307692307693,0.6149456819927577,0.9365196616069634,0.13329842527971808,0.5349090434433408,0.9365196616069634,17.701541281431666,412.97052912910993,420.1394582202111
T2,P_north_minus_main_35_45,V_strength,P,V,P→V,other_not_supported,same_day_only_without_positive_lag_support,Tier5c_no_same_day_only,1,0.1991672523271296,0.5583840679187875,0.6400034786314658,-0.35921681559165786,-0.44083622630433617,0.3566850556275128,0.1198801198801198,0.2656336469286109,0.2566082566082566,0.9564549974928833,0.9722890081123324,0.9643720028026079,0.9722890081123324,12.018830683034173,7.587090714287553,19.59979223050453
T2,P_north_minus_main_35_45,V_pos_centroid_lat,P,V,P→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,1,0.1680242214988751,0.486287241780919,0.5640630630506238,-0.3182630202820439,-0.39603884155174873,0.34552463454217663,0.1908091908091908,0.3696178035800677,0.3547438477015942,0.9564549974928833,0.9481125834754117,0.9522837904841475,0.9564549974928833,12.018830683034173,14.382744180673438,26.385932985198195
