window_id,target_name,target_pair,target_set,was_in_original_v9_1_f,pair_name,object_A,object_B,dominant_order_high,median_delta_high,prob_A_earlier_high,prob_B_earlier_high,prob_same_or_near_high,dominant_order_low,median_delta_low,prob_A_earlier_low,prob_B_earlier_low,prob_same_or_near_low,median_delta_shift_high_minus_low,dominant_order_changed_flag,permutation_level,signflip_level,mode_stability_status,extreme_year_dominated_flag
W160,W160_V_vs_H_delta_peak,V-H,added_all_pair,False,Je-Jw,Je,Jw,B_earlier,-8.0,0.16566265060240964,0.7981927710843374,0.03614457831325301,B_earlier,-6.0,0.27927927927927926,0.6906906906906907,0.03003003003003003,-2.0,False,strict_99,direction_specific_99,stable,False
W160,W160_V_vs_H_delta_peak,V-H,added_all_pair,False,P-H,P,H,B_earlier,0.0,0.4101796407185629,0.49700598802395207,0.09281437125748503,B_earlier,-3.0,0.1921921921921922,0.7597597597597597,0.04804804804804805,3.0,False,strict_99,direction_specific_99,stable,False
W160,W160_V_vs_H_delta_peak,V-H,added_all_pair,False,P-Je,P,Je,A_earlier,5.0,0.8772455089820359,0.09281437125748503,0.029940119760479042,A_earlier,3.0,0.7897897897897898,0.17117117117117117,0.03903903903903904,2.0,False,strict_99,direction_specific_99,stable,False
W160,W160_V_vs_H_delta_peak,V-H,added_all_pair,False,P-Jw,P,Jw,B_earlier,-3.0,0.3674698795180723,0.5632530120481928,0.06927710843373494,B_earlier,-3.0,0.32432432432432434,0.6366366366366366,0.03903903903903904,0.0,False,strict_99,direction_specific_99,stable,False
W160,W160_V_vs_H_delta_peak,V-H,added_all_pair,False,P-V,P,V,A_earlier,2.0,0.6017964071856288,0.31137724550898205,0.08682634730538923,A_earlier,3.0,0.8438438438438438,0.12912912912912913,0.02702702702702703,-1.0,False,strict_99,direction_specific_99,stable,False
W160,W160_V_vs_H_delta_peak,V-H,added_all_pair,False,V-H,V,H,B_earlier,-1.0,0.39820359281437123,0.5359281437125748,0.0658682634730539,B_earlier,-6.0,0.16516516516516516,0.8258258258258259,0.009009009009009009,5.0,False,strict_99,direction_specific_99,stable,False
W160,W160_V_vs_H_delta_peak,V-H,added_all_pair,False,V-Je,V,Je,A_earlier,3.0,0.7425149700598802,0.16467065868263472,0.09281437125748503,B_earlier,0.0,0.3153153153153153,0.48348348348348347,0.2012012012012012,3.0,True,strict_99,direction_specific_99,stable,False
W160,W160_V_vs_H_delta_peak,V-H,added_all_pair,False,V-Jw,V,Jw,B_earlier,-4.0,0.2921686746987952,0.6807228915662651,0.02710843373493976,B_earlier,-6.0,0.27927927927927926,0.6996996996996997,0.021021021021021023,2.0,False,strict_99,direction_specific_99,stable,False
W160,W160_V_vs_Je_delta_peak,V-Je,original_priority,True,H-Je,H,Je,A_earlier,6.0,0.8982035928143712,0.07784431137724551,0.023952095808383235,A_earlier,6.0,0.7507507507507507,0.23123123123123124,0.018018018018018018,0.0,False,strict_99,direction_specific_99,stable,False
W160,W160_V_vs_Je_delta_peak,V-Je,original_priority,True,H-Jw,H,Jw,B_earlier,-1.0,0.4307228915662651,0.5271084337349398,0.04216867469879518,B_earlier,0.0,0.45645645645645644,0.4804804804804805,0.06306306306306306,-1.0,False,strict_99,direction_specific_99,stable,False
W160,W160_V_vs_Je_delta_peak,V-Je,original_priority,True,Je-Jw,Je,Jw,B_earlier,-7.0,0.16566265060240964,0.786144578313253,0.04819277108433735,B_earlier,-6.0,0.27927927927927926,0.6996996996996997,0.021021021021021023,-1.0,False,strict_99,direction_specific_99,stable,False
W160,W160_V_vs_Je_delta_peak,V-Je,original_priority,True,P-H,P,H,B_earlier,-1.0,0.36227544910179643,0.5269461077844312,0.11077844311377245,B_earlier,-3.0,0.24024024024024024,0.7357357357357357,0.024024024024024024,2.0,False,strict_99,direction_specific_99,stable,False
W160,W160_V_vs_Je_delta_peak,V-Je,original_priority,True,P-Je,P,Je,A_earlier,6.0,0.8832335329341318,0.08982035928143713,0.02694610778443114,A_earlier,2.0,0.7807807807807807,0.17117117117117117,0.04804804804804805,4.0,False,strict_99,direction_specific_99,stable,False
W160,W160_V_vs_Je_delta_peak,V-Je,original_priority,True,P-Jw,P,Jw,B_earlier,-1.5,0.39457831325301207,0.536144578313253,0.06927710843373494,B_earlier,-4.0,0.3213213213213213,0.6486486486486487,0.03003003003003003,2.5,False,strict_99,direction_specific_99,stable,False
W160,W160_V_vs_Je_delta_peak,V-Je,original_priority,True,P-V,P,V,A_earlier,2.0,0.5958083832335329,0.32335329341317365,0.08083832335329341,A_earlier,3.0,0.8468468468468469,0.12612612612612611,0.02702702702702703,-1.0,False,strict_99,direction_specific_99,stable,False
W160,W160_V_vs_Je_delta_peak,V-Je,original_priority,True,V-H,V,H,B_earlier,-2.5,0.33532934131736525,0.6047904191616766,0.059880239520958084,B_earlier,-6.0,0.22822822822822822,0.7597597597597597,0.012012012012012012,3.5,False,strict_99,direction_specific_99,stable,False
W160,W160_V_vs_Je_delta_peak,V-Je,original_priority,True,V-Je,V,Je,A_earlier,3.0,0.8293413173652695,0.09880239520958084,0.0718562874251497,B_earlier,-1.0,0.24924924924924924,0.5525525525525525,0.1981981981981982,4.0,True,strict_99,direction_specific_99,stable,False
W160,W160_V_vs_Je_delta_peak,V-Je,original_priority,True,V-Jw,V,Jw,B_earlier,-3.0,0.3313253012048193,0.641566265060241,0.02710843373493976,B_earlier,-7.0,0.2672672672672673,0.7087087087087087,0.024024024024024024,4.0,False,strict_99,direction_specific_99,stable,False
