year,day,V_PC1,V_PC2,V_PC3,V_PC4,V_PC5
2001,106,9.877248,-91.04093,54.33104,100.78646,-86.82178
2001,107,-9.374119,-87.88702,87.26145,34.321278,-85.28879
2001,108,-0.808756,-73.668175,108.5531,-23.10801,-79.41698
2001,109,-19.363182,-35.395355,104.65288,-41.151905,-67.95724
2001,110,-59.43253,0.5441427,62.151104,-58.20953,-58.604496
2001,111,-53.57118,8.7622385,46.083538,-16.83859,8.753795
2001,112,-54.726795,7.088113,75.648254,65.91134,44.75397
2001,113,-125.35737,-11.820462,105.36115,105.07549,24.439047
2001,114,-177.58054,-53.792065,132.13998,69.93373,-11.637216
2001,115,-164.94841,-96.72913,136.71617,10.508564,-2.84083
2001,116,-174.55574,-109.494774,114.430115,-55.403423,2.976605
2001,117,-164.27481,-77.716934,67.00845,-123.89925,7.432909
2001,118,-118.0912,-38.698853,-1.9680501,-127.32508,37.303764
2001,119,-84.24757,21.644722,-82.606575,-111.05195,75.67158
2001,120,-67.180115,90.19402,-122.38615,-79.34528,66.75455
2001,121,-52.145267,111.79369,-138.40192,-46.122032,13.89298
2001,122,-61.033184,76.42584,-117.642685,-15.016578,-0.8911743
2001,123,-61.182625,40.240685,-48.14533,4.4282103,13.327032
2001,124,-45.301514,-6.9276705,20.243637,3.9448364,22.203487
2001,125,-48.192703,-42.119553,28.832088,-18.658281,31.25269
2001,126,-28.750172,-72.03244,-30.855015,-63.565636,39.8054
2001,127,30.902073,-90.05011,-128.20671,-92.652534,36.663437
2001,128,108.34753,-102.976875,-213.31953,-92.85222,14.487205
2001,129,161.97147,-116.40927,-256.62488,-38.081127,-6.6259727
2001,130,181.8352,-148.04553,-227.07495,55.060158,-19.654842
2001,131,154.54036,-173.49446,-110.43391,130.24153,-28.720121
2001,132,101.938805,-183.46596,19.544292,130.16338,-32.280365
2001,133,29.705854,-177.37045,109.81697,74.135765,-12.134755
2001,134,-42.85002,-149.22443,181.42023,3.8423815,42.131985
2001,135,-89.02945,-114.82461,233.23828,-44.360664,104.119606
2001,136,-121.51012,-110.161674,251.94305,-83.151794,121.442825
2001,137,-150.62596,-159.08115,281.87192,-92.13422,101.592804
2001,138,-166.83638,-233.25195,311.93802,-108.86541,94.7418
2001,139,-115.75561,-267.6232,324.09192,-149.90907,102.13599
2001,140,-10.48092,-282.60782,291.90237,-198.85551,75.486244
2001,141,102.329285,-297.45276,214.14973,-199.27666,45.71221
2001,142,189.59052,-278.5431,111.42901,-186.84796,33.937798
2001,143,247.35081,-235.71123,11.954556,-153.28369,21.251019
2001,144,256.41928,-216.19487,-59.85493,-80.101555,-17.152054
2001,145,241.74525,-186.40825,-76.21982,-3.5853753,-37.25787
2001,146,221.21732,-138.42476,-26.431667,49.427612,-50.52437
2001,147,206.35117,-102.03187,36.11213,109.63757,-65.58098
2001,148,182.35814,-84.10715,100.0528,180.22122,-119.12214
2001,149,141.1237,-75.50951,125.86026,204.50389,-186.09564
2001,150,103.44475,-115.434685,112.3702,205.04881,-234.85379
2001,151,73.26588,-162.77707,83.38932,203.54234,-258.77426
2001,152,53.73638,-171.06407,87.76852,204.8451,-264.87842
2001,153,36.92369,-135.19348,120.36816,187.69173,-234.18451
2001,154,2.7388072,-101.05601,169.00578,164.88956,-205.86975
2001,155,-47.177597,-25.760773,179.04752,85.416626,-174.40228
2001,156,-42.094074,64.48885,139.20853,32.687107,-122.86141
2001,157,-14.2577095,91.1139,104.83042,27.362392,-68.638954
2001,158,-7.288801,78.757706,81.895836,-17.67638,-47.394783
2001,159,67.85,92.44811,46.105633,-34.376137,-26.156233
2001,160,145.12619,59.313194,98.778625,81.53661,-44.097763
2001,161,130.30177,-1.8908095,219.74826,144.82724,-98.99472
2001,162,88.814224,-30.227417,264.46756,132.07063,-133.73123
2001,163,75.38638,-44.42803,273.78345,130.99712,-123.98004
2001,164,49.03521,-61.7912,253.84572,107.64507,-67.400116
2001,165,31.595476,-58.887955,229.20552,84.12198,17.062416
2001,166,29.39669,-19.774649,160.7692,34.1752,83.50106
2001,167,61.423218,24.87351,78.16376,6.735225,98.28675
2001,168,113.90535,48.067062,-22.376503,-3.3972359,64.19733
2001,169,133.42223,25.839983,-65.55198,29.758776,20.94648
2001,170,136.64957,24.676788,-132.89012,0.4781426,-2.939094
2001,171,195.3491,-11.391157,-166.91426,74.72242,-6.309373
2001,172,179.75174,-84.28504,-72.37242,134.45235,1.1457899
2001,173,129.77245,-100.80233,12.661216,124.3253,80.457184
2001,174,127.72334,-51.023994,57.389194,116.28401,135.4286
2001,175,168.13722,8.770791,107.89733,86.3813,134.4857
2001,176,163.24594,93.33713,141.23099,25.58154,145.0419
2001,177,203.90646,239.06352,44.135075,-5.5669947,145.98662
2001,178,278.72928,288.33054,8.193662,90.31187,67.93205
2001,179,263.5228,261.1544,3.8633277,143.7231,15.405761
2001,180,210.02715,263.33917,-28.175495,192.70766,-0.089652844
2001,181,192.73357,267.71317,-26.494707,181.18097,-31.750193
2001,182,0.0,0.0,0.0,0.0,0.0
2001,183,0.0,0.0,0.0,0.0,0.0
2002,1,0.0,0.0,0.0,0.0,0.0
2002,2,0.0,0.0,0.0,0.0,0.0
2002,3,-372.0303,-97.47785,56.609303,95.84652,51.221516
2002,4,-422.2196,-11.741971,50.227024,-52.731037,11.460582
2002,5,-437.25928,40.077717,16.66992,-168.87967,-10.871472
2002,6,-352.50113,147.37323,-74.64898,-284.05753,-45.439434
2002,7,-167.92432,162.38737,-121.90375,-342.9887,-90.22109
2002,8,32.879803,107.07556,-157.74132,-328.2014,-105.0341
2002,9,173.99156,70.64105,-108.26494,-229.57631,-70.00009
2002,10,174.23148,11.8236065,8.567394,-135.58319,-30.814917
2002,11,-5.3671594,-9.58341,75.31564,-69.05967,24.696587
2002,12,-178.89021,81.319405,57.432503,-44.41105,69.26081
2002,13,-289.22348,118.97151,-14.6465025,-36.01722,108.73529
2002,14,-320.0947,144.65169,-100.21247,-72.23385,61.3273
2002,15,-243.20863,140.53154,-168.48589,-74.63973,-1.2492347
2002,16,-147.11148,127.7162,-153.65564,-57.682796,-26.920643
2002,17,-86.88465,74.38507,-84.623024,-12.3881,-24.130423
2002,18,-81.59669,62.08015,27.738194,-40.645527,-34.139145
2002,19,-158.214,22.884197,42.13202,-51.374798,20.73085
2002,20,-252.7864,82.71554,-33.652298,-84.778435,90.25739
2002,21,-182.24261,104.84518,-113.418724,-109.42777,82.701805
2002,22,-63.4264,36.865215,-130.01558,-87.87515,42.915524
2002,23,2.550463,-60.18311,-152.68384,-19.496563,48.612724
2002,24,12.749485,-81.34227,-108.71992,64.29264,51.62331
2002,25,-41.763603,-122.41767,12.390964,133.73976,44.942604
2002,26,-209.79424,-129.15187,93.73816,95.723175,68.78537
2002,27,-270.2426,-69.42454,38.822193,43.19334,114.33217
2002,28,-246.49158,-49.748634,19.208559,88.011215,132.43259
2002,29,-242.82368,-63.85652,36.492027,113.59609,142.27481
2002,30,-229.10631,-34.321983,13.730771,21.341133,125.98728
2002,31,-100.329124,-40.681107,-53.689533,36.102795,123.41334
2002,32,-51.234085,-125.58631,-35.95009,86.15618,128.6726
2002,33,-72.13977,-161.48187,-21.476025,72.4202,131.28815
2002,34,-47.96123,-134.12407,-17.874102,50.189384,119.29813
2002,35,-8.90604,-144.2128,2.2803493,104.98273,119.400764
2002,36,-46.329636,-144.25766,44.154057,130.0117,88.41285
2002,37,-106.45127,-64.30976,111.09759,118.52285,32.63745
2002,38,-135.81749,9.71546,184.50386,55.01116,-43.37426
2002,39,-144.81944,9.011128,215.1109,-1.4835001,-87.275925
2002,40,-140.037,-32.460438,156.64503,-19.735394,-72.962845
2002,41,-152.63356,-40.62345,112.12926,41.980385,-49.799335
2002,42,-156.9873,-3.5733187,78.093094,82.25388,-50.838406
2002,43,-122.878334,10.594097,17.236856,128.40894,-11.731059
2002,44,-92.072044,9.496291,-42.753483,187.81334,-1.7477872
2002,45,-56.41789,26.71252,-4.535654,238.14658,-43.424755
2002,46,-5.4033184,-22.33245,52.670383,223.23929,-63.57479
2002,47,-17.36543,-143.82101,81.0879,162.88626,-65.10425
2002,48,-67.6197,-193.44176,40.01024,77.23637,-89.74401
2002,49,-52.852737,-155.50339,-17.064224,2.2907734,-103.96463
2002,50,32.30893,-128.3479,-95.2881,-75.31316,-97.03831
2002,51,159.2856,-109.17873,-153.18199,-104.03685,-99.67791
2002,52,302.19788,-89.58446,-183.35808,-101.49556,-98.71808
2002,53,441.52832,-90.696304,-150.93423,-73.38164,-85.003624
2002,54,492.87653,-167.22011,-94.79227,-39.742924,-56.491707
2002,55,397.55637,-209.41017,-38.583904,-6.7114067,-39.020428
2002,56,247.65865,-173.25604,-39.838448,-32.390755,-16.626055
2002,57,136.39653,-81.7947,-93.52678,-34.03799,9.026262
2002,58,98.35054,-3.5845137,-126.152336,-16.119844,23.798363
2002,59,96.43932,42.743153,-142.54384,3.0626488,29.018656
2002,60,148.50616,47.59055,-145.32916,53.52194,29.386469
2002,61,186.50935,36.190567,-77.830246,126.958595,10.833421
2002,62,170.319,12.582459,27.763845,159.05692,-6.4136133
2002,63,94.2487,-22.192577,97.364365,162.33127,-13.012027
2002,64,29.640432,-26.648264,116.20188,141.82494,-3.0056207
2002,65,-12.438951,-1.8670157,101.533875,108.8259,32.66668
2002,66,9.882684,8.345973,46.735954,90.90954,83.536896
2002,67,30.059767,-51.909077,22.661541,136.50876,127.67859
2002,68,-26.488174,-46.16004,-7.3612285,119.54676,156.52855
2002,69,-35.663193,11.108309,-30.65517,41.0875,119.6444
2002,70,-37.1857,36.48909,-44.44874,-23.48975,69.63228
2002,71,-70.07071,53.73888,-27.161459,-82.05726,36.981556
2002,72,-64.596596,79.56832,-47.22402,-157.02032,11.915285
2002,73,3.5626369,24.720875,-60.099236,-121.5059,-20.840609
2002,74,6.929403,-38.659973,-34.816418,-10.034072,-9.851781
2002,75,-2.0328555,-58.659374,-14.637533,54.28546,-2.2243052
2002,76,-4.1300015,-79.2424,-19.033602,67.00228,-2.3511925
2002,77,-50.919266,-91.232864,-62.782818,40.20472,4.8140326
2002,78,-57.38401,-46.012337,-127.63393,-16.444178,18.736841
2002,79,-44.745373,-61.999954,-152.89317,-21.90649,10.46315
2002,80,-61.24947,-105.26884,-128.78067,21.95816,-2.7041574
2002,81,-106.053856,-157.28516,-91.3596,85.5596,-33.92353
2002,82,-107.257454,-175.08577,-12.399845,143.04993,-71.426476
2002,83,-83.00592,-233.44366,82.32195,190.20848,-95.693306
2002,84,-55.115116,-288.64398,133.1189,191.88472,-85.41799
2002,85,-29.766764,-316.0421,140.62354,148.04109,-60.01963
2002,86,-16.62797,-287.94574,128.45485,91.75346,-18.209723
2002,87,-0.5090464,-227.07385,116.12492,34.63971,12.642462
2002,88,-23.510595,-179.97897,109.7714,1.56228,24.691141
2002,89,-79.49994,-105.84984,111.39501,-36.591866,14.991248
2002,90,-100.50009,-46.421978,142.57962,-76.71643,24.022572
2002,91,-48.712902,10.3477745,207.33849,-91.973656,67.30889
2002,92,18.319777,69.132416,255.89091,-75.2524,108.000984
2002,93,91.97652,156.57855,267.1232,-37.193905,130.42957
2002,94,184.48605,219.11119,246.90166,0.3375757,128.48079
2002,95,258.03656,244.98505,199.08244,34.46476,57.5102
2002,96,289.5363,238.01042,142.35847,81.588295,-47.541836
2002,97,303.9067,207.71873,140.03058,80.11811,-133.51093
2002,98,315.39886,144.01663,161.88684,27.949038,-185.42732
2002,99,300.14474,72.50791,189.69753,-18.255333,-193.18372
2002,100,281.20874,54.73779,194.121,-80.615395,-138.28123
2002,101,251.30376,69.15737,165.96599,-150.07448,-71.791374
2002,102,252.96269,100.37579,109.245995,-186.76837,8.91185
2002,103,271.63663,180.10298,47.87636,-186.7055,54.651657
2002,104,290.5993,232.00876,-54.140064,-167.55215,25.200508
2002,105,295.3029,222.61987,-141.48729,-117.0358,-30.467953
2002,106,298.41248,188.85472,-195.10161,-95.066154,-77.40791
2002,107,261.42374,155.22467,-251.54445,-68.13652,-140.44812
2002,108,195.16563,64.89501,-295.7797,-47.301693,-167.31783
2002,109,145.48569,-0.85514426,-277.021,-22.984392,-114.684685
2002,110,103.63846,-33.59173,-219.27328,-21.563543,-47.407333
2002,111,50.97026,-45.124775,-167.25891,-39.52175,1.9379579
2002,112,7.066603,-85.375534,-136.7039,-75.347145,39.018616
2002,113,2.924197,-155.54768,-106.554886,-121.341835,39.028275
2002,114,52.7182,-177.2355,-72.40671,-172.91257,6.815267
2002,115,103.29379,-124.97983,-47.44029,-174.15605,-26.82027
2002,116,148.57936,-105.88005,-26.61309,-109.74953,-74.546585
2002,117,172.14285,-130.77928,-6.8453755,-29.646103,-112.63817
2002,118,148.50671,-119.607,16.959785,54.242683,-102.75302
2002,119,57.415886,-88.660545,43.25087,86.39174,-34.228012
2002,120,12.821974,-77.68699,56.058475,111.05668,43.268566
2002,121,-0.76293814,-37.291386,68.17784,88.58707,89.36426
2002,122,47.644234,33.89067,36.609272,57.44193,104.209335
2002,123,100.67397,117.95566,-3.3745685,78.1282,92.70029
2002,124,111.945366,226.73094,-74.71932,105.015076,1.6543348
2002,125,89.93557,282.73538,-190.88277,106.92685,-122.39362
2002,126,71.494896,287.41565,-310.72482,134.5957,-199.17134
2002,127,46.425392,285.09238,-346.674,166.12837,-232.76382
2002,128,35.74089,259.9726,-360.94073,137.45264,-241.99207
2002,129,77.62256,179.4121,-338.58337,122.470245,-203.20822
2002,130,107.60614,111.543335,-247.22585,97.65713,-139.59502
2002,131,121.95167,60.327957,-143.97505,69.0818,-71.31768
2002,132,104.29433,13.589325,-58.826767,53.90157,-10.836735
2002,133,90.22797,-5.8829403,6.676812,43.550747,41.782684
2002,134,82.495094,-5.994252,45.653015,47.75578,72.59584
2002,135,72.715744,-13.021431,57.222496,52.990067,58.445873
2002,136,69.26799,-27.441294,59.19479,58.55282,1.5614941
2002,137,96.11537,-60.440197,56.6791,83.653114,-79.06169
2002,138,107.16964,-108.02956,70.01768,114.827614,-206.60532
2002,139,91.88347,-199.2248,81.61492,148.54216,-318.5145
2002,140,63.20624,-299.73712,103.81499,178.10173,-320.37976
2002,141,36.750607,-352.97025,141.42384,169.02988,-270.92047
2002,142,-16.959305,-342.58752,136.23055,99.166466,-200.50224
2002,143,-55.439022,-326.50894,104.734764,46.926857,-97.126366
2002,144,-73.90004,-299.73743,75.96648,-1.6873417,7.922001
2002,145,-83.269684,-238.75446,39.865303,-32.599068,36.073128
2002,146,-110.541176,-184.72787,11.830774,-37.457115,18.383993
2002,147,-158.99574,-196.03716,48.562008,-29.690817,-11.46721
2002,148,-191.88673,-217.60252,124.56014,-86.19961,-20.578884
2002,149,-167.15453,-167.30687,225.95422,-167.52133,-34.363644
2002,150,-103.45863,-101.0761,289.11807,-208.65434,-47.91019
2002,151,-51.422276,-72.75915,295.4314,-246.79413,-59.36922
2002,152,-1.4325987,-57.27233,212.32562,-308.20526,-56.461407
2002,153,72.39724,-77.241035,72.44791,-256.5424,-31.832884
2002,154,107.79661,-148.53738,-27.159584,-152.50061,-2.4018571
2002,155,129.82974,-190.95837,-51.405796,-97.40601,31.494993
2002,156,199.0617,-210.69437,-19.548128,-24.693756,84.193596
2002,157,238.27402,-148.51393,101.34922,95.0209,121.56947
2002,158,211.89883,15.032323,201.96733,124.46349,95.59137
2002,159,184.1815,105.06027,208.38736,138.85454,31.158045
2002,160,139.63275,111.69737,178.13292,104.17727,-42.452423
2002,161,96.68843,119.5341,74.97842,79.692986,-112.96965
2002,162,110.60948,75.769264,-102.73932,63.80621,-176.1747
2002,163,128.14684,-52.552094,-215.62363,84.62234,-212.06816
2002,164,109.50601,-114.6111,-253.5546,96.91978,-221.03387
2002,165,71.84109,-120.747734,-263.1362,160.75291,-241.06345
2002,166,8.106582,-91.377045,-196.61055,185.00569,-266.8503
2002,167,-50.705257,-70.90143,-69.1866,176.18025,-275.15985
2002,168,-112.79093,-45.116634,36.089043,129.32245,-269.67062
2002,169,-132.11041,-19.857845,53.9199,55.591152,-234.68605
2002,170,-83.37495,-49.319176,32.01966,17.078936,-167.12491
2002,171,-17.044825,-141.66324,-17.829445,-25.684267,-102.36605
2002,172,67.661285,-212.65414,-64.38085,-76.923996,-80.51568
2002,173,190.60962,-245.0805,-84.718956,-76.94396,-74.49051
2002,174,222.5048,-272.8328,-50.120216,-16.58667,-87.622734
2002,175,144.43405,-235.77347,-17.361013,-17.178904,-132.54613
2002,176,66.3001,-152.98999,-21.425959,-5.2457213,-147.27626
2002,177,-51.699135,-87.086205,-26.100685,35.8166,-117.58908
2002,178,-166.77539,-18.745085,-31.367605,9.561156,-101.666626
2002,179,-195.58423,11.20904,-27.898914,-34.474453,-92.068085
2002,180,-172.53601,-2.7416332,-6.132496,-57.28285,-55.61615
2002,181,-182.63469,-38.32369,68.37685,-145.86949,-69.72319
2002,182,0.0,0.0,0.0,0.0,0.0
2002,183,0.0,0.0,0.0,0.0,0.0
2003,1,0.0,0.0,0.0,0.0,0.0
2003,2,0.0,0.0,0.0,0.0,0.0
2003,3,130.68037,-123.68238,52.242928,47.34019,-77.24628
2003,4,92.094826,-141.38065,29.5578,33.063755,-39.915104
2003,5,126.57515,-65.89424,-3.8053837,44.979492,-24.427183
2003,6,169.30911,-101.07553,26.367657,93.390785,-22.087404
2003,7,48.132347,-123.9225,13.825393,167.37723,9.564827
2003,8,-101.17138,25.33132,11.220973,146.23195,15.619615
2003,9,-126.40384,92.92141,24.172401,79.624435,1.0640035
2003,10,-175.07251,9.240049,32.658516,67.63305,-42.603043
2003,11,-255.24828,57.25467,56.208645,36.50148,-75.91
2003,12,-286.56967,161.28516,85.28583,-51.802433,-83.187454
2003,13,-271.10474,106.68661,84.06025,-76.81675,-56.254627
2003,14,-296.7378,47.411247,36.66079,-69.09691,-4.2518253
2003,15,-323.57443,32.45883,-39.880203,-75.44016,92.35243
2003,16,-282.3763,35.136795,-152.56555,-113.16671,175.86873
2003,17,-199.41098,9.943761,-251.3267,-45.057354,213.5234
2003,18,-48.80485,-3.809199,-236.95999,36.54438,190.82463
2003,19,-5.819242,-35.588356,-113.21759,132.32819,186.40482
2003,20,-29.823595,18.047773,-6.2916255,134.1229,162.61613
2003,21,-70.093445,48.487747,66.92667,156.15683,129.71994
2003,22,-113.42248,115.03388,124.01793,131.10704,93.14964
2003,23,-122.29467,149.86002,87.342964,68.098045,100.19657
2003,24,-82.25924,153.37364,45.010857,5.8439837,61.29983
2003,25,-26.871979,97.97789,-12.812875,-2.0290375,61.152504
2003,26,-11.692458,61.180363,-81.07894,-25.031998,88.23497
2003,27,145.58553,-4.816282,-81.05391,-21.095783,57.332626
2003,28,151.40604,-80.402626,9.894219,-27.645985,24.43338
2003,29,132.72649,-59.134323,-7.748693,-8.4619665,68.96376
2003,30,88.21142,-62.812664,-2.5839975,0.28242293,81.009056
2003,31,54.908016,-95.69247,17.471693,60.19587,76.4095
2003,32,-111.96138,-129.0806,-20.61857,95.89256,119.615166
2003,33,-195.11066,-70.42913,-156.29224,101.07068,147.39952
2003,34,-154.63739,-34.25982,-259.90704,114.30992,105.6866
2003,35,-37.85852,16.963114,-251.10408,155.90958,26.118229
2003,36,57.06836,-7.0824904,-186.3629,107.96063,-0.94079834
2003,37,131.70256,-41.202938,-137.98102,47.839252,5.692536
2003,38,167.77492,-52.996964,-60.24428,33.998512,4.768257
2003,39,134.62425,-91.776695,49.3996,9.5995455,11.1838
2003,40,24.456133,-130.86426,60.236385,-9.936631,75.26017
2003,41,-53.026947,-78.789955,1.0262141,5.3924313,112.72651
2003,42,-75.21989,-14.220174,-35.32448,45.60495,103.34139
2003,43,-49.46606,-44.931507,-80.61786,98.90184,91.7862
2003,44,-26.696196,-44.868023,-100.971176,127.57795,49.992836
2003,45,39.71407,-22.925266,-81.56608,84.857765,-3.535125
2003,46,119.55596,-27.303814,-43.57574,31.5381,-34.947186
2003,47,165.10367,-68.092445,9.698271,25.018965,-37.226265
2003,48,154.07661,-85.83841,93.64024,14.8036585,-36.833996
2003,49,95.093185,-106.46232,163.74829,-48.054394,-20.846464
2003,50,16.983114,-131.32512,172.06213,-77.41598,19.289616
2003,51,-98.2606,-125.422134,172.33629,-48.533363,26.708067
2003,52,-196.1803,-45.31268,185.12599,-97.25807,21.480255
2003,53,-189.01033,50.79569,160.71165,-179.0973,27.67669
2003,54,-105.90326,72.70797,160.61485,-109.0415,68.5489
2003,55,-103.13259,114.93089,245.38664,-38.294136,79.85155
2003,56,-89.710075,208.96504,307.64267,-88.87775,110.79602
2003,57,33.650936,263.0788,262.4713,-107.91076,169.70819
2003,58,169.00111,250.7834,238.87054,-40.39944,193.56198
2003,59,277.40555,208.44698,217.78471,-27.758543,155.29492
2003,60,406.2397,132.5936,147.94948,9.624857,131.75554
2003,61,503.1439,34.43168,95.77479,141.19557,118.177414
2003,62,450.82535,-60.321068,99.81013,179.12888,71.882904
2003,63,326.67236,-131.97357,59.47075,141.02248,30.92237
2003,64,183.3186,-113.36043,14.095174,70.57999,13.265947
2003,65,101.55313,-41.941025,-40.724903,-51.865414,-12.692832
2003,66,61.440674,-14.220275,-72.22055,-184.9157,-32.275925
2003,67,9.309211,2.015391,-80.490456,-214.02937,-12.980167
2003,68,-1.8903806,67.77385,-81.19272,-225.7039,13.049965
2003,69,26.05709,95.6512,-93.88394,-216.86156,12.350415
2003,70,33.55796,98.5061,-79.61881,-160.71518,9.132314
2003,71,31.680696,88.168785,-103.43097,-148.0877,-10.570954
2003,72,79.4238,81.59937,-137.39616,-131.28008,-56.157722
2003,73,126.50889,80.145775,-109.08426,-103.514,-50.97953
2003,74,172.22592,135.03493,-44.138176,-94.02393,15.2987175
2003,75,212.58427,190.38147,22.005758,-81.280235,74.51929
2003,76,234.06831,256.40738,83.03976,-28.093067,111.889206
2003,77,239.7084,307.55664,115.74214,-19.315807,147.86978
2003,78,205.55975,316.06323,81.70453,3.0484521,131.30426
2003,79,95.24997,257.3335,67.839806,71.78148,72.84892
2003,80,-54.106915,170.88397,21.800282,45.659645,28.222822
2003,81,-150.79419,76.25582,-56.728443,11.890284,32.149376
2003,82,-173.82536,-4.9070077,-120.15736,0.17417862,17.023268
2003,83,-184.55519,-50.76082,-123.501816,-21.49707,0.05814895
2003,84,-141.7498,-65.310005,-184.80879,-76.35044,6.0621195
2003,85,-80.26064,-56.43738,-213.62253,-68.01142,-26.515047
2003,86,-47.637413,-2.1587276,-196.90782,-93.724236,-94.08833
2003,87,-76.282166,-20.316528,-180.35667,-102.84595,-120.60075
2003,88,-103.550064,-53.788254,-176.44336,-71.30945,-105.48065
2003,89,-119.0045,-58.363564,-139.69786,-56.91193,-91.913704
2003,90,-110.18631,-108.79947,-101.195145,-57.934975,-42.08446
2003,91,-127.61009,-163.15897,-63.076927,-35.393562,32.119335
2003,92,-122.90432,-128.08911,-26.938137,-50.284397,81.14697
2003,93,-109.30227,-67.10759,-40.08359,-137.08548,67.74203
2003,94,-79.50286,-51.195274,-81.77543,-194.27165,46.99594
2003,95,-61.318413,-10.422353,-109.88668,-209.05843,55.74055
2003,96,-41.923748,3.6718247,-119.23164,-205.21713,52.395805
2003,97,-54.425064,10.766765,-148.33464,-171.76155,42.095016
2003,98,-54.37483,0.48042956,-154.43195,-90.96611,52.749844
2003,99,-78.94822,-12.138532,-123.549194,-5.529028,65.55202
2003,100,-120.624374,-49.033356,-89.73241,43.485207,43.80302
2003,101,-147.59143,-92.049225,-74.40081,49.70048,20.205803
2003,102,-125.63023,-161.54099,-24.188375,56.492687,14.337341
2003,103,-111.45349,-216.24004,40.98638,49.61562,7.633441
2003,104,-75.374664,-245.72577,73.1081,11.730729,10.565439
2003,105,-39.576214,-238.73494,78.88303,-17.43126,29.056978
2003,106,-17.311462,-158.36678,74.86984,-49.485447,37.813675
2003,107,-23.292578,-58.84571,39.4747,-89.63822,20.989805
2003,108,-49.245045,12.918542,7.4995756,-101.57061,0.45549816
2003,109,-75.73699,74.049934,-5.2495146,-89.67633,-11.713525
2003,110,-75.9789,138.003,7.4468923,-61.065144,-3.8641086
2003,111,-51.87822,161.9172,39.362686,5.138159,-10.765141
2003,112,-75.495155,154.92519,94.66978,110.30369,-86.96452
2003,113,-152.72662,101.933975,136.25574,156.62491,-133.2783
2003,114,-223.21194,26.890306,178.95546,129.79189,-139.2372
2003,115,-263.50223,-57.282097,217.25685,85.60256,-165.03262
2003,116,-306.5396,-132.7236,218.7628,8.424791,-189.39418
2003,117,-285.60828,-190.10852,176.15115,-87.31828,-134.05463
2003,118,-189.63579,-210.40462,151.03888,-133.10341,-88.682205
2003,119,-124.48318,-195.24635,134.61328,-138.88911,-73.9942
2003,120,-98.23252,-172.55038,90.26104,-158.18272,-66.214966
2003,121,-54.271988,-165.9144,61.68797,-158.21706,-30.804161
2003,122,7.75215,-128.53426,46.333942,-155.8165,13.6278
2003,123,59.945545,-54.695515,16.173271,-118.361206,19.723717
2003,124,83.0223,-10.106974,-16.145124,-64.02421,-7.0989375
2003,125,88.06486,45.708054,-25.467934,-38.139088,-8.962561
2003,126,109.59323,110.79595,-31.349924,-12.813277,-20.025803
2003,127,107.46261,95.95188,-0.9240541,9.02393,-57.279125
2003,128,88.67637,25.61959,10.364824,-45.0557,-74.090126
2003,129,107.49247,-2.8262775,-25.788694,-122.546394,-67.403076
2003,130,158.98001,-13.447903,-61.804073,-141.46223,-85.23158
2003,131,179.28078,-62.68259,-62.243042,-106.22106,-128.31569
2003,132,129.89851,-89.70187,-61.19917,-63.06273,-147.86021
2003,133,59.98518,-66.97547,-21.566807,-46.771652,-129.48337
2003,134,14.117618,-69.274216,60.6922,-17.919136,-96.36965
2003,135,-45.421944,-60.838425,168.86662,27.679075,-69.464264
2003,136,-129.3526,-12.279536,257.31918,28.455017,-40.11763
2003,137,-175.20433,59.68116,306.36093,-2.5177639,-4.180562
2003,138,-168.23701,145.46262,307.87894,-13.174927,23.128693
2003,139,-157.86647,254.97168,249.29755,15.092395,17.253263
2003,140,-158.62047,267.88962,135.79544,76.08876,4.1039786
2003,141,-177.62737,201.87508,31.486795,112.793045,42.787918
2003,142,-129.16856,145.65718,-67.2805,117.730415,93.245605
2003,143,-88.59097,109.951706,-130.20233,144.82147,86.60421
2003,144,-82.39382,63.994167,-166.73718,145.36005,34.924534
2003,145,-108.165985,-9.699925,-184.94962,94.83042,4.7011538
2003,146,-125.0274,-44.09446,-206.57253,10.523769,2.3294559
2003,147,-125.19198,-36.39602,-236.13351,-33.837353,10.000139
2003,148,-109.97956,-86.35899,-270.87186,-42.46262,37.606903
2003,149,-92.693825,-163.42752,-294.30627,-50.138596,105.16039
2003,150,-29.494135,-173.72768,-295.6413,-79.61222,171.85677
2003,151,63.124504,-148.86934,-244.59436,-49.3152,222.99962
2003,152,57.509254,-70.89327,-153.16943,-6.301373,222.18886
2003,153,26.26327,29.031427,-90.15181,26.418999,160.80653
2003,154,-19.562857,73.25276,-48.523407,65.3254,119.19041
2003,155,-68.597824,101.15789,-30.618176,78.48196,80.6984
2003,156,-91.9764,83.247604,-62.106533,116.51747,4.624659
2003,157,-125.69811,-15.349053,-71.90231,132.71214,-51.664948
2003,158,-167.81038,-59.019287,-55.820595,62.932903,-42.959183
2003,159,-160.86168,-19.61349,-14.696331,-25.772879,-36.369408
2003,160,-116.427,51.324287,30.930414,-84.863914,-42.191372
2003,161,-69.56895,140.07005,64.78113,-122.7003,-13.647824
2003,162,-26.866589,255.52364,85.24336,-108.609726,29.173712
2003,163,4.607094,315.66968,46.025394,-101.98076,53.66515
2003,164,44.514168,285.36334,-10.037922,16.354397,44.25123
2003,165,-20.076477,204.946,-19.53921,155.22198,3.620962
2003,166,-163.39919,142.63765,-67.43315,126.76727,-64.81469
