year,day,P_PC1,P_PC2,P_PC3,P_PC4,P_PC5
1988,67,-229.88052,365.04956,-171.20776,-309.1712,-68.78084
1988,68,-85.08456,361.20914,-140.29533,-292.57776,-45.981705
1988,69,81.00177,384.29935,-137.67055,-308.37366,-91.950066
1988,70,189.69383,433.68527,-214.9767,-189.75412,-156.57045
1988,71,233.5756,411.93964,-270.85977,-15.995994,-60.15997
1988,72,193.33794,383.94308,-286.66345,44.631023,6.465524
1988,73,135.56892,348.19528,-289.72482,96.39024,88.398186
1988,74,78.884964,294.11493,-274.2484,160.13731,175.9398
1988,75,26.866497,225.22969,-160.77077,82.50316,280.02136
1988,76,7.4720564,197.12474,-54.151505,-6.3027463,263.85684
1988,77,99.72772,116.489204,-7.698162,40.39815,234.34285
1988,78,221.36014,24.521652,8.251366,124.15982,209.59978
1988,79,295.5164,-47.161263,-6.7233105,174.37268,199.42532
1988,80,339.27042,-73.38211,-109.75883,218.0394,108.55946
1988,81,349.03543,-119.61963,-264.66193,318.32452,17.07521
1988,82,257.64417,-171.54276,-317.5396,296.25507,-29.419823
1988,83,167.51164,-254.78175,-279.78052,190.87315,-48.439064
1988,84,125.14294,-300.0663,-202.243,112.35793,-85.421585
1988,85,138.12143,-381.21674,-100.56626,87.47251,-18.131546
1988,86,157.80281,-330.71857,53.339966,25.10368,-9.521118
1988,87,194.77335,-208.33124,118.01471,19.262585,4.048763
1988,88,222.63506,-97.227234,155.23018,15.413601,-8.397012
1988,89,226.67596,-35.787537,156.89398,-13.7432995,-8.759405
1988,90,201.97066,50.323383,161.31897,-109.67092,-48.156887
1988,91,191.3081,59.403584,164.72234,-227.39595,-24.117758
1988,92,192.61865,44.51358,205.41095,-318.85153,-1.7985562
1988,93,184.23154,48.62258,224.84851,-396.32495,11.589978
1988,94,162.89284,53.544704,183.35901,-445.8303,10.100142
1988,95,161.51099,31.110643,175.03467,-465.6701,4.561942
1988,96,163.67798,14.296226,168.21243,-498.45227,10.512254
1988,97,149.02057,-16.474113,96.528984,-514.4237,-9.086232
1988,98,103.86627,-61.304222,25.46167,-504.15805,-88.44244
1988,99,68.29611,-122.965355,61.20211,-433.25525,-144.29433
1988,100,56.92023,-146.63965,89.22258,-309.8525,-145.73624
1988,101,30.208282,-125.17686,104.09231,-215.66397,-140.63858
1988,102,32.689888,-87.72048,132.99194,-153.61006,-113.83
1988,103,92.30271,-28.19145,155.46121,-108.339,-38.15279
1988,104,142.36159,80.84647,129.9114,-87.88311,49.065674
1988,105,94.46636,183.42502,39.473366,-102.563,29.701775
1988,106,-13.361771,217.2137,-49.323742,-110.983795,-37.735767
1988,107,-154.53882,90.52023,-3.316826,-144.78479,-122.08744
1988,108,-198.12216,8.166501,79.66734,-111.55049,-184.53406
1988,109,-176.02742,-39.929905,86.26043,-110.01808,-238.14793
1988,110,-99.952286,-101.58596,113.97134,-138.95686,-229.49986
1988,111,53.932415,-141.0414,113.70477,-144.97037,-181.35728
1988,112,255.553,-26.758028,14.630903,-109.59608,-85.85394
1988,113,303.83984,103.79054,-98.66289,-157.54262,-25.733631
1988,114,310.71716,160.1927,-179.35721,-130.58958,-14.354272
1988,115,317.32788,126.09341,-207.0725,-92.834465,7.1942196
1988,116,289.8261,56.44941,-143.5263,-75.61387,-9.2596655
1988,117,216.97914,-5.3052235,-118.11242,6.0275674,-95.802765
1988,118,122.62485,-88.257744,-141.55829,101.56441,-209.05031
1988,119,-66.66678,-108.96917,-159.08832,70.93897,-287.17847
1988,120,-248.93208,-36.39433,-138.17752,67.151855,-278.15363
1988,121,-347.57602,31.887371,-92.4672,44.617893,-153.74033
1988,122,-355.40833,66.395874,-4.3627534,-40.4612,-0.32057786
1988,123,-264.88327,60.849354,33.841244,-146.0776,108.59196
1988,124,-152.53699,1.566116,58.853348,-159.94318,147.15898
1988,125,-69.844505,-147.4461,74.20648,-184.24371,90.38298
1988,126,-31.768137,-258.62726,73.59994,-181.72252,-0.9551623
1988,127,-40.87628,-314.0053,-3.349768,-168.06519,-122.08511
1988,128,-125.65074,-308.33273,-0.18668452,-129.65826,-213.29327
1988,129,-178.241,-320.1901,68.19483,-155.96011,-215.9324
1988,130,-174.4942,-313.06107,71.43086,-205.37912,-184.9022
1988,131,-162.61414,-346.75992,61.298813,-253.84537,-185.41107
1988,132,-147.52356,-421.13025,107.294365,-269.44473,-149.49478
1988,133,-85.90696,-520.9995,161.16612,-285.12662,-40.417538
1988,134,10.593082,-552.157,194.35168,-246.5793,45.412514
1988,135,87.80955,-516.02783,204.4267,-184.54433,73.53724
1988,136,179.26535,-423.51083,184.24118,-121.15247,57.363224
1988,137,276.83234,-323.80396,162.62154,-92.539764,55.265636
1988,138,395.232,-213.30356,102.91433,-33.720325,48.29566
1988,139,509.4464,-115.457565,46.377792,-23.857788,31.246979
1988,140,595.6287,-21.44334,43.621075,-28.879,9.475758
1988,141,644.53754,60.092594,-20.921398,16.267948,9.763297
1988,142,677.73987,112.23892,-63.243484,74.7519,10.615416
1988,143,627.74414,150.23604,-54.109528,70.10974,-0.57938206
1988,144,573.0944,170.09937,-29.724033,101.799355,-19.354479
1988,145,545.9625,210.72202,-36.03996,132.12265,-46.867058
1988,146,521.121,205.39104,17.55139,97.73287,-83.49014
1988,147,489.12332,208.07977,47.72213,56.19502,-110.521385
1988,148,505.41528,154.60876,64.15104,85.75653,-153.04039
1988,149,509.96835,59.859688,101.87328,104.83659,-173.65643
1988,150,498.7597,-54.86317,151.91142,118.45691,-139.2017
1988,151,473.40167,-155.63722,135.0254,126.34373,-59.53799
1988,152,449.448,-233.27025,78.08164,51.22034,-3.4494894
1988,153,465.18646,-229.14548,21.08483,-16.360071,-16.675549
1988,154,494.65152,-208.9881,-74.32801,2.187718,-42.85154
1988,155,503.61533,-206.63628,-161.78484,70.36526,-48.27738
1988,156,497.32635,-152.4601,-172.8411,91.55953,-100.693306
1988,157,483.79752,-127.322266,-143.95024,137.50182,-131.66692
1988,158,441.59558,-96.36764,-133.53577,137.21373,-109.81043
1988,159,420.37643,-16.365788,-124.495865,61.0337,-106.95303
1988,160,366.84332,69.28806,-96.41476,-29.375147,-127.55171
1988,161,360.5147,103.18639,-113.03134,-52.79108,-133.9818
1988,162,357.92075,143.72815,-124.29824,-44.52661,-162.66556
1988,163,339.2356,162.49345,-81.173645,-69.67673,-164.05347
1988,164,298.4702,188.7928,-43.21385,-56.117813,-165.44257
1988,165,294.08725,204.25868,0.19387498,-52.004105,-121.48808
1988,166,256.17398,235.33801,70.44837,-83.952415,-57.788025
1988,167,207.04358,254.27567,155.22488,-105.24482,19.27821
1988,168,130.41013,239.80928,162.41885,-109.90564,64.96423
1988,169,24.936758,155.84642,156.74678,-134.65715,98.48383
1988,170,-138.38364,68.11632,105.07854,-107.39356,79.78339
1988,171,-342.84656,-99.37207,75.51265,-53.14202,66.57837
1988,172,-484.34174,-259.59363,58.765602,46.6484,49.81162
1988,173,-473.8618,-396.99094,-9.243255,197.32648,61.161804
1988,174,-393.77835,-481.2044,-79.878265,335.49686,123.48032
1988,175,-204.30118,-576.86456,-146.206,381.7688,192.53543
1988,176,-34.608295,-541.9158,-177.7823,312.2694,169.19884
1988,177,13.058806,-466.92056,-248.31274,221.3717,144.68935
1988,178,-33.78951,-328.6659,-216.56209,103.7505,100.89696
1988,179,-125.65596,-211.45172,-157.86787,-35.516247,47.351852
1988,180,-314.91846,-59.025,-67.427704,-112.05632,14.019893
1988,181,-404.7781,2.9365742,-7.181746,-56.747005,66.04352
1988,182,0.0,0.0,0.0,0.0,0.0
1988,183,0.0,0.0,0.0,0.0,0.0
1989,1,0.0,0.0,0.0,0.0,0.0
1989,2,0.0,0.0,0.0,0.0,0.0
1989,3,97.23958,-232.87296,-77.028915,217.78589,91.696945
1989,4,66.02735,-270.39914,-38.29395,156.302,91.01306
1989,5,25.513676,-257.68234,46.600185,94.2191,47.837013
1989,6,-54.476143,-196.68834,103.85118,-17.855911,69.890594
1989,7,-87.16245,-127.56658,116.72855,-56.237083,89.35049
1989,8,-88.882286,-40.484802,111.84268,-99.92887,73.2685
1989,9,-57.249817,25.118902,77.55105,-65.47223,28.158812
1989,10,-7.8831434,65.44292,21.266645,-0.2809679,-6.2459674
1989,11,49.060875,58.102867,-33.232178,85.97206,-34.0089
1989,12,102.06702,48.808006,-53.6107,159.62332,-60.46883
1989,13,106.39851,-6.4801908,-35.639828,196.98553,-43.639286
1989,14,88.54233,-36.48809,6.9252725,156.17317,-12.981494
1989,15,61.475353,-78.3724,42.517857,74.53063,23.916355
1989,16,53.72022,-88.11472,49.74794,-6.9375267,45.632217
1989,17,67.84882,-73.3331,34.438374,-40.394527,35.931072
1989,18,110.4388,-93.11534,-32.147175,-21.207527,96.226524
1989,19,148.75851,-98.76216,-72.54669,-0.6879153,99.069954
1989,20,149.3697,-91.40328,-76.36588,8.753561,118.16257
1989,21,132.55869,-86.33391,-55.54898,22.60381,138.20438
1989,22,97.95863,-47.408817,-19.872114,-36.711765,129.15814
1989,23,53.998333,12.854695,52.77279,-91.8971,50.07466
1989,24,25.101088,33.9331,78.35425,-102.80885,18.617685
1989,25,67.212845,80.30084,29.804485,-79.47937,-54.02296
1989,26,114.76524,114.4559,-24.47871,-30.789833,-128.68707
1989,27,147.97302,80.635956,-70.908676,90.900215,-140.0672
1989,28,170.6804,48.230865,-116.12598,197.32715,-107.40032
1989,29,174.60803,-4.97839,-100.63363,259.93732,-95.787674
1989,30,100.9939,-91.544716,-46.59769,276.30988,7.8616595
1989,31,-28.320095,-154.92738,108.472565,261.83875,36.415634
1989,32,-183.20514,-258.37634,179.5836,221.67117,57.435703
1989,33,-280.62827,-367.65094,139.41278,170.80951,120.92852
1989,34,-328.04874,-333.67175,80.68154,73.553215,194.97362
1989,35,-305.91623,-260.28473,54.649567,-11.644804,147.65695
1989,36,-187.22601,-196.1152,-71.604126,-48.96619,130.69154
1989,37,-24.137989,-34.670956,-137.7979,-110.513405,72.34225
1989,38,122.66376,126.98448,-152.0002,-61.46527,-78.93334
1989,39,211.484,130.29906,-134.9393,20.177885,-156.68204
1989,40,278.2389,82.51837,-119.565125,130.7847,-190.59322
1989,41,253.56906,43.410084,-51.24613,140.81145,-136.55493
1989,42,206.51001,15.159281,31.335917,128.93057,-79.422356
1989,43,152.1785,25.302538,108.13979,99.34233,-74.83347
1989,44,97.40894,81.86249,70.46091,250.99588,-107.93829
1989,45,-70.02203,183.71825,12.106672,299.9149,-51.329346
1989,46,-197.88023,150.76802,-38.36839,349.1913,-45.071003
1989,47,-334.79153,110.38361,0.97077316,445.97513,-69.674904
1989,48,-397.11493,71.45426,66.79757,472.8916,-22.907455
1989,49,-382.00247,69.95772,113.62231,397.20718,54.35009
1989,50,-240.47559,64.92208,95.69601,492.91,70.82396
1989,51,-125.87955,167.4907,79.91952,543.6311,154.846
1989,52,-50.45906,201.06567,65.68688,559.0274,283.4274
1989,53,-85.521805,205.92084,74.89104,526.0295,452.80823
1989,54,-119.59754,189.6671,143.87234,410.81314,492.01114
1989,55,-95.17664,129.59013,193.26233,271.60452,483.75613
1989,56,-21.024343,19.411055,165.84654,210.68472,462.58984
1989,57,95.21916,-34.17287,104.57605,137.53787,359.74887
1989,58,194.19965,-75.55612,78.83048,92.90969,187.57915
1989,59,186.89397,-157.63307,29.285337,62.73887,128.56284
1989,60,90.33075,-190.53407,71.66299,-85.24844,131.99075
1989,61,24.77413,-94.56473,124.72681,-192.14082,20.374144
1989,62,28.553837,36.61906,102.84711,-223.80246,-63.748306
1989,63,68.17343,126.758736,57.106243,-179.76936,-132.1674
1989,64,108.358,245.64705,44.43164,-107.03362,-167.82327
1989,65,100.92448,424.48257,-21.328243,-35.319206,-254.80501
1989,66,-9.613831,578.3348,-94.31702,-12.61354,-314.36438
1989,67,-130.7643,612.48267,-78.92583,17.227837,-274.59854
1989,68,-309.5662,653.0542,33.75475,9.663642,-90.211334
1989,69,-390.6754,616.69275,196.3828,-28.043697,36.959965
1989,70,-344.7729,493.61856,348.53308,-57.520252,104.02906
1989,71,-195.07591,386.13788,419.626,-100.52714,127.025276
1989,72,-68.431206,324.09787,406.3973,-198.0051,155.57735
1989,73,118.34433,278.112,278.47427,-307.0759,-19.630142
1989,74,264.80566,283.32516,98.74512,-370.84293,-158.61829
1989,75,342.52252,277.4795,-65.30214,-348.5955,-199.18857
1989,76,392.73862,202.62871,-113.59409,-281.12332,-163.72247
1989,77,401.44443,104.02836,-114.655975,-190.5993,-159.33398
1989,78,339.72122,23.995161,-107.86581,-159.2702,-102.41524
1989,79,211.014,-16.192165,-127.236885,-157.55225,-87.91765
1989,80,72.23601,-38.915028,-158.87218,-130.87994,-87.51059
1989,81,-108.68318,-107.11961,-253.28381,-95.62478,-35.575058
1989,82,-254.2659,-83.3694,-333.6476,-65.28737,30.40878
1989,83,-354.2691,-1.9434884,-338.02203,-49.52463,86.73536
1989,84,-371.637,23.40403,-247.97386,-46.37571,205.18843
1989,85,-304.80862,34.803497,-104.699104,-128.55136,285.65753
1989,86,-147.51547,108.68185,7.24577,-167.76846,237.7301
1989,87,24.96452,103.10803,58.75076,-170.4766,181.3186
1989,88,246.72418,1.009311,15.562493,-25.60028,132.65007
1989,89,396.06348,-71.35594,-52.331512,108.836174,36.288788
1989,90,460.312,-123.17597,-117.06612,254.9036,-15.752676
1989,91,452.73007,-131.5388,-133.13145,331.37173,9.38372
1989,92,397.43976,-93.24597,-119.85825,320.19464,14.829734
1989,93,321.7231,-61.41599,-91.69552,207.65991,65.19159
1989,94,294.78552,-35.05004,-109.86248,130.92375,153.83939
1989,95,266.24515,-29.672434,-137.28279,18.305664,227.89171
1989,96,232.22116,-7.9535065,-155.88708,-100.185555,230.8676
1989,97,209.82634,23.192938,-203.15385,-113.89091,142.47783
1989,98,160.59464,79.75453,-178.54208,-114.68427,74.819305
1989,99,103.332,156.46667,-93.35822,-157.16216,-12.855609
1989,100,109.4981,214.85132,1.196715,-140.35356,-83.511284
1989,101,151.26721,215.70369,79.09821,-114.13451,-73.275085
1989,102,186.56818,185.40765,132.88286,-174.60919,0.12145177
1989,103,186.01883,160.7318,73.18396,-225.96777,-34.006683
1989,104,112.9123,71.93368,-8.580122,-226.86157,-97.72783
1989,105,-143.375,-53.865776,6.225991,-221.82576,-138.10017
1989,106,-332.04822,-133.11957,90.00163,-203.96481,-154.7748
1989,107,-422.3489,-202.94164,215.04356,-132.85202,-158.55328
1989,108,-439.17752,-221.04623,272.46707,-54.105522,-108.44501
1989,109,-461.35526,-117.466606,229.03555,86.39635,60.212566
1989,110,-343.31226,54.077248,126.062675,155.7849,240.90288
1989,111,-229.00713,136.0897,48.996483,160.88208,361.4707
1989,112,-177.33235,185.22961,13.650137,141.78026,465.10974
1989,113,-82.262634,160.25742,23.72145,110.615814,471.4017
1989,114,83.64336,51.682358,-5.471601,55.796513,326.54388
1989,115,230.24432,-89.30299,-72.732895,20.2437,105.99033
1989,116,281.15555,-248.63757,-216.43192,67.26568,-72.54787
1989,117,229.71823,-370.26407,-367.78403,34.55901,-260.42838
1989,118,93.80344,-439.1859,-427.27948,-11.550394,-280.76834
1989,119,-16.251148,-455.89288,-384.61905,-86.893166,-195.58699
1989,120,-128.00125,-444.71677,-351.43597,-130.54968,-43.430443
1989,121,-229.08237,-294.03247,-316.3958,-153.50476,62.948196
1989,122,-204.82153,-160.77628,-323.82196,-55.545635,214.53494
1989,123,-151.59514,-60.34564,-342.7824,4.004083,271.2114
1989,124,-122.125656,-7.3187118,-341.78387,-17.722372,215.72363
1989,125,-148.39691,82.13275,-351.16016,-26.146284,54.56506
1989,126,-150.32487,142.29935,-325.48718,-51.598225,-86.43768
1989,127,-165.18568,239.20314,-260.41006,-72.852776,-210.52373
1989,128,-186.78004,357.9688,-191.6562,-26.581835,-266.93057
1989,129,-233.16641,464.43954,-107.424324,41.871235,-190.15556
1989,130,-195.94565,518.4925,18.431913,69.36449,-20.519447
1989,131,-116.52011,523.14355,132.42093,47.839718,85.95834
1989,132,-4.912035,480.78876,190.4142,-13.500909,112.51018
1989,133,95.90844,405.6364,207.17125,-78.75983,131.19098
1989,134,212.05351,345.1007,169.20381,-100.851204,128.92967
1989,135,309.29227,299.51672,71.43073,-97.33546,100.90182
1989,136,327.9724,249.06317,-53.268456,-82.572495,92.60705
1989,137,274.1057,202.67628,-128.16858,-49.23726,91.26615
1989,138,156.2044,188.5961,-192.84793,-35.52611,58.902645
1989,139,35.53047,159.7943,-195.51587,-7.5698266,-11.229342
1989,140,-86.2482,115.385704,-160.37114,8.885932,-48.720222
1989,141,-193.08627,67.91053,-136.68512,18.238604,-3.6155536
1989,142,-285.4983,4.9203916,-103.804596,15.81087,110.95914
1989,143,-280.5167,-127.880684,-31.057076,23.601658,268.98322
1989,144,-254.31615,-290.68546,-34.298637,-32.1731,388.04614
1989,145,-213.90343,-429.83777,-43.477577,-113.79977,491.4913
1989,146,-114.06829,-500.73334,1.4820799,-97.97338,481.57584
1989,147,10.249326,-463.44894,64.404854,-97.34465,376.18497
1989,148,169.02736,-346.422,79.21802,-64.26291,207.31548
1989,149,289.79745,-162.42004,71.31168,14.735593,55.33451
1989,150,350.17065,71.82229,38.576935,89.686516,-63.797318
1989,151,330.92368,270.0244,-51.571404,100.32492,-112.39839
1989,152,362.54562,342.15125,-190.1527,140.09271,-122.90862
1989,153,346.5403,292.86835,-344.47903,248.08478,-61.951603
1989,154,274.39987,241.86543,-363.83008,229.23917,4.703027
1989,155,281.9641,198.35153,-365.33035,312.57355,-32.253784
1989,156,253.96548,153.04298,-343.54208,374.3159,-35.31162
1989,157,87.622406,139.92818,-274.5009,354.36017,29.269144
1989,158,-119.773865,190.12769,-189.51025,220.9419,56.54757
1989,159,-242.53778,140.63716,-216.10748,160.94519,-25.522913
1989,160,-444.90338,4.55927,-251.65614,4.1673045,-85.955025
1989,161,-635.26483,-201.77882,-257.94904,-165.36041,-176.88109
1989,162,-666.4605,-435.7334,-277.4868,-191.60095,-226.9436
1989,163,-550.28,-626.6741,-298.93555,-124.177315,-291.02066
1989,164,-456.82797,-603.95654,-297.70267,-64.246666,-269.0651
1989,165,-403.71542,-509.55225,-269.6772,-10.069811,-283.89578
1989,166,-304.28348,-354.81967,-253.00298,89.043205,-299.6435
1989,167,-247.5585,-231.498,-247.18674,36.304512,-373.51813
1989,168,-272.13278,-197.47383,-206.28566,-66.24539,-387.032
1989,169,-202.41847,-287.339,-158.35818,-9.74928,-300.5615
1989,170,-39.976505,-385.17422,-82.39895,42.84558,-193.37698
1989,171,151.5396,-450.24463,3.315325,82.75727,-109.31503
1989,172,283.52988,-465.72168,52.176586,253.93294,-27.202261
1989,173,352.72556,-372.0125,136.80261,246.7546,-8.136237
1989,174,341.7725,-256.5749,198.0738,120.4794,-82.95505
1989,175,331.83163,-151.95604,196.37616,34.86897,-114.14132
1989,176,303.59085,-66.58363,156.39038,-64.299225,-148.41508
1989,177,259.78284,55.486927,100.31136,-227.93233,-230.4091
1989,178,225.6212,119.01866,-20.088882,-215.74937,-302.94128
1989,179,168.14787,96.485435,-56.368923,-199.04213,-340.2599
1989,180,78.22365,12.424199,-27.032509,-190.79243,-370.09702
1989,181,11.493438,-118.58398,62.865383,-130.85716,-337.5234
1989,182,0.0,0.0,0.0,0.0,0.0
1989,183,0.0,0.0,0.0,0.0,0.0
1990,1,0.0,0.0,0.0,0.0,0.0
1990,2,0.0,0.0,0.0,0.0,0.0
1990,3,55.9935,-20.0933,49.078636,32.519794,-14.416642
1990,4,55.30082,33.533142,50.166977,11.724372,-31.898394
1990,5,51.522156,0.45360127,26.777426,37.929764,19.128107
1990,6,15.673103,36.723644,70.49647,-59.39614,17.949
1990,7,60.46275,6.361173,59.706158,29.061447,-47.519234
1990,8,136.41605,-91.51009,14.36197,208.88062,-72.13836
1990,9,159.86485,-219.11874,-3.6696422,375.23425,-49.839825
1990,10,116.50001,-296.25998,-57.640713,390.93106,54.38683
1990,11,97.51116,-327.32935,-107.27386,350.00555,73.57404
1990,12,56.098965,-354.6316,-152.16792,236.48308,129.64249
1990,13,3.3420377,-331.78372,-145.79422,90.0927,124.50227
1990,14,-25.150475,-339.03043,-126.59667,-14.984887,109.78575
1990,15,-34.04263,-275.1824,-32.681896,-159.21075,11.647102
1990,16,-4.834932,-250.35298,12.796762,-128.04613,-34.69924
1990,17,24.535875,-318.53152,15.081453,-14.0948515,8.436992
1990,18,36.826378,-294.7595,33.606594,-1.908997,17.706642
1990,19,85.76936,-213.96263,-8.797338,48.140434,20.898762
1990,20,123.301056,-218.48074,-15.81427,129.95154,-0.004074956
1990,21,112.63521,-252.42976,11.208388,147.37553,-1.4782277
1990,22,78.38527,-146.09877,66.363686,74.057915,-50.533443
1990,23,50.35089,-159.63583,78.937256,76.17881,-11.5693
1990,24,-7.960471,-130.79776,111.14862,-49.828426,30.570227
1990,25,-14.353754,-64.43634,111.28859,-114.73103,35.76026
1990,26,30.325525,20.430658,48.444103,-112.66032,15.418905
1990,27,81.87938,63.755844,-18.023106,-129.77963,-9.8759365
1990,28,120.177025,156.91104,-51.303444,-190.61026,-84.92529
1990,29,161.17886,195.90765,-89.92277,-160.17781,-172.53683
1990,30,215.23149,203.56822,-151.17203,-49.153934,-223.83125
1990,31,204.91669,122.43723,-143.11682,70.44697,-182.57272
1990,32,164.40077,78.46916,-123.1689,103.997154,-95.31361
1990,33,123.564995,44.507164,-109.189644,88.881325,-39.63484
1990,34,89.21024,-8.416511,-80.10648,55.877235,52.482193
1990,35,32.988113,-41.686703,-36.30334,-38.341732,165.00517
1990,36,-0.08769336,-3.8491638,16.914022,-191.1636,157.07579
1990,37,-15.067943,-62.203693,84.295456,-212.33232,96.67351
1990,38,-4.6612163,-160.00793,148.21872,-119.38824,98.43644
