object,window_id,break_day,main_peak_day,left_start,left_end,right_start,right_end,feature_name,feature_group,left_mean,right_mean,delta,abs_delta,metric_fullseason_std,delta_z,contribution_abs,contribution_share,rank_within_break,source_v10_2_support,edge_limited_flag
Je,W004,81,81,71,80,82,91,Je_profile_lat_34.0,profile_structure,32.749393905483466,26.818274731448717,-5.931119174034748,5.931119174034748,14.547826119582275,-0.40769796980533685,0.16621763458339336,0.06638608824005887,8,0.714,False
Je,W004,81,81,71,80,82,91,Je_profile_lat_36.0,profile_structure,35.589348173618156,31.905965355251737,-3.683382818366418,3.683382818366418,11.99527478159498,-0.30706948239468684,0.09429166701814089,0.03765939121115339,10,0.714,False
Je,W004,81,81,71,80,82,91,Je_profile_lat_38.0,profile_structure,34.94576233887112,33.281294067476026,-1.6644682713950942,1.6644682713950942,8.970678047833905,-0.18554542505256888,0.034427104757938455,0.013749929843717033,11,0.714,False
Je,W004,81,81,71,80,82,91,Je_profile_lat_40.0,profile_structure,30.95948931918299,30.939790743232017,-0.01969857595097224,0.01969857595097224,6.1882560963907265,-0.0031832192533945702,1.0132884815181885e-05,4.046998906903132e-06,14,0.714,False
Je,W004,81,81,71,80,82,91,Je_profile_lat_42.0,profile_structure,25.292730279072998,25.91724357303078,0.6245132939577829,0.6245132939577829,4.793521487356722,0.130282777620792,0.016973602144588738,0.0067791305810996,12,0.714,False
Je,W004,81,81,71,80,82,91,Je_profile_lat_44.0,profile_structure,19.381021603398715,20.001746559637642,0.6207249562389272,0.6207249562389272,4.974239244115242,0.12478791746361462,0.015572024344905894,0.006219350821760221,13,0.714,False
Je,W004,81,81,71,80,82,91,Je_profile_lat_46.0,profile_structure,,,,,,,,,15,0.714,False
Je,W004,81,81,71,80,82,91,Je_strength,jet_strength,26.371477275438895,23.334290730593253,-3.0371865448456425,3.0371865448456425,8.908597122095268,-0.34092758974505155,0.11623162144937017,0.04642204599507591,9,0.714,False
Je,W004,81,81,71,80,82,91,Je_axis_lat,jet_axis,36.29361943122433,37.308332890447915,1.0147134592235858,1.0147134592235858,1.9519561639056997,0.5198443889196896,0.2702381886912856,0.10793112466831926,2,0.714,False
Je,W004,81,81,71,80,82,91,Je_meridional_width,jet_width,4.736655122740437,4.354284310804768,-0.3823708119356688,0.3823708119356688,0.4905373554021984,-0.7794937688734384,0.6076105357125173,0.2426751333605528,1,0.714,False
Je,W005,94,94,84,93,95,104,Je_profile_lat_24.0,profile_structure,-4.160972379659578,-5.5540314475217025,-1.3930590678621249,1.3930590678621249,13.786017128565092,-0.10104869701457586,0.010210839168343552,0.0047292470204953994,14,0.606,False
Je,W005,94,94,84,93,95,104,Je_profile_lat_26.0,profile_structure,-1.8249371993799879,-4.135205421897447,-2.310268222517459,2.310268222517459,14.759958231490529,-0.1565226802328259,0.024499349427267465,0.011347106087243975,12,0.606,False
Je,W005,94,94,84,93,95,104,Je_profile_lat_28.0,profile_structure,3.7077816842947797,-0.3648653228100415,-4.0726470071048215,4.0726470071048215,16.068421935454577,-0.2534565636541213,0.06424022965935564,0.029753471747389484,9,0.606,False
Je,W005,94,94,84,93,95,104,Je_profile_lat_30.0,profile_structure,10.630280431576626,4.791863517745657,-5.838416913830969,5.838416913830969,16.62574535024299,-0.35116722834598446,0.1233184222642008,0.05711609706607248,7,0.606,False
Je,W005,94,94,84,93,95,104,Je_profile_lat_32.0,profile_structure,18.290158851527273,10.940318225657325,-7.349840625869948,7.349840625869948,16.170236676576902,-0.4545289455482383,0.2065965623411934,0.09568715761636873,5,0.606,False
Je,W005,94,94,84,93,95,104,Je_profile_lat_34.0,profile_structure,25.574189726294783,17.562975662850967,-8.011214063443816,8.011214063443816,14.547826119582275,-0.5506811806514668,0.30324976272369336,0.14045300422253312,3,0.606,False
Je,W005,94,94,84,93,95,104,Je_profile_lat_36.0,profile_structure,30.828328217884927,23.310728002099253,-7.517600215785674,7.517600215785674,11.99527478159498,-0.6267134644818931,0.39276976656289714,0.1819150431844073,2,0.606,False
Je,W005,94,94,84,93,95,104,Je_profile_lat_38.0,profile_structure,32.50015728170453,26.877904225799938,-5.622253055904594,5.622253055904594,8.970678047833905,-0.6267366887904489,0.39279887707601596,0.18192852599469964,1,0.606,False
Je,W005,94,94,84,93,95,104,Je_profile_lat_40.0,profile_structure,30.492931917884277,27.30855603424635,-3.1843758836379266,3.1843758836379266,6.1882560963907265,-0.5145837266649648,0.2647964117484032,0.12264296995113286,4,0.606,False
Je,W005,94,94,84,93,95,104,Je_profile_lat_42.0,profile_structure,25.694006758664813,24.823348810510574,-0.8706579481542391,0.8706579481542391,4.793521487356722,-0.1816322197471445,0.03299026325027499,0.015279753368892986,10,0.606,False
Je,W005,94,94,84,93,95,104,Je_profile_lat_44.0,profile_structure,19.93663900796401,20.623663076469985,0.6870240685059734,0.6870240685059734,4.974239244115242,0.13811641032721955,0.01907614280167688,0.008835296494245961,13,0.606,False
Je,W005,94,94,84,93,95,104,Je_profile_lat_46.0,profile_structure,,,,,,,,,15,0.606,False
Je,W005,94,94,84,93,95,104,Je_strength,jet_strength,22.64961593169799,18.766532349523604,-3.883083582174386,3.883083582174386,8.908597122095268,-0.43588047915462347,0.18999179210806413,0.0879965007706027,6,0.606,False
Je,W005,94,94,84,93,95,104,Je_axis_lat,jet_axis,37.416659549295666,38.05165797132673,0.6349984220310674,0.6349984220310674,1.9519561639056997,0.32531387424218317,0.10582911677445897,0.04901575932553463,8,0.606,False
Je,W005,94,94,84,93,95,104,Je_meridional_width,jet_width,4.344129703414481,4.42725509813768,0.08312539472319891,0.08312539472319891,0.4905373554021984,0.16945782784481833,0.028715955417884086,0.013300067150380736,11,0.606,False
Je,W006,111,111,101,110,112,121,Je_profile_lat_24.0,profile_structure,-5.3248546506025844,-2.563251586178615,2.7616030644239693,2.7616030644239693,13.786017128565092,0.2003191377661815,0.040127756955386396,0.009599783928354434,11,0.986,False
Je,W006,111,111,101,110,112,121,Je_profile_lat_26.0,profile_structure,-4.392099393588037,-2.5687435235205593,1.8233558700674775,1.8233558700674775,14.759958231490529,0.123533945114921,0.015260635595656312,0.003650809699892542,13,0.986,False
Je,W006,111,111,101,110,112,121,Je_profile_lat_28.0,profile_structure,-1.6230324169446608,-2.219639334184785,-0.5966069172401243,0.5966069172401243,16.068421935454577,-0.037129154290112654,0.001378574098298991,0.0003297969903378799,14,0.986,False
Je,W006,111,111,101,110,112,121,Je_profile_lat_30.0,profile_structure,2.520171264217779,-0.9211287525113516,-3.441300016729131,3.441300016729131,16.62574535024299,-0.20698620989517513,0.04284329108676949,0.010249422554812726,10,0.986,False
Je,W006,111,111,101,110,112,121,Je_profile_lat_32.0,profile_structure,7.769981862871454,1.8031334650904267,-5.966848397781027,5.966848397781027,16.170236676576902,-0.3690019210679949,0.13616241775187074,0.03257420520747133,8,0.986,False
Je,W006,111,111,101,110,112,121,Je_profile_lat_34.0,profile_structure,13.639766802018887,5.646227473795514,-7.993539328223373,7.993539328223373,14.547826119582275,-0.5494662406958231,0.30191314966440014,0.07222683802459916,6,0.986,False
Je,W006,111,111,101,110,112,121,Je_profile_lat_36.0,profile_structure,19.116632347077697,9.978804736895352,-9.137827610182345,9.137827610182345,11.99527478159498,-0.7617856011271228,0.5803173020846119,0.1388296065511848,3,0.986,False
Je,W006,111,111,101,110,112,121,Je_profile_lat_38.0,profile_structure,23.121688008936065,14.285439288678514,-8.83624872025755,8.83624872025755,8.970678047833905,-0.985014585646754,0.9702537339368466,0.2321142996312571,2,0.986,False
Je,W006,111,111,101,110,112,121,Je_profile_lat_40.0,profile_structure,24.67947035956799,18.100468351589814,-6.5790020079781755,6.5790020079781755,6.1882560963907265,-1.0631431384708447,1.1302733328776378,0.270395870560861,1,0.986,False
Je,W006,111,111,101,110,112,121,Je_profile_lat_42.0,profile_structure,23.601544711597437,20.76434474520598,-2.8371999663914558,2.8371999663914558,4.793521487356722,-0.591882183875631,0.3503245195893862,0.08380831494273824,4,0.986,False
Je,W006,111,111,101,110,112,121,Je_profile_lat_44.0,profile_structure,20.705241810815302,21.975382879674825,1.2701410688595232,1.2701410688595232,4.974239244115242,0.25534378354683274,0.06520044779601177,0.01559793664942564,9,0.986,False
Je,W006,111,111,101,110,112,121,Je_profile_lat_46.0,profile_structure,,,,,,,,,15,0.986,False
Je,W006,111,111,101,110,112,121,Je_strength,jet_strength,16.6333338884117,12.685523298570255,-3.9478105898414437,3.9478105898414437,8.908597122095268,-0.44314615822619396,0.19637851755063493,0.046979733722784196,7,0.986,False
Je,W006,111,111,101,110,112,121,Je_axis_lat,jet_axis,38.36385059159761,39.49172400820339,1.1278734166057802,1.1278734166057802,1.9519561639056997,0.5778169804535959,0.3338724629005112,0.07987248096213898,5,0.986,False
Je,W006,111,111,101,110,112,121,Je_meridional_width,jet_width,4.510219347950966,4.448632732260726,-0.061586615690240265,0.061586615690240265,0.4905373554021984,-0.1255492879634889,0.01576262370813906,0.0037709005741418692,12,0.986,False
Je,W007,136,136,126,135,137,146,Je_profile_lat_24.0,profile_structure,-2.5352786572565797,-3.3490231610742045,-0.8137445038176248,0.8137445038176248,13.786017128565092,-0.059026802029102265,0.0034841633577828313,0.0010224232628553793,11,0.842,False
Je,W007,136,136,126,135,137,146,Je_profile_lat_26.0,profile_structure,-2.4659015181268176,-3.253129497974137,-0.7872279798473194,0.7872279798473194,14.759958231490529,-0.053335379917794135,0.002844662750975438,0.00083476263105708,12,0.842,False
Je,W007,136,136,126,135,137,146,Je_profile_lat_28.0,profile_structure,-1.9036601260530355,-2.34098799031473,-0.43732786426169445,0.43732786426169445,16.068421935454577,-0.027216603224535785,0.0007407434910818117,0.00021737022616892938,13,0.842,False
Je,W007,136,136,126,135,137,146,Je_profile_lat_30.0,profile_structure,-0.5272471513954534,-0.21812830441908249,0.30911884697637093,0.30911884697637093,16.62574535024299,0.01859278128374897,0.00034569151586532606,0.00010144273138139092,14,0.842,False
Je,W007,136,136,126,135,137,146,Je_profile_lat_32.0,profile_structure,1.8395998985633484,3.270827571454059,1.4312276728907105,1.4312276728907105,16.170236676576902,0.08851000152421329,0.007834020369816239,0.002298883216796137,10,0.842,False
Je,W007,136,136,126,135,137,146,Je_profile_lat_34.0,profile_structure,5.476504241724319,8.141309477304745,2.6648052355804257,2.6648052355804257,14.547826119582275,0.1831754939656196,0.033553261589548744,0.009846161523166095,7,0.842,False
Je,W007,136,136,126,135,137,146,Je_profile_lat_36.0,profile_structure,9.948770149613386,13.78840211087051,3.8396319612571244,3.8396319612571244,11.99527478159498,0.32009537348393935,0.10246104812582263,0.030067062988415497,6,0.842,False
Je,W007,136,136,126,135,137,146,Je_profile_lat_38.0,profile_structure,14.546004742330727,19.497314192686307,4.951309450355581,4.951309450355581,8.970678047833905,0.5519437242038963,0.3046418746880667,0.08939676689532734,4,0.842,False
Je,W007,136,136,126,135,137,146,Je_profile_lat_40.0,profile_structure,18.79255990531436,24.38044539943827,5.58788549412391,5.58788549412391,6.1882560963907265,0.9029822630293245,0.8153769673455602,0.23927132393157266,2,0.842,False
Je,W007,136,136,126,135,137,146,Je_profile_lat_42.0,profile_structure,22.202233805775244,27.53185667919622,5.329622873420977,5.329622873420977,4.793521487356722,1.1118387364025104,1.236185375765131,0.3627570109652327,1,0.842,False
Je,W007,136,136,126,135,137,146,Je_profile_lat_44.0,profile_structure,24.289769232659793,28.48911400008104,4.199344767421248,4.199344767421248,4.974239244115242,0.8442184947958169,0.7127048669553148,0.2091423279272031,3,0.842,False
Je,W007,136,136,126,135,137,146,Je_profile_lat_46.0,profile_structure,,,,,,,,,15,0.842,False
Je,W007,136,136,126,135,137,146,Je_strength,jet_strength,13.429044457131544,16.929515295681185,3.5004708385496404,3.5004708385496404,8.908597122095268,0.3929317703533489,0.15439537615301693,0.04530712485209211,5,0.842,False
Je,W007,136,136,126,135,137,146,Je_axis_lat,jet_axis,39.748105756753965,39.48248651987681,-0.26561923687715705,0.26561923687715705,1.9519561639056997,-0.13607848464469496,0.018517353983196483,0.005433893745727141,8,0.842,False
Je,W007,136,136,126,135,137,146,Je_meridional_width,jet_width,4.291449787830756,4.350853572119926,0.05940378428917015,0.05940378428917015,0.4905373554021984,0.1210994099327306,0.014665067086055533,0.00430344510300441,9,0.842,False
Je,W008,162,162,152,161,163,172,Je_profile_lat_24.0,profile_structure,-2.8607754158047363,-0.430501614068053,2.4302738017366834,2.4302738017366834,13.786017128565092,0.1762854187016114,0.031076548846802447,0.006634366789441683,12,0.981,False
Je,W008,162,162,152,161,163,172,Je_profile_lat_26.0,profile_structure,-2.162038837226126,0.62566033872021,2.787699175946336,2.787699175946336,14.759958231490529,0.18886904232552293,0.03567151514896017,0.007615321656210151,11,0.981,False
Je,W008,162,162,152,161,163,172,Je_profile_lat_28.0,profile_structure,0.12653653024449285,3.3933595881316165,3.2668230578871236,3.2668230578871236,16.068421935454577,0.20330702485966967,0.04133374635729034,0.008824121219761144,10,0.981,False
Je,W008,162,162,152,161,163,172,Je_profile_lat_30.0,profile_structure,3.8171196904283162,7.575682674764448,3.758562984336132,3.758562984336132,16.62574535024299,0.2260688411350651,0.0511071209321513,0.010910586870109667,9,0.981,False
Je,W008,162,162,152,161,163,172,Je_profile_lat_32.0,profile_structure,8.804547264974998,13.165672130461735,4.361124865486737,4.361124865486737,16.170236676576902,0.26970074419528844,0.07273849141949242,0.01552855287009203,8,0.981,False
Je,W008,162,162,152,161,163,172,Je_profile_lat_34.0,profile_structure,14.76292946338558,19.76789279963189,5.004963336246311,5.004963336246311,14.547826119582275,0.3440351359100532,0.11836017474064878,0.02526808289951639,7,0.981,False
Je,W008,162,162,152,161,163,172,Je_profile_lat_36.0,profile_structure,20.90798628080801,26.53864198457986,5.6306557037718505,5.6306557037718505,11.99527478159498,0.4694061458609753,0.2203421297720552,0.04703966696176382,6,0.981,False
Je,W008,162,162,152,161,163,172,Je_profile_lat_38.0,profile_structure,26.204847622926525,32.27255198284231,6.067704359915783,6.067704359915783,8.970678047833905,0.6763930583130131,0.45750756933403114,0.09767085266999306,4,0.981,False
Je,W008,162,162,152,161,163,172,Je_profile_lat_40.0,profile_structure,29.939317137622584,36.06758340631378,6.1282662686911955,6.1282662686911955,6.1882560963907265,0.990305858909989,0.980705694191451,0.20936563193790975,2,0.981,False
Je,W008,162,162,152,161,163,172,Je_profile_lat_42.0,profile_structure,31.633880832931435,37.32471138290193,5.690830549970496,5.690830549970496,4.793521487356722,1.1871920392931363,1.4094249381609958,0.300890618454511,1,0.981,False
Je,W008,162,162,152,161,163,172,Je_profile_lat_44.0,profile_structure,30.885387454235673,35.794099634977485,4.908712180741812,4.908712180741812,4.974239244115242,0.9868267165776261,0.9738269685513784,0.20789712946148772,3,0.981,False
Je,W008,162,162,152,161,163,172,Je_profile_lat_46.0,profile_structure,,,,,,,,,15,0.981,False
Je,W008,162,162,152,161,163,172,Je_strength,jet_strength,20.93855497579029,25.32092408454474,4.38236910875445,4.38236910875445,8.908597122095268,0.4919258384561146,0.24199103054075136,0.05166137540808425,5,0.981,False
Je,W008,162,162,152,161,163,172,Je_axis_lat,jet_axis,39.02470257409357,38.70288871282681,-0.3218138612667545,0.3218138612667545,1.9519561639056997,-0.1648673608647192,0.027181246678497546,0.005802779489718045,13,0.981,False
Je,W008,162,162,152,161,163,172,Je_meridional_width,jet_width,4.1748896998845435,4.249137522193747,0.07424782230920357,0.07424782230920357,0.4905373554021984,0.15136017979370409,0.022909904027182428,0.00489091331140119,14,0.981,False
Jw,W001,41,41,31,40,42,51,Jw_profile_lat_24.0,profile_structure,24.72610177204452,18.09825796493103,-6.627843807113489,6.627843807113489,15.700857005769526,-0.42213261382343514,0.17819594365340544,0.061154827939580256,7,0.913,False
Jw,W001,41,41,31,40,42,51,Jw_profile_lat_26.0,profile_structure,26.618404615056402,21.02164432552284,-5.596760289533563,5.596760289533563,15.570927321832498,-0.35943654310724094,0.12919462852088348,0.044338132035597694,8,0.913,False
Jw,W001,41,41,31,40,42,51,Jw_profile_lat_28.0,profile_structure,29.054079017617084,25.774246401203573,-3.279832616413511,3.279832616413511,14.586246613480725,-0.2248578886210706,0.05056107007512579,0.017351986119838292,10,0.913,False
Jw,W001,41,41,31,40,42,51,Jw_profile_lat_30.0,profile_structure,29.649975229514233,29.154427353939656,-0.4955478755745766,0.4955478755745766,12.445644070608102,-0.03981697313238075,0.0015853913494247305,0.0005440883400777427,14,0.913,False
Jw,W001,41,41,31,40,42,51,Jw_profile_lat_32.0,profile_structure,28.654220548793766,30.97092522339649,2.316704674602722,2.316704674602722,9.562115325805363,0.24227951616004983,0.058699363950747846,0.02014495632713681,9,0.913,False
Jw,W001,41,41,31,40,42,51,Jw_profile_lat_34.0,profile_structure,27.64444134324098,31.693013562011128,4.048572218770147,4.048572218770147,6.9631742533031025,0.5814262391680964,0.3380564715931565,0.1160171490455024,3,0.913,False
Jw,W001,41,41,31,40,42,51,Jw_profile_lat_36.0,profile_structure,27.32991422262822,31.650351264743875,4.320437042115657,4.320437042115657,5.191212500850428,0.8322597160890406,0.6926562350246105,0.2377117683250811,1,0.913,False
Jw,W001,41,41,31,40,42,51,Jw_profile_lat_38.0,profile_structure,27.340378824057673,30.65799786235064,3.3176190382929676,3.3176190382929676,4.200049383633721,0.7899000071810339,0.6239420213445974,0.2141298290931863,2,0.913,False
Jw,W001,41,41,31,40,42,51,Jw_profile_lat_40.0,profile_structure,27.061018395613246,28.682982290894927,1.6219638952816808,1.6219638952816808,3.779800327621309,0.42911364482113123,0.18413852017167598,0.06319425283916988,6,0.913,False
Jw,W001,41,41,31,40,42,51,Jw_profile_lat_42.0,profile_structure,26.336955120685616,26.076568970295,-0.26038615039061597,0.26038615039061597,3.5780557679549654,-0.07277308328244358,0.0052959216504334695,0.0018175002790394175,13,0.913,False
Jw,W001,41,41,31,40,42,51,Jw_profile_lat_44.0,profile_structure,25.221149935170832,23.435954263432855,-1.785195671737977,1.785195671737977,3.386082611817141,-0.5272156283215883,0.27795631874652715,0.09539145784780126,5,0.913,False
Jw,W001,41,41,31,40,42,51,Jw_profile_lat_46.0,profile_structure,,,,,,,,,15,0.913,False
Jw,W001,41,41,31,40,42,51,Jw_strength,jet_strength,27.65256770668132,28.185467294979873,0.5328995882985517,0.5328995882985517,3.7203604087144972,0.1432386999523747,0.02051732516404643,0.007041313424216661,12,0.913,False
Jw,W001,41,41,31,40,42,51,Jw_axis_lat,jet_axis,34.83627985241999,35.11993625244092,0.28365640002093073,0.28365640002093073,1.6566047257477412,0.17122756902248248,0.029318880393349005,0.0100619074097657,11,0.913,False
Jw,W001,41,41,31,40,42,51,Jw_meridional_width,jet_width,5.769633423690152,5.486055668429579,-0.2835777552605734,0.2835777552605734,0.4984022269945615,-0.5689736921333379,0.3237310623398424,0.11110083097400654,4,0.913,False
Jw,W002,83,83,73,82,84,93,Jw_profile_lat_24.0,profile_structure,-0.632800179880838,-6.268818824999815,-5.636018645118977,5.636018645118977,15.700857005769526,-0.3589624848534021,0.12885406553212894,0.03573795825589237,11,0.806,False
Jw,W002,83,83,73,82,84,93,Jw_profile_lat_26.0,profile_structure,2.461356775398593,-3.2085858727092287,-5.669942648107822,5.669942648107822,15.570927321832498,-0.36413647889537154,0.13259537526231938,0.03677561873177833,10,0.806,False
Jw,W002,83,83,73,82,84,93,Jw_profile_lat_28.0,profile_structure,8.471742371941021,2.727221819131735,-5.744520552809286,5.744520552809286,14.586246613480725,-0.3938313059577748,0.15510309755240645,0.04301818497380181,9,0.806,False
Jw,W002,83,83,73,82,84,93,Jw_profile_lat_30.0,profile_structure,14.758622434291487,9.219795335479915,-5.538827098811572,5.538827098811572,12.445644070608102,-0.4450414191011762,0.1980618647155888,0.05493289345631844,8,0.806,False
Jw,W002,83,83,73,82,84,93,Jw_profile_lat_32.0,profile_structure,21.162076987135464,16.175110855838497,-4.986966131296967,4.986966131296967,9.562115325805363,-0.5215337779746911,0.2719974815685544,0.07543909927763259,5,0.806,False
Jw,W002,83,83,73,82,84,93,Jw_profile_lat_34.0,profile_structure,27.183794426163,23.116269670279653,-4.067524755883348,4.067524755883348,6.9631742533031025,-0.5841480635004718,0.3412289600913512,0.09464060199486347,3,0.806,False
Jw,W002,83,83,73,82,84,93,Jw_profile_lat_36.0,profile_structure,31.767667321035436,29.223733338884472,-2.543933982150964,2.543933982150964,5.191212500850428,-0.4900462043759942,0.2401452824233187,0.06660482184362358,6,0.806,False
Jw,W002,83,83,73,82,84,93,Jw_profile_lat_38.0,profile_structure,33.507354807567104,33.26417290311773,-0.24318190444937215,0.24318190444937215,4.200049383633721,-0.057899772654336545,0.003352383673423858,0.0009297909793050631,14,0.806,False
Jw,W002,83,83,73,82,84,93,Jw_profile_lat_40.0,profile_structure,31.81742874734738,33.929948279884954,2.1125195325375756,2.1125195325375756,3.779800327621309,0.5588971240359221,0.31236599525562486,0.0866353952659902,4,0.806,False
Jw,W002,83,83,73,82,84,93,Jw_profile_lat_42.0,profile_structure,27.664977829959497,30.843628431438155,3.178650601478658,3.178650601478658,3.5780557679549654,0.8883736888470619,0.7892078110357363,0.21888852082037474,1,0.806,False
Jw,W002,83,83,73,82,84,93,Jw_profile_lat_44.0,profile_structure,23.135588644263997,25.97680164985174,2.8412130055877434,2.8412130055877434,3.386082611817141,0.8390855544020541,0.7040645676062025,0.19527385513722448,2,0.806,False
Jw,W002,83,83,73,82,84,93,Jw_profile_lat_46.0,profile_structure,,,,,,,,,15,0.806,False
Jw,W002,83,83,73,82,84,93,Jw_strength,jet_strength,24.305668296356366,23.711101514677175,-0.5945667816791911,0.5945667816791911,3.7203604087144972,-0.15981429656290552,0.025540609385896317,0.007083744143374523,13,0.806,False
Jw,W002,83,83,73,82,84,93,Jw_axis_lat,jet_axis,37.12926665278638,37.88415229080365,0.7548856380172708,0.7548856380172708,1.6566047257477412,0.4556824125178941,0.2076464610781282,0.05759120232138567,7,0.806,False
Jw,W002,83,83,73,82,84,93,Jw_meridional_width,jet_width,4.596501504304851,4.4425928096783,-0.15390869462655132,0.15390869462655132,0.4984022269945615,-0.30880418724178527,0.09536002605805957,0.026448312798434636,12,0.806,False
Jw,W003,104,104,94,103,105,114,Jw_profile_lat_24.0,profile_structure,-9.214833681494312,-9.122085878989392,0.09274780250492043,0.09274780250492043,15.700857005769526,0.005907180892790409,3.489478610014809e-05,5.365404877567694e-06,14,0.898,False
Jw,W003,104,104,94,103,105,114,Jw_profile_lat_26.0,profile_structure,-6.454180794269753,-7.12967626449269,-0.6754954702229368,0.6754954702229368,15.570927321832498,-0.04338183951804886,0.0018819839999697457,0.0002893729196093046,13,0.898,False
Jw,W003,104,104,94,103,105,114,Jw_profile_lat_28.0,profile_structure,-0.8019576495602541,-2.853129446426925,-2.0511717968666705,2.0511717968666705,14.586246613480725,-0.1406236882743337,0.019775021703876974,0.00304059745772559,12,0.898,False
Jw,W003,104,104,94,103,105,114,Jw_profile_lat_30.0,profile_structure,5.660494265790326,2.310472302535312,-3.3500219632550134,3.3500219632550134,12.445644070608102,-0.2691722456667788,0.0724536978372967,0.011140444382102054,9,0.898,False
Jw,W003,104,104,94,103,105,114,Jw_profile_lat_32.0,profile_structure,12.532610923300364,7.972282550073643,-4.560328373226721,4.560328373226721,9.562115325805363,-0.47691626986758073,0.2274491284644071,0.03497246436069347,7,0.898,False
Jw,W003,104,104,94,103,105,114,Jw_profile_lat_34.0,profile_structure,19.489224446797568,14.033037082537538,-5.45618736426003,5.45618736426003,6.9631742533031025,-0.7835775992065391,0.6139938539782837,0.09440738824066582,4,0.898,False
Jw,W003,104,104,94,103,105,114,Jw_profile_lat_36.0,profile_structure,25.79753048523113,19.90900070899642,-5.888529776234709,5.888529776234709,5.191212500850428,-1.1343264748399429,1.2866965515228115,0.1978418189375497,3,0.898,False
Jw,W003,104,104,94,103,105,114,Jw_profile_lat_38.0,profile_structure,30.469681025166217,24.769723430061255,-5.699957595104962,5.699957595104962,4.200049383633721,-1.357116803749004,1.8417660190179126,0.28318902295077275,1,0.898,False
Jw,W003,104,104,94,103,105,114,Jw_profile_lat_40.0,profile_structure,32.29783610432556,27.914120489901272,-4.38371561442429,4.38371561442429,3.779800327621309,-1.1597743887130219,1.3450766327146635,0.20681831105532864,2,0.898,False
Jw,W003,104,104,94,103,105,114,Jw_profile_lat_42.0,profile_structure,30.50596155241636,28.612253818112446,-1.8937077343039128,1.8937077343039128,3.5780557679549654,-0.5292560700881012,0.28011198772510104,0.043069879290621615,6,0.898,False
Jw,W003,104,104,94,103,105,114,Jw_profile_lat_44.0,profile_structure,26.45146729165034,27.071774619086415,0.6203073274360769,0.6203073274360769,3.386082611817141,0.18319320540829429,0.0335597505077655,0.005160130471857392,11,0.898,False
Jw,W003,104,104,94,103,105,114,Jw_profile_lat_46.0,profile_structure,,,,,,,,,15,0.898,False
Jw,W003,104,104,94,103,105,114,Jw_strength,jet_strength,22.05500928925023,19.23514112353019,-2.819868165720038,2.819868165720038,3.7203604087144972,-0.7579556429841685,0.5744967567315443,0.08833433430048071,5,0.898,False
Jw,W003,104,104,94,103,105,114,Jw_axis_lat,jet_axis,38.06171778769864,38.388136420995835,0.32641863329719456,0.32641863329719456,1.6566047257477412,0.1970407473936503,0.038825056133448305,0.005969721234352516,10,0.898,False
Jw,W003,104,104,94,103,105,114,Jw_meridional_width,jet_width,4.63395817395232,4.837963548585883,0.20400537463356283,0.20400537463356283,0.4984022269945615,0.4093187461535746,0.16754183595273445,0.02576114899336302,8,0.898,False
Jw,W004,130,130,120,129,131,140,Jw_profile_lat_24.0,profile_structure,-9.168081234466905,-9.457449559265896,-0.2893683247989909,0.2893683247989909,15.700857005769526,-0.018430097458543848,0.00033966849233142444,5.863319413761069e-05,13,0.923,False
Jw,W004,130,130,120,129,131,140,Jw_profile_lat_26.0,profile_structure,-7.7432153951634906,-7.760741262559665,-0.017525867396174455,0.017525867396174455,15.570927321832498,-0.0011255506517972025,1.2668642697611074e-06,2.1868468919521673e-07,14,0.923,False
Jw,W004,130,130,120,129,131,140,Jw_profile_lat_28.0,profile_structure,-4.503110663969636,-4.005405174974638,0.4977054889949981,0.4977054889949981,14.586246613480725,0.034121559999884754,0.0011642808568257353,0.0002009768555228797,12,0.923,False
Jw,W004,130,130,120,129,131,140,Jw_profile_lat_30.0,profile_structure,-0.24797222660159698,1.179637548139804,1.427609774741401,1.427609774741401,12.445644070608102,0.11470758497046174,0.0131578300497557,0.002271289863954331,10,0.923,False
Jw,W004,130,130,120,129,131,140,Jw_profile_lat_32.0,profile_structure,4.789172938557106,7.46598044023722,2.6768075016801145,2.6768075016801145,9.562115325805363,0.27993884307755534,0.07836575586360016,0.013527408873731384,9,0.923,False
Jw,W004,130,130,120,129,131,140,Jw_profile_lat_34.0,profile_structure,10.579379683529325,14.295033342365736,3.715653658836411,3.715653658836411,6.9631742533031025,0.5336149180919643,0.28474488081029375,0.0491523419250511,7,0.923,False
Jw,W004,130,130,120,129,131,140,Jw_profile_lat_36.0,profile_structure,16.704565636633145,21.193592829139604,4.489027192506459,4.489027192506459,5.191212500850428,0.8647357802769697,0.7477679696912197,0.1290788681512808,4,0.923,False
Jw,W004,130,130,120,129,131,140,Jw_profile_lat_38.0,profile_structure,22.562259259033393,27.409970099775187,4.847710840741794,4.847710840741794,4.200049383633721,1.1542032957116652,1.3321852478316698,0.2299603231587369,2,0.923,False
Jw,W004,130,130,120,129,131,140,Jw_profile_lat_40.0,profile_structure,27.3374494133053,31.83854591058282,4.501096497277519,4.501096497277519,3.779800327621309,1.1908291727436677,1.418074118657368,0.2447863636984924,1,0.923,False
Jw,W004,130,130,120,129,131,140,Jw_profile_lat_42.0,profile_structure,30.043948871405526,33.45635744627287,3.4124085748673423,3.4124085748673423,3.5780557679549654,0.9537046922043095,0.9095526399325168,0.157005956453282,3,0.923,False
