year,mode,anchor_name,anchor_type,anchor_start,anchor_end,source_metric,representation_type,information_form,source_value
1999,local_background_removed,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,-8.250000000000004
2000,local_background_removed,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,4.75
2001,local_background_removed,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,3.0
2002,local_background_removed,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,0.0
2003,local_background_removed,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,0.0
2004,local_background_removed,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,0.0
2005,local_background_removed,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,0.0
2006,local_background_removed,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,5.350000000000001
2007,local_background_removed,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,3.1000000000000014
2008,local_background_removed,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,0.0
2009,local_background_removed,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,0.0
2010,local_background_removed,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,3.1999999999999993
2011,local_background_removed,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,6.199999999999999
2012,local_background_removed,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,0.0
2013,local_background_removed,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,0.0
2014,local_background_removed,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,0.0
2015,local_background_removed,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,-2.5
2016,local_background_removed,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,7.149999999999999
2017,local_background_removed,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,0.0
2018,local_background_removed,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,4.149999999999999
2019,local_background_removed,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,-8.149999999999999
2020,local_background_removed,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,0.0
2021,local_background_removed,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,6.0
2022,local_background_removed,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,0.0
2023,local_background_removed,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,0.5
1979,local_background_removed,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,8.099999999999998
1980,local_background_removed,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,0.9499999999999993
1981,local_background_removed,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,0.20000000000000284
1982,local_background_removed,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,7.75
1983,local_background_removed,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,-2.8999999999999986
1984,local_background_removed,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,5.850000000000001
1985,local_background_removed,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,9.400000000000002
1986,local_background_removed,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,-11.850000000000001
1987,local_background_removed,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,2.8000000000000007
1988,local_background_removed,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,3.8999999999999986
1989,local_background_removed,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,2.0
1990,local_background_removed,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,5.199999999999999
1991,local_background_removed,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,1.1999999999999993
1992,local_background_removed,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,5.149999999999999
1993,local_background_removed,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,2.200000000000001
1994,local_background_removed,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,0.5999999999999996
1995,local_background_removed,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,-7.400000000000002
1996,local_background_removed,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,0.15000000000000036
1997,local_background_removed,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,9.25
1998,local_background_removed,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,-1.5
1999,local_background_removed,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,-6.399999999999999
2000,local_background_removed,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,14.1
2001,local_background_removed,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,1.8500000000000014
2002,local_background_removed,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,1.25
2003,local_background_removed,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,0.0
2004,local_background_removed,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,-1.6000000000000014
2005,local_background_removed,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,0.0
2006,local_background_removed,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,14.8
2007,local_background_removed,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,8.049999999999997
2008,local_background_removed,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,8.25
2009,local_background_removed,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,10.649999999999999
2010,local_background_removed,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,12.350000000000001
2011,local_background_removed,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,8.700000000000003
2012,local_background_removed,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,6.300000000000001
2013,local_background_removed,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,11.75
2014,local_background_removed,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,0.4499999999999993
2015,local_background_removed,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,0.05000000000000071
2016,local_background_removed,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,7.300000000000001
2017,local_background_removed,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,11.099999999999998
2018,local_background_removed,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,-1.0500000000000007
2019,local_background_removed,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,-0.05000000000000071
2020,local_background_removed,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,10.450000000000003
2021,local_background_removed,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,0.0
2022,local_background_removed,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,7.100000000000001
2023,local_background_removed,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,-0.05000000000000071
1979,raw,E2_W33,named,27,38,H_object_transition_rms,scalarized_transition,scalar_transition,11.91996030326127
1980,raw,E2_W33,named,27,38,H_object_transition_rms,scalarized_transition,scalar_transition,10.899581222929008
1981,raw,E2_W33,named,27,38,H_object_transition_rms,scalarized_transition,scalar_transition,14.7547169054315
1982,raw,E2_W33,named,27,38,H_object_transition_rms,scalarized_transition,scalar_transition,34.279834144719764
1983,raw,E2_W33,named,27,38,H_object_transition_rms,scalarized_transition,scalar_transition,30.663801903935447
1984,raw,E2_W33,named,27,38,H_object_transition_rms,scalarized_transition,scalar_transition,16.36569166465348
1985,raw,E2_W33,named,27,38,H_object_transition_rms,scalarized_transition,scalar_transition,39.81402000329021
1986,raw,E2_W33,named,27,38,H_object_transition_rms,scalarized_transition,scalar_transition,25.718544697938803
1987,raw,E2_W33,named,27,38,H_object_transition_rms,scalarized_transition,scalar_transition,7.510273084794655
1988,raw,E2_W33,named,27,38,H_object_transition_rms,scalarized_transition,scalar_transition,22.601740329325285
1989,raw,E2_W33,named,27,38,H_object_transition_rms,scalarized_transition,scalar_transition,18.410714102555147
1990,raw,E2_W33,named,27,38,H_object_transition_rms,scalarized_transition,scalar_transition,18.1577807259543
1991,raw,E2_W33,named,27,38,H_object_transition_rms,scalarized_transition,scalar_transition,34.04165977857282
1992,raw,E2_W33,named,27,38,H_object_transition_rms,scalarized_transition,scalar_transition,32.80542230231512
1993,raw,E2_W33,named,27,38,H_object_transition_rms,scalarized_transition,scalar_transition,14.895197556672697
1994,raw,E2_W33,named,27,38,H_object_transition_rms,scalarized_transition,scalar_transition,12.407320604909888
1995,raw,E2_W33,named,27,38,H_object_transition_rms,scalarized_transition,scalar_transition,35.56662739396708
1996,raw,E2_W33,named,27,38,H_object_transition_rms,scalarized_transition,scalar_transition,15.766855992671779
1997,raw,E2_W33,named,27,38,H_object_transition_rms,scalarized_transition,scalar_transition,20.8895968480058
1998,raw,E2_W33,named,27,38,H_object_transition_rms,scalarized_transition,scalar_transition,9.469432828584093
1999,raw,E2_W33,named,27,38,H_object_transition_rms,scalarized_transition,scalar_transition,23.81536548209617
2000,raw,E2_W33,named,27,38,H_object_transition_rms,scalarized_transition,scalar_transition,25.966274015715307
2001,raw,E2_W33,named,27,38,H_object_transition_rms,scalarized_transition,scalar_transition,6.5638014635875255
2002,raw,E2_W33,named,27,38,H_object_transition_rms,scalarized_transition,scalar_transition,10.50097490376114
2003,raw,E2_W33,named,27,38,H_object_transition_rms,scalarized_transition,scalar_transition,14.513486764669638
2004,raw,E2_W33,named,27,38,H_object_transition_rms,scalarized_transition,scalar_transition,17.708513605002004
2005,raw,E2_W33,named,27,38,H_object_transition_rms,scalarized_transition,scalar_transition,15.916320133886794
2006,raw,E2_W33,named,27,38,H_object_transition_rms,scalarized_transition,scalar_transition,50.78839236569478
2007,raw,E2_W33,named,27,38,H_object_transition_rms,scalarized_transition,scalar_transition,17.59339206459259
2008,raw,E2_W33,named,27,38,H_object_transition_rms,scalarized_transition,scalar_transition,14.342421918030297
2009,raw,E2_W33,named,27,38,H_object_transition_rms,scalarized_transition,scalar_transition,27.710229440289343
2010,raw,E2_W33,named,27,38,H_object_transition_rms,scalarized_transition,scalar_transition,27.11727600968377
2011,raw,E2_W33,named,27,38,H_object_transition_rms,scalarized_transition,scalar_transition,38.13065352866723
2012,raw,E2_W33,named,27,38,H_object_transition_rms,scalarized_transition,scalar_transition,24.876385519016512
2013,raw,E2_W33,named,27,38,H_object_transition_rms,scalarized_transition,scalar_transition,27.98332674011834
2014,raw,E2_W33,named,27,38,H_object_transition_rms,scalarized_transition,scalar_transition,14.187097963998564
2015,raw,E2_W33,named,27,38,H_object_transition_rms,scalarized_transition,scalar_transition,18.54342395341295
2016,raw,E2_W33,named,27,38,H_object_transition_rms,scalarized_transition,scalar_transition,34.58674436173852
2017,raw,E2_W33,named,27,38,H_object_transition_rms,scalarized_transition,scalar_transition,39.093037522118394
2018,raw,E2_W33,named,27,38,H_object_transition_rms,scalarized_transition,scalar_transition,8.056850992138102
2019,raw,E2_W33,named,27,38,H_object_transition_rms,scalarized_transition,scalar_transition,9.757746963016945
2020,raw,E2_W33,named,27,38,H_object_transition_rms,scalarized_transition,scalar_transition,29.140815469503845
2021,raw,E2_W33,named,27,38,H_object_transition_rms,scalarized_transition,scalar_transition,34.62066764468171
2022,raw,E2_W33,named,27,38,H_object_transition_rms,scalarized_transition,scalar_transition,16.74573677161338
2023,raw,E2_W33,named,27,38,H_object_transition_rms,scalarized_transition,scalar_transition,15.767585512608688
1979,raw,E2_W33,named,27,38,H_component_transition_norm,scalarized_transition,scalar_transition,0.7049873288769671
1980,raw,E2_W33,named,27,38,H_component_transition_norm,scalarized_transition,scalar_transition,0.4899669259002097
1981,raw,E2_W33,named,27,38,H_component_transition_norm,scalarized_transition,scalar_transition,0.592036995577742
1982,raw,E2_W33,named,27,38,H_component_transition_norm,scalarized_transition,scalar_transition,1.161295855261836
1983,raw,E2_W33,named,27,38,H_component_transition_norm,scalarized_transition,scalar_transition,2.1449849733831883
1984,raw,E2_W33,named,27,38,H_component_transition_norm,scalarized_transition,scalar_transition,0.2931276781095748
1985,raw,E2_W33,named,27,38,H_component_transition_norm,scalarized_transition,scalar_transition,1.737146958911745
1986,raw,E2_W33,named,27,38,H_component_transition_norm,scalarized_transition,scalar_transition,1.362764396218045
1987,raw,E2_W33,named,27,38,H_component_transition_norm,scalarized_transition,scalar_transition,0.3584319338602588
1988,raw,E2_W33,named,27,38,H_component_transition_norm,scalarized_transition,scalar_transition,0.8232951297580579
1989,raw,E2_W33,named,27,38,H_component_transition_norm,scalarized_transition,scalar_transition,1.2959142127174832
1990,raw,E2_W33,named,27,38,H_component_transition_norm,scalarized_transition,scalar_transition,0.798929678352561
1991,raw,E2_W33,named,27,38,H_component_transition_norm,scalarized_transition,scalar_transition,0.7814355693726655
1992,raw,E2_W33,named,27,38,H_component_transition_norm,scalarized_transition,scalar_transition,0.781706909454134
1993,raw,E2_W33,named,27,38,H_component_transition_norm,scalarized_transition,scalar_transition,1.360109715531703
1994,raw,E2_W33,named,27,38,H_component_transition_norm,scalarized_transition,scalar_transition,0.5475557250638058
1995,raw,E2_W33,named,27,38,H_component_transition_norm,scalarized_transition,scalar_transition,2.061051205783761
1996,raw,E2_W33,named,27,38,H_component_transition_norm,scalarized_transition,scalar_transition,0.7758501256885244
1997,raw,E2_W33,named,27,38,H_component_transition_norm,scalarized_transition,scalar_transition,0.40870749357190345
1998,raw,E2_W33,named,27,38,H_component_transition_norm,scalarized_transition,scalar_transition,0.8423247618973938
1999,raw,E2_W33,named,27,38,H_component_transition_norm,scalarized_transition,scalar_transition,1.3447546316152603
2000,raw,E2_W33,named,27,38,H_component_transition_norm,scalarized_transition,scalar_transition,0.7023518038471687
2001,raw,E2_W33,named,27,38,H_component_transition_norm,scalarized_transition,scalar_transition,0.5715597047451635
2002,raw,E2_W33,named,27,38,H_component_transition_norm,scalarized_transition,scalar_transition,0.620842167370116
2003,raw,E2_W33,named,27,38,H_component_transition_norm,scalarized_transition,scalar_transition,1.0052291820276051
2004,raw,E2_W33,named,27,38,H_component_transition_norm,scalarized_transition,scalar_transition,1.2835574665531264
2005,raw,E2_W33,named,27,38,H_component_transition_norm,scalarized_transition,scalar_transition,0.8526765756335412
2006,raw,E2_W33,named,27,38,H_component_transition_norm,scalarized_transition,scalar_transition,1.5540533366852487
2007,raw,E2_W33,named,27,38,H_component_transition_norm,scalarized_transition,scalar_transition,0.6528650461226039
2008,raw,E2_W33,named,27,38,H_component_transition_norm,scalarized_transition,scalar_transition,0.18931427639127776
2009,raw,E2_W33,named,27,38,H_component_transition_norm,scalarized_transition,scalar_transition,0.6336687072024303
2010,raw,E2_W33,named,27,38,H_component_transition_norm,scalarized_transition,scalar_transition,0.7985099688619772
2011,raw,E2_W33,named,27,38,H_component_transition_norm,scalarized_transition,scalar_transition,1.4326062067242764
2012,raw,E2_W33,named,27,38,H_component_transition_norm,scalarized_transition,scalar_transition,0.41864027349292116
2013,raw,E2_W33,named,27,38,H_component_transition_norm,scalarized_transition,scalar_transition,0.7354191362953326
2014,raw,E2_W33,named,27,38,H_component_transition_norm,scalarized_transition,scalar_transition,0.7480276702082542
2015,raw,E2_W33,named,27,38,H_component_transition_norm,scalarized_transition,scalar_transition,0.940162858859481
2016,raw,E2_W33,named,27,38,H_component_transition_norm,scalarized_transition,scalar_transition,0.7745750161746291
2017,raw,E2_W33,named,27,38,H_component_transition_norm,scalarized_transition,scalar_transition,1.1365461249330318
2018,raw,E2_W33,named,27,38,H_component_transition_norm,scalarized_transition,scalar_transition,0.4107269752628466
2019,raw,E2_W33,named,27,38,H_component_transition_norm,scalarized_transition,scalar_transition,0.7515517119601351
2020,raw,E2_W33,named,27,38,H_component_transition_norm,scalarized_transition,scalar_transition,0.6984503364761073
2021,raw,E2_W33,named,27,38,H_component_transition_norm,scalarized_transition,scalar_transition,1.6901572920300216
2022,raw,E2_W33,named,27,38,H_component_transition_norm,scalarized_transition,scalar_transition,0.1785687597067653
2023,raw,E2_W33,named,27,38,H_component_transition_norm,scalarized_transition,scalar_transition,0.5016394605551531
1979,raw,E2_W33,named,27,38,H_component_abs_transition_mean,scalarized_transition,scalar_transition,0.45879963525692585
1980,raw,E2_W33,named,27,38,H_component_abs_transition_mean,scalarized_transition,scalar_transition,0.39723188485514643
1981,raw,E2_W33,named,27,38,H_component_abs_transition_mean,scalarized_transition,scalar_transition,0.408982311385826
1982,raw,E2_W33,named,27,38,H_component_abs_transition_mean,scalarized_transition,scalar_transition,1.0407142014754975
1983,raw,E2_W33,named,27,38,H_component_abs_transition_mean,scalarized_transition,scalar_transition,2.0568226817620316
1984,raw,E2_W33,named,27,38,H_component_abs_transition_mean,scalarized_transition,scalar_transition,0.24652636654009405
1985,raw,E2_W33,named,27,38,H_component_abs_transition_mean,scalarized_transition,scalar_transition,1.2449002990701115
1986,raw,E2_W33,named,27,38,H_component_abs_transition_mean,scalarized_transition,scalar_transition,1.1398399308618976
1987,raw,E2_W33,named,27,38,H_component_abs_transition_mean,scalarized_transition,scalar_transition,0.3125211051773101
1988,raw,E2_W33,named,27,38,H_component_abs_transition_mean,scalarized_transition,scalar_transition,0.6241886152445673
1989,raw,E2_W33,named,27,38,H_component_abs_transition_mean,scalarized_transition,scalar_transition,1.0250051785531524
1990,raw,E2_W33,named,27,38,H_component_abs_transition_mean,scalarized_transition,scalar_transition,0.6724863611152956
1991,raw,E2_W33,named,27,38,H_component_abs_transition_mean,scalarized_transition,scalar_transition,0.6519158483442226
1992,raw,E2_W33,named,27,38,H_component_abs_transition_mean,scalarized_transition,scalar_transition,0.5202527353862391
1993,raw,E2_W33,named,27,38,H_component_abs_transition_mean,scalarized_transition,scalar_transition,1.0357312572493977
1994,raw,E2_W33,named,27,38,H_component_abs_transition_mean,scalarized_transition,scalar_transition,0.4129159248280821
1995,raw,E2_W33,named,27,38,H_component_abs_transition_mean,scalarized_transition,scalar_transition,1.9810923124101905
1996,raw,E2_W33,named,27,38,H_component_abs_transition_mean,scalarized_transition,scalar_transition,0.5886302273584537
1997,raw,E2_W33,named,27,38,H_component_abs_transition_mean,scalarized_transition,scalar_transition,0.31010921375815037
1998,raw,E2_W33,named,27,38,H_component_abs_transition_mean,scalarized_transition,scalar_transition,0.5504442998444378
1999,raw,E2_W33,named,27,38,H_component_abs_transition_mean,scalarized_transition,scalar_transition,1.162735696454142
2000,raw,E2_W33,named,27,38,H_component_abs_transition_mean,scalarized_transition,scalar_transition,0.5338846427793712
2001,raw,E2_W33,named,27,38,H_component_abs_transition_mean,scalarized_transition,scalar_transition,0.430372103104149
2002,raw,E2_W33,named,27,38,H_component_abs_transition_mean,scalarized_transition,scalar_transition,0.4749879746234957
2003,raw,E2_W33,named,27,38,H_component_abs_transition_mean,scalarized_transition,scalar_transition,0.8593072977563899
2004,raw,E2_W33,named,27,38,H_component_abs_transition_mean,scalarized_transition,scalar_transition,1.0504176471013038
2005,raw,E2_W33,named,27,38,H_component_abs_transition_mean,scalarized_transition,scalar_transition,0.6367999154597385
2006,raw,E2_W33,named,27,38,H_component_abs_transition_mean,scalarized_transition,scalar_transition,1.2578530410731268
2007,raw,E2_W33,named,27,38,H_component_abs_transition_mean,scalarized_transition,scalar_transition,0.5704070619699867
2008,raw,E2_W33,named,27,38,H_component_abs_transition_mean,scalarized_transition,scalar_transition,0.1681467114537579
2009,raw,E2_W33,named,27,38,H_component_abs_transition_mean,scalarized_transition,scalar_transition,0.4109605141182422
2010,raw,E2_W33,named,27,38,H_component_abs_transition_mean,scalarized_transition,scalar_transition,0.620602770644031
2011,raw,E2_W33,named,27,38,H_component_abs_transition_mean,scalarized_transition,scalar_transition,1.2615297148558737
2012,raw,E2_W33,named,27,38,H_component_abs_transition_mean,scalarized_transition,scalar_transition,0.3581969206867466
2013,raw,E2_W33,named,27,38,H_component_abs_transition_mean,scalarized_transition,scalar_transition,0.5718823951670803
2014,raw,E2_W33,named,27,38,H_component_abs_transition_mean,scalarized_transition,scalar_transition,0.6234330317579228
2015,raw,E2_W33,named,27,38,H_component_abs_transition_mean,scalarized_transition,scalar_transition,0.7699421002821829
2016,raw,E2_W33,named,27,38,H_component_abs_transition_mean,scalarized_transition,scalar_transition,0.5975767745344462
2017,raw,E2_W33,named,27,38,H_component_abs_transition_mean,scalarized_transition,scalar_transition,1.0178441420881248
2018,raw,E2_W33,named,27,38,H_component_abs_transition_mean,scalarized_transition,scalar_transition,0.3491966851441266
2019,raw,E2_W33,named,27,38,H_component_abs_transition_mean,scalarized_transition,scalar_transition,0.6251804336635491
2020,raw,E2_W33,named,27,38,H_component_abs_transition_mean,scalarized_transition,scalar_transition,0.6245609708460379
2021,raw,E2_W33,named,27,38,H_component_abs_transition_mean,scalarized_transition,scalar_transition,1.3304007045654667
2022,raw,E2_W33,named,27,38,H_component_abs_transition_mean,scalarized_transition,scalar_transition,0.14243582858229228
2023,raw,E2_W33,named,27,38,H_component_abs_transition_mean,scalarized_transition,scalar_transition,0.438703649537419
1979,raw,E2_W33,named,27,38,H_strength_signed_transition,signed_component_transition,signed_transition,6.4435349281075105
1980,raw,E2_W33,named,27,38,H_strength_signed_transition,signed_component_transition,signed_transition,4.375767305679801
1981,raw,E2_W33,named,27,38,H_strength_signed_transition,signed_component_transition,signed_transition,-11.537327930376705
1982,raw,E2_W33,named,27,38,H_strength_signed_transition,signed_component_transition,signed_transition,30.853494913346367
1983,raw,E2_W33,named,27,38,H_strength_signed_transition,signed_component_transition,signed_transition,-21.38204194507034
1984,raw,E2_W33,named,27,38,H_strength_signed_transition,signed_component_transition,signed_transition,11.83138625263382
1985,raw,E2_W33,named,27,38,H_strength_signed_transition,signed_component_transition,signed_transition,37.58616724295098
1986,raw,E2_W33,named,27,38,H_strength_signed_transition,signed_component_transition,signed_transition,-16.646689194398277
1987,raw,E2_W33,named,27,38,H_strength_signed_transition,signed_component_transition,signed_transition,-0.15206665186542523
1988,raw,E2_W33,named,27,38,H_strength_signed_transition,signed_component_transition,signed_transition,17.257624963618582
1989,raw,E2_W33,named,27,38,H_strength_signed_transition,signed_component_transition,signed_transition,11.245996116909737
1990,raw,E2_W33,named,27,38,H_strength_signed_transition,signed_component_transition,signed_transition,-3.2979494402379714
1991,raw,E2_W33,named,27,38,H_strength_signed_transition,signed_component_transition,signed_transition,22.087377240542992
1992,raw,E2_W33,named,27,38,H_strength_signed_transition,signed_component_transition,signed_transition,7.270353831526336
1993,raw,E2_W33,named,27,38,H_strength_signed_transition,signed_component_transition,signed_transition,9.723309961048471
1994,raw,E2_W33,named,27,38,H_strength_signed_transition,signed_component_transition,signed_transition,4.6056570251093945
1995,raw,E2_W33,named,27,38,H_strength_signed_transition,signed_component_transition,signed_transition,-31.46378116251617
1996,raw,E2_W33,named,27,38,H_strength_signed_transition,signed_component_transition,signed_transition,-4.239619934550319
1997,raw,E2_W33,named,27,38,H_strength_signed_transition,signed_component_transition,signed_transition,12.367483841690046
1998,raw,E2_W33,named,27,38,H_strength_signed_transition,signed_component_transition,signed_transition,3.6876790464866644
1999,raw,E2_W33,named,27,38,H_strength_signed_transition,signed_component_transition,signed_transition,-14.011768737849707
2000,raw,E2_W33,named,27,38,H_strength_signed_transition,signed_component_transition,signed_transition,-0.24795471245215595
2001,raw,E2_W33,named,27,38,H_strength_signed_transition,signed_component_transition,signed_transition,0.22576215536537347
2002,raw,E2_W33,named,27,38,H_strength_signed_transition,signed_component_transition,signed_transition,7.185497712591314
2003,raw,E2_W33,named,27,38,H_strength_signed_transition,signed_component_transition,signed_transition,13.154719654740802
2004,raw,E2_W33,named,27,38,H_strength_signed_transition,signed_component_transition,signed_transition,3.1974638081146622
2005,raw,E2_W33,named,27,38,H_strength_signed_transition,signed_component_transition,signed_transition,-10.742651758350803
2006,raw,E2_W33,named,27,38,H_strength_signed_transition,signed_component_transition,signed_transition,34.892943955965166
2007,raw,E2_W33,named,27,38,H_strength_signed_transition,signed_component_transition,signed_transition,-1.2993008345483759
2008,raw,E2_W33,named,27,38,H_strength_signed_transition,signed_component_transition,signed_transition,4.185085560651714
2009,raw,E2_W33,named,27,38,H_strength_signed_transition,signed_component_transition,signed_transition,7.650724619371431
2010,raw,E2_W33,named,27,38,H_strength_signed_transition,signed_component_transition,signed_transition,13.998549095719682
2011,raw,E2_W33,named,27,38,H_strength_signed_transition,signed_component_transition,signed_transition,26.428788558898304
2012,raw,E2_W33,named,27,38,H_strength_signed_transition,signed_component_transition,signed_transition,1.0054135070577104
2013,raw,E2_W33,named,27,38,H_strength_signed_transition,signed_component_transition,signed_transition,19.834455294988402
2014,raw,E2_W33,named,27,38,H_strength_signed_transition,signed_component_transition,signed_transition,11.182263888527814
2015,raw,E2_W33,named,27,38,H_strength_signed_transition,signed_component_transition,signed_transition,8.224575880940392
2016,raw,E2_W33,named,27,38,H_strength_signed_transition,signed_component_transition,signed_transition,28.03383208724972
2017,raw,E2_W33,named,27,38,H_strength_signed_transition,signed_component_transition,signed_transition,32.4167006783764
2018,raw,E2_W33,named,27,38,H_strength_signed_transition,signed_component_transition,signed_transition,4.000714218618668
2019,raw,E2_W33,named,27,38,H_strength_signed_transition,signed_component_transition,signed_transition,-7.275588688769858
2020,raw,E2_W33,named,27,38,H_strength_signed_transition,signed_component_transition,signed_transition,20.32071643937161
2021,raw,E2_W33,named,27,38,H_strength_signed_transition,signed_component_transition,signed_transition,26.86527061187826
2022,raw,E2_W33,named,27,38,H_strength_signed_transition,signed_component_transition,signed_transition,8.607826564776587
2023,raw,E2_W33,named,27,38,H_strength_signed_transition,signed_component_transition,signed_transition,-5.614863454434271
1979,raw,E2_W33,named,27,38,H_centroid_lat_signed_transition,signed_component_transition,signed_transition,0.007312569854608597
1980,raw,E2_W33,named,27,38,H_centroid_lat_signed_transition,signed_component_transition,signed_transition,0.0066525150874419126
1981,raw,E2_W33,named,27,38,H_centroid_lat_signed_transition,signed_component_transition,signed_transition,0.007465940708289764
1982,raw,E2_W33,named,27,38,H_centroid_lat_signed_transition,signed_component_transition,signed_transition,0.012675250142244465
1983,raw,E2_W33,named,27,38,H_centroid_lat_signed_transition,signed_component_transition,signed_transition,-0.00222665892553664
1984,raw,E2_W33,named,27,38,H_centroid_lat_signed_transition,signed_component_transition,signed_transition,0.007524611813074955
1985,raw,E2_W33,named,27,38,H_centroid_lat_signed_transition,signed_component_transition,signed_transition,0.01024047684690288
