scope,object,config_id,reference_config_id,sensitivity_group,changed_factor,changed_value,baseline_window_id,baseline_main_peak_day,perturbed_window_id,perturbed_main_peak_day,main_peak_delta,baseline_window_start,baseline_window_end,perturbed_window_start,perturbed_window_end,member_candidate_change,merge_split_status,window_start_delta,window_end_delta
H_only,H,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,W002,35,W002,35,0,32,38,32,38,False,UNCHANGED,0,0
H_only,H,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,W003,55,W003,55,0,53,62,53,62,False,UNCHANGED,0,0
H_only,H,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,W004,77,W004,77,0,72,82,72,82,False,UNCHANGED,0,0
H_only,H,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,W005,95,W005,95,0,92,98,92,98,False,UNCHANGED,0,0
H_only,H,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,W006,113,W006,113,0,110,119,110,119,False,UNCHANGED,0,0
H_only,H,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,W007,129,W007,129,0,127,131,127,131,False,UNCHANGED,0,0
H_only,H,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,W008,145,W008,145,0,143,147,143,147,False,UNCHANGED,0,0
H_only,H,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,W009,155,W009,155,0,151,158,151,158,False,UNCHANGED,0,0
H_only,H,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,W001,18,W001,18,0,15,22,15,22,False,UNCHANGED,0,0
H_only,H,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,W002,35,W002,35,0,32,38,32,38,False,UNCHANGED,0,0
H_only,H,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,W003,55,W003,55,0,53,62,53,57,True,BOUNDARY_SHIFT_ONLY,0,-5
H_only,H,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,W004,77,W004,77,0,72,82,72,82,True,UNCHANGED,0,0
H_only,H,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,W005,95,W005,95,0,92,98,92,98,True,UNCHANGED,0,0
H_only,H,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,W006,113,W006,113,0,110,119,110,119,True,UNCHANGED,0,0
H_only,H,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,W007,129,W007,129,0,127,131,127,131,True,UNCHANGED,0,0
H_only,H,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,W008,145,W008,145,0,143,147,143,147,True,UNCHANGED,0,0
H_only,H,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,W009,155,W009,155,0,151,158,151,158,True,UNCHANGED,0,0
H_only,H,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,W001,18,W001,18,0,15,22,15,22,False,UNCHANGED,0,0
H_only,H,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,W002,35,W002,35,0,32,38,32,38,False,UNCHANGED,0,0
H_only,H,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,W003,55,W003,55,0,53,62,53,62,False,UNCHANGED,0,0
H_only,H,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,W004,77,W004,77,0,72,82,72,82,False,UNCHANGED,0,0
H_only,H,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,W005,95,W005,95,0,92,98,92,98,False,UNCHANGED,0,0
H_only,H,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,W006,113,W006,113,0,110,119,110,119,False,UNCHANGED,0,0
H_only,H,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,W007,129,W007,129,0,127,131,127,131,False,UNCHANGED,0,0
H_only,H,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,W008,145,W008,145,0,143,147,143,147,False,UNCHANGED,0,0
H_only,H,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,W009,155,W009,155,0,151,158,151,158,False,UNCHANGED,0,0
H_only,H,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,W001,18,W001,18,0,15,22,15,22,False,UNCHANGED,0,0
H_only,H,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,W002,35,W002,35,0,32,38,32,38,False,UNCHANGED,0,0
H_only,H,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,W003,55,W003,55,0,53,62,53,62,False,UNCHANGED,0,0
H_only,H,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,W004,77,W004,77,0,72,82,72,82,False,UNCHANGED,0,0
H_only,H,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,W005,95,W005,95,0,92,98,92,98,False,UNCHANGED,0,0
H_only,H,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,W006,113,W006,113,0,110,119,110,119,False,UNCHANGED,0,0
H_only,H,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,W007,129,W007,129,0,127,131,127,131,False,UNCHANGED,0,0
H_only,H,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,W008,145,W008,145,0,143,147,143,147,False,UNCHANGED,0,0
H_only,H,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,W009,155,W009,155,0,151,158,151,158,False,UNCHANGED,0,0
H_only,H,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,W001,18,W001,18,0,15,22,15,22,False,UNCHANGED,0,0
H_only,H,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,W002,35,W002,35,0,32,38,32,38,False,UNCHANGED,0,0
H_only,H,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,W003,55,W003,55,0,53,62,53,62,False,UNCHANGED,0,0
H_only,H,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,W004,77,W004,77,0,72,82,72,82,False,UNCHANGED,0,0
H_only,H,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,W005,95,W005,95,0,92,98,92,98,False,UNCHANGED,0,0
H_only,H,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,W006,113,W006,113,0,110,119,110,119,False,UNCHANGED,0,0
H_only,H,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,W007,129,W007,129,0,127,131,127,131,False,UNCHANGED,0,0
H_only,H,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,W008,145,W008,145,0,143,147,143,147,False,UNCHANGED,0,0
H_only,H,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,W009,155,W009,155,0,151,158,151,158,False,UNCHANGED,0,0
H_only,H,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,W001,18,W001,18,0,15,22,15,22,False,UNCHANGED,0,0
H_only,H,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,W002,35,W002,35,0,32,38,32,38,False,UNCHANGED,0,0
H_only,H,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,W003,55,W003,55,0,53,62,53,62,False,UNCHANGED,0,0
H_only,H,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,W004,77,W004,77,0,72,82,72,82,False,UNCHANGED,0,0
H_only,H,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,W005,95,W005,95,0,92,98,92,98,False,UNCHANGED,0,0
H_only,H,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,W006,113,W006,113,0,110,119,110,119,False,UNCHANGED,0,0
H_only,H,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,W007,129,W007,129,0,127,131,127,131,False,UNCHANGED,0,0
H_only,H,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,W008,145,W008,145,0,143,147,143,147,False,UNCHANGED,0,0
H_only,H,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,W009,155,W009,155,0,151,158,151,158,False,UNCHANGED,0,0
H_only,H,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,W001,18,W001,18,0,15,22,15,22,False,UNCHANGED,0,0
H_only,H,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,W002,35,W002,35,0,32,38,32,38,False,UNCHANGED,0,0
H_only,H,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,W003,55,W003,55,0,53,62,53,62,False,UNCHANGED,0,0
H_only,H,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,W004,77,W004,77,0,72,82,73,81,False,BOUNDARY_SHIFT_ONLY,1,-1
H_only,H,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,W005,95,W005,95,0,92,98,92,98,False,UNCHANGED,0,0
H_only,H,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,W006,113,W006,113,0,110,119,111,119,False,BOUNDARY_SHIFT_ONLY,1,0
H_only,H,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,W007,129,W007,129,0,127,131,127,131,False,UNCHANGED,0,0
H_only,H,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,W008,145,W008,145,0,143,147,143,147,False,UNCHANGED,0,0
H_only,H,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,W009,155,W009,155,0,151,158,152,158,False,BOUNDARY_SHIFT_ONLY,1,0
H_only,H,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,W001,18,W001,18,0,15,22,15,23,False,BOUNDARY_SHIFT_ONLY,0,1
H_only,H,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,W002,35,W002,35,0,32,38,31,38,False,BOUNDARY_SHIFT_ONLY,-1,0
H_only,H,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,W003,55,W003,55,0,53,62,53,62,False,UNCHANGED,0,0
H_only,H,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,W004,77,W004,77,0,72,82,72,82,False,UNCHANGED,0,0
H_only,H,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,W005,95,W005,95,0,92,98,91,98,False,BOUNDARY_SHIFT_ONLY,-1,0
H_only,H,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,W006,113,W006,113,0,110,119,110,119,False,UNCHANGED,0,0
H_only,H,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,W007,129,W007,129,0,127,131,127,132,False,BOUNDARY_SHIFT_ONLY,0,1
H_only,H,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,W008,145,W008,145,0,143,147,143,147,False,UNCHANGED,0,0
H_only,H,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,W009,155,W009,155,0,151,158,151,158,False,UNCHANGED,0,0
H_only,H,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,W001,18,W001,18,0,15,22,15,22,False,UNCHANGED,0,0
H_only,H,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,W002,35,W002,35,0,32,38,32,38,False,UNCHANGED,0,0
H_only,H,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,W003,55,W003,55,0,53,62,53,62,False,UNCHANGED,0,0
H_only,H,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,W004,77,W004,77,0,72,82,72,82,False,UNCHANGED,0,0
H_only,H,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,W005,95,W005,95,0,92,98,92,98,False,UNCHANGED,0,0
H_only,H,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,W006,113,W006,113,0,110,119,110,119,False,UNCHANGED,0,0
H_only,H,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,W007,129,W007,129,0,127,131,127,131,False,UNCHANGED,0,0
H_only,H,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,W008,145,W008,145,0,143,147,143,147,False,UNCHANGED,0,0
H_only,H,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,W009,155,W009,155,0,151,158,151,158,False,UNCHANGED,0,0
H_only,H,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,W001,18,W001,18,0,15,22,15,22,False,UNCHANGED,0,0
H_only,H,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,W002,35,W002,35,0,32,38,32,38,False,UNCHANGED,0,0
H_only,H,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,W003,55,W003,55,0,53,62,53,62,False,UNCHANGED,0,0
H_only,H,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,W004,77,W004,77,0,72,82,72,82,False,UNCHANGED,0,0
H_only,H,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,W005,95,W005,95,0,92,98,92,98,False,UNCHANGED,0,0
H_only,H,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,W006,113,W006,113,0,110,119,110,119,False,UNCHANGED,0,0
H_only,H,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,W007,129,W007,129,0,127,131,127,131,False,UNCHANGED,0,0
H_only,H,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,W008,145,W008,145,0,143,147,143,147,False,UNCHANGED,0,0
H_only,H,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,W009,155,W009,155,0,151,158,151,158,False,UNCHANGED,0,0
H_only,H,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,W001,18,W001,18,0,15,22,15,22,False,UNCHANGED,0,0
H_only,H,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,W002,35,W002,35,0,32,38,32,38,False,UNCHANGED,0,0
H_only,H,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,W003,55,W003,55,0,53,62,53,57,True,BOUNDARY_SHIFT_ONLY,0,-5
H_only,H,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,W004,77,W005,77,0,72,82,72,82,False,UNCHANGED,0,0
H_only,H,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,W005,95,W006,95,0,92,98,92,98,False,UNCHANGED,0,0
H_only,H,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,W006,113,W007,113,0,110,119,110,119,False,UNCHANGED,0,0
H_only,H,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,W007,129,W008,129,0,127,131,127,131,False,UNCHANGED,0,0
H_only,H,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,W008,145,W009,145,0,143,147,143,147,False,UNCHANGED,0,0
H_only,H,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,W009,155,W010,155,0,151,158,151,158,False,UNCHANGED,0,0
H_only,H,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,W001,18,W001,18,0,15,22,15,22,False,UNCHANGED,0,0
H_only,H,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,W002,35,W002,35,0,32,38,32,38,False,UNCHANGED,0,0
H_only,H,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,W003,55,W003,55,0,53,62,53,62,False,UNCHANGED,0,0
H_only,H,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,W004,77,W004,77,0,72,82,72,82,False,UNCHANGED,0,0
H_only,H,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,W005,95,W005,95,0,92,98,92,98,False,UNCHANGED,0,0
H_only,H,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,W006,113,W006,113,0,110,119,110,119,False,UNCHANGED,0,0
H_only,H,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,W007,129,W007,129,0,127,131,127,131,False,UNCHANGED,0,0
H_only,H,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,W008,145,W008,145,0,143,147,143,147,False,UNCHANGED,0,0
H_only,H,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,W009,155,W009,155,0,151,158,151,158,False,UNCHANGED,0,0
H_only,H,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,W001,18,W001,18,0,15,22,15,22,False,UNCHANGED,0,0
H_only,H,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,W002,35,W002,35,0,32,38,32,38,False,UNCHANGED,0,0
H_only,H,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,W003,55,W003,55,0,53,62,53,62,False,UNCHANGED,0,0
H_only,H,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,W004,77,W004,77,0,72,82,72,82,False,UNCHANGED,0,0
H_only,H,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,W005,95,W005,95,0,92,98,92,98,False,UNCHANGED,0,0
H_only,H,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,W006,113,W006,113,0,110,119,110,119,False,UNCHANGED,0,0
H_only,H,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,W007,129,W007,129,0,127,131,127,131,False,UNCHANGED,0,0
H_only,H,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,W008,145,W008,145,0,143,147,143,147,False,UNCHANGED,0,0
H_only,H,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,W009,155,W009,155,0,151,158,151,158,False,UNCHANGED,0,0
H_only,H,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,W001,18,W001,18,0,15,22,15,22,False,UNCHANGED,0,0
H_only,H,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,W002,35,W002,35,0,32,38,32,38,False,UNCHANGED,0,0
H_only,H,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,W003,55,W003,55,0,53,62,53,62,False,UNCHANGED,0,0
H_only,H,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,W004,77,W004,77,0,72,82,72,82,False,UNCHANGED,0,0
H_only,H,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,W005,95,W005,95,0,92,98,92,98,False,UNCHANGED,0,0
H_only,H,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,W006,113,W006,113,0,110,119,110,119,False,UNCHANGED,0,0
H_only,H,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,W007,129,W007,129,0,127,131,127,131,False,UNCHANGED,0,0
H_only,H,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,W008,145,W008,145,0,143,147,143,147,False,UNCHANGED,0,0
H_only,H,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,W009,155,W009,155,0,151,158,151,158,False,UNCHANGED,0,0
H_only,H,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,W001,18,W001,18,0,15,22,15,22,False,UNCHANGED,0,0
H_only,H,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,W002,35,W002,35,0,32,38,32,38,False,UNCHANGED,0,0
H_only,H,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,W003,55,W003,55,0,53,62,53,62,False,UNCHANGED,0,0
H_only,H,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,W004,77,W004,77,0,72,82,72,82,False,UNCHANGED,0,0
H_only,H,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,W005,95,W005,95,0,92,98,92,98,False,UNCHANGED,0,0
H_only,H,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,W006,113,W006,113,0,110,119,110,119,False,UNCHANGED,0,0
H_only,H,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,W007,129,W007,129,0,127,131,127,131,False,UNCHANGED,0,0
H_only,H,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,W008,145,W008,145,0,143,147,143,147,False,UNCHANGED,0,0
H_only,H,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,W009,155,W009,155,0,151,158,151,158,False,UNCHANGED,0,0
Je_only,Je,BASELINE,BASELINE,baseline,none,baseline,W001,26,W001,26,0,24,28,24,28,False,UNCHANGED,0,0
Je_only,Je,BASELINE,BASELINE,baseline,none,baseline,W002,33,W002,33,0,31,35,31,35,False,UNCHANGED,0,0
Je_only,Je,BASELINE,BASELINE,baseline,none,baseline,W003,46,W003,46,0,43,50,43,50,False,UNCHANGED,0,0
Je_only,Je,BASELINE,BASELINE,baseline,none,baseline,W004,81,W004,81,0,79,83,79,83,False,UNCHANGED,0,0
