scope,object,config_id,reference_config_id,sensitivity_group,changed_factor,changed_value,baseline_candidate_day,perturbed_candidate_day,candidate_match_class,baseline_strict_fraction,perturbed_strict_fraction,baseline_match_fraction,perturbed_match_fraction,match_fraction_delta,baseline_near_fraction,perturbed_near_fraction,baseline_support_class,perturbed_support_class,support_class_changed,bootstrap_status
P_only,P,PROTECT_THR_090,BASELINE,window_merge,significant_peak_threshold,0.90,126,,MISSING_BASELINE_CANDIDATE,0.627,,0.839,,,0.098,,object_candidate,,,missing_or_not_run
P_only,P,PROTECT_THR_090,BASELINE,window_merge,significant_peak_threshold,0.90,138,,MISSING_BASELINE_CANDIDATE,0.617,,0.918,,,0.063,,object_candidate,,,missing_or_not_run
P_only,P,PROTECT_THR_090,BASELINE,window_merge,significant_peak_threshold,0.90,158,,MISSING_BASELINE_CANDIDATE,0.726,,0.957,,,0.039,,object_strong_candidate,,,missing_or_not_run
P_only,P,SMOOTH_INPUT_5D,BASELINE,smooth_input,smoothed_fields_input,smooth5,18,17.0,STRICT_SHIFT_LE_2D,0.574,0.949,0.793,0.978,0.18499999999999994,0.029,0.016,object_weak_candidate,object_strong_candidate,1.0,run
P_only,P,SMOOTH_INPUT_5D,BASELINE,smooth_input,smoothed_fields_input,smooth5,34,33.0,STRICT_SHIFT_LE_2D,0.513,0.63,0.6,0.769,0.16900000000000004,0.204,0.114,object_weak_candidate,object_weak_candidate,0.0,run
P_only,P,SMOOTH_INPUT_5D,BASELINE,smooth_input,smoothed_fields_input,smooth5,45,44.0,STRICT_SHIFT_LE_2D,0.79,0.906,0.985,0.986,0.0010000000000000009,0.01,0.014,object_strong_candidate,object_strong_candidate,0.0,run
P_only,P,SMOOTH_INPUT_5D,BASELINE,smooth_input,smoothed_fields_input,smooth5,65,66.0,STRICT_SHIFT_LE_2D,0.699,0.798,0.811,0.88,0.06899999999999995,0.088,0.074,object_candidate,object_candidate,0.0,run
P_only,P,SMOOTH_INPUT_5D,BASELINE,smooth_input,smoothed_fields_input,smooth5,82,83.0,STRICT_SHIFT_LE_2D,0.538,0.604,0.916,0.927,0.01100000000000001,0.077,0.069,object_candidate,object_candidate,0.0,run
P_only,P,SMOOTH_INPUT_5D,BASELINE,smooth_input,smoothed_fields_input,smooth5,95,97.0,STRICT_SHIFT_LE_2D,0.454,0.629,0.695,0.846,0.15100000000000002,0.161,0.064,object_weak_candidate,object_candidate,1.0,run
P_only,P,SMOOTH_INPUT_5D,BASELINE,smooth_input,smoothed_fields_input,smooth5,113,114.0,STRICT_SHIFT_LE_2D,0.665,0.743,0.938,0.919,-0.018999999999999906,0.029,0.067,object_candidate,object_candidate,0.0,run
P_only,P,SMOOTH_INPUT_5D,BASELINE,smooth_input,smoothed_fields_input,smooth5,126,127.0,STRICT_SHIFT_LE_2D,0.627,0.701,0.839,0.933,0.09400000000000008,0.098,0.044,object_candidate,object_candidate,0.0,run
P_only,P,SMOOTH_INPUT_5D,BASELINE,smooth_input,smoothed_fields_input,smooth5,138,139.0,STRICT_SHIFT_LE_2D,0.617,0.6,0.918,0.959,0.040999999999999925,0.063,0.033,object_candidate,object_strong_candidate,1.0,run
P_only,P,SMOOTH_INPUT_5D,BASELINE,smooth_input,smoothed_fields_input,smooth5,158,156.0,STRICT_SHIFT_LE_2D,0.726,0.765,0.957,0.967,0.010000000000000009,0.039,0.033,object_strong_candidate,object_strong_candidate,0.0,run
P_only,P,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,17,17.0,SAME_DAY,0.949,0.983,0.978,0.999,0.02100000000000002,0.016,0.001,object_strong_candidate,object_strong_candidate,0.0,run
P_only,P,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,33,32.0,STRICT_SHIFT_LE_2D,0.63,0.662,0.769,0.897,0.128,0.114,0.081,object_weak_candidate,object_candidate,1.0,run
P_only,P,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,44,45.0,STRICT_SHIFT_LE_2D,0.906,0.901,0.986,0.989,0.0030000000000000027,0.014,0.011,object_strong_candidate,object_strong_candidate,0.0,run
P_only,P,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,56,55.0,STRICT_SHIFT_LE_2D,0.414,0.595,0.535,0.746,0.21099999999999997,0.097,0.084,object_weak_candidate,object_weak_candidate,0.0,run
P_only,P,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,66,66.0,SAME_DAY,0.798,0.873,0.88,0.955,0.07499999999999996,0.074,0.033,object_candidate,object_strong_candidate,1.0,run
P_only,P,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,83,83.0,SAME_DAY,0.604,0.622,0.927,0.942,0.014999999999999902,0.069,0.057,object_candidate,object_candidate,0.0,run
P_only,P,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,97,97.0,SAME_DAY,0.629,0.77,0.846,0.932,0.08600000000000008,0.064,0.036,object_candidate,object_candidate,0.0,run
P_only,P,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,114,113.0,STRICT_SHIFT_LE_2D,0.743,0.668,0.919,0.966,0.04699999999999993,0.067,0.029,object_candidate,object_strong_candidate,1.0,run
P_only,P,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,127,126.0,STRICT_SHIFT_LE_2D,0.701,0.734,0.933,0.944,0.010999999999999899,0.044,0.046,object_candidate,object_candidate,0.0,run
P_only,P,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,139,139.0,SAME_DAY,0.6,0.618,0.959,0.976,0.017000000000000015,0.033,0.023,object_strong_candidate,object_strong_candidate,0.0,run
P_only,P,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,156,156.0,SAME_DAY,0.765,0.696,0.967,0.976,0.009000000000000008,0.033,0.024,object_strong_candidate,object_strong_candidate,0.0,run
P_only,P,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,167,156.0,SHIFT_GT_8D,0.219,0.696,0.342,0.976,0.6339999999999999,0.238,0.024,object_unstable_candidate,object_strong_candidate,1.0,run
P_only,P,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,17,17.0,SAME_DAY,0.949,0.894,0.978,0.926,-0.051999999999999935,0.016,0.024,object_strong_candidate,object_candidate,1.0,run
P_only,P,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,33,44.0,SHIFT_GT_8D,0.63,0.865,0.769,0.983,0.21399999999999997,0.114,0.017,object_weak_candidate,object_strong_candidate,1.0,run
P_only,P,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,44,44.0,SAME_DAY,0.906,0.865,0.986,0.983,-0.0030000000000000027,0.014,0.017,object_strong_candidate,object_strong_candidate,0.0,run
P_only,P,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,56,67.0,SHIFT_GT_8D,0.414,0.449,0.535,0.746,0.21099999999999997,0.097,0.086,object_weak_candidate,object_weak_candidate,0.0,run
P_only,P,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,66,67.0,STRICT_SHIFT_LE_2D,0.798,0.449,0.88,0.746,-0.134,0.074,0.086,object_candidate,object_weak_candidate,1.0,run
P_only,P,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,83,82.0,STRICT_SHIFT_LE_2D,0.604,0.53,0.927,0.973,0.04599999999999993,0.069,0.02,object_candidate,object_strong_candidate,1.0,run
P_only,P,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,97,82.0,SHIFT_GT_8D,0.629,0.53,0.846,0.973,0.127,0.064,0.02,object_candidate,object_strong_candidate,1.0,run
P_only,P,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,114,114.0,SAME_DAY,0.743,0.719,0.919,0.848,-0.07100000000000006,0.067,0.108,object_candidate,object_candidate,0.0,run
P_only,P,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,127,127.0,SAME_DAY,0.701,0.506,0.933,0.867,-0.06600000000000006,0.044,0.069,object_candidate,object_candidate,0.0,run
P_only,P,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,139,138.0,STRICT_SHIFT_LE_2D,0.6,0.679,0.959,0.918,-0.040999999999999925,0.033,0.061,object_strong_candidate,object_candidate,1.0,run
P_only,P,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,156,156.0,SAME_DAY,0.765,0.738,0.967,0.951,-0.016000000000000014,0.033,0.047,object_strong_candidate,object_strong_candidate,0.0,run
P_only,P,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,167,156.0,SHIFT_GT_8D,0.219,0.738,0.342,0.951,0.609,0.238,0.047,object_unstable_candidate,object_strong_candidate,1.0,run
P_only,P,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,17,,MISSING_BASELINE_CANDIDATE,0.949,,0.978,,,0.016,,object_strong_candidate,,,missing_or_not_run
P_only,P,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,33,,MISSING_BASELINE_CANDIDATE,0.63,,0.769,,,0.114,,object_weak_candidate,,,missing_or_not_run
P_only,P,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,44,,MISSING_BASELINE_CANDIDATE,0.906,,0.986,,,0.014,,object_strong_candidate,,,missing_or_not_run
P_only,P,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,56,,MISSING_BASELINE_CANDIDATE,0.414,,0.535,,,0.097,,object_weak_candidate,,,missing_or_not_run
P_only,P,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,66,,MISSING_BASELINE_CANDIDATE,0.798,,0.88,,,0.074,,object_candidate,,,missing_or_not_run
P_only,P,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,83,,MISSING_BASELINE_CANDIDATE,0.604,,0.927,,,0.069,,object_candidate,,,missing_or_not_run
P_only,P,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,97,,MISSING_BASELINE_CANDIDATE,0.629,,0.846,,,0.064,,object_candidate,,,missing_or_not_run
P_only,P,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,114,,MISSING_BASELINE_CANDIDATE,0.743,,0.919,,,0.067,,object_candidate,,,missing_or_not_run
P_only,P,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,127,,MISSING_BASELINE_CANDIDATE,0.701,,0.933,,,0.044,,object_candidate,,,missing_or_not_run
P_only,P,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,139,,MISSING_BASELINE_CANDIDATE,0.6,,0.959,,,0.033,,object_strong_candidate,,,missing_or_not_run
P_only,P,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,156,,MISSING_BASELINE_CANDIDATE,0.765,,0.967,,,0.033,,object_strong_candidate,,,missing_or_not_run
P_only,P,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,167,,MISSING_BASELINE_CANDIDATE,0.219,,0.342,,,0.238,,object_unstable_candidate,,,missing_or_not_run
P_only,P,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,17,,MISSING_BASELINE_CANDIDATE,0.949,,0.978,,,0.016,,object_strong_candidate,,,missing_or_not_run
P_only,P,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,33,,MISSING_BASELINE_CANDIDATE,0.63,,0.769,,,0.114,,object_weak_candidate,,,missing_or_not_run
P_only,P,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,44,,MISSING_BASELINE_CANDIDATE,0.906,,0.986,,,0.014,,object_strong_candidate,,,missing_or_not_run
P_only,P,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,56,,MISSING_BASELINE_CANDIDATE,0.414,,0.535,,,0.097,,object_weak_candidate,,,missing_or_not_run
P_only,P,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,66,,MISSING_BASELINE_CANDIDATE,0.798,,0.88,,,0.074,,object_candidate,,,missing_or_not_run
P_only,P,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,83,,MISSING_BASELINE_CANDIDATE,0.604,,0.927,,,0.069,,object_candidate,,,missing_or_not_run
P_only,P,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,97,,MISSING_BASELINE_CANDIDATE,0.629,,0.846,,,0.064,,object_candidate,,,missing_or_not_run
P_only,P,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,114,,MISSING_BASELINE_CANDIDATE,0.743,,0.919,,,0.067,,object_candidate,,,missing_or_not_run
P_only,P,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,127,,MISSING_BASELINE_CANDIDATE,0.701,,0.933,,,0.044,,object_candidate,,,missing_or_not_run
P_only,P,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,139,,MISSING_BASELINE_CANDIDATE,0.6,,0.959,,,0.033,,object_strong_candidate,,,missing_or_not_run
P_only,P,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,156,,MISSING_BASELINE_CANDIDATE,0.765,,0.967,,,0.033,,object_strong_candidate,,,missing_or_not_run
P_only,P,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,167,,MISSING_BASELINE_CANDIDATE,0.219,,0.342,,,0.238,,object_unstable_candidate,,,missing_or_not_run
P_only,P,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,17,,MISSING_BASELINE_CANDIDATE,0.949,,0.978,,,0.016,,object_strong_candidate,,,missing_or_not_run
P_only,P,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,33,,MISSING_BASELINE_CANDIDATE,0.63,,0.769,,,0.114,,object_weak_candidate,,,missing_or_not_run
P_only,P,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,44,,MISSING_BASELINE_CANDIDATE,0.906,,0.986,,,0.014,,object_strong_candidate,,,missing_or_not_run
P_only,P,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,56,,MISSING_BASELINE_CANDIDATE,0.414,,0.535,,,0.097,,object_weak_candidate,,,missing_or_not_run
P_only,P,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,66,,MISSING_BASELINE_CANDIDATE,0.798,,0.88,,,0.074,,object_candidate,,,missing_or_not_run
P_only,P,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,83,,MISSING_BASELINE_CANDIDATE,0.604,,0.927,,,0.069,,object_candidate,,,missing_or_not_run
P_only,P,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,97,,MISSING_BASELINE_CANDIDATE,0.629,,0.846,,,0.064,,object_candidate,,,missing_or_not_run
P_only,P,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,114,,MISSING_BASELINE_CANDIDATE,0.743,,0.919,,,0.067,,object_candidate,,,missing_or_not_run
P_only,P,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,127,,MISSING_BASELINE_CANDIDATE,0.701,,0.933,,,0.044,,object_candidate,,,missing_or_not_run
P_only,P,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,139,,MISSING_BASELINE_CANDIDATE,0.6,,0.959,,,0.033,,object_strong_candidate,,,missing_or_not_run
P_only,P,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,156,,MISSING_BASELINE_CANDIDATE,0.765,,0.967,,,0.033,,object_strong_candidate,,,missing_or_not_run
P_only,P,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,167,,MISSING_BASELINE_CANDIDATE,0.219,,0.342,,,0.238,,object_unstable_candidate,,,missing_or_not_run
P_only,P,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,17,,MISSING_BASELINE_CANDIDATE,0.949,,0.978,,,0.016,,object_strong_candidate,,,missing_or_not_run
P_only,P,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,33,,MISSING_BASELINE_CANDIDATE,0.63,,0.769,,,0.114,,object_weak_candidate,,,missing_or_not_run
P_only,P,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,44,,MISSING_BASELINE_CANDIDATE,0.906,,0.986,,,0.014,,object_strong_candidate,,,missing_or_not_run
P_only,P,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,56,,MISSING_BASELINE_CANDIDATE,0.414,,0.535,,,0.097,,object_weak_candidate,,,missing_or_not_run
P_only,P,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,66,,MISSING_BASELINE_CANDIDATE,0.798,,0.88,,,0.074,,object_candidate,,,missing_or_not_run
P_only,P,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,83,,MISSING_BASELINE_CANDIDATE,0.604,,0.927,,,0.069,,object_candidate,,,missing_or_not_run
P_only,P,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,97,,MISSING_BASELINE_CANDIDATE,0.629,,0.846,,,0.064,,object_candidate,,,missing_or_not_run
P_only,P,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,114,,MISSING_BASELINE_CANDIDATE,0.743,,0.919,,,0.067,,object_candidate,,,missing_or_not_run
P_only,P,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,127,,MISSING_BASELINE_CANDIDATE,0.701,,0.933,,,0.044,,object_candidate,,,missing_or_not_run
P_only,P,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,139,,MISSING_BASELINE_CANDIDATE,0.6,,0.959,,,0.033,,object_strong_candidate,,,missing_or_not_run
P_only,P,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,156,,MISSING_BASELINE_CANDIDATE,0.765,,0.967,,,0.033,,object_strong_candidate,,,missing_or_not_run
P_only,P,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,167,,MISSING_BASELINE_CANDIDATE,0.219,,0.342,,,0.238,,object_unstable_candidate,,,missing_or_not_run
P_only,P,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,17,17.0,SAME_DAY,0.949,0.912,0.978,0.975,-0.0030000000000000027,0.016,0.012,object_strong_candidate,object_strong_candidate,0.0,run
P_only,P,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,33,33.0,SAME_DAY,0.63,0.434,0.769,0.742,-0.027000000000000024,0.114,0.093,object_weak_candidate,object_weak_candidate,0.0,run
P_only,P,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,44,44.0,SAME_DAY,0.906,0.718,0.986,0.977,-0.009000000000000008,0.014,0.021,object_strong_candidate,object_strong_candidate,0.0,run
P_only,P,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,56,56.0,SAME_DAY,0.414,0.283,0.535,0.528,-0.007000000000000006,0.097,0.057,object_weak_candidate,object_weak_candidate,0.0,run
P_only,P,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,66,66.0,SAME_DAY,0.798,0.73,0.88,0.864,-0.016000000000000014,0.074,0.069,object_candidate,object_candidate,0.0,run
P_only,P,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,83,83.0,SAME_DAY,0.604,0.378,0.927,0.827,-0.10000000000000009,0.069,0.161,object_candidate,object_candidate,0.0,run
P_only,P,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,97,97.0,SAME_DAY,0.629,0.49,0.846,0.812,-0.03399999999999992,0.064,0.081,object_candidate,object_candidate,0.0,run
P_only,P,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,114,114.0,SAME_DAY,0.743,0.517,0.919,0.881,-0.038000000000000034,0.067,0.098,object_candidate,object_candidate,0.0,run
P_only,P,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,127,127.0,SAME_DAY,0.701,0.481,0.933,0.854,-0.07900000000000007,0.044,0.107,object_candidate,object_candidate,0.0,run
P_only,P,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,139,139.0,SAME_DAY,0.6,0.436,0.959,0.92,-0.038999999999999924,0.033,0.071,object_strong_candidate,object_candidate,1.0,run
P_only,P,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,156,156.0,SAME_DAY,0.765,0.614,0.967,0.919,-0.04799999999999993,0.033,0.08,object_strong_candidate,object_candidate,1.0,run
P_only,P,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,167,167.0,SAME_DAY,0.219,0.171,0.342,0.277,-0.065,0.238,0.245,object_unstable_candidate,object_unstable_candidate,0.0,run
P_only,P,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,17,17.0,SAME_DAY,0.949,0.969,0.978,0.981,0.0030000000000000027,0.016,0.013,object_strong_candidate,object_strong_candidate,0.0,run
P_only,P,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,33,33.0,SAME_DAY,0.63,0.704,0.769,0.791,0.02200000000000002,0.114,0.141,object_weak_candidate,object_weak_candidate,0.0,run
P_only,P,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,44,44.0,SAME_DAY,0.906,0.948,0.986,0.995,0.009000000000000008,0.014,0.005,object_strong_candidate,object_strong_candidate,0.0,run
P_only,P,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,56,56.0,SAME_DAY,0.414,0.498,0.535,0.549,0.014000000000000012,0.097,0.238,object_weak_candidate,object_weak_candidate,0.0,run
P_only,P,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,66,66.0,SAME_DAY,0.798,0.847,0.88,0.894,0.014000000000000012,0.074,0.068,object_candidate,object_candidate,0.0,run
P_only,P,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,83,83.0,SAME_DAY,0.604,0.68,0.927,0.966,0.038999999999999924,0.069,0.034,object_candidate,object_strong_candidate,1.0,run
P_only,P,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,97,97.0,SAME_DAY,0.629,0.726,0.846,0.867,0.02100000000000002,0.064,0.054,object_candidate,object_candidate,0.0,run
P_only,P,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,114,114.0,SAME_DAY,0.743,0.833,0.919,0.962,0.04299999999999993,0.067,0.029,object_candidate,object_strong_candidate,1.0,run
