scope,object,config_id,candidate_id,point_day,month_day,registry_rank,source_run_tag,peak_score,peak_prominence,is_formal_primary,nearest_primary_day,sensitivity_group,changed_factor,changed_value,input_source,smoothed_fields_path,bootstrap_status
Je_only,Je,DET_PEN_3,CP001,26,04-27,1,v10_3_Je_only_DET_PEN_3,6.0665828732930125,2.9349912308518817,True,26,detector_penalty,detector_penalty,3.0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,DET_PEN_3,CP002,33,05-04,2,v10_3_Je_only_DET_PEN_3,5.442389697096082,0.42865536994512077,False,26,detector_penalty,detector_penalty,3.0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,DET_PEN_3,CP003,46,05-17,3,v10_3_Je_only_DET_PEN_3,12.201986759874023,9.170480551400946,True,46,detector_penalty,detector_penalty,3.0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,DET_PEN_3,CP004,81,06-21,4,v10_3_Je_only_DET_PEN_3,5.948923321784777,0.22616019411488608,False,111,detector_penalty,detector_penalty,3.0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,DET_PEN_3,CP005,94,07-04,5,v10_3_Je_only_DET_PEN_3,7.771161835682942,0.16724403757758655,False,111,detector_penalty,detector_penalty,3.0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,DET_PEN_3,CP006,111,07-21,6,v10_3_Je_only_DET_PEN_3,16.652666002833563,13.926051816558019,True,111,detector_penalty,detector_penalty,3.0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,DET_PEN_3,CP007,136,08-15,7,v10_3_Je_only_DET_PEN_3,14.318820217804232,9.11930641467108,True,136,detector_penalty,detector_penalty,3.0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,DET_PEN_3,CP008,162,09-10,8,v10_3_Je_only_DET_PEN_3,20.266046161694703,9.530648597165301,True,162,detector_penalty,detector_penalty,3.0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,DET_PEN_5,CP001,26,04-27,1,v10_3_Je_only_DET_PEN_5,6.0665828732930125,2.9349912308518817,True,26,detector_penalty,detector_penalty,5.0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,DET_PEN_5,CP002,33,05-04,2,v10_3_Je_only_DET_PEN_5,5.442389697096082,0.42865536994512077,False,26,detector_penalty,detector_penalty,5.0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,DET_PEN_5,CP003,46,05-17,3,v10_3_Je_only_DET_PEN_5,12.201986759874023,9.170480551400946,True,46,detector_penalty,detector_penalty,5.0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,DET_PEN_5,CP004,81,06-21,4,v10_3_Je_only_DET_PEN_5,5.948923321784777,0.22616019411488608,False,111,detector_penalty,detector_penalty,5.0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,DET_PEN_5,CP005,94,07-04,5,v10_3_Je_only_DET_PEN_5,7.771161835682942,0.16724403757758655,False,111,detector_penalty,detector_penalty,5.0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,DET_PEN_5,CP006,111,07-21,6,v10_3_Je_only_DET_PEN_5,16.652666002833563,13.926051816558019,True,111,detector_penalty,detector_penalty,5.0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,DET_PEN_5,CP007,136,08-15,7,v10_3_Je_only_DET_PEN_5,14.318820217804232,9.11930641467108,True,136,detector_penalty,detector_penalty,5.0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,DET_PEN_5,CP008,162,09-10,8,v10_3_Je_only_DET_PEN_5,20.266046161694703,9.530648597165301,True,162,detector_penalty,detector_penalty,5.0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,PEAK_DISTANCE_5,CP001,26,04-27,1,v10_3_Je_only_PEAK_DISTANCE_5,6.0665828732930125,2.9349912308518817,True,26,local_peak_distance,local_peak_min_distance_days,5,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,PEAK_DISTANCE_5,CP002,33,05-04,2,v10_3_Je_only_PEAK_DISTANCE_5,5.442389697096082,0.42865536994512077,False,26,local_peak_distance,local_peak_min_distance_days,5,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,PEAK_DISTANCE_5,CP003,46,05-17,3,v10_3_Je_only_PEAK_DISTANCE_5,12.201986759874023,9.170480551400946,True,46,local_peak_distance,local_peak_min_distance_days,5,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,PEAK_DISTANCE_5,CP004,81,06-21,4,v10_3_Je_only_PEAK_DISTANCE_5,5.948923321784777,0.22616019411488608,False,111,local_peak_distance,local_peak_min_distance_days,5,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,PEAK_DISTANCE_5,CP005,94,07-04,5,v10_3_Je_only_PEAK_DISTANCE_5,7.771161835682942,0.16724403757758655,False,111,local_peak_distance,local_peak_min_distance_days,5,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,PEAK_DISTANCE_5,CP006,111,07-21,6,v10_3_Je_only_PEAK_DISTANCE_5,16.652666002833563,13.926051816558019,True,111,local_peak_distance,local_peak_min_distance_days,5,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,PEAK_DISTANCE_5,CP007,136,08-15,7,v10_3_Je_only_PEAK_DISTANCE_5,14.318820217804232,9.11930641467108,True,136,local_peak_distance,local_peak_min_distance_days,5,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,PEAK_DISTANCE_5,CP008,162,09-10,8,v10_3_Je_only_PEAK_DISTANCE_5,20.266046161694703,9.530648597165301,True,162,local_peak_distance,local_peak_min_distance_days,5,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,PEAK_DISTANCE_7,CP001,26,04-27,1,v10_3_Je_only_PEAK_DISTANCE_7,6.0665828732930125,2.9349912308518817,True,26,local_peak_distance,local_peak_min_distance_days,7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,PEAK_DISTANCE_7,CP002,33,05-04,2,v10_3_Je_only_PEAK_DISTANCE_7,5.442389697096082,0.42865536994512077,False,26,local_peak_distance,local_peak_min_distance_days,7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,PEAK_DISTANCE_7,CP003,46,05-17,3,v10_3_Je_only_PEAK_DISTANCE_7,12.201986759874023,9.170480551400946,True,46,local_peak_distance,local_peak_min_distance_days,7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,PEAK_DISTANCE_7,CP004,81,06-21,4,v10_3_Je_only_PEAK_DISTANCE_7,5.948923321784777,0.22616019411488608,False,111,local_peak_distance,local_peak_min_distance_days,7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,PEAK_DISTANCE_7,CP005,94,07-04,5,v10_3_Je_only_PEAK_DISTANCE_7,7.771161835682942,0.16724403757758655,False,111,local_peak_distance,local_peak_min_distance_days,7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,PEAK_DISTANCE_7,CP006,111,07-21,6,v10_3_Je_only_PEAK_DISTANCE_7,16.652666002833563,13.926051816558019,True,111,local_peak_distance,local_peak_min_distance_days,7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,PEAK_DISTANCE_7,CP007,136,08-15,7,v10_3_Je_only_PEAK_DISTANCE_7,14.318820217804232,9.11930641467108,True,136,local_peak_distance,local_peak_min_distance_days,7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,PEAK_DISTANCE_7,CP008,162,09-10,8,v10_3_Je_only_PEAK_DISTANCE_7,20.266046161694703,9.530648597165301,True,162,local_peak_distance,local_peak_min_distance_days,7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,MATCH_RADIUS_1_4_7,CP001,26,04-27,1,v10_3_Je_only_MATCH_RADIUS_1_4_7,6.0665828732930125,2.9349912308518817,True,26,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
Je_only,Je,MATCH_RADIUS_1_4_7,CP002,33,05-04,2,v10_3_Je_only_MATCH_RADIUS_1_4_7,5.442389697096082,0.42865536994512077,False,26,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
Je_only,Je,MATCH_RADIUS_1_4_7,CP003,46,05-17,3,v10_3_Je_only_MATCH_RADIUS_1_4_7,12.201986759874023,9.170480551400946,True,46,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
Je_only,Je,MATCH_RADIUS_1_4_7,CP004,81,06-21,4,v10_3_Je_only_MATCH_RADIUS_1_4_7,5.948923321784777,0.22616019411488608,False,111,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
Je_only,Je,MATCH_RADIUS_1_4_7,CP005,94,07-04,5,v10_3_Je_only_MATCH_RADIUS_1_4_7,7.771161835682942,0.16724403757758655,False,111,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
Je_only,Je,MATCH_RADIUS_1_4_7,CP006,111,07-21,6,v10_3_Je_only_MATCH_RADIUS_1_4_7,16.652666002833563,13.926051816558019,True,111,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
Je_only,Je,MATCH_RADIUS_1_4_7,CP007,136,08-15,7,v10_3_Je_only_MATCH_RADIUS_1_4_7,14.318820217804232,9.11930641467108,True,136,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
Je_only,Je,MATCH_RADIUS_1_4_7,CP008,162,09-10,8,v10_3_Je_only_MATCH_RADIUS_1_4_7,20.266046161694703,9.530648597165301,True,162,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
Je_only,Je,MATCH_RADIUS_3_6_9,CP001,26,04-27,1,v10_3_Je_only_MATCH_RADIUS_3_6_9,6.0665828732930125,2.9349912308518817,True,26,bootstrap_match_radius,strict_match/match/near,3/6/9,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
Je_only,Je,MATCH_RADIUS_3_6_9,CP002,33,05-04,2,v10_3_Je_only_MATCH_RADIUS_3_6_9,5.442389697096082,0.42865536994512077,False,26,bootstrap_match_radius,strict_match/match/near,3/6/9,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
Je_only,Je,MATCH_RADIUS_3_6_9,CP003,46,05-17,3,v10_3_Je_only_MATCH_RADIUS_3_6_9,12.201986759874023,9.170480551400946,True,46,bootstrap_match_radius,strict_match/match/near,3/6/9,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
Je_only,Je,MATCH_RADIUS_3_6_9,CP004,81,06-21,4,v10_3_Je_only_MATCH_RADIUS_3_6_9,5.948923321784777,0.22616019411488608,False,111,bootstrap_match_radius,strict_match/match/near,3/6/9,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
Je_only,Je,MATCH_RADIUS_3_6_9,CP005,94,07-04,5,v10_3_Je_only_MATCH_RADIUS_3_6_9,7.771161835682942,0.16724403757758655,False,111,bootstrap_match_radius,strict_match/match/near,3/6/9,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
Je_only,Je,MATCH_RADIUS_3_6_9,CP006,111,07-21,6,v10_3_Je_only_MATCH_RADIUS_3_6_9,16.652666002833563,13.926051816558019,True,111,bootstrap_match_radius,strict_match/match/near,3/6/9,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
Je_only,Je,MATCH_RADIUS_3_6_9,CP007,136,08-15,7,v10_3_Je_only_MATCH_RADIUS_3_6_9,14.318820217804232,9.11930641467108,True,136,bootstrap_match_radius,strict_match/match/near,3/6/9,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
Je_only,Je,MATCH_RADIUS_3_6_9,CP008,162,09-10,8,v10_3_Je_only_MATCH_RADIUS_3_6_9,20.266046161694703,9.530648597165301,True,162,bootstrap_match_radius,strict_match/match/near,3/6/9,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
Je_only,Je,BAND_Q30,CP001,26,04-27,1,v10_3_Je_only_BAND_Q30,6.0665828732930125,2.9349912308518817,True,26,candidate_band,band_floor_quantile,0.30,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,BAND_Q30,CP002,33,05-04,2,v10_3_Je_only_BAND_Q30,5.442389697096082,0.42865536994512077,False,26,candidate_band,band_floor_quantile,0.30,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,BAND_Q30,CP003,46,05-17,3,v10_3_Je_only_BAND_Q30,12.201986759874023,9.170480551400946,True,46,candidate_band,band_floor_quantile,0.30,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,BAND_Q30,CP004,81,06-21,4,v10_3_Je_only_BAND_Q30,5.948923321784777,0.22616019411488608,False,111,candidate_band,band_floor_quantile,0.30,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,BAND_Q30,CP005,94,07-04,5,v10_3_Je_only_BAND_Q30,7.771161835682942,0.16724403757758655,False,111,candidate_band,band_floor_quantile,0.30,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,BAND_Q30,CP006,111,07-21,6,v10_3_Je_only_BAND_Q30,16.652666002833563,13.926051816558019,True,111,candidate_band,band_floor_quantile,0.30,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,BAND_Q30,CP007,136,08-15,7,v10_3_Je_only_BAND_Q30,14.318820217804232,9.11930641467108,True,136,candidate_band,band_floor_quantile,0.30,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,BAND_Q30,CP008,162,09-10,8,v10_3_Je_only_BAND_Q30,20.266046161694703,9.530648597165301,True,162,candidate_band,band_floor_quantile,0.30,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,BAND_Q40,CP001,26,04-27,1,v10_3_Je_only_BAND_Q40,6.0665828732930125,2.9349912308518817,True,26,candidate_band,band_floor_quantile,0.40,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,BAND_Q40,CP002,33,05-04,2,v10_3_Je_only_BAND_Q40,5.442389697096082,0.42865536994512077,False,26,candidate_band,band_floor_quantile,0.40,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,BAND_Q40,CP003,46,05-17,3,v10_3_Je_only_BAND_Q40,12.201986759874023,9.170480551400946,True,46,candidate_band,band_floor_quantile,0.40,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,BAND_Q40,CP004,81,06-21,4,v10_3_Je_only_BAND_Q40,5.948923321784777,0.22616019411488608,False,111,candidate_band,band_floor_quantile,0.40,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,BAND_Q40,CP005,94,07-04,5,v10_3_Je_only_BAND_Q40,7.771161835682942,0.16724403757758655,False,111,candidate_band,band_floor_quantile,0.40,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,BAND_Q40,CP006,111,07-21,6,v10_3_Je_only_BAND_Q40,16.652666002833563,13.926051816558019,True,111,candidate_band,band_floor_quantile,0.40,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,BAND_Q40,CP007,136,08-15,7,v10_3_Je_only_BAND_Q40,14.318820217804232,9.11930641467108,True,136,candidate_band,band_floor_quantile,0.40,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,BAND_Q40,CP008,162,09-10,8,v10_3_Je_only_BAND_Q40,20.266046161694703,9.530648597165301,True,162,candidate_band,band_floor_quantile,0.40,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,BAND_PROM_045,CP001,26,04-27,1,v10_3_Je_only_BAND_PROM_045,6.0665828732930125,2.9349912308518817,True,26,candidate_band,band_prominence_ratio,0.45,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,BAND_PROM_045,CP002,33,05-04,2,v10_3_Je_only_BAND_PROM_045,5.442389697096082,0.42865536994512077,False,26,candidate_band,band_prominence_ratio,0.45,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,BAND_PROM_045,CP003,46,05-17,3,v10_3_Je_only_BAND_PROM_045,12.201986759874023,9.170480551400946,True,46,candidate_band,band_prominence_ratio,0.45,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,BAND_PROM_045,CP004,81,06-21,4,v10_3_Je_only_BAND_PROM_045,5.948923321784777,0.22616019411488608,False,111,candidate_band,band_prominence_ratio,0.45,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,BAND_PROM_045,CP005,94,07-04,5,v10_3_Je_only_BAND_PROM_045,7.771161835682942,0.16724403757758655,False,111,candidate_band,band_prominence_ratio,0.45,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,BAND_PROM_045,CP006,111,07-21,6,v10_3_Je_only_BAND_PROM_045,16.652666002833563,13.926051816558019,True,111,candidate_band,band_prominence_ratio,0.45,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,BAND_PROM_045,CP007,136,08-15,7,v10_3_Je_only_BAND_PROM_045,14.318820217804232,9.11930641467108,True,136,candidate_band,band_prominence_ratio,0.45,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,BAND_PROM_045,CP008,162,09-10,8,v10_3_Je_only_BAND_PROM_045,20.266046161694703,9.530648597165301,True,162,candidate_band,band_prominence_ratio,0.45,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,BAND_PROM_055,CP001,26,04-27,1,v10_3_Je_only_BAND_PROM_055,6.0665828732930125,2.9349912308518817,True,26,candidate_band,band_prominence_ratio,0.55,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,BAND_PROM_055,CP002,33,05-04,2,v10_3_Je_only_BAND_PROM_055,5.442389697096082,0.42865536994512077,False,26,candidate_band,band_prominence_ratio,0.55,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,BAND_PROM_055,CP003,46,05-17,3,v10_3_Je_only_BAND_PROM_055,12.201986759874023,9.170480551400946,True,46,candidate_band,band_prominence_ratio,0.55,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,BAND_PROM_055,CP004,81,06-21,4,v10_3_Je_only_BAND_PROM_055,5.948923321784777,0.22616019411488608,False,111,candidate_band,band_prominence_ratio,0.55,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,BAND_PROM_055,CP005,94,07-04,5,v10_3_Je_only_BAND_PROM_055,7.771161835682942,0.16724403757758655,False,111,candidate_band,band_prominence_ratio,0.55,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,BAND_PROM_055,CP006,111,07-21,6,v10_3_Je_only_BAND_PROM_055,16.652666002833563,13.926051816558019,True,111,candidate_band,band_prominence_ratio,0.55,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,BAND_PROM_055,CP007,136,08-15,7,v10_3_Je_only_BAND_PROM_055,14.318820217804232,9.11930641467108,True,136,candidate_band,band_prominence_ratio,0.55,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,BAND_PROM_055,CP008,162,09-10,8,v10_3_Je_only_BAND_PROM_055,20.266046161694703,9.530648597165301,True,162,candidate_band,band_prominence_ratio,0.55,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,BAND_MAX_HW_8,CP001,26,04-27,1,v10_3_Je_only_BAND_MAX_HW_8,6.0665828732930125,2.9349912308518817,True,26,candidate_band,band_max_half_width,8,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,BAND_MAX_HW_8,CP002,33,05-04,2,v10_3_Je_only_BAND_MAX_HW_8,5.442389697096082,0.42865536994512077,False,26,candidate_band,band_max_half_width,8,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,BAND_MAX_HW_8,CP003,46,05-17,3,v10_3_Je_only_BAND_MAX_HW_8,12.201986759874023,9.170480551400946,True,46,candidate_band,band_max_half_width,8,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,BAND_MAX_HW_8,CP004,81,06-21,4,v10_3_Je_only_BAND_MAX_HW_8,5.948923321784777,0.22616019411488608,False,111,candidate_band,band_max_half_width,8,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,BAND_MAX_HW_8,CP005,94,07-04,5,v10_3_Je_only_BAND_MAX_HW_8,7.771161835682942,0.16724403757758655,False,111,candidate_band,band_max_half_width,8,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,BAND_MAX_HW_8,CP006,111,07-21,6,v10_3_Je_only_BAND_MAX_HW_8,16.652666002833563,13.926051816558019,True,111,candidate_band,band_max_half_width,8,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,BAND_MAX_HW_8,CP007,136,08-15,7,v10_3_Je_only_BAND_MAX_HW_8,14.318820217804232,9.11930641467108,True,136,candidate_band,band_max_half_width,8,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,BAND_MAX_HW_8,CP008,162,09-10,8,v10_3_Je_only_BAND_MAX_HW_8,20.266046161694703,9.530648597165301,True,162,candidate_band,band_max_half_width,8,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,BAND_MAX_HW_12,CP001,26,04-27,1,v10_3_Je_only_BAND_MAX_HW_12,6.0665828732930125,2.9349912308518817,True,26,candidate_band,band_max_half_width,12,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
Je_only,Je,BAND_MAX_HW_12,CP002,33,05-04,2,v10_3_Je_only_BAND_MAX_HW_12,5.442389697096082,0.42865536994512077,False,26,candidate_band,band_max_half_width,12,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
