scope,object,config_id,reference_config_id,sensitivity_group,changed_factor,changed_value,baseline_candidate_day,perturbed_candidate_day,candidate_match_class,baseline_band_start,baseline_band_end,perturbed_band_start,perturbed_band_end,band_start_delta,band_end_delta,baseline_band_width,perturbed_band_width,band_width_delta
P_only,P,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,127,127,SAME_DAY,125,129,125,129,0,0,5,5,0
P_only,P,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,139,139,SAME_DAY,137,141,137,141,0,0,5,5,0
P_only,P,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,156,156,SAME_DAY,153,162,153,162,0,0,10,10,0
P_only,P,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,167,167,SAME_DAY,165,169,165,169,0,0,5,5,0
P_only,P,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,17,17,SAME_DAY,15,19,15,19,0,0,5,5,0
P_only,P,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,33,33,SAME_DAY,31,35,31,35,0,0,5,5,0
P_only,P,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,44,44,SAME_DAY,39,48,39,48,0,0,10,10,0
P_only,P,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,56,56,SAME_DAY,54,58,54,58,0,0,5,5,0
P_only,P,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,66,66,SAME_DAY,64,68,64,68,0,0,5,5,0
P_only,P,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,83,83,SAME_DAY,74,90,74,90,0,0,17,17,0
P_only,P,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,97,97,SAME_DAY,95,99,95,99,0,0,5,5,0
P_only,P,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,114,114,SAME_DAY,110,116,110,116,0,0,7,7,0
P_only,P,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,127,127,SAME_DAY,125,129,125,129,0,0,5,5,0
P_only,P,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,139,139,SAME_DAY,137,141,137,141,0,0,5,5,0
P_only,P,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,156,156,SAME_DAY,153,162,153,162,0,0,10,10,0
P_only,P,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,167,167,SAME_DAY,165,169,165,169,0,0,5,5,0
P_only,P,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,17,17,SAME_DAY,15,19,15,19,0,0,5,5,0
P_only,P,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,33,33,SAME_DAY,31,35,31,35,0,0,5,5,0
P_only,P,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,44,44,SAME_DAY,39,48,39,48,0,0,10,10,0
P_only,P,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,56,56,SAME_DAY,54,58,54,58,0,0,5,5,0
P_only,P,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,66,66,SAME_DAY,64,68,64,68,0,0,5,5,0
P_only,P,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,83,83,SAME_DAY,74,90,74,90,0,0,17,17,0
P_only,P,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,97,97,SAME_DAY,95,99,95,99,0,0,5,5,0
P_only,P,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,114,114,SAME_DAY,110,116,110,116,0,0,7,7,0
P_only,P,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,127,127,SAME_DAY,125,129,125,129,0,0,5,5,0
P_only,P,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,139,139,SAME_DAY,137,141,137,141,0,0,5,5,0
P_only,P,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,156,156,SAME_DAY,153,162,153,162,0,0,10,10,0
P_only,P,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,167,167,SAME_DAY,165,169,165,169,0,0,5,5,0
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,17,17,SAME_DAY,15,19,15,19,0,0,5,5,0
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,33,33,SAME_DAY,31,35,31,35,0,0,5,5,0
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,44,44,SAME_DAY,39,48,39,48,0,0,10,10,0
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,56,56,SAME_DAY,54,58,54,58,0,0,5,5,0
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,66,66,SAME_DAY,64,68,64,68,0,0,5,5,0
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,83,83,SAME_DAY,74,90,74,90,0,0,17,17,0
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,97,97,SAME_DAY,95,99,95,99,0,0,5,5,0
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,114,114,SAME_DAY,110,116,110,116,0,0,7,7,0
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,127,127,SAME_DAY,125,129,125,129,0,0,5,5,0
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,139,139,SAME_DAY,137,141,137,141,0,0,5,5,0
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,156,156,SAME_DAY,153,162,153,162,0,0,10,10,0
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,167,167,SAME_DAY,165,169,165,169,0,0,5,5,0
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,17,17,SAME_DAY,15,19,15,19,0,0,5,5,0
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,33,33,SAME_DAY,31,35,31,35,0,0,5,5,0
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,44,44,SAME_DAY,39,48,39,48,0,0,10,10,0
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,56,56,SAME_DAY,54,58,54,58,0,0,5,5,0
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,66,66,SAME_DAY,64,68,64,68,0,0,5,5,0
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,83,83,SAME_DAY,74,90,74,90,0,0,17,17,0
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,97,97,SAME_DAY,95,99,95,99,0,0,5,5,0
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,114,114,SAME_DAY,110,116,110,116,0,0,7,7,0
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,127,127,SAME_DAY,125,129,125,129,0,0,5,5,0
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,139,139,SAME_DAY,137,141,137,141,0,0,5,5,0
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,156,156,SAME_DAY,153,162,153,162,0,0,10,10,0
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,167,167,SAME_DAY,165,169,165,169,0,0,5,5,0
P_only,P,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,17,17,SAME_DAY,15,19,15,19,0,0,5,5,0
P_only,P,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,33,33,SAME_DAY,31,35,31,35,0,0,5,5,0
P_only,P,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,44,44,SAME_DAY,39,48,39,48,0,0,10,10,0
P_only,P,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,56,56,SAME_DAY,54,58,54,58,0,0,5,5,0
P_only,P,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,66,66,SAME_DAY,64,68,64,68,0,0,5,5,0
P_only,P,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,83,83,SAME_DAY,74,90,74,90,0,0,17,17,0
P_only,P,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,97,97,SAME_DAY,95,99,95,99,0,0,5,5,0
P_only,P,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,114,114,SAME_DAY,110,116,110,116,0,0,7,7,0
P_only,P,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,127,127,SAME_DAY,125,129,125,129,0,0,5,5,0
P_only,P,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,139,139,SAME_DAY,137,141,137,141,0,0,5,5,0
P_only,P,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,156,156,SAME_DAY,153,162,153,162,0,0,10,10,0
P_only,P,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,167,167,SAME_DAY,165,169,165,169,0,0,5,5,0
V_only,V,BASELINE,BASELINE,baseline,none,baseline,16,16,SAME_DAY,14,18,14,18,0,0,5,5,0
V_only,V,BASELINE,BASELINE,baseline,none,baseline,30,30,SAME_DAY,28,32,28,32,0,0,5,5,0
V_only,V,BASELINE,BASELINE,baseline,none,baseline,45,45,SAME_DAY,40,49,40,49,0,0,10,10,0
V_only,V,BASELINE,BASELINE,baseline,none,baseline,69,69,SAME_DAY,67,71,67,71,0,0,5,5,0
V_only,V,BASELINE,BASELINE,baseline,none,baseline,80,80,SAME_DAY,70,86,70,86,0,0,17,17,0
V_only,V,BASELINE,BASELINE,baseline,none,baseline,95,95,SAME_DAY,93,97,93,97,0,0,5,5,0
V_only,V,BASELINE,BASELINE,baseline,none,baseline,114,114,SAME_DAY,109,123,109,123,0,0,15,15,0
V_only,V,BASELINE,BASELINE,baseline,none,baseline,136,136,SAME_DAY,134,139,134,139,0,0,6,6,0
V_only,V,BASELINE,BASELINE,baseline,none,baseline,161,161,SAME_DAY,158,164,158,164,0,0,7,7,0
V_only,V,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,16,16,SAME_DAY,14,18,14,18,0,0,5,5,0
V_only,V,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,30,30,SAME_DAY,28,32,28,32,0,0,5,5,0
V_only,V,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,45,45,SAME_DAY,40,49,41,50,1,1,10,10,0
V_only,V,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,69,67,STRICT_SHIFT_LE_2D,67,71,65,69,-2,-2,5,5,0
V_only,V,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,80,79,STRICT_SHIFT_LE_2D,70,86,69,87,-1,1,17,19,2
V_only,V,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,95,95,SAME_DAY,93,97,93,97,0,0,5,5,0
V_only,V,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,114,113,STRICT_SHIFT_LE_2D,109,123,110,122,1,-1,15,13,-2
V_only,V,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,136,136,SAME_DAY,134,139,134,139,0,0,6,6,0
V_only,V,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,161,161,SAME_DAY,158,164,158,165,0,1,7,8,1
V_only,V,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,16,19,MATCH_SHIFT_LE_5D,14,18,17,21,3,3,5,5,0
V_only,V,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,30,30,SAME_DAY,28,32,28,32,0,0,5,5,0
V_only,V,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,45,45,SAME_DAY,40,49,40,49,0,0,10,10,0
V_only,V,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,69,79,SHIFT_GT_8D,67,71,69,85,2,14,5,17,12
V_only,V,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,80,79,STRICT_SHIFT_LE_2D,70,86,69,85,-1,-1,17,17,0
V_only,V,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,95,96,STRICT_SHIFT_LE_2D,93,97,93,98,0,1,5,6,1
V_only,V,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,114,115,STRICT_SHIFT_LE_2D,109,123,110,122,1,-1,15,13,-2
V_only,V,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,136,137,STRICT_SHIFT_LE_2D,134,139,135,139,1,0,6,5,-1
V_only,V,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,161,162,STRICT_SHIFT_LE_2D,158,164,159,164,1,0,7,6,-1
V_only,V,DET_PEN_3,BASELINE,detector_penalty,detector_penalty,3.0,16,16,SAME_DAY,14,18,14,18,0,0,5,5,0
V_only,V,DET_PEN_3,BASELINE,detector_penalty,detector_penalty,3.0,30,30,SAME_DAY,28,32,28,32,0,0,5,5,0
V_only,V,DET_PEN_3,BASELINE,detector_penalty,detector_penalty,3.0,45,45,SAME_DAY,40,49,40,49,0,0,10,10,0
V_only,V,DET_PEN_3,BASELINE,detector_penalty,detector_penalty,3.0,69,69,SAME_DAY,67,71,67,71,0,0,5,5,0
V_only,V,DET_PEN_3,BASELINE,detector_penalty,detector_penalty,3.0,80,80,SAME_DAY,70,86,70,86,0,0,17,17,0
V_only,V,DET_PEN_3,BASELINE,detector_penalty,detector_penalty,3.0,95,95,SAME_DAY,93,97,93,97,0,0,5,5,0
V_only,V,DET_PEN_3,BASELINE,detector_penalty,detector_penalty,3.0,114,114,SAME_DAY,109,123,109,123,0,0,15,15,0
V_only,V,DET_PEN_3,BASELINE,detector_penalty,detector_penalty,3.0,136,136,SAME_DAY,134,139,134,139,0,0,6,6,0
V_only,V,DET_PEN_3,BASELINE,detector_penalty,detector_penalty,3.0,161,161,SAME_DAY,158,164,158,164,0,0,7,7,0
V_only,V,DET_PEN_5,BASELINE,detector_penalty,detector_penalty,5.0,16,16,SAME_DAY,14,18,14,18,0,0,5,5,0
V_only,V,DET_PEN_5,BASELINE,detector_penalty,detector_penalty,5.0,30,30,SAME_DAY,28,32,28,32,0,0,5,5,0
V_only,V,DET_PEN_5,BASELINE,detector_penalty,detector_penalty,5.0,45,45,SAME_DAY,40,49,40,49,0,0,10,10,0
V_only,V,DET_PEN_5,BASELINE,detector_penalty,detector_penalty,5.0,69,69,SAME_DAY,67,71,67,71,0,0,5,5,0
V_only,V,DET_PEN_5,BASELINE,detector_penalty,detector_penalty,5.0,80,80,SAME_DAY,70,86,70,86,0,0,17,17,0
V_only,V,DET_PEN_5,BASELINE,detector_penalty,detector_penalty,5.0,95,95,SAME_DAY,93,97,93,97,0,0,5,5,0
V_only,V,DET_PEN_5,BASELINE,detector_penalty,detector_penalty,5.0,114,114,SAME_DAY,109,123,109,123,0,0,15,15,0
V_only,V,DET_PEN_5,BASELINE,detector_penalty,detector_penalty,5.0,136,136,SAME_DAY,134,139,134,139,0,0,6,6,0
V_only,V,DET_PEN_5,BASELINE,detector_penalty,detector_penalty,5.0,161,161,SAME_DAY,158,164,158,164,0,0,7,7,0
V_only,V,PEAK_DISTANCE_5,BASELINE,local_peak_distance,local_peak_min_distance_days,5,16,16,SAME_DAY,14,18,14,18,0,0,5,5,0
V_only,V,PEAK_DISTANCE_5,BASELINE,local_peak_distance,local_peak_min_distance_days,5,30,30,SAME_DAY,28,32,28,32,0,0,5,5,0
V_only,V,PEAK_DISTANCE_5,BASELINE,local_peak_distance,local_peak_min_distance_days,5,45,45,SAME_DAY,40,49,40,49,0,0,10,10,0
V_only,V,PEAK_DISTANCE_5,BASELINE,local_peak_distance,local_peak_min_distance_days,5,69,69,SAME_DAY,67,71,67,71,0,0,5,5,0
V_only,V,PEAK_DISTANCE_5,BASELINE,local_peak_distance,local_peak_min_distance_days,5,80,80,SAME_DAY,70,86,70,86,0,0,17,17,0
V_only,V,PEAK_DISTANCE_5,BASELINE,local_peak_distance,local_peak_min_distance_days,5,95,95,SAME_DAY,93,97,93,97,0,0,5,5,0
V_only,V,PEAK_DISTANCE_5,BASELINE,local_peak_distance,local_peak_min_distance_days,5,114,114,SAME_DAY,109,123,109,123,0,0,15,15,0
V_only,V,PEAK_DISTANCE_5,BASELINE,local_peak_distance,local_peak_min_distance_days,5,136,136,SAME_DAY,134,139,134,139,0,0,6,6,0
V_only,V,PEAK_DISTANCE_5,BASELINE,local_peak_distance,local_peak_min_distance_days,5,161,161,SAME_DAY,158,164,158,164,0,0,7,7,0
V_only,V,PEAK_DISTANCE_7,BASELINE,local_peak_distance,local_peak_min_distance_days,7,16,16,SAME_DAY,14,18,14,18,0,0,5,5,0
V_only,V,PEAK_DISTANCE_7,BASELINE,local_peak_distance,local_peak_min_distance_days,7,30,30,SAME_DAY,28,32,28,32,0,0,5,5,0
V_only,V,PEAK_DISTANCE_7,BASELINE,local_peak_distance,local_peak_min_distance_days,7,45,45,SAME_DAY,40,49,40,49,0,0,10,10,0
V_only,V,PEAK_DISTANCE_7,BASELINE,local_peak_distance,local_peak_min_distance_days,7,69,69,SAME_DAY,67,71,67,71,0,0,5,5,0
V_only,V,PEAK_DISTANCE_7,BASELINE,local_peak_distance,local_peak_min_distance_days,7,80,80,SAME_DAY,70,86,70,86,0,0,17,17,0
V_only,V,PEAK_DISTANCE_7,BASELINE,local_peak_distance,local_peak_min_distance_days,7,95,95,SAME_DAY,93,97,93,97,0,0,5,5,0
V_only,V,PEAK_DISTANCE_7,BASELINE,local_peak_distance,local_peak_min_distance_days,7,114,114,SAME_DAY,109,123,109,123,0,0,15,15,0
V_only,V,PEAK_DISTANCE_7,BASELINE,local_peak_distance,local_peak_min_distance_days,7,136,136,SAME_DAY,134,139,134,139,0,0,6,6,0
V_only,V,PEAK_DISTANCE_7,BASELINE,local_peak_distance,local_peak_min_distance_days,7,161,161,SAME_DAY,158,164,158,164,0,0,7,7,0
V_only,V,MATCH_RADIUS_1_4_7,BASELINE,bootstrap_match_radius,strict_match/match/near,1/4/7,16,16,SAME_DAY,14,18,14,18,0,0,5,5,0
V_only,V,MATCH_RADIUS_1_4_7,BASELINE,bootstrap_match_radius,strict_match/match/near,1/4/7,30,30,SAME_DAY,28,32,28,32,0,0,5,5,0
V_only,V,MATCH_RADIUS_1_4_7,BASELINE,bootstrap_match_radius,strict_match/match/near,1/4/7,45,45,SAME_DAY,40,49,40,49,0,0,10,10,0
V_only,V,MATCH_RADIUS_1_4_7,BASELINE,bootstrap_match_radius,strict_match/match/near,1/4/7,69,69,SAME_DAY,67,71,67,71,0,0,5,5,0
V_only,V,MATCH_RADIUS_1_4_7,BASELINE,bootstrap_match_radius,strict_match/match/near,1/4/7,80,80,SAME_DAY,70,86,70,86,0,0,17,17,0
V_only,V,MATCH_RADIUS_1_4_7,BASELINE,bootstrap_match_radius,strict_match/match/near,1/4/7,95,95,SAME_DAY,93,97,93,97,0,0,5,5,0
V_only,V,MATCH_RADIUS_1_4_7,BASELINE,bootstrap_match_radius,strict_match/match/near,1/4/7,114,114,SAME_DAY,109,123,109,123,0,0,15,15,0
V_only,V,MATCH_RADIUS_1_4_7,BASELINE,bootstrap_match_radius,strict_match/match/near,1/4/7,136,136,SAME_DAY,134,139,134,139,0,0,6,6,0
V_only,V,MATCH_RADIUS_1_4_7,BASELINE,bootstrap_match_radius,strict_match/match/near,1/4/7,161,161,SAME_DAY,158,164,158,164,0,0,7,7,0
V_only,V,MATCH_RADIUS_3_6_9,BASELINE,bootstrap_match_radius,strict_match/match/near,3/6/9,16,16,SAME_DAY,14,18,14,18,0,0,5,5,0
V_only,V,MATCH_RADIUS_3_6_9,BASELINE,bootstrap_match_radius,strict_match/match/near,3/6/9,30,30,SAME_DAY,28,32,28,32,0,0,5,5,0
V_only,V,MATCH_RADIUS_3_6_9,BASELINE,bootstrap_match_radius,strict_match/match/near,3/6/9,45,45,SAME_DAY,40,49,40,49,0,0,10,10,0
V_only,V,MATCH_RADIUS_3_6_9,BASELINE,bootstrap_match_radius,strict_match/match/near,3/6/9,69,69,SAME_DAY,67,71,67,71,0,0,5,5,0
V_only,V,MATCH_RADIUS_3_6_9,BASELINE,bootstrap_match_radius,strict_match/match/near,3/6/9,80,80,SAME_DAY,70,86,70,86,0,0,17,17,0
V_only,V,MATCH_RADIUS_3_6_9,BASELINE,bootstrap_match_radius,strict_match/match/near,3/6/9,95,95,SAME_DAY,93,97,93,97,0,0,5,5,0
V_only,V,MATCH_RADIUS_3_6_9,BASELINE,bootstrap_match_radius,strict_match/match/near,3/6/9,114,114,SAME_DAY,109,123,109,123,0,0,15,15,0
V_only,V,MATCH_RADIUS_3_6_9,BASELINE,bootstrap_match_radius,strict_match/match/near,3/6/9,136,136,SAME_DAY,134,139,134,139,0,0,6,6,0
V_only,V,MATCH_RADIUS_3_6_9,BASELINE,bootstrap_match_radius,strict_match/match/near,3/6/9,161,161,SAME_DAY,158,164,158,164,0,0,7,7,0
V_only,V,BAND_Q30,BASELINE,candidate_band,band_floor_quantile,0.30,16,16,SAME_DAY,14,18,14,18,0,0,5,5,0
V_only,V,BAND_Q30,BASELINE,candidate_band,band_floor_quantile,0.30,30,30,SAME_DAY,28,32,28,32,0,0,5,5,0
V_only,V,BAND_Q30,BASELINE,candidate_band,band_floor_quantile,0.30,45,45,SAME_DAY,40,49,40,49,0,0,10,10,0
V_only,V,BAND_Q30,BASELINE,candidate_band,band_floor_quantile,0.30,69,69,SAME_DAY,67,71,67,71,0,0,5,5,0
V_only,V,BAND_Q30,BASELINE,candidate_band,band_floor_quantile,0.30,80,80,SAME_DAY,70,86,70,86,0,0,17,17,0
V_only,V,BAND_Q30,BASELINE,candidate_band,band_floor_quantile,0.30,95,95,SAME_DAY,93,97,93,97,0,0,5,5,0
V_only,V,BAND_Q30,BASELINE,candidate_band,band_floor_quantile,0.30,114,114,SAME_DAY,109,123,109,123,0,0,15,15,0
V_only,V,BAND_Q30,BASELINE,candidate_band,band_floor_quantile,0.30,136,136,SAME_DAY,134,139,134,139,0,0,6,6,0
V_only,V,BAND_Q30,BASELINE,candidate_band,band_floor_quantile,0.30,161,161,SAME_DAY,158,164,158,164,0,0,7,7,0
V_only,V,BAND_Q40,BASELINE,candidate_band,band_floor_quantile,0.40,16,16,SAME_DAY,14,18,14,18,0,0,5,5,0
V_only,V,BAND_Q40,BASELINE,candidate_band,band_floor_quantile,0.40,30,30,SAME_DAY,28,32,28,32,0,0,5,5,0
V_only,V,BAND_Q40,BASELINE,candidate_band,band_floor_quantile,0.40,45,45,SAME_DAY,40,49,40,49,0,0,10,10,0
V_only,V,BAND_Q40,BASELINE,candidate_band,band_floor_quantile,0.40,69,69,SAME_DAY,67,71,67,71,0,0,5,5,0
V_only,V,BAND_Q40,BASELINE,candidate_band,band_floor_quantile,0.40,80,80,SAME_DAY,70,86,70,86,0,0,17,17,0
V_only,V,BAND_Q40,BASELINE,candidate_band,band_floor_quantile,0.40,95,95,SAME_DAY,93,97,93,97,0,0,5,5,0
V_only,V,BAND_Q40,BASELINE,candidate_band,band_floor_quantile,0.40,114,114,SAME_DAY,109,123,109,123,0,0,15,15,0
V_only,V,BAND_Q40,BASELINE,candidate_band,band_floor_quantile,0.40,136,136,SAME_DAY,134,139,134,138,0,-1,6,5,-1
V_only,V,BAND_Q40,BASELINE,candidate_band,band_floor_quantile,0.40,161,161,SAME_DAY,158,164,158,164,0,0,7,7,0
V_only,V,BAND_PROM_045,BASELINE,candidate_band,band_prominence_ratio,0.45,16,16,SAME_DAY,14,18,14,18,0,0,5,5,0
V_only,V,BAND_PROM_045,BASELINE,candidate_band,band_prominence_ratio,0.45,30,30,SAME_DAY,28,32,28,32,0,0,5,5,0
V_only,V,BAND_PROM_045,BASELINE,candidate_band,band_prominence_ratio,0.45,45,45,SAME_DAY,40,49,41,49,1,0,10,9,-1
V_only,V,BAND_PROM_045,BASELINE,candidate_band,band_prominence_ratio,0.45,69,69,SAME_DAY,67,71,67,71,0,0,5,5,0
V_only,V,BAND_PROM_045,BASELINE,candidate_band,band_prominence_ratio,0.45,80,80,SAME_DAY,70,86,70,85,0,-1,17,16,-1
V_only,V,BAND_PROM_045,BASELINE,candidate_band,band_prominence_ratio,0.45,95,95,SAME_DAY,93,97,93,97,0,0,5,5,0
V_only,V,BAND_PROM_045,BASELINE,candidate_band,band_prominence_ratio,0.45,114,114,SAME_DAY,109,123,110,122,1,-1,15,13,-2
