bootstrap_id,region_id,region_label,lat_min,lat_max,lat_center,n_raw_lat_points,onset_day,midpoint_day,finish_day,duration,pre_post_separation_label,progress_quality_label
605,0,R1_low,15.0,21.5,18.25,27,39.0,42.0,45.0,7.0,clear_separation,nonmonotonic_progress
605,1,R2_mid,21.75,28.25,25.0,27,35.0,36.0,37.0,3.0,moderate_separation,nonmonotonic_progress
605,2,R3_high,28.5,35.0,31.75,27,35.0,36.0,36.0,2.0,moderate_separation,nonmonotonic_progress
606,0,R1_low,15.0,21.5,18.25,27,36.0,37.0,39.0,4.0,clear_separation,nonmonotonic_progress
606,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,40.0,5.0,clear_separation,nonmonotonic_progress
606,2,R3_high,28.5,35.0,31.75,27,37.0,40.0,50.0,14.0,clear_separation,monotonic_clear_progress
607,0,R1_low,15.0,21.5,18.25,27,37.0,39.0,52.0,16.0,clear_separation,monotonic_clear_progress
607,1,R2_mid,21.75,28.25,25.0,27,37.0,41.0,53.0,17.0,clear_separation,nonmonotonic_progress
607,2,R3_high,28.5,35.0,31.75,27,36.0,50.0,52.0,17.0,clear_separation,nonmonotonic_progress
608,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,53.0,18.0,clear_separation,monotonic_clear_progress
608,1,R2_mid,21.75,28.25,25.0,27,37.0,40.0,53.0,17.0,clear_separation,nonmonotonic_progress
608,2,R3_high,28.5,35.0,31.75,27,38.0,51.0,53.0,16.0,clear_separation,monotonic_clear_progress
609,0,R1_low,15.0,21.5,18.25,27,38.0,41.0,46.0,9.0,clear_separation,monotonic_clear_progress
609,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,40.0,5.0,clear_separation,nonmonotonic_progress
609,2,R3_high,28.5,35.0,31.75,27,37.0,38.0,54.0,18.0,clear_separation,nonmonotonic_progress
610,0,R1_low,15.0,21.5,18.25,27,38.0,39.0,41.0,4.0,clear_separation,nonmonotonic_progress
610,1,R2_mid,21.75,28.25,25.0,27,36.0,37.0,38.0,3.0,clear_separation,monotonic_clear_progress
610,2,R3_high,28.5,35.0,31.75,27,37.0,38.0,52.0,16.0,clear_separation,nonmonotonic_progress
611,0,R1_low,15.0,21.5,18.25,27,38.0,40.0,54.0,17.0,clear_separation,monotonic_clear_progress
611,1,R2_mid,21.75,28.25,25.0,27,38.0,41.0,54.0,17.0,clear_separation,nonmonotonic_progress
611,2,R3_high,28.5,35.0,31.75,27,39.0,49.0,53.0,15.0,clear_separation,monotonic_clear_progress
612,0,R1_low,15.0,21.5,18.25,27,39.0,51.0,53.0,15.0,clear_separation,monotonic_clear_progress
612,1,R2_mid,21.75,28.25,25.0,27,38.0,50.0,53.0,16.0,clear_separation,monotonic_clear_progress
612,2,R3_high,28.5,35.0,31.75,27,36.0,51.0,53.0,18.0,clear_separation,nonmonotonic_progress
613,0,R1_low,15.0,21.5,18.25,27,35.0,37.0,54.0,20.0,clear_separation,nonmonotonic_progress
613,1,R2_mid,21.75,28.25,25.0,27,36.0,39.0,52.0,17.0,clear_separation,nonmonotonic_progress
613,2,R3_high,28.5,35.0,31.75,27,40.0,50.0,53.0,14.0,clear_separation,nonmonotonic_progress
614,0,R1_low,15.0,21.5,18.25,27,37.0,44.0,48.0,12.0,clear_separation,monotonic_clear_progress
614,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,41.0,5.0,clear_separation,monotonic_clear_progress
614,2,R3_high,28.5,35.0,31.75,27,37.0,39.0,43.0,7.0,clear_separation,monotonic_clear_progress
615,0,R1_low,15.0,21.5,18.25,27,37.0,38.0,40.0,4.0,clear_separation,monotonic_clear_progress
615,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,41.0,5.0,clear_separation,monotonic_clear_progress
615,2,R3_high,28.5,35.0,31.75,27,37.0,39.0,49.0,13.0,clear_separation,monotonic_clear_progress
616,0,R1_low,15.0,21.5,18.25,27,37.0,39.0,55.0,19.0,clear_separation,nonmonotonic_progress
616,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,54.0,18.0,clear_separation,nonmonotonic_progress
616,2,R3_high,28.5,35.0,31.75,27,37.0,50.0,53.0,17.0,clear_separation,monotonic_clear_progress
617,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,40.0,5.0,clear_separation,monotonic_clear_progress
617,1,R2_mid,21.75,28.25,25.0,27,40.0,51.0,54.0,15.0,clear_separation,monotonic_clear_progress
617,2,R3_high,28.5,35.0,31.75,27,46.0,50.0,53.0,8.0,clear_separation,monotonic_clear_progress
618,0,R1_low,15.0,21.5,18.25,27,37.0,39.0,52.0,16.0,clear_separation,monotonic_clear_progress
618,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,41.0,6.0,clear_separation,monotonic_clear_progress
618,2,R3_high,28.5,35.0,31.75,27,37.0,42.0,51.0,15.0,clear_separation,monotonic_clear_progress
619,0,R1_low,15.0,21.5,18.25,27,38.0,53.0,54.0,17.0,clear_separation,nonmonotonic_progress
619,1,R2_mid,21.75,28.25,25.0,27,38.0,40.0,53.0,16.0,clear_separation,nonmonotonic_progress
619,2,R3_high,28.5,35.0,31.75,27,37.0,43.0,52.0,16.0,clear_separation,nonmonotonic_progress
620,0,R1_low,15.0,21.5,18.25,27,39.0,52.0,53.0,15.0,clear_separation,monotonic_clear_progress
620,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,49.0,13.0,clear_separation,monotonic_clear_progress
620,2,R3_high,28.5,35.0,31.75,27,37.0,50.0,53.0,17.0,clear_separation,monotonic_clear_progress
621,0,R1_low,15.0,21.5,18.25,27,40.0,44.0,46.0,7.0,clear_separation,nonmonotonic_progress
621,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,42.0,6.0,clear_separation,nonmonotonic_progress
621,2,R3_high,28.5,35.0,31.75,27,37.0,49.0,54.0,18.0,clear_separation,monotonic_clear_progress
622,0,R1_low,15.0,21.5,18.25,27,39.0,42.0,44.0,6.0,clear_separation,monotonic_clear_progress
622,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,40.0,5.0,clear_separation,monotonic_clear_progress
622,2,R3_high,28.5,35.0,31.75,27,37.0,41.0,50.0,14.0,clear_separation,monotonic_clear_progress
623,0,R1_low,15.0,21.5,18.25,27,37.0,49.0,53.0,17.0,clear_separation,monotonic_clear_progress
623,1,R2_mid,21.75,28.25,25.0,27,39.0,42.0,51.0,13.0,clear_separation,monotonic_clear_progress
623,2,R3_high,28.5,35.0,31.75,27,39.0,50.0,52.0,14.0,clear_separation,monotonic_clear_progress
624,0,R1_low,15.0,21.5,18.25,27,40.0,45.0,47.0,8.0,clear_separation,nonmonotonic_progress
624,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,40.0,5.0,clear_separation,nonmonotonic_progress
624,2,R3_high,28.5,35.0,31.75,27,36.0,38.0,54.0,19.0,clear_separation,nonmonotonic_progress
625,0,R1_low,15.0,21.5,18.25,27,36.0,39.0,40.0,5.0,moderate_separation,nonmonotonic_progress
625,1,R2_mid,21.75,28.25,25.0,27,38.0,51.0,54.0,17.0,clear_separation,monotonic_clear_progress
625,2,R3_high,28.5,35.0,31.75,27,43.0,50.0,53.0,11.0,clear_separation,monotonic_clear_progress
626,0,R1_low,15.0,21.5,18.25,27,37.0,39.0,41.0,5.0,clear_separation,monotonic_clear_progress
626,1,R2_mid,21.75,28.25,25.0,27,37.0,40.0,44.0,8.0,clear_separation,nonmonotonic_progress
626,2,R3_high,28.5,35.0,31.75,27,37.0,39.0,51.0,15.0,clear_separation,monotonic_clear_progress
627,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,40.0,5.0,clear_separation,nonmonotonic_progress
627,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,50.0,14.0,clear_separation,monotonic_clear_progress
627,2,R3_high,28.5,35.0,31.75,27,36.0,39.0,51.0,16.0,clear_separation,nonmonotonic_progress
628,0,R1_low,15.0,21.5,18.25,27,48.0,51.0,53.0,6.0,clear_separation,monotonic_clear_progress
628,1,R2_mid,21.75,28.25,25.0,27,41.0,50.0,53.0,13.0,clear_separation,monotonic_clear_progress
628,2,R3_high,28.5,35.0,31.75,27,39.0,50.0,53.0,15.0,clear_separation,monotonic_clear_progress
629,0,R1_low,15.0,21.5,18.25,27,37.0,38.0,40.0,4.0,clear_separation,monotonic_clear_progress
629,1,R2_mid,21.75,28.25,25.0,27,37.0,40.0,50.0,14.0,clear_separation,monotonic_clear_progress
629,2,R3_high,28.5,35.0,31.75,27,37.0,46.0,50.0,14.0,clear_separation,nonmonotonic_progress
630,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,40.0,5.0,clear_separation,monotonic_clear_progress
630,1,R2_mid,21.75,28.25,25.0,27,36.0,37.0,39.0,4.0,clear_separation,monotonic_clear_progress
630,2,R3_high,28.5,35.0,31.75,27,37.0,41.0,50.0,14.0,clear_separation,monotonic_clear_progress
631,0,R1_low,15.0,21.5,18.25,27,36.0,52.0,53.0,18.0,clear_separation,nonmonotonic_progress
631,1,R2_mid,21.75,28.25,25.0,27,37.0,38.0,40.0,4.0,clear_separation,monotonic_clear_progress
631,2,R3_high,28.5,35.0,31.75,27,37.0,39.0,50.0,14.0,clear_separation,monotonic_clear_progress
632,0,R1_low,15.0,21.5,18.25,27,41.0,52.0,53.0,13.0,clear_separation,nonmonotonic_progress
632,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,39.0,4.0,clear_separation,nonmonotonic_progress
632,2,R3_high,28.5,35.0,31.75,27,36.0,38.0,53.0,18.0,clear_separation,nonmonotonic_progress
633,0,R1_low,15.0,21.5,18.25,27,36.0,40.0,53.0,18.0,clear_separation,nonmonotonic_progress
633,1,R2_mid,21.75,28.25,25.0,27,37.0,42.0,53.0,17.0,clear_separation,nonmonotonic_progress
633,2,R3_high,28.5,35.0,31.75,27,36.0,49.0,51.0,16.0,clear_separation,monotonic_clear_progress
634,0,R1_low,15.0,21.5,18.25,27,39.0,41.0,44.0,6.0,clear_separation,monotonic_clear_progress
634,1,R2_mid,21.75,28.25,25.0,27,36.0,37.0,39.0,4.0,clear_separation,nonmonotonic_progress
634,2,R3_high,28.5,35.0,31.75,27,36.0,38.0,43.0,8.0,clear_separation,nonmonotonic_progress
635,0,R1_low,15.0,21.5,18.25,27,30.0,53.0,55.0,26.0,moderate_separation,boundary_limited_progress
635,1,R2_mid,21.75,28.25,25.0,27,37.0,40.0,52.0,16.0,clear_separation,nonmonotonic_progress
635,2,R3_high,28.5,35.0,31.75,27,36.0,38.0,52.0,17.0,clear_separation,nonmonotonic_progress
636,0,R1_low,15.0,21.5,18.25,27,37.0,38.0,40.0,4.0,clear_separation,monotonic_clear_progress
636,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,42.0,6.0,clear_separation,monotonic_clear_progress
636,2,R3_high,28.5,35.0,31.75,27,38.0,41.0,48.0,11.0,clear_separation,monotonic_clear_progress
637,0,R1_low,15.0,21.5,18.25,27,37.0,39.0,41.0,5.0,clear_separation,nonmonotonic_progress
637,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,54.0,19.0,clear_separation,monotonic_clear_progress
637,2,R3_high,28.5,35.0,31.75,27,36.0,38.0,53.0,18.0,clear_separation,nonmonotonic_progress
638,0,R1_low,15.0,21.5,18.25,27,40.0,42.0,44.0,5.0,clear_separation,nonmonotonic_progress
638,1,R2_mid,21.75,28.25,25.0,27,35.0,37.0,38.0,4.0,clear_separation,nonmonotonic_progress
638,2,R3_high,28.5,35.0,31.75,27,35.0,38.0,53.0,19.0,clear_separation,nonmonotonic_progress
639,0,R1_low,15.0,21.5,18.25,27,45.0,47.0,52.0,8.0,clear_separation,monotonic_clear_progress
639,1,R2_mid,21.75,28.25,25.0,27,36.0,37.0,39.0,4.0,clear_separation,monotonic_clear_progress
639,2,R3_high,28.5,35.0,31.75,27,36.0,40.0,42.0,7.0,clear_separation,monotonic_clear_progress
640,0,R1_low,15.0,21.5,18.25,27,39.0,40.0,42.0,4.0,clear_separation,nonmonotonic_progress
640,1,R2_mid,21.75,28.25,25.0,27,36.0,37.0,54.0,19.0,clear_separation,monotonic_clear_progress
640,2,R3_high,28.5,35.0,31.75,27,36.0,42.0,53.0,18.0,clear_separation,nonmonotonic_progress
641,0,R1_low,15.0,21.5,18.25,27,37.0,39.0,55.0,19.0,moderate_separation,nonmonotonic_progress
641,1,R2_mid,21.75,28.25,25.0,27,38.0,40.0,54.0,17.0,clear_separation,nonmonotonic_progress
641,2,R3_high,28.5,35.0,31.75,27,37.0,40.0,52.0,16.0,clear_separation,nonmonotonic_progress
642,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,39.0,4.0,weak_separation,nonmonotonic_progress
642,1,R2_mid,21.75,28.25,25.0,27,36.0,37.0,39.0,4.0,clear_separation,nonmonotonic_progress
642,2,R3_high,28.5,35.0,31.75,27,36.0,37.0,40.0,5.0,clear_separation,nonmonotonic_progress
643,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,39.0,4.0,clear_separation,monotonic_clear_progress
643,1,R2_mid,21.75,28.25,25.0,27,37.0,38.0,40.0,4.0,clear_separation,monotonic_clear_progress
643,2,R3_high,28.5,35.0,31.75,27,38.0,41.0,49.0,12.0,clear_separation,monotonic_clear_progress
644,0,R1_low,15.0,21.5,18.25,27,39.0,41.0,54.0,16.0,clear_separation,monotonic_clear_progress
644,1,R2_mid,21.75,28.25,25.0,27,38.0,40.0,51.0,14.0,clear_separation,monotonic_clear_progress
644,2,R3_high,28.5,35.0,31.75,27,38.0,48.0,51.0,14.0,clear_separation,monotonic_clear_progress
645,0,R1_low,15.0,21.5,18.25,27,40.0,42.0,44.0,5.0,clear_separation,monotonic_clear_progress
645,1,R2_mid,21.75,28.25,25.0,27,38.0,41.0,44.0,7.0,clear_separation,monotonic_clear_progress
645,2,R3_high,28.5,35.0,31.75,27,36.0,40.0,52.0,17.0,clear_separation,nonmonotonic_progress
646,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,42.0,7.0,clear_separation,nonmonotonic_progress
646,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,50.0,15.0,clear_separation,monotonic_clear_progress
646,2,R3_high,28.5,35.0,31.75,27,36.0,38.0,51.0,16.0,clear_separation,nonmonotonic_progress
647,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,40.0,5.0,moderate_separation,nonmonotonic_progress
647,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,53.0,18.0,clear_separation,nonmonotonic_progress
647,2,R3_high,28.5,35.0,31.75,27,36.0,37.0,54.0,19.0,clear_separation,nonmonotonic_progress
648,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,41.0,6.0,clear_separation,monotonic_clear_progress
648,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,40.0,5.0,clear_separation,nonmonotonic_progress
648,2,R3_high,28.5,35.0,31.75,27,36.0,38.0,50.0,15.0,clear_separation,monotonic_clear_progress
649,0,R1_low,15.0,21.5,18.25,27,39.0,45.0,53.0,15.0,clear_separation,monotonic_clear_progress
649,1,R2_mid,21.75,28.25,25.0,27,38.0,42.0,53.0,16.0,clear_separation,nonmonotonic_progress
649,2,R3_high,28.5,35.0,31.75,27,38.0,49.0,52.0,15.0,clear_separation,monotonic_clear_progress
650,0,R1_low,15.0,21.5,18.25,27,36.0,39.0,42.0,7.0,clear_separation,nonmonotonic_progress
650,1,R2_mid,21.75,28.25,25.0,27,38.0,44.0,51.0,14.0,clear_separation,monotonic_clear_progress
650,2,R3_high,28.5,35.0,31.75,27,37.0,49.0,51.0,15.0,clear_separation,monotonic_clear_progress
651,0,R1_low,15.0,21.5,18.25,27,37.0,45.0,49.0,13.0,clear_separation,monotonic_clear_progress
651,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,41.0,5.0,clear_separation,nonmonotonic_progress
651,2,R3_high,28.5,35.0,31.75,27,36.0,39.0,54.0,19.0,clear_separation,nonmonotonic_progress
652,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,39.0,4.0,clear_separation,monotonic_clear_progress
652,1,R2_mid,21.75,28.25,25.0,27,36.0,37.0,39.0,4.0,clear_separation,monotonic_clear_progress
652,2,R3_high,28.5,35.0,31.75,27,37.0,39.0,51.0,15.0,clear_separation,monotonic_clear_progress
653,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,39.0,4.0,clear_separation,monotonic_clear_progress
653,1,R2_mid,21.75,28.25,25.0,27,36.0,39.0,52.0,17.0,clear_separation,nonmonotonic_progress
653,2,R3_high,28.5,35.0,31.75,27,37.0,46.0,51.0,15.0,clear_separation,monotonic_clear_progress
654,0,R1_low,15.0,21.5,18.25,27,39.0,45.0,50.0,12.0,clear_separation,nonmonotonic_progress
654,1,R2_mid,21.75,28.25,25.0,27,35.0,36.0,37.0,3.0,clear_separation,nonmonotonic_progress
654,2,R3_high,28.5,35.0,31.75,27,35.0,37.0,50.0,16.0,clear_separation,nonmonotonic_progress
655,0,R1_low,15.0,21.5,18.25,27,50.0,53.0,54.0,5.0,clear_separation,nonmonotonic_progress
655,1,R2_mid,21.75,28.25,25.0,27,37.0,43.0,53.0,17.0,clear_separation,nonmonotonic_progress
655,2,R3_high,28.5,35.0,31.75,27,37.0,49.0,51.0,15.0,clear_separation,monotonic_clear_progress
656,0,R1_low,15.0,21.5,18.25,27,37.0,39.0,54.0,18.0,moderate_separation,nonmonotonic_progress
656,1,R2_mid,21.75,28.25,25.0,27,38.0,40.0,54.0,17.0,clear_separation,nonmonotonic_progress
656,2,R3_high,28.5,35.0,31.75,27,39.0,50.0,53.0,15.0,clear_separation,monotonic_clear_progress
657,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,53.0,18.0,moderate_separation,nonmonotonic_progress
657,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,43.0,7.0,clear_separation,nonmonotonic_progress
657,2,R3_high,28.5,35.0,31.75,27,37.0,45.0,52.0,16.0,clear_separation,monotonic_clear_progress
658,0,R1_low,15.0,21.5,18.25,27,40.0,53.0,54.0,15.0,clear_separation,nonmonotonic_progress
658,1,R2_mid,21.75,28.25,25.0,27,36.0,36.0,37.0,2.0,clear_separation,monotonic_clear_progress
658,2,R3_high,28.5,35.0,31.75,27,35.0,36.0,37.0,3.0,moderate_separation,nonmonotonic_progress
659,0,R1_low,15.0,21.5,18.25,27,37.0,39.0,41.0,5.0,moderate_separation,nonmonotonic_progress
659,1,R2_mid,21.75,28.25,25.0,27,37.0,40.0,52.0,16.0,clear_separation,monotonic_clear_progress
659,2,R3_high,28.5,35.0,31.75,27,36.0,38.0,53.0,18.0,clear_separation,nonmonotonic_progress
660,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,39.0,4.0,clear_separation,monotonic_clear_progress
660,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,40.0,5.0,clear_separation,nonmonotonic_progress
660,2,R3_high,28.5,35.0,31.75,27,36.0,39.0,50.0,15.0,clear_separation,nonmonotonic_progress
661,0,R1_low,15.0,21.5,18.25,27,39.0,51.0,52.0,14.0,clear_separation,nonmonotonic_progress
661,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,52.0,16.0,clear_separation,nonmonotonic_progress
661,2,R3_high,28.5,35.0,31.75,27,38.0,50.0,52.0,15.0,clear_separation,monotonic_clear_progress
662,0,R1_low,15.0,21.5,18.25,27,37.0,38.0,40.0,4.0,clear_separation,monotonic_clear_progress
662,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,41.0,5.0,clear_separation,monotonic_clear_progress
662,2,R3_high,28.5,35.0,31.75,27,37.0,39.0,49.0,13.0,clear_separation,monotonic_clear_progress
663,0,R1_low,15.0,21.5,18.25,27,37.0,39.0,40.0,4.0,clear_separation,nonmonotonic_progress
663,1,R2_mid,21.75,28.25,25.0,27,38.0,41.0,52.0,15.0,clear_separation,monotonic_clear_progress
663,2,R3_high,28.5,35.0,31.75,27,39.0,50.0,52.0,14.0,clear_separation,monotonic_clear_progress
664,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,39.0,4.0,clear_separation,nonmonotonic_progress
664,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,40.0,5.0,clear_separation,nonmonotonic_progress
664,2,R3_high,28.5,35.0,31.75,27,36.0,50.0,53.0,18.0,clear_separation,monotonic_clear_progress
665,0,R1_low,15.0,21.5,18.25,27,40.0,52.0,53.0,14.0,clear_separation,monotonic_clear_progress
665,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,39.0,4.0,clear_separation,nonmonotonic_progress
665,2,R3_high,28.5,35.0,31.75,27,36.0,38.0,55.0,20.0,clear_separation,nonmonotonic_progress
666,0,R1_low,15.0,21.5,18.25,27,37.0,38.0,39.0,3.0,clear_separation,monotonic_clear_progress
666,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,42.0,6.0,clear_separation,monotonic_clear_progress
666,2,R3_high,28.5,35.0,31.75,27,37.0,42.0,52.0,16.0,clear_separation,monotonic_clear_progress
667,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,52.0,17.0,clear_separation,monotonic_clear_progress
667,1,R2_mid,21.75,28.25,25.0,27,37.0,40.0,52.0,16.0,clear_separation,monotonic_clear_progress
667,2,R3_high,28.5,35.0,31.75,27,37.0,40.0,52.0,16.0,clear_separation,nonmonotonic_progress
668,0,R1_low,15.0,21.5,18.25,27,39.0,41.0,43.0,5.0,clear_separation,nonmonotonic_progress
668,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,41.0,6.0,clear_separation,nonmonotonic_progress
668,2,R3_high,28.5,35.0,31.75,27,37.0,38.0,52.0,16.0,clear_separation,nonmonotonic_progress
669,0,R1_low,15.0,21.5,18.25,27,37.0,39.0,40.0,4.0,clear_separation,nonmonotonic_progress
669,1,R2_mid,21.75,28.25,25.0,27,37.0,40.0,52.0,16.0,clear_separation,nonmonotonic_progress
669,2,R3_high,28.5,35.0,31.75,27,39.0,43.0,52.0,14.0,clear_separation,monotonic_clear_progress
670,0,R1_low,15.0,21.5,18.25,27,40.0,43.0,47.0,8.0,clear_separation,monotonic_clear_progress
670,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,40.0,5.0,clear_separation,monotonic_clear_progress
670,2,R3_high,28.5,35.0,31.75,27,36.0,39.0,50.0,15.0,clear_separation,monotonic_clear_progress
671,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,41.0,6.0,clear_separation,monotonic_clear_progress
671,1,R2_mid,21.75,28.25,25.0,27,38.0,44.0,54.0,17.0,clear_separation,nonmonotonic_progress
671,2,R3_high,28.5,35.0,31.75,27,37.0,50.0,54.0,18.0,clear_separation,nonmonotonic_progress
672,0,R1_low,15.0,21.5,18.25,27,36.0,39.0,46.0,11.0,clear_separation,monotonic_clear_progress
672,1,R2_mid,21.75,28.25,25.0,27,37.0,38.0,42.0,6.0,clear_separation,monotonic_clear_progress
672,2,R3_high,28.5,35.0,31.75,27,37.0,43.0,49.0,13.0,clear_separation,monotonic_clear_progress
673,0,R1_low,15.0,21.5,18.25,27,37.0,39.0,44.0,8.0,clear_separation,nonmonotonic_progress
673,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,40.0,5.0,clear_separation,nonmonotonic_progress
673,2,R3_high,28.5,35.0,31.75,27,36.0,38.0,51.0,16.0,clear_separation,nonmonotonic_progress
674,0,R1_low,15.0,21.5,18.25,27,41.0,43.0,50.0,10.0,clear_separation,monotonic_clear_progress
674,1,R2_mid,21.75,28.25,25.0,27,37.0,41.0,51.0,15.0,clear_separation,monotonic_clear_progress
674,2,R3_high,28.5,35.0,31.75,27,36.0,40.0,52.0,17.0,clear_separation,nonmonotonic_progress
675,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,39.0,4.0,moderate_separation,monotonic_clear_progress
675,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,41.0,5.0,clear_separation,monotonic_clear_progress
675,2,R3_high,28.5,35.0,31.75,27,37.0,39.0,42.0,6.0,clear_separation,monotonic_clear_progress
676,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,40.0,5.0,clear_separation,monotonic_clear_progress
676,1,R2_mid,21.75,28.25,25.0,27,36.0,39.0,54.0,19.0,clear_separation,nonmonotonic_progress
676,2,R3_high,28.5,35.0,31.75,27,37.0,51.0,54.0,18.0,clear_separation,monotonic_clear_progress
677,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,41.0,6.0,clear_separation,nonmonotonic_progress
677,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,51.0,15.0,clear_separation,monotonic_clear_progress
677,2,R3_high,28.5,35.0,31.75,27,37.0,42.0,51.0,15.0,clear_separation,monotonic_clear_progress
678,0,R1_low,15.0,21.5,18.25,27,49.0,52.0,53.0,5.0,clear_separation,monotonic_clear_progress
678,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,41.0,5.0,clear_separation,monotonic_clear_progress
678,2,R3_high,28.5,35.0,31.75,27,40.0,45.0,52.0,13.0,clear_separation,monotonic_clear_progress
679,0,R1_low,15.0,21.5,18.25,27,38.0,46.0,48.0,11.0,clear_separation,nonmonotonic_progress
679,1,R2_mid,21.75,28.25,25.0,27,36.0,37.0,38.0,3.0,clear_separation,monotonic_clear_progress
679,2,R3_high,28.5,35.0,31.75,27,36.0,37.0,40.0,5.0,clear_separation,nonmonotonic_progress
680,0,R1_low,15.0,21.5,18.25,27,38.0,51.0,53.0,16.0,clear_separation,monotonic_clear_progress
680,1,R2_mid,21.75,28.25,25.0,27,39.0,43.0,51.0,13.0,clear_separation,monotonic_clear_progress
680,2,R3_high,28.5,35.0,31.75,27,39.0,45.0,51.0,13.0,clear_separation,monotonic_clear_progress
681,0,R1_low,15.0,21.5,18.25,27,38.0,42.0,54.0,17.0,clear_separation,monotonic_clear_progress
681,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,43.0,7.0,clear_separation,monotonic_clear_progress
681,2,R3_high,28.5,35.0,31.75,27,37.0,42.0,48.0,12.0,clear_separation,monotonic_clear_progress
682,0,R1_low,15.0,21.5,18.25,27,38.0,39.0,45.0,8.0,clear_separation,nonmonotonic_progress
682,1,R2_mid,21.75,28.25,25.0,27,36.0,39.0,52.0,17.0,clear_separation,monotonic_clear_progress
682,2,R3_high,28.5,35.0,31.75,27,36.0,50.0,53.0,18.0,clear_separation,monotonic_clear_progress
683,0,R1_low,15.0,21.5,18.25,27,37.0,39.0,41.0,5.0,clear_separation,nonmonotonic_progress
683,1,R2_mid,21.75,28.25,25.0,27,37.0,40.0,54.0,18.0,clear_separation,nonmonotonic_progress
683,2,R3_high,28.5,35.0,31.75,27,37.0,50.0,53.0,17.0,clear_separation,monotonic_clear_progress
684,0,R1_low,15.0,21.5,18.25,27,37.0,53.0,54.0,18.0,clear_separation,nonmonotonic_progress
