window_id,year,object,peak_day,selected_candidate_id,selected_window_start,selected_window_end,selected_role,support_class,selection_reason,excluded_candidates,early_secondary_candidates,late_secondary_candidates,detector_status,peak_source,boundary_flag,missing_flag,quality_flag
W160,1983,Jw,155,CP002,145,165,within_system_window,unstable_window,system_relevant_first,CP001@166:unstable_window;CP003@134:unstable_window,CP003@134:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1984,P,157,CP001,147,167,within_system_window,unstable_window,system_relevant_first,CP002@147:unstable_window;CP003@137:unstable_window,CP003@137:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1984,V,163,CP001,153,168,within_system_window,unstable_window,system_relevant_first,CP002@134:unstable_window;CP003@152:unstable_window;CP004@145:unstable_window,CP002@134:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1984,H,154,CP001,144,164,front_or_early,unstable_window,system_relevant_first,CP002@130:unstable_window;CP003@166:unstable_window;CP004@143:unstable_window,CP002@130:unstable_window;CP004@143:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1984,Je,157,CP002,147,167,within_system_window,unstable_window,system_relevant_first,CP001@142:unstable_window,CP001@142:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1984,Jw,164,CP002,154,168,within_system_window,unstable_window,system_relevant_first,CP001@138:unstable_window;CP003@155:unstable_window,CP001@138:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1985,P,162,CP003,152,168,within_system_window,unstable_window,system_relevant_first,CP001@135:unstable_window;CP002@151:unstable_window,CP001@135:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1985,V,155,CP001,145,165,within_system_window,unstable_window,system_relevant_first,,,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1985,H,156,CP001,146,166,within_system_window,unstable_window,system_relevant_first,CP002@139:unstable_window,CP002@139:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1985,Je,163,CP001,153,168,within_system_window,unstable_window,system_relevant_first,CP002@145:unstable_window;CP003@131:unstable_window,CP003@131:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1985,Jw,157,CP001,147,167,within_system_window,unstable_window,system_relevant_first,CP002@139:unstable_window,CP002@139:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1986,P,160,CP001,150,168,within_system_window,unstable_window,system_relevant_first,CP002@149:unstable_window;CP003@141:unstable_window;CP004@132:unstable_window,CP003@141:unstable_window;CP004@132:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1986,V,164,CP001,154,168,within_system_window,unstable_window,system_relevant_first,CP002@140:unstable_window;CP003@155:unstable_window,CP002@140:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1986,H,154,CP001,144,164,front_or_early,unstable_window,system_relevant_first,CP002@138:unstable_window;CP003@166:unstable_window,CP002@138:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1986,Je,156,CP001,146,166,within_system_window,unstable_window,system_relevant_first,CP002@130:unstable_window;CP003@145:unstable_window,CP002@130:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1986,Jw,139,CP001,129,149,pre_window,unstable_window,fallback_no_system_relevant_candidate,,CP001@139:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1987,P,160,CP002,150,168,within_system_window,unstable_window,system_relevant_first,CP001@132:unstable_window;CP003@144:unstable_window,CP001@132:unstable_window;CP003@144:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1987,V,153,CP001,143,163,front_or_early,unstable_window,system_relevant_first,CP002@137:unstable_window,CP002@137:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1987,H,155,CP001,145,165,within_system_window,unstable_window,system_relevant_first,CP002@138:unstable_window,CP002@138:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1987,Je,162,CP003,152,168,within_system_window,unstable_window,system_relevant_first,CP001@138:unstable_window;CP002@152:unstable_window,CP001@138:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1987,Jw,162,CP003,162,162,within_system_window,unstable_window,system_relevant_first,CP001@130:unstable_window;CP002@143:unstable_window,CP001@130:unstable_window;CP002@143:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1988,P,160,CP003,150,168,within_system_window,unstable_window,system_relevant_first,CP001@138:unstable_window;CP002@167:unstable_window,CP001@138:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1988,V,160,CP001,150,168,within_system_window,unstable_window,system_relevant_first,CP002@140:unstable_window,CP002@140:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1988,H,162,CP002,152,168,within_system_window,unstable_window,system_relevant_first,CP001@135:unstable_window;CP003@147:unstable_window;CP004@167:unstable_window,CP001@135:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1988,Je,155,CP001,145,165,within_system_window,unstable_window,system_relevant_first,CP002@140:unstable_window,CP002@140:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1988,Jw,160,CP003,150,168,within_system_window,unstable_window,system_relevant_first,CP001@131:unstable_window;CP002@138:unstable_window;CP004@149:unstable_window,CP001@131:unstable_window;CP002@138:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1989,P,158,CP001,148,168,within_system_window,unstable_window,system_relevant_first,CP002@139:unstable_window;CP003@148:unstable_window,CP002@139:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1989,V,157,CP001,147,167,within_system_window,unstable_window,system_relevant_first,CP002@141:unstable_window,CP002@141:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1989,H,155,CP001,145,165,within_system_window,unstable_window,system_relevant_first,CP002@144:unstable_window,CP002@144:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1989,Je,161,CP001,151,168,within_system_window,unstable_window,system_relevant_first,CP002@130:unstable_window;CP003@146:unstable_window,CP002@130:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1989,Jw,150,CP001,140,160,front_or_early,unstable_window,system_relevant_first,CP002@139:unstable_window,CP002@139:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1990,P,165,CP001,155,168,within_system_window,unstable_window,system_relevant_first,CP002@155:unstable_window;CP003@135:unstable_window,CP003@135:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1990,V,161,CP002,151,168,within_system_window,unstable_window,system_relevant_first,CP001@134:unstable_window;CP003@146:unstable_window;CP004@151:unstable_window,CP001@134:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1990,H,151,CP002,141,161,front_or_early,unstable_window,system_relevant_first,CP001@135:unstable_window;CP003@148:unstable_window,CP001@135:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1990,Je,160,CP001,150,168,within_system_window,unstable_window,system_relevant_first,CP002@143:unstable_window,CP002@143:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1990,Jw,164,CP001,154,168,within_system_window,unstable_window,system_relevant_first,CP002@145:unstable_window,,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1991,P,163,CP003,153,168,within_system_window,unstable_window,system_relevant_first,CP001@132:unstable_window;CP002@140:unstable_window;CP004@151:unstable_window,CP001@132:unstable_window;CP002@140:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1991,V,161,CP001,151,168,within_system_window,unstable_window,system_relevant_first,CP002@133:unstable_window;CP003@149:unstable_window,CP002@133:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1991,H,167,CP003,157,168,late_or_catchup,unstable_window,system_relevant_first,CP001@148:unstable_window;CP002@132:unstable_window,CP002@132:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1991,Je,151,CP001,141,161,front_or_early,unstable_window,system_relevant_first,CP002@138:unstable_window,CP002@138:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1991,Jw,149,CP001,139,159,front_or_early,unstable_window,system_relevant_first,CP002@133:unstable_window,CP002@133:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1992,P,158,CP003,148,168,within_system_window,unstable_window,system_relevant_first,CP001@133:unstable_window;CP002@136:unstable_window;CP004@147:unstable_window;CP005@167:unstable_window,CP001@133:unstable_window;CP002@136:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1992,V,157,CP001,147,167,within_system_window,unstable_window,system_relevant_first,CP002@133:unstable_window;CP003@138:unstable_window,CP002@133:unstable_window;CP003@138:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1992,H,158,CP002,148,168,within_system_window,unstable_window,system_relevant_first,CP001@133:unstable_window;CP003@145:unstable_window,CP001@133:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1992,Je,163,CP001,153,168,within_system_window,unstable_window,system_relevant_first,CP002@148:unstable_window;CP003@135:unstable_window,CP003@135:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1992,Jw,151,CP002,141,161,front_or_early,unstable_window,system_relevant_first,CP001@138:unstable_window,CP001@138:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1993,P,164,CP003,154,168,within_system_window,unstable_window,system_relevant_first,CP001@145:unstable_window;CP002@133:unstable_window,CP002@133:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1993,V,161,CP002,151,168,within_system_window,unstable_window,system_relevant_first,CP001@147:unstable_window;CP003@133:unstable_window,CP003@133:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1993,H,163,CP002,153,168,within_system_window,unstable_window,system_relevant_first,CP001@134:unstable_window;CP003@144:unstable_window;CP004@153:unstable_window,CP001@134:unstable_window;CP003@144:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1993,Je,164,CP002,154,168,within_system_window,unstable_window,system_relevant_first,CP001@132:unstable_window;CP003@150:unstable_window;CP004@143:unstable_window,CP001@132:unstable_window;CP004@143:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1993,Jw,159,CP002,149,168,within_system_window,unstable_window,system_relevant_first,CP001@147:unstable_window,,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1994,P,161,CP002,151,168,within_system_window,unstable_window,system_relevant_first,CP001@144:unstable_window,CP001@144:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1994,V,162,CP002,152,168,within_system_window,unstable_window,system_relevant_first,CP001@134:unstable_window;CP003@146:unstable_window,CP001@134:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1994,H,165,CP001,155,168,within_system_window,unstable_window,system_relevant_first,CP002@143:unstable_window,CP002@143:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1994,Je,155,CP003,145,165,within_system_window,unstable_window,system_relevant_first,CP001@166:unstable_window;CP002@137:unstable_window;CP004@146:unstable_window,CP002@137:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1994,Jw,157,CP001,147,167,within_system_window,unstable_window,system_relevant_first,CP002@138:unstable_window,CP002@138:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1995,P,156,CP002,146,166,within_system_window,unstable_window,system_relevant_first,CP001@145:unstable_window,,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1995,V,163,CP001,153,168,within_system_window,unstable_window,system_relevant_first,CP002@139:unstable_window;CP003@149:unstable_window,CP002@139:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1995,H,165,CP001,155,168,within_system_window,unstable_window,system_relevant_first,CP002@153:unstable_window;CP003@141:unstable_window,CP003@141:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1995,Je,156,CP002,146,166,within_system_window,unstable_window,system_relevant_first,CP001@167:unstable_window;CP003@145:unstable_window,,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1995,Jw,165,CP001,155,168,within_system_window,unstable_window,system_relevant_first,CP002@147:unstable_window;CP003@130:unstable_window,CP003@130:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1996,P,159,CP001,149,168,within_system_window,unstable_window,system_relevant_first,CP002@130:unstable_window;CP003@141:unstable_window,CP002@130:unstable_window;CP003@141:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1996,V,162,CP002,152,168,within_system_window,unstable_window,system_relevant_first,CP001@137:unstable_window;CP003@151:unstable_window,CP001@137:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1996,H,157,CP001,147,167,within_system_window,unstable_window,system_relevant_first,CP002@136:unstable_window;CP003@146:unstable_window,CP002@136:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1996,Je,158,CP002,148,168,within_system_window,unstable_window,system_relevant_first,CP001@144:unstable_window;CP003@131:unstable_window,CP001@144:unstable_window;CP003@131:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1996,Jw,165,CP002,155,168,within_system_window,unstable_window,system_relevant_first,CP001@151:unstable_window;CP003@135:unstable_window,CP003@135:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1997,P,159,CP002,149,168,within_system_window,unstable_window,system_relevant_first,CP001@137:unstable_window;CP003@146:unstable_window,CP001@137:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1997,V,162,CP002,152,168,within_system_window,unstable_window,system_relevant_first,CP001@131:unstable_window;CP003@141:unstable_window,CP001@131:unstable_window;CP003@141:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1997,H,163,CP003,163,163,within_system_window,unstable_window,system_relevant_first,CP001@134:unstable_window;CP002@147:unstable_window,CP001@134:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1997,Je,157,CP001,147,167,within_system_window,unstable_window,system_relevant_first,CP002@144:unstable_window,CP002@144:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1997,Jw,150,CP002,140,160,front_or_early,unstable_window,system_relevant_first,CP001@139:unstable_window,CP001@139:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1998,P,160,CP001,150,168,within_system_window,unstable_window,system_relevant_first,CP002@148:unstable_window,,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1998,V,161,CP002,151,168,within_system_window,unstable_window,system_relevant_first,CP001@139:unstable_window,CP001@139:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1998,H,161,CP001,151,168,within_system_window,unstable_window,system_relevant_first,CP002@144:unstable_window,CP002@144:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1998,Je,164,CP001,154,168,within_system_window,unstable_window,system_relevant_first,CP002@145:unstable_window,,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1998,Jw,158,CP001,148,168,within_system_window,unstable_window,system_relevant_first,CP002@167:unstable_window;CP003@149:unstable_window;CP004@138:unstable_window,CP004@138:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1999,P,156,CP001,146,166,within_system_window,unstable_window,system_relevant_first,CP002@137:unstable_window;CP003@144:unstable_window,CP002@137:unstable_window;CP003@144:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1999,V,165,CP001,155,168,within_system_window,unstable_window,system_relevant_first,CP002@134:unstable_window;CP003@153:unstable_window;CP004@143:unstable_window,CP002@134:unstable_window;CP004@143:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1999,H,160,CP002,150,168,within_system_window,unstable_window,system_relevant_first,CP001@131:unstable_window,CP001@131:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1999,Je,162,CP002,152,168,within_system_window,unstable_window,system_relevant_first,CP001@142:unstable_window;CP003@152:unstable_window,CP001@142:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,1999,Jw,155,CP001,145,165,within_system_window,unstable_window,system_relevant_first,CP002@141:unstable_window;CP003@167:unstable_window,CP002@141:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2000,P,157,CP002,147,167,within_system_window,unstable_window,system_relevant_first,CP001@139:unstable_window;CP003@161:unstable_window,CP001@139:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2000,V,158,CP001,148,168,within_system_window,unstable_window,system_relevant_first,CP002@139:unstable_window,CP002@139:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2000,H,158,CP001,148,168,within_system_window,unstable_window,system_relevant_first,CP002@145:unstable_window,,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2000,Je,159,CP002,149,168,within_system_window,unstable_window,system_relevant_first,CP001@142:unstable_window;CP003@130:unstable_window,CP001@142:unstable_window;CP003@130:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2000,Jw,159,CP003,149,168,within_system_window,unstable_window,system_relevant_first,CP001@135:unstable_window;CP002@165:unstable_window;CP004@147:unstable_window,CP001@135:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2001,P,159,CP002,149,168,within_system_window,unstable_window,system_relevant_first,CP001@147:unstable_window;CP003@134:unstable_window,CP003@134:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2001,V,161,CP002,151,168,within_system_window,unstable_window,system_relevant_first,CP001@145:unstable_window;CP003@132:unstable_window;CP004@166:unstable_window,CP003@132:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2001,H,163,CP003,153,168,within_system_window,unstable_window,system_relevant_first,CP001@133:unstable_window;CP002@151:unstable_window,CP001@133:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2001,Je,166,CP001,156,168,late_or_catchup,unstable_window,system_relevant_first,CP002@145:unstable_window,,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2001,Jw,159,CP002,149,168,within_system_window,unstable_window,system_relevant_first,CP001@140:unstable_window,CP001@140:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2002,P,160,CP003,150,168,within_system_window,unstable_window,system_relevant_first,CP001@143:unstable_window;CP002@131:unstable_window;CP004@151:unstable_window,CP001@143:unstable_window;CP002@131:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2002,V,159,CP004,149,168,within_system_window,unstable_window,system_relevant_first,CP001@131:unstable_window;CP002@146:unstable_window;CP003@151:unstable_window,CP001@131:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2002,H,162,CP002,152,168,within_system_window,unstable_window,system_relevant_first,CP001@150:unstable_window;CP003@140:unstable_window;CP004@131:unstable_window,CP003@140:unstable_window;CP004@131:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2002,Je,163,CP001,153,168,within_system_window,unstable_window,system_relevant_first,CP002@149:unstable_window;CP003@136:unstable_window,CP003@136:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2002,Jw,166,CP001,156,168,late_or_catchup,unstable_window,system_relevant_first,CP002@145:unstable_window;CP003@130:unstable_window,CP003@130:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2003,P,155,CP002,145,165,within_system_window,unstable_window,system_relevant_first,CP001@142:unstable_window;CP003@165:unstable_window,CP001@142:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2003,V,153,CP001,143,163,front_or_early,unstable_window,system_relevant_first,CP002@142:unstable_window,CP002@142:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2003,H,162,CP001,152,168,within_system_window,unstable_window,system_relevant_first,CP002@135:unstable_window;CP003@151:unstable_window,CP002@135:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2003,Je,161,CP002,151,168,within_system_window,unstable_window,system_relevant_first,CP001@148:unstable_window;CP003@139:unstable_window,CP003@139:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2003,Jw,167,CP003,157,168,late_or_catchup,unstable_window,system_relevant_first,CP001@152:unstable_window;CP002@130:unstable_window;CP004@140:unstable_window,CP002@130:unstable_window;CP004@140:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2004,P,151,CP002,141,161,front_or_early,unstable_window,system_relevant_first,CP001@141:unstable_window,CP001@141:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2004,V,154,CP002,144,164,front_or_early,unstable_window,system_relevant_first,CP001@141:unstable_window,CP001@141:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2004,H,164,CP001,154,168,within_system_window,unstable_window,system_relevant_first,CP002@154:unstable_window;CP003@143:unstable_window;CP004@134:unstable_window,CP003@143:unstable_window;CP004@134:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2004,Je,153,CP003,143,163,front_or_early,unstable_window,system_relevant_first,CP001@133:unstable_window;CP002@142:unstable_window;CP004@163:unstable_window,CP001@133:unstable_window;CP002@142:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2004,Jw,159,CP002,149,168,within_system_window,unstable_window,system_relevant_first,CP001@137:unstable_window,CP001@137:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2005,P,165,CP002,155,168,within_system_window,unstable_window,system_relevant_first,CP001@138:unstable_window;CP003@155:unstable_window;CP004@150:unstable_window,CP001@138:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2005,V,164,CP002,154,168,within_system_window,unstable_window,system_relevant_first,CP001@140:unstable_window;CP003@147:unstable_window,CP001@140:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2005,H,161,CP001,151,168,within_system_window,unstable_window,system_relevant_first,CP002@148:unstable_window;CP003@135:unstable_window,CP003@135:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2005,Je,143,CP001,133,153,pre_window,unstable_window,fallback_no_system_relevant_candidate,,CP001@143:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2005,Jw,165,CP001,155,168,within_system_window,unstable_window,system_relevant_first,CP002@134:unstable_window;CP003@149:unstable_window,CP002@134:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2006,P,156,CP001,146,166,within_system_window,unstable_window,system_relevant_first,CP002@144:unstable_window,CP002@144:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2006,V,157,CP001,147,167,within_system_window,unstable_window,system_relevant_first,CP002@144:unstable_window;CP003@130:unstable_window,CP002@144:unstable_window;CP003@130:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2006,H,166,CP002,156,168,late_or_catchup,unstable_window,system_relevant_first,CP001@141:unstable_window;CP003@153:unstable_window,CP001@141:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2006,Je,161,CP003,161,161,within_system_window,unstable_window,system_relevant_first,CP001@147:unstable_window;CP002@136:unstable_window,CP002@136:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2006,Jw,159,CP001,149,168,within_system_window,unstable_window,system_relevant_first,CP002@139:unstable_window;CP003@149:unstable_window,CP002@139:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2007,P,156,CP002,146,166,within_system_window,unstable_window,system_relevant_first,CP001@136:unstable_window;CP003@166:unstable_window,CP001@136:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2007,V,164,CP001,154,168,within_system_window,unstable_window,system_relevant_first,CP002@155:unstable_window;CP003@139:unstable_window,CP003@139:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2007,H,164,CP002,154,168,within_system_window,unstable_window,system_relevant_first,CP001@140:unstable_window;CP003@152:unstable_window,CP001@140:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2007,Je,155,CP003,145,165,within_system_window,unstable_window,system_relevant_first,CP001@145:unstable_window;CP002@166:unstable_window;CP004@130:unstable_window,CP004@130:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2007,Jw,150,CP001,140,160,front_or_early,unstable_window,system_relevant_first,CP002@135:unstable_window,CP002@135:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2008,P,159,CP003,149,168,within_system_window,unstable_window,system_relevant_first,CP001@132:unstable_window;CP002@146:unstable_window,CP001@132:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2008,V,157,CP002,147,167,within_system_window,unstable_window,system_relevant_first,CP001@148:unstable_window;CP003@133:unstable_window,CP003@133:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2008,H,157,CP002,147,167,within_system_window,unstable_window,system_relevant_first,CP001@134:unstable_window;CP003@146:unstable_window,CP001@134:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2008,Je,147,CP002,137,157,front_or_early,unstable_window,system_relevant_first,CP001@135:unstable_window,CP001@135:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2008,Jw,149,CP002,139,159,front_or_early,unstable_window,system_relevant_first,CP001@136:unstable_window,CP001@136:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2009,P,164,CP003,154,168,within_system_window,unstable_window,system_relevant_first,CP001@135:unstable_window;CP002@152:unstable_window,CP001@135:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2009,V,157,CP004,147,167,within_system_window,unstable_window,system_relevant_first,CP001@135:unstable_window;CP002@167:unstable_window;CP003@146:unstable_window,CP001@135:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2009,H,161,CP002,151,168,within_system_window,unstable_window,system_relevant_first,CP001@131:unstable_window;CP003@150:unstable_window,CP001@131:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2009,Je,159,CP001,149,168,within_system_window,unstable_window,system_relevant_first,CP002@149:unstable_window,,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2009,Jw,155,CP003,155,155,within_system_window,unstable_window,system_relevant_first,CP001@136:unstable_window;CP002@141:unstable_window,CP001@136:unstable_window;CP002@141:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2010,P,165,CP001,155,168,within_system_window,unstable_window,system_relevant_first,CP002@140:unstable_window;CP003@146:unstable_window;CP004@154:unstable_window,CP002@140:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W160,2010,V,163,CP002,153,168,within_system_window,unstable_window,system_relevant_first,CP001@144:unstable_window;CP003@131:unstable_window;CP004@153:unstable_window,CP001@144:unstable_window;CP003@131:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
