window_id,year,object_A,object_B,target_pair,target_set,peak_A,peak_B,delta_B_minus_A,order_label,quality_A,quality_B,pair_y_quality_flag
W081,2003,V,Je,V-Je,exploratory_full_pair,80.0,79.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2003,V,Jw,V-Jw,priority,80.0,82.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2003,H,Je,H-Je,exploratory_full_pair,84.0,79.0,-5.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2003,H,Jw,H-Jw,priority,84.0,82.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2003,Je,Jw,Je-Jw,exploratory_full_pair,79.0,82.0,3.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2004,P,V,P-V,priority,85.0,74.0,-11.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2004,P,H,P-H,exploratory_full_pair,85.0,79.0,-6.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2004,P,Je,P-Je,exploratory_full_pair,85.0,81.0,-4.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2004,P,Jw,P-Jw,exploratory_full_pair,85.0,83.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2004,V,H,V-H,exploratory_full_pair,74.0,79.0,5.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2004,V,Je,V-Je,exploratory_full_pair,74.0,81.0,7.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2004,V,Jw,V-Jw,priority,74.0,83.0,9.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2004,H,Je,H-Je,exploratory_full_pair,79.0,81.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2004,H,Jw,H-Jw,priority,79.0,83.0,4.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2004,Je,Jw,Je-Jw,exploratory_full_pair,81.0,83.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2005,P,V,P-V,priority,86.0,84.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2005,P,H,P-H,exploratory_full_pair,86.0,84.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2005,P,Je,P-Je,exploratory_full_pair,86.0,83.0,-3.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2005,P,Jw,P-Jw,exploratory_full_pair,86.0,85.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2005,V,H,V-H,exploratory_full_pair,84.0,84.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W081,2005,V,Je,V-Je,exploratory_full_pair,84.0,83.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2005,V,Jw,V-Jw,priority,84.0,85.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2005,H,Je,H-Je,exploratory_full_pair,84.0,83.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2005,H,Jw,H-Jw,priority,84.0,85.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2005,Je,Jw,Je-Jw,exploratory_full_pair,83.0,85.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2006,P,V,P-V,priority,77.0,75.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2006,P,H,P-H,exploratory_full_pair,77.0,75.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2006,P,Je,P-Je,exploratory_full_pair,77.0,73.0,-4.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2006,P,Jw,P-Jw,exploratory_full_pair,77.0,81.0,4.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2006,V,H,V-H,exploratory_full_pair,75.0,75.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W081,2006,V,Je,V-Je,exploratory_full_pair,75.0,73.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2006,V,Jw,V-Jw,priority,75.0,81.0,6.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2006,H,Je,H-Je,exploratory_full_pair,75.0,73.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2006,H,Jw,H-Jw,priority,75.0,81.0,6.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2006,Je,Jw,Je-Jw,exploratory_full_pair,73.0,81.0,8.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2007,P,V,P-V,priority,75.0,85.0,10.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2007,P,H,P-H,exploratory_full_pair,75.0,78.0,3.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2007,P,Je,P-Je,exploratory_full_pair,75.0,76.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2007,P,Jw,P-Jw,exploratory_full_pair,75.0,89.0,14.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2007,V,H,V-H,exploratory_full_pair,85.0,78.0,-7.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2007,V,Je,V-Je,exploratory_full_pair,85.0,76.0,-9.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2007,V,Jw,V-Jw,priority,85.0,89.0,4.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2007,H,Je,H-Je,exploratory_full_pair,78.0,76.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2007,H,Jw,H-Jw,priority,78.0,89.0,11.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2007,Je,Jw,Je-Jw,exploratory_full_pair,76.0,89.0,13.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2008,P,V,P-V,priority,78.0,78.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W081,2008,P,H,P-H,exploratory_full_pair,78.0,86.0,8.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2008,P,Je,P-Je,exploratory_full_pair,78.0,72.0,-6.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2008,P,Jw,P-Jw,exploratory_full_pair,78.0,88.0,10.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2008,V,H,V-H,exploratory_full_pair,78.0,86.0,8.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2008,V,Je,V-Je,exploratory_full_pair,78.0,72.0,-6.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2008,V,Jw,V-Jw,priority,78.0,88.0,10.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2008,H,Je,H-Je,exploratory_full_pair,86.0,72.0,-14.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2008,H,Jw,H-Jw,priority,86.0,88.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2008,Je,Jw,Je-Jw,exploratory_full_pair,72.0,88.0,16.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2009,P,V,P-V,priority,84.0,82.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2009,P,H,P-H,exploratory_full_pair,84.0,83.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2009,P,Je,P-Je,exploratory_full_pair,84.0,77.0,-7.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2009,P,Jw,P-Jw,exploratory_full_pair,84.0,75.0,-9.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2009,V,H,V-H,exploratory_full_pair,82.0,83.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2009,V,Je,V-Je,exploratory_full_pair,82.0,77.0,-5.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2009,V,Jw,V-Jw,priority,82.0,75.0,-7.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2009,H,Je,H-Je,exploratory_full_pair,83.0,77.0,-6.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2009,H,Jw,H-Jw,priority,83.0,75.0,-8.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2009,Je,Jw,Je-Jw,exploratory_full_pair,77.0,75.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2010,P,V,P-V,priority,88.0,86.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2010,P,H,P-H,exploratory_full_pair,88.0,81.0,-7.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2010,P,Je,P-Je,exploratory_full_pair,88.0,86.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2010,P,Jw,P-Jw,exploratory_full_pair,88.0,88.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W081,2010,V,H,V-H,exploratory_full_pair,86.0,81.0,-5.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2010,V,Je,V-Je,exploratory_full_pair,86.0,86.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W081,2010,V,Jw,V-Jw,priority,86.0,88.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2010,H,Je,H-Je,exploratory_full_pair,81.0,86.0,5.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2010,H,Jw,H-Jw,priority,81.0,88.0,7.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2010,Je,Jw,Je-Jw,exploratory_full_pair,86.0,88.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2011,P,V,P-V,priority,79.0,78.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2011,P,H,P-H,exploratory_full_pair,79.0,77.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2011,P,Je,P-Je,exploratory_full_pair,79.0,80.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2011,P,Jw,P-Jw,exploratory_full_pair,79.0,87.0,8.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2011,V,H,V-H,exploratory_full_pair,78.0,77.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2011,V,Je,V-Je,exploratory_full_pair,78.0,80.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2011,V,Jw,V-Jw,priority,78.0,87.0,9.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2011,H,Je,H-Je,exploratory_full_pair,77.0,80.0,3.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2011,H,Jw,H-Jw,priority,77.0,87.0,10.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2011,Je,Jw,Je-Jw,exploratory_full_pair,80.0,87.0,7.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2012,P,V,P-V,priority,88.0,82.0,-6.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2012,P,H,P-H,exploratory_full_pair,88.0,84.0,-4.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2012,P,Je,P-Je,exploratory_full_pair,88.0,81.0,-7.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2012,P,Jw,P-Jw,exploratory_full_pair,88.0,82.0,-6.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2012,V,H,V-H,exploratory_full_pair,82.0,84.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2012,V,Je,V-Je,exploratory_full_pair,82.0,81.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2012,V,Jw,V-Jw,priority,82.0,82.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W081,2012,H,Je,H-Je,exploratory_full_pair,84.0,81.0,-3.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2012,H,Jw,H-Jw,priority,84.0,82.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2012,Je,Jw,Je-Jw,exploratory_full_pair,81.0,82.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2013,P,V,P-V,priority,82.0,81.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2013,P,H,P-H,exploratory_full_pair,82.0,81.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2013,P,Je,P-Je,exploratory_full_pair,82.0,76.0,-6.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2013,P,Jw,P-Jw,exploratory_full_pair,82.0,80.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2013,V,H,V-H,exploratory_full_pair,81.0,81.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W081,2013,V,Je,V-Je,exploratory_full_pair,81.0,76.0,-5.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2013,V,Jw,V-Jw,priority,81.0,80.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2013,H,Je,H-Je,exploratory_full_pair,81.0,76.0,-5.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2013,H,Jw,H-Jw,priority,81.0,80.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2013,Je,Jw,Je-Jw,exploratory_full_pair,76.0,80.0,4.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2014,P,V,P-V,priority,76.0,75.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2014,P,H,P-H,exploratory_full_pair,76.0,75.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2014,P,Je,P-Je,exploratory_full_pair,76.0,72.0,-4.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2014,P,Jw,P-Jw,exploratory_full_pair,76.0,71.0,-5.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2014,V,H,V-H,exploratory_full_pair,75.0,75.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W081,2014,V,Je,V-Je,exploratory_full_pair,75.0,72.0,-3.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2014,V,Jw,V-Jw,priority,75.0,71.0,-4.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2014,H,Je,H-Je,exploratory_full_pair,75.0,72.0,-3.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2014,H,Jw,H-Jw,priority,75.0,71.0,-4.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2014,Je,Jw,Je-Jw,exploratory_full_pair,72.0,71.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2015,P,V,P-V,priority,79.0,78.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2015,P,H,P-H,exploratory_full_pair,79.0,82.0,3.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2015,P,Je,P-Je,exploratory_full_pair,79.0,86.0,7.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2015,P,Jw,P-Jw,exploratory_full_pair,79.0,82.0,3.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2015,V,H,V-H,exploratory_full_pair,78.0,82.0,4.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2015,V,Je,V-Je,exploratory_full_pair,78.0,86.0,8.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2015,V,Jw,V-Jw,priority,78.0,82.0,4.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2015,H,Je,H-Je,exploratory_full_pair,82.0,86.0,4.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2015,H,Jw,H-Jw,priority,82.0,82.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W081,2015,Je,Jw,Je-Jw,exploratory_full_pair,86.0,82.0,-4.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2016,P,V,P-V,priority,79.0,75.0,-4.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2016,P,H,P-H,exploratory_full_pair,79.0,77.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2016,P,Je,P-Je,exploratory_full_pair,79.0,78.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2016,P,Jw,P-Jw,exploratory_full_pair,79.0,76.0,-3.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2016,V,H,V-H,exploratory_full_pair,75.0,77.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2016,V,Je,V-Je,exploratory_full_pair,75.0,78.0,3.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2016,V,Jw,V-Jw,priority,75.0,76.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2016,H,Je,H-Je,exploratory_full_pair,77.0,78.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2016,H,Jw,H-Jw,priority,77.0,76.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2016,Je,Jw,Je-Jw,exploratory_full_pair,78.0,76.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2017,P,V,P-V,priority,73.0,87.0,14.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2017,P,H,P-H,exploratory_full_pair,73.0,84.0,11.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2017,P,Je,P-Je,exploratory_full_pair,73.0,82.0,9.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2017,P,Jw,P-Jw,exploratory_full_pair,73.0,79.0,6.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2017,V,H,V-H,exploratory_full_pair,87.0,84.0,-3.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2017,V,Je,V-Je,exploratory_full_pair,87.0,82.0,-5.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W081,2017,V,Jw,V-Jw,priority,87.0,79.0,-8.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
