method_family,scope,object,score_name,parameter_name,parameter_value,day,month_day,raw_score,score_z,score_minmax
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,15,04-16,0.2505307996951386,-1.0095610621881503,0.2783930080601419
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,16,04-17,0.25961917912542753,-0.9257817017374984,0.29601800551748464
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,17,04-18,0.26842278568162636,-0.8446274615789696,0.31309074597232683
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,18,04-19,0.27628278479404816,-0.7721716729719512,0.32833355855885477
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,19,04-20,0.28280713700614213,-0.712028271183251,0.3409861653333618
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,20,04-21,0.28766897589517054,-0.6672104072437876,0.3504146777226615
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,21,04-22,0.29389137836957957,-0.6098504671388256,0.3624817165859955
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,22,04-23,0.30379635169375996,-0.5185435034776246,0.38169032588678214
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,23,04-24,0.31746385857523324,-0.39255239645269385,0.40819557645228605
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,24,04-25,0.33083432466449764,-0.26929949900515787,0.4341247789723089
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,25,04-26,0.33878471602126486,-0.19601044804602868,0.44954288827581174
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,26,04-27,0.3389724805545805,-0.19427957923303943,0.44990701803597977
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,27,04-28,0.3309635477768198,-0.26810828226637246,0.4343753799780853
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,28,04-29,0.31853591387952546,-0.38266987466206526,0.4102746018888022
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,29,04-30,0.30810083329589155,-0.47886352329366383,0.3900379612242667
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,30,05-01,0.3072676531544825,-0.4865440234227406,0.3884221838476199
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,31,05-02,0.31493005064219687,-0.41590978483671137,0.4032817897073877
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,32,05-03,0.32418763013262436,-0.3305706883588228,0.42123491503973803
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,33,05-04,0.3292175910520232,-0.2842030259882819,0.4309894646923948
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,34,05-05,0.325409925292992,-0.31930321129066164,0.42360529902940797
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,35,05-06,0.3095855292643931,-0.4651771582316843,0.3929172163071428
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,36,05-07,0.28041883206956403,-0.7340443700579088,0.336354551000199
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,37,05-08,0.24453485091143237,-1.0648334854234331,0.2667651284279401
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,38,05-09,0.22312925847442616,-1.2621565459531225,0.22525349093866395
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,39,05-10,0.23583772349092416,-1.1450061695237095,0.24989888182716746
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,40,05-11,0.2781260632275386,-0.7551797890530603,0.33190820879794697
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,41,05-12,0.32986618330482675,-0.2782241114249182,0.4322472727421354
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,42,05-13,0.38405089814136056,0.22126656125504282,0.5373271132732196
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,43,05-14,0.43393936450691456,0.6811531491807721,0.6340752848903964
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,44,05-15,0.47026746450055423,1.016036282879086,0.7045259823914397
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,45,05-16,0.4883813499293121,1.1830154179534969,0.7396540475292642
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,46,05-17,0.48286639445217866,1.1321769327942819,0.7289589530949482
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,47,05-18,0.4586731493953878,0.9091564687356646,0.6820412505626662
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,48,05-19,0.4253545634177539,0.6020159223118151,0.6174268715479708
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,49,05-20,0.3898993685240968,0.27517948511991297,0.54866898961275
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,50,05-21,0.35755692296692543,-0.022962711184020906,0.4859476293216484
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,51,05-22,0.32940561724773954,-0.2824697450941563,0.43135410189167034
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,52,05-23,0.30286242947839886,-0.5271526737388095,0.3798791804788079
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,53,05-24,0.28093458180488845,-0.729290036976912,0.3373547389702813
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,54,05-25,0.2677651783881953,-0.8506894794440827,0.31181545515028813
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,55,05-26,0.26282021212118223,-0.8962736360561743,0.3022257347219917
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,56,05-27,0.2620504292682865,-0.9033697212929493,0.3007329030319132
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,57,05-28,0.2597892080301959,-0.9242143251761564,0.29634774076205744
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,58,05-29,0.254391578878164,-0.9739712616878453,0.2858801760207363
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,59,05-30,0.2477768144642731,-1.0349481098023272,0.2730522338259812
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,60,05-31,0.2406534912282179,-1.1006130030407248,0.2592380489224673
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,61,06-01,0.23621675933507363,-1.1415121053889217,0.2506339420038049
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,62,06-02,0.23573256701274345,-1.1459755329351733,0.24969495298872335
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,63,06-03,0.23672924318453892,-1.136787878206417,0.25162779647621525
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,64,06-04,0.23918120958505099,-1.114184929192562,0.2563828688085266
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,65,06-05,0.24314002956067265,-1.0776913597679079,0.264060166234278
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,66,06-06,0.24822603034525276,-1.030807105401991,0.273923393400776
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,67,06-07,0.252419360537817,-0.9921517516740633,0.2820554739932115
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,68,06-08,0.2562408128742882,-0.9569244776371533,0.2894663758190302
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,69,06-09,0.26156831487015564,-0.907813993921449,0.299797943713106
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,70,06-10,0.26960581310226234,-0.8337219661100909,0.31538497845245256
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,71,06-11,0.2789610123560396,-0.7474829818795485,0.3335274167524253
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,72,06-12,0.2890708268179285,-0.6542877322326184,0.3531332722904498
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,73,06-13,0.2985718106783554,-0.5667048625269656,0.3715584291258037
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,74,06-14,0.30719797871068966,-0.4871863029826439,0.38828706494065635
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,75,06-15,0.3148597885563837,-0.41655748145396954,0.40314553119251123
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,76,06-16,0.32121315289305286,-0.3579902963007855,0.4154665430008624
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,77,06-17,0.3255170753134588,-0.3183154708187944,0.4238130939231805
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,78,06-18,0.32812599552414384,-0.2942656753195518,0.4288725451083377
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,79,06-19,0.32979295517316937,-0.2788991499270307,0.4321052622061354
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,80,06-20,0.33118534752896994,-0.26606366677405235,0.43480551387573674
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,81,06-21,0.3302026916642062,-0.27512207818000883,0.43289985982038515
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,82,06-22,0.326386129980406,-0.3103042687390441,0.4254984423852164
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,83,06-23,0.3231274302689708,-0.34034392320317186,0.4191788807330173
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,84,06-24,0.32466234798819,-0.32619459923987093,0.4221555303223059
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,85,06-25,0.3307803891734738,-0.269796692259272,0.4340201824488641
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,86,06-26,0.33846783788227547,-0.19893152413324044,0.4489283698749445
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,87,06-27,0.3457606477518115,-0.13170425315006767,0.46307123840209724
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,88,06-28,0.3504556060934903,-0.08842474328526012,0.472176121122843
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,89,06-29,0.35309132206319066,-0.0641279365811803,0.4772875370381411
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,90,06-30,0.35578112387068134,-0.039332550682177225,0.4825038410427673
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,91,07-01,0.36122546977644565,0.010855034635501061,0.49306200308716813
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,92,07-02,0.3702164355175603,0.09373640698599019,0.5104980872143426
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,93,07-03,0.37656451758678183,0.15225489864085753,0.5228088551776775
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,94,07-04,0.3770920582209313,0.15711792370267177,0.5238319091123033
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,95,07-05,0.37505457363423855,0.13833579021996456,0.5198806369481863
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,96,07-06,0.37266780465524585,0.11633385025506299,0.5152520012812142
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,97,07-07,0.3728153092957854,0.11769359150956211,0.5155380554600033
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,98,07-08,0.3770744729904133,0.15695581786438959,0.5237978062620049
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,99,07-09,0.38525041921482683,0.23232410007732857,0.5396533317186569
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,100,07-10,0.3936576701443007,0.3098246172401639,0.5559574239269317
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,101,07-11,0.40018680426626646,0.3700121000835633,0.5686193042083361
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,102,07-12,0.4103919157419636,0.4640858256932269,0.5884099682305293
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,103,07-13,0.43009149551591885,0.6456823586359647,0.6266131535277394
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,104,07-14,0.4563771876635043,0.8879916167406757,0.6775887164231099
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,105,07-15,0.48532156799367465,1.1548094461790535,0.7337202450016206
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,106,07-16,0.5140925355077148,1.420028705163725,0.7895154759522858
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,107,07-17,0.5367210902462433,1.6286253926653829,0.8333987912109693
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,108,07-18,0.5491910198131073,1.7435768790101076,0.8575815928418903
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,109,07-19,0.5545547825658547,1.7930216250708384,0.8679834808356838
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,110,07-20,0.5576060911430301,1.821149486929398,0.8739008510694851
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,111,07-21,0.5579828850967953,1.8246228846578112,0.8746315635719717
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,112,07-22,0.5522223777775765,1.7715208302401624,0.863460273064902
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,113,07-23,0.5384530294988613,1.644590919197004,0.83675752256212
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,114,07-24,0.5188316855309208,1.4637155869746519,0.7987060591304703
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,115,07-25,0.49292892955168605,1.2249363473428625,0.7484731202689304
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,116,07-26,0.45974581320566477,0.9190445999138221,0.6841214560683593
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,117,07-27,0.41857207733340873,0.5394929664019716,0.6042736685035811
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,118,07-28,0.36801851634889854,0.07347534023749784,0.5062356859736986
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,119,07-29,0.30892392296750326,-0.47127604008941415,0.3916341702602774
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,120,07-30,0.24570720269087543,-1.0540264011617895,0.2690386577507732
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,121,07-31,0.1829892998988954,-1.6321785156308022,0.14741049667790626
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,122,08-01,0.13164177595349671,-2.105515126394781,0.047832790231981365
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,123,08-02,0.10697666335476796,-2.33288540454118,0.0
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,124,08-03,0.11735937071949525,-2.2371745476788285,0.020135073838772777
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,125,08-04,0.15042066940551405,-1.932405751346283,0.08425049834839878
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,126,08-05,0.1916996771989778,-1.551883690235118,0.1643024386290542
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,127,08-06,0.239088624494072,-1.1150384058512977,0.2562033195274244
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,128,08-07,0.2905611013937134,-0.6405499419243682,0.3560233459070303
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,129,08-08,0.3409205245699946,-0.17632193529960125,0.45368483905256707
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,130,08-09,0.3895162370950416,0.2716476666762622,0.5479259869119142
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,131,08-10,0.43087138806396597,0.6528716380225472,0.6281255908419783
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,132,08-11,0.46121516743235236,0.9325895402776769,0.6869709590746924
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,133,08-12,0.48355340476383973,1.1385099963481808,0.730291264877161
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,134,08-13,0.5026711662742367,1.3147431570425097,0.7673661362109735
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,135,08-14,0.5150154113237245,1.4285360464596866,0.7913051991956184
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,136,08-15,0.516659527298769,1.4436919921321203,0.7944936157997009
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,137,08-16,0.5076192590025546,1.3603561342964547,0.7769619197523882
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,138,08-17,0.4958191356254298,1.25157911883872,0.754078066133224
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,139,08-18,0.4852783987633627,1.1544114994896109,0.7336365273729366
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,140,08-19,0.4779759424932801,1.087095305142857,0.7194749516839175
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,141,08-20,0.4719384170596954,1.031439616093991,0.7077664428973087
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,142,08-21,0.46178269934916144,0.9378212167707528,0.6880715676779584
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,143,08-22,0.44110840701486553,0.7472394961435743,0.6479781326910852
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,144,08-23,0.41553750336451273,0.511519369095172,0.5983887515174281
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,145,08-24,0.3914206624847597,0.28920322126114556,0.5516192187921344
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,146,08-25,0.36922269906229394,0.08457585143070068,0.508570944687814
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,147,08-26,0.34768093918536025,-0.11400244069652815,0.4667952391321788
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,148,08-27,0.3263583437238221,-0.3105604106424244,0.4254445567936875
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,149,08-28,0.3088282768067391,-0.4721577345917011,0.39144868467913463
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,150,08-29,0.29829202924034715,-0.5692839702900261,0.3710158519621486
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,151,08-30,0.2989217972667208,-0.5634785829944632,0.37223715439001154
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,152,08-31,0.31539409926851,-0.41163204781783785,0.4041817142672706
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,153,09-01,0.344904763677391,-0.13959404482578425,0.4614114315299097
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,154,09-02,0.3787374504503172,0.17228563426380997,0.5270228007428408
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,155,09-03,0.41585507946979755,0.5144468792414254,0.5990046234769002
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,156,09-04,0.45800059969362583,0.9029567073461799,0.6807369820872561
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,157,09-05,0.5035267566056616,1.32263024090871,0.7690253734304974
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,158,09-06,0.5468078799387801,1.7216083932017168,0.8529599950589539
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,159,09-07,0.5848026647158454,2.0718555185004335,0.9266428766138637
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,160,09-08,0.6128787298447743,2.3306689624718993,0.9810904907683078
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,161,09-09,0.622629471378446,2.420554172027312,1.0
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,162,09-10,0.6132355201225952,2.3339579604192364,0.981782410355032
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,163,09-11,0.5943630173584081,2.1599856671391704,0.9451831666962629
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,164,09-12,0.5681543629672016,1.9183865657801678,0.8943570023015505
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,165,09-13,0.5338894838852437,1.602522810594269,0.8279074871456387
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,166,09-14,0.49529344286566507,1.246733128027658,0.7530585957617167
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,167,09-15,0.4568271844998365,0.8921398202176435,0.6784613904963044
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,168,09-16,0.4228812484960513,0.5792161763370027,0.6126303982558308
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,169,09-17,0.3969286954273904,0.33997789245684956,0.5623008884289994
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,170,09-18,0.3631526070941765,0.028619954467302505,0.49679927996754997
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,171,09-19,0.34001288445061195,-0.18468882945322868,0.45192466223347566
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,172,09-20,0.32458361644425265,-0.32692036981854855,0.42200284707747093
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,173,09-21,0.31401480556894,-0.42434678369676354,0.4015068646822246
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,174,09-22,,,
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,175,09-23,,,
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,176,09-24,,,
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,177,09-25,,,
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,178,09-26,,,
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,179,09-27,,,
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,180,09-28,,,
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,181,09-29,,,
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k9,profile_energy_k,9,182,09-30,,,
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,profile_energy_k,11,0,04-01,,,
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,profile_energy_k,11,1,04-02,,,
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,profile_energy_k,11,2,04-03,,,
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,profile_energy_k,11,3,04-04,,,
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,profile_energy_k,11,4,04-05,,,
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,profile_energy_k,11,5,04-06,,,
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,profile_energy_k,11,6,04-07,,,
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,profile_energy_k,11,7,04-08,,,
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,profile_energy_k,11,8,04-09,,,
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,profile_energy_k,11,9,04-10,,,
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,profile_energy_k,11,10,04-11,,,
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,profile_energy_k,11,11,04-12,0.23626479682739018,-1.5490125233656016,0.14685717331925577
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,profile_energy_k,11,12,04-13,0.2483004618711753,-1.4482516685007327,0.16998854689791196
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,profile_energy_k,11,13,04-14,0.26135826228964565,-1.3389336434449164,0.19508436491015704
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,profile_energy_k,11,14,04-15,0.27550521919563004,-1.220497357091175,0.2222734353938402
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,profile_energy_k,11,15,04-16,0.2911608033216452,-1.0894310608618099,0.2523619401580977
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,profile_energy_k,11,16,04-17,0.3006104964756368,-1.0103195903329283,0.27052332814567065
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,profile_energy_k,11,17,04-18,0.3120123837056325,-0.9148646320744779,0.292436642620547
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,profile_energy_k,11,18,04-19,0.3241451459474348,-0.8132908934477558,0.3157546275374721
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,profile_energy_k,11,19,04-20,0.3361151394177989,-0.7130798315402475,0.3387597867613109
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,profile_energy_k,11,20,04-21,0.3468903915131978,-0.6228709724064103,0.3594687696647171
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,profile_energy_k,11,21,04-22,0.3561413619788777,-0.5454231796122023,0.37724823203993946
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,profile_energy_k,11,22,04-23,0.3637683349055716,-0.4815712603930213,0.3919065296412634
