year,mode,cluster_id,vector_kind,object,metric,feature,value_raw,value_z,value_robust_z
1999,raw,E2,state,H,H_south_edge_lat,H.H_south_edge_lat,15.0,-0.401395019107832,-0.401395019107832
2000,raw,E2,state,H,H_south_edge_lat,H.H_south_edge_lat,15.0,-0.401395019107832,-0.401395019107832
2001,raw,E2,state,H,H_south_edge_lat,H.H_south_edge_lat,15.0,-0.401395019107832,-0.401395019107832
2002,raw,E2,state,H,H_south_edge_lat,H.H_south_edge_lat,15.0,-0.401395019107832,-0.401395019107832
2003,raw,E2,state,H,H_south_edge_lat,H.H_south_edge_lat,15.020833333333334,-0.18636197315720573,-0.18636197315720573
2004,raw,E2,state,H,H_south_edge_lat,H.H_south_edge_lat,15.0,-0.401395019107832,-0.401395019107832
2005,raw,E2,state,H,H_south_edge_lat,H.H_south_edge_lat,15.0,-0.401395019107832,-0.401395019107832
2006,raw,E2,state,H,H_south_edge_lat,H.H_south_edge_lat,15.229166666666666,1.9639684863489835,1.9639684863489835
2007,raw,E2,state,H,H_south_edge_lat,H.H_south_edge_lat,15.0,-0.401395019107832,-0.401395019107832
2008,raw,E2,state,H,H_south_edge_lat,H.H_south_edge_lat,15.0,-0.401395019107832,-0.401395019107832
2009,raw,E2,state,H,H_south_edge_lat,H.H_south_edge_lat,15.0,-0.401395019107832,-0.401395019107832
2010,raw,E2,state,H,H_south_edge_lat,H.H_south_edge_lat,15.0,-0.401395019107832,-0.401395019107832
2011,raw,E2,state,H,H_south_edge_lat,H.H_south_edge_lat,15.0,-0.401395019107832,-0.401395019107832
2012,raw,E2,state,H,H_south_edge_lat,H.H_south_edge_lat,15.0,-0.401395019107832,-0.401395019107832
2013,raw,E2,state,H,H_south_edge_lat,H.H_south_edge_lat,15.0,-0.401395019107832,-0.401395019107832
2014,raw,E2,state,H,H_south_edge_lat,H.H_south_edge_lat,15.0,-0.401395019107832,-0.401395019107832
2015,raw,E2,state,H,H_south_edge_lat,H.H_south_edge_lat,15.0,-0.401395019107832,-0.401395019107832
2016,raw,E2,state,H,H_south_edge_lat,H.H_south_edge_lat,15.0,-0.401395019107832,-0.401395019107832
2017,raw,E2,state,H,H_south_edge_lat,H.H_south_edge_lat,15.0,-0.401395019107832,-0.401395019107832
2018,raw,E2,state,H,H_south_edge_lat,H.H_south_edge_lat,15.020833333333334,-0.18636197315720573,-0.18636197315720573
2019,raw,E2,state,H,H_south_edge_lat,H.H_south_edge_lat,15.0,-0.401395019107832,-0.401395019107832
2020,raw,E2,state,H,H_south_edge_lat,H.H_south_edge_lat,15.0,-0.401395019107832,-0.401395019107832
2021,raw,E2,state,H,H_south_edge_lat,H.H_south_edge_lat,15.375,3.4691998080033306,3.4691998080033306
2022,raw,E2,state,H,H_south_edge_lat,H.H_south_edge_lat,15.0,-0.401395019107832,-0.401395019107832
2023,raw,E2,state,H,H_south_edge_lat,H.H_south_edge_lat,15.0,-0.401395019107832,-0.401395019107832
1979,raw,M,state,H,H_south_edge_lat,H.H_south_edge_lat,15.0,-0.4219589846835133,0.0
1980,raw,M,state,H,H_south_edge_lat,H.H_south_edge_lat,15.0,-0.4219589846835133,0.0
1981,raw,M,state,H,H_south_edge_lat,H.H_south_edge_lat,15.0,-0.4219589846835133,0.0
1982,raw,M,state,H,H_south_edge_lat,H.H_south_edge_lat,15.083333333333334,-0.23700942970859573,1.0
1983,raw,M,state,H,H_south_edge_lat,H.H_south_edge_lat,15.0,-0.4219589846835133,0.0
1984,raw,M,state,H,H_south_edge_lat,H.H_south_edge_lat,15.0,-0.4219589846835133,0.0
1985,raw,M,state,H,H_south_edge_lat,H.H_south_edge_lat,16.11111111111111,2.044035081648702,13.333333333333234
1986,raw,M,state,H,H_south_edge_lat,H.H_south_edge_lat,15.0,-0.4219589846835133,0.0
1987,raw,M,state,H,H_south_edge_lat,H.H_south_edge_lat,15.0,-0.4219589846835133,0.0
1988,raw,M,state,H,H_south_edge_lat,H.H_south_edge_lat,15.166666666666666,-0.05205987473368213,1.9999999999999787
1989,raw,M,state,H,H_south_edge_lat,H.H_south_edge_lat,15.86111111111111,1.4891864167239535,10.333333333333256
1990,raw,M,state,H,H_south_edge_lat,H.H_south_edge_lat,15.333333333333334,0.317839235216153,3.9999999999999787
1991,raw,M,state,H,H_south_edge_lat,H.H_south_edge_lat,15.0,-0.4219589846835133,0.0
1992,raw,M,state,H,H_south_edge_lat,H.H_south_edge_lat,15.0,-0.4219589846835133,0.0
1993,raw,M,state,H,H_south_edge_lat,H.H_south_edge_lat,15.083333333333334,-0.23700942970859573,1.0
1994,raw,M,state,H,H_south_edge_lat,H.H_south_edge_lat,15.0,-0.4219589846835133,0.0
1995,raw,M,state,H,H_south_edge_lat,H.H_south_edge_lat,15.0,-0.4219589846835133,0.0
1996,raw,M,state,H,H_south_edge_lat,H.H_south_edge_lat,15.0,-0.4219589846835133,0.0
1997,raw,M,state,H,H_south_edge_lat,H.H_south_edge_lat,15.0,-0.4219589846835133,0.0
1998,raw,M,state,H,H_south_edge_lat,H.H_south_edge_lat,15.0,-0.4219589846835133,0.0
1999,raw,M,state,H,H_south_edge_lat,H.H_south_edge_lat,15.055555555555555,-0.2986592813669029,0.6666666666666595
2000,raw,M,state,H,H_south_edge_lat,H.H_south_edge_lat,15.0,-0.4219589846835133,0.0
2001,raw,M,state,H,H_south_edge_lat,H.H_south_edge_lat,15.0,-0.4219589846835133,0.0
2002,raw,M,state,H,H_south_edge_lat,H.H_south_edge_lat,15.055555555555555,-0.2986592813669029,0.6666666666666595
2003,raw,M,state,H,H_south_edge_lat,H.H_south_edge_lat,15.472222222222221,0.6260884935076769,5.666666666666617
2004,raw,M,state,H,H_south_edge_lat,H.H_south_edge_lat,15.472222222222221,0.6260884935076769,5.666666666666617
2005,raw,M,state,H,H_south_edge_lat,H.H_south_edge_lat,15.0,-0.4219589846835133,0.0
2006,raw,M,state,H,H_south_edge_lat,H.H_south_edge_lat,17.11111111111111,4.263429741347697,25.333333333333147
2007,raw,M,state,H,H_south_edge_lat,H.H_south_edge_lat,15.0,-0.4219589846835133,0.0
2008,raw,M,state,H,H_south_edge_lat,H.H_south_edge_lat,15.0,-0.4219589846835133,0.0
2009,raw,M,state,H,H_south_edge_lat,H.H_south_edge_lat,15.63888888888889,0.995987603457512,7.666666666666617
2010,raw,M,state,H,H_south_edge_lat,H.H_south_edge_lat,15.0,-0.4219589846835133,0.0
2011,raw,M,state,H,H_south_edge_lat,H.H_south_edge_lat,15.0,-0.4219589846835133,0.0
2012,raw,M,state,H,H_south_edge_lat,H.H_south_edge_lat,15.0,-0.4219589846835133,0.0
2013,raw,M,state,H,H_south_edge_lat,H.H_south_edge_lat,15.0,-0.4219589846835133,0.0
2014,raw,M,state,H,H_south_edge_lat,H.H_south_edge_lat,15.0,-0.4219589846835133,0.0
2015,raw,M,state,H,H_south_edge_lat,H.H_south_edge_lat,15.222222222222221,0.07123982858292825,2.666666666666638
2016,raw,M,state,H,H_south_edge_lat,H.H_south_edge_lat,15.0,-0.4219589846835133,0.0
2017,raw,M,state,H,H_south_edge_lat,H.H_south_edge_lat,15.0,-0.4219589846835133,0.0
2018,raw,M,state,H,H_south_edge_lat,H.H_south_edge_lat,15.083333333333334,-0.23700942970859573,1.0
2019,raw,M,state,H,H_south_edge_lat,H.H_south_edge_lat,15.0,-0.4219589846835133,0.0
2020,raw,M,state,H,H_south_edge_lat,H.H_south_edge_lat,15.0,-0.4219589846835133,0.0
2021,raw,M,state,H,H_south_edge_lat,H.H_south_edge_lat,16.805555555555557,3.585281373106342,21.666666666666533
2022,raw,M,state,H,H_south_edge_lat,H.H_south_edge_lat,15.0,-0.4219589846835133,0.0
2023,raw,M,state,H,H_south_edge_lat,H.H_south_edge_lat,15.0,-0.4219589846835133,0.0
1979,raw,E2_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,-0.11955571042174226,-0.11955571042174226
1980,raw,E2_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.05000000000000071,0.08736763453896833,0.08736763453896833
1981,raw,E2_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,-0.11955571042174226,-0.11955571042174226
1982,raw,E2_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.09999999999999964,0.29429097949967153,0.29429097949967153
1983,raw,E2_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,-0.6500000000000004,-2.809559194910943,-2.809559194910943
1984,raw,E2_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,-0.11955571042174226,-0.11955571042174226
1985,raw,E2_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.9000000000000004,3.605064498870997,3.605064498870997
1986,raw,E2_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,-0.11955571042174226,-0.11955571042174226
1987,raw,E2_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,-0.11955571042174226,-0.11955571042174226
1988,raw,E2_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,-0.11955571042174226,-0.11955571042174226
1989,raw,E2_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,-0.11955571042174226,-0.11955571042174226
1990,raw,E2_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,-0.11955571042174226,-0.11955571042174226
1991,raw,E2_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,-0.11955571042174226,-0.11955571042174226
1992,raw,E2_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,-0.11955571042174226,-0.11955571042174226
1993,raw,E2_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,-0.11955571042174226,-0.11955571042174226
1994,raw,E2_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,-0.11955571042174226,-0.11955571042174226
1995,raw,E2_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,-0.5500000000000007,-2.3957125049895294,-2.3957125049895294
1996,raw,E2_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,-0.11955571042174226,-0.11955571042174226
1997,raw,E2_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,-0.11955571042174226,-0.11955571042174226
1998,raw,E2_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,-0.11955571042174226,-0.11955571042174226
1999,raw,E2_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,-0.11955571042174226,-0.11955571042174226
2000,raw,E2_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,-0.11955571042174226,-0.11955571042174226
2001,raw,E2_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,-0.11955571042174226,-0.11955571042174226
2002,raw,E2_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,-0.11955571042174226,-0.11955571042174226
2003,raw,E2_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.05000000000000071,0.08736763453896833,0.08736763453896833
2004,raw,E2_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,-0.11955571042174226,-0.11955571042174226
2005,raw,E2_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,-0.11955571042174226,-0.11955571042174226
2006,raw,E2_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.5500000000000007,2.156601084146045,2.156601084146045
2007,raw,E2_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,-0.11955571042174226,-0.11955571042174226
2008,raw,E2_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,-0.11955571042174226,-0.11955571042174226
2009,raw,E2_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,-0.11955571042174226,-0.11955571042174226
2010,raw,E2_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,-0.11955571042174226,-0.11955571042174226
2011,raw,E2_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,-0.11955571042174226,-0.11955571042174226
2012,raw,E2_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,-0.11955571042174226,-0.11955571042174226
2013,raw,E2_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,-0.11955571042174226,-0.11955571042174226
2014,raw,E2_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,-0.11955571042174226,-0.11955571042174226
2015,raw,E2_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,-0.11955571042174226,-0.11955571042174226
2016,raw,E2_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,-0.11955571042174226,-0.11955571042174226
2017,raw,E2_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,-0.11955571042174226,-0.11955571042174226
2018,raw,E2_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,-0.05000000000000071,-0.32647905538245287,-0.32647905538245287
2019,raw,E2_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,-0.11955571042174226,-0.11955571042174226
2020,raw,E2_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,-0.11955571042174226,-0.11955571042174226
2021,raw,E2_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.9000000000000004,3.605064498870997,3.605064498870997
2022,raw,E2_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,-0.11955571042174226,-0.11955571042174226
2023,raw,E2_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,-0.11955571042174226,-0.11955571042174226
1979,raw,M_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,0.051727982305630534,0.051727982305630534
1980,raw,M_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,0.051727982305630534,0.051727982305630534
1981,raw,M_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,0.051727982305630534,0.051727982305630534
1982,raw,M_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,-0.1875,-0.33623188498659845,-0.33623188498659845
1983,raw,M_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,0.051727982305630534,0.051727982305630534
1984,raw,M_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,0.051727982305630534,0.051727982305630534
1985,raw,M_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,-1.5,-3.0519509560322016,-3.0519509560322016
1986,raw,M_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,0.051727982305630534,0.051727982305630534
1987,raw,M_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,0.051727982305630534,0.051727982305630534
1988,raw,M_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.3125,0.6983277611260122,0.6983277611260122
1989,raw,M_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,1.0,2.1208472745308518,2.1208472745308518
1990,raw,M_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,-0.0625,-0.07759197345844579,-0.07759197345844579
1991,raw,M_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,0.051727982305630534,0.051727982305630534
1992,raw,M_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,0.051727982305630534,0.051727982305630534
1993,raw,M_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0625,0.18104793806970684,0.18104793806970684
1994,raw,M_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,0.051727982305630534,0.051727982305630534
1995,raw,M_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,0.051727982305630534,0.051727982305630534
1996,raw,M_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,0.051727982305630534,0.051727982305630534
1997,raw,M_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,0.051727982305630534,0.051727982305630534
1998,raw,M_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,0.051727982305630534,0.051727982305630534
1999,raw,M_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.125,0.31036789383378316,0.31036789383378316
2000,raw,M_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,0.051727982305630534,0.051727982305630534
2001,raw,M_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,0.051727982305630534,0.051727982305630534
2002,raw,M_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,-0.125,-0.20691192922252213,-0.20691192922252213
2003,raw,M_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,-0.125,-0.20691192922252213,-0.20691192922252213
2004,raw,M_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,-1.0625,-2.1467112656836673,-2.1467112656836673
2005,raw,M_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,0.051727982305630534,0.051727982305630534
2006,raw,M_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,-1.625,-3.310590867560354,-3.310590867560354
2007,raw,M_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,0.051727982305630534,0.051727982305630534
2008,raw,M_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,0.051727982305630534,0.051727982305630534
2009,raw,M_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,1.4375,3.026086964879386,3.026086964879386
2010,raw,M_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,0.051727982305630534,0.051727982305630534
2011,raw,M_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,0.051727982305630534,0.051727982305630534
2012,raw,M_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,0.051727982305630534,0.051727982305630534
2013,raw,M_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,0.051727982305630534,0.051727982305630534
2014,raw,M_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,0.051727982305630534,0.051727982305630534
2015,raw,M_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,-0.5,-0.9828316638069801,-0.9828316638069801
2016,raw,M_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,0.051727982305630534,0.051727982305630534
2017,raw,M_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,0.051727982305630534,0.051727982305630534
2018,raw,M_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.125,0.31036789383378316,0.31036789383378316
2019,raw,M_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,0.051727982305630534,0.051727982305630534
2020,raw,M_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,0.051727982305630534,0.051727982305630534
2021,raw,M_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,1.0,2.1208472745308518,2.1208472745308518
2022,raw,M_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,0.051727982305630534,0.051727982305630534
2023,raw,M_transition,transition,H,H_south_edge_lat,H.H_south_edge_lat,0.0,0.051727982305630534,0.051727982305630534
