mode,mapping_type,source_cluster,target_cluster,source_object,source_metric,source_feature,target_object,target_metric,target_feature,spearman_r,pearson_r,bootstrap_ci_low,bootstrap_ci_high,permutation_p,support_class,pairwise_bootstrap_policy
anomaly,E2_state_to_M_state,E2,M,H,H_zonal_width,H.H_zonal_width,P,P_main_minus_south,P.P_main_minus_south,-0.21326394954060857,-0.21158637240265774,-0.46892561726960474,0.09288222703365635,0.14737052589482103,weak_structure_mapping_support,candidate
anomaly,E2_state_to_M_state,E2,M,H,H_zonal_width,H.H_zonal_width,P,P_spread_lat,P.P_spread_lat,0.045289747553136965,0.07855969349065442,,,0.7730453909218157,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_state,E2,M,H,H_zonal_width,H.H_zonal_width,P,P_total_strength,P.P_total_strength,0.09090911481190084,0.18072504720769117,,,0.5626874625074985,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_state,E2,M,H,H_zonal_width,H.H_zonal_width,V,V_NS_diff,V.V_NS_diff,-0.0006592394112538132,-0.0320295615855281,,,0.9968006398720256,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_state,E2,M,H,H_zonal_width,H.H_zonal_width,V,V_pos_centroid_lat,V.V_pos_centroid_lat,-0.1192564094958148,-0.1856675192776857,,,0.4259148170365927,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_state,E2,M,H,H_zonal_width,H.H_zonal_width,V,V_strength,V.V_strength,-0.039290668910727265,-0.01074888762326251,,,0.7976404719056189,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_centroid_lat,H.H_centroid_lat,H,H_north_edge_lat,H.H_north_edge_lat,-0.19397773324864254,-0.35211356730311205,,,0.1985602879424115,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_centroid_lat,H.H_centroid_lat,H,H_west_extent_lon,H.H_west_extent_lon,0.13311530616484785,-0.011034919181401315,,,0.3785242951409718,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_centroid_lat,H.H_centroid_lat,H,H_south_edge_lat,H.H_south_edge_lat,-0.29307546483689934,-0.2759360105710537,-0.5532137022074454,0.013918764515641887,0.054989002199560086,weak_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_centroid_lat,H.H_centroid_lat,H,H_centroid_lat,H.H_centroid_lat,-0.46126482213438735,-0.3748706485614391,-0.6683662752260974,-0.19006627207016646,0.0021995600879824036,clear_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_centroid_lat,H.H_centroid_lat,H,H_zonal_width,H.H_zonal_width,-0.13800382397391425,-0.012726464657995346,,,0.3557288542291542,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_centroid_lat,H.H_centroid_lat,H,H_strength,H.H_strength,-0.3104084321475626,-0.3204556291284557,-0.5580720637903531,-0.003520413626131378,0.038992201559688064,clear_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_centroid_lat,H.H_centroid_lat,Je,Je_axis_lat,Je.Je_axis_lat,-0.23940693227051443,-0.18788127923894657,-0.4896690245694358,0.037218903695076515,0.10797840431913618,weak_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_centroid_lat,H.H_centroid_lat,Je,Je_meridional_width,Je.Je_meridional_width,-0.05663565032435414,-0.07052770803815939,,,0.7120575884823035,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_centroid_lat,H.H_centroid_lat,Je,Je_strength,Je.Je_strength,0.1552042160737813,0.05276862639799642,,,0.3075384923015397,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_centroid_lat,H.H_centroid_lat,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-0.1262478207064648,-0.01961778769576097,,,0.41211757648470304,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_centroid_lat,H.H_centroid_lat,Jw,Jw_meridional_width,Jw.Jw_meridional_width,0.050955640040111355,-0.08455006499443253,,,0.7344531093781244,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_centroid_lat,H.H_centroid_lat,Jw,Jw_strength,Jw.Jw_strength,0.008563899868247694,-0.02692651929339174,,,0.9546090781843631,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_centroid_lat,H.H_centroid_lat,P,P_centroid_lat,P.P_centroid_lat,-0.2367588932806324,-0.35451286822595174,-0.5004133090006684,0.06913427891533741,0.11697660467906419,weak_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_centroid_lat,H.H_centroid_lat,P,P_main_band_share,P.P_main_band_share,-0.22028985507246376,-0.28714200236963905,-0.4845912589279122,0.046498350066788915,0.14677064587082583,weak_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_centroid_lat,H.H_centroid_lat,P,P_main_minus_south,P.P_main_minus_south,-0.1303030303030303,-0.24830969172754405,,,0.39792041591681665,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_centroid_lat,H.H_centroid_lat,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.09433465085638999,0.1875328622538063,,,0.5308938212357528,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_centroid_lat,H.H_centroid_lat,P,P_spread_lat,P.P_spread_lat,0.26930171277997367,0.3468896460222599,-0.06306796839251198,0.5507598654247892,0.07198560287942411,weak_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_centroid_lat,H.H_centroid_lat,P,P_total_strength,P.P_total_strength,-0.19644268774703558,-0.13526311787184334,,,0.1921615676864627,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_centroid_lat,H.H_centroid_lat,V,V_pos_centroid_lat,V.V_pos_centroid_lat,-0.04361001317523057,-0.056352497299012996,,,0.7784443111377725,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_centroid_lat,H.H_centroid_lat,V,V_NS_diff,V.V_NS_diff,-0.28616600790513835,-0.21844168817380002,-0.5358840380341682,-0.005751794812640484,0.05538892221555689,weak_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_centroid_lat,H.H_centroid_lat,V,V_strength,V.V_strength,-0.28221343873517785,-0.31580640692566836,-0.5688909911693989,0.045204416603383195,0.05818836232753449,weak_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_north_edge_lat,H.H_north_edge_lat,H,H_north_edge_lat,H.H_north_edge_lat,-0.310959536048504,-0.43805233195286364,-0.590306386809498,0.0013047667057738235,0.038992201559688064,clear_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_north_edge_lat,H.H_north_edge_lat,H,H_centroid_lat,H.H_centroid_lat,-0.22474797829861404,-0.24183153566183838,-0.5034250353870705,0.09978473449065345,0.14357128574285144,weak_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_north_edge_lat,H.H_north_edge_lat,H,H_south_edge_lat,H.H_south_edge_lat,-0.056356703103308065,0.022668079497195223,,,0.7022595480903819,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_north_edge_lat,H.H_north_edge_lat,H,H_strength,H.H_strength,-0.17612176663506166,-0.23049680545483536,,,0.24335132973405318,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_north_edge_lat,H.H_north_edge_lat,H,H_zonal_width,H.H_zonal_width,0.15871914112261182,0.3079575406390527,,,0.2989402119576085,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_north_edge_lat,H.H_north_edge_lat,H,H_west_extent_lon,H.H_west_extent_lon,-0.243052278994693,-0.31531924492544,-0.5038548507633086,0.07561631395808951,0.11537692461507698,weak_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_north_edge_lat,H.H_north_edge_lat,Je,Je_axis_lat,Je.Je_axis_lat,-0.13857764423065855,-0.15903753764943473,,,0.35132973405318935,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_north_edge_lat,H.H_north_edge_lat,Je,Je_meridional_width,Je.Je_meridional_width,0.09946650992538004,0.03259931288650049,,,0.5238952209558089,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_north_edge_lat,H.H_north_edge_lat,Jw,Jw_axis_lat,Jw.Jw_axis_lat,0.14291363239709554,0.20301272146001065,,,0.3623275344931014,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_north_edge_lat,H.H_north_edge_lat,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-0.13867073938274344,-0.01799913226018377,,,0.3715256948610278,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_north_edge_lat,H.H_north_edge_lat,Je,Je_strength,Je.Je_strength,0.2012255425751883,0.16260863579137566,-0.11704101708287094,0.47987179039908334,0.1809638072385523,weak_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_north_edge_lat,H.H_north_edge_lat,Jw,Jw_strength,Jw.Jw_strength,0.054358569949093105,0.12070480485053015,,,0.7180563887222555,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_north_edge_lat,H.H_north_edge_lat,P,P_centroid_lat,P.P_centroid_lat,-0.2766686487469599,-0.34677544954353345,-0.5152763277716667,0.03692595408412282,0.06758648270345931,weak_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_north_edge_lat,H.H_north_edge_lat,P,P_main_band_share,P.P_main_band_share,-0.30045464117316917,-0.3238097361687329,-0.5457805732717514,0.015085732693568669,0.04279144171165767,clear_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_north_edge_lat,H.H_north_edge_lat,P,P_main_minus_south,P.P_main_minus_south,-0.2504447568200035,-0.3135005439611394,-0.4933669468730515,0.059585002957230994,0.10777844431113777,weak_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_north_edge_lat,H.H_north_edge_lat,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.21697305556650132,0.28572391751410225,-0.06582900874418347,0.4564708232622581,0.15216956608678264,weak_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_north_edge_lat,H.H_north_edge_lat,V,V_NS_diff,V.V_NS_diff,0.10305067078834135,0.006870425646676713,,,0.4891021795640872,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_north_edge_lat,H.H_north_edge_lat,P,P_spread_lat,P.P_spread_lat,0.25116953775265805,0.140517070979159,-0.07252147010419777,0.5289853337028672,0.09918016396720655,weak_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_north_edge_lat,H.H_north_edge_lat,P,P_total_strength,P.P_total_strength,-0.30467154841770483,-0.23087808415917563,-0.5812685231037316,-0.008616542321509118,0.041591681663667265,clear_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_north_edge_lat,H.H_north_edge_lat,V,V_pos_centroid_lat,V.V_pos_centroid_lat,0.40060618823089217,0.30124155792772056,0.09802567394669275,0.6492488597303168,0.005198960207958408,clear_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_south_edge_lat,H.H_south_edge_lat,H,H_centroid_lat,H.H_centroid_lat,-0.02843333805686224,-0.004394436233691923,,,0.8522295540891822,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_north_edge_lat,H.H_north_edge_lat,V,V_strength,V.V_strength,-0.32246162585558985,-0.41448218556976224,-0.5761146639821706,-0.026588777748988983,0.03439312137572485,clear_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_south_edge_lat,H.H_south_edge_lat,H,H_south_edge_lat,H.H_south_edge_lat,-0.18232131689173037,-0.24866588776968593,,,0.22315536892621476,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_south_edge_lat,H.H_south_edge_lat,H,H_west_extent_lon,H.H_west_extent_lon,0.014855973953009529,0.03927993777518189,,,0.9236152769446111,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_south_edge_lat,H.H_south_edge_lat,H,H_north_edge_lat,H.H_north_edge_lat,0.21682441958646864,0.1646377100837384,-0.050314658185646274,0.47596521605767705,0.15256948610277946,weak_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_south_edge_lat,H.H_south_edge_lat,H,H_strength,H.H_strength,-0.08050075647309086,0.07815117259399498,,,0.5982803439312138,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_south_edge_lat,H.H_south_edge_lat,H,H_zonal_width,H.H_zonal_width,-0.17420152181351,-0.177910915816571,,,0.2559488102379524,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_south_edge_lat,H.H_south_edge_lat,Je,Je_axis_lat,Je.Je_axis_lat,0.14687850685876705,0.12254056560823778,,,0.33773245350929815,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_south_edge_lat,H.H_south_edge_lat,Je,Je_meridional_width,Je.Je_meridional_width,0.1822124325892349,0.18402087926620558,,,0.14977004599080185,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_south_edge_lat,H.H_south_edge_lat,Je,Je_strength,Je.Je_strength,0.177300878711262,0.06625838292503756,,,0.2349530093981204,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_south_edge_lat,H.H_south_edge_lat,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-0.049735282088298964,-0.10169648778693455,,,0.7536492701459708,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_south_edge_lat,H.H_south_edge_lat,Jw,Jw_strength,Jw.Jw_strength,0.07705977925601835,0.17026013808919804,,,0.6084783043391322,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_south_edge_lat,H.H_south_edge_lat,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-0.26709953376647627,-0.1856004402081245,-0.5522695966639863,0.06485673486911213,0.07358528294341132,weak_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_south_edge_lat,H.H_south_edge_lat,P,P_centroid_lat,P.P_centroid_lat,-0.08557167026667138,-0.05619468471944492,,,0.5714857028594281,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_south_edge_lat,H.H_south_edge_lat,P,P_main_band_share,P.P_main_band_share,-0.10667029372924751,-0.03751057914529782,,,0.490501899620076,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_south_edge_lat,H.H_south_edge_lat,P,P_main_minus_south,P.P_main_minus_south,-0.039933446124446645,-0.014498265205199565,,,0.7906418716256749,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_south_edge_lat,H.H_south_edge_lat,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.015574949508854475,-0.015281011426207455,,,0.9208158368326335,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_south_edge_lat,H.H_south_edge_lat,P,P_spread_lat,P.P_spread_lat,0.12985161392847278,0.19523414310264714,,,0.40051989602079585,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_south_edge_lat,H.H_south_edge_lat,P,P_total_strength,P.P_total_strength,-0.18101351202441915,-0.10940879151968301,,,0.24135172965406917,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_south_edge_lat,H.H_south_edge_lat,V,V_NS_diff,V.V_NS_diff,0.07434321829517165,0.0987241954086355,,,0.625874825034993,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_south_edge_lat,H.H_south_edge_lat,V,V_strength,V.V_strength,-0.00932685929890704,0.022730551990283065,,,0.9562087582483503,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_strength,H.H_strength,H,H_centroid_lat,H.H_centroid_lat,-0.11936758893280633,-0.118807080345978,,,0.43171365726854627,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_south_edge_lat,H.H_south_edge_lat,V,V_pos_centroid_lat,V.V_pos_centroid_lat,0.2972823211486584,0.20573554106406122,0.06979792106787437,0.5024266178650683,0.04599080183963208,weak_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_strength,H.H_strength,H,H_north_edge_lat,H.H_north_edge_lat,-0.18995849353119443,-0.2420999002657378,,,0.20755848830233953,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_strength,H.H_strength,H,H_south_edge_lat,H.H_south_edge_lat,-0.1855673428214344,-0.231616209829757,,,0.22235552889422117,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_strength,H.H_strength,H,H_strength,H.H_strength,-0.449802371541502,-0.3704117365258227,-0.6785209490966266,-0.15984991498670031,0.0015996800639872025,clear_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_strength,H.H_strength,H,H_west_extent_lon,H.H_west_extent_lon,-0.11915263158981589,-0.08257248416651597,,,0.4373125374925015,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_strength,H.H_strength,H,H_zonal_width,H.H_zonal_width,0.11093512211493446,0.1075430886591233,,,0.4589082183563287,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_strength,H.H_strength,Je,Je_strength,Je.Je_strength,-0.1753623188405797,-0.18876221349942005,,,0.2409518096380724,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_strength,H.H_strength,Je,Je_axis_lat,Je.Je_axis_lat,-0.2999011694916353,-0.30307189863621053,-0.570019697286682,0.014987506186266882,0.03939212157568486,weak_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_strength,H.H_strength,Je,Je_meridional_width,Je.Je_meridional_width,0.3589897520559456,0.3256617636541244,0.08078251500320777,0.5733610622011747,0.012397520495900819,clear_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_strength,H.H_strength,Jw,Jw_axis_lat,Jw.Jw_axis_lat,0.024248015668047518,0.08499676397625298,,,0.8710257948410318,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_strength,H.H_strength,Jw,Jw_meridional_width,Jw.Jw_meridional_width,0.012977191779999583,0.06485897113208804,,,0.9332133573285343,no_structure_mapping_support,candidate
anomaly,E2_state_to_M_transition,E2,M_transition,H,H_strength,H.H_strength,Jw,Jw_strength,Jw.Jw_strength,0.054677206851119896,0.04620881608972354,,,0.7154569086182764,no_structure_mapping_support,candidate
