year,mode,cluster_id,object,base_window_mean,bootstrap_mean_p05,bootstrap_mean_p50,bootstrap_mean_p95,bootstrap_ci_width
1986,local_background_removed,M,V,1.7416980955656716,1.478608477789504,1.7255164286367786,2.0407590747743654,0.5621505969848613
1987,local_background_removed,M,V,1.610162296889056,1.519854936316837,1.5985839519715115,1.7362044351948354,0.21634949887799837
1988,local_background_removed,M,V,1.6624466359832937,1.3627310153196857,1.6667828283408146,1.9473002684503873,0.5845692531307016
1989,local_background_removed,M,V,1.7093553698442232,1.5533374236771378,1.699696900197941,1.8893195714829116,0.33598214780577385
1990,local_background_removed,M,V,1.316440703903918,1.2221460186783555,1.3097456885610659,1.4164659360983671,0.19431991742001165
1991,local_background_removed,M,V,2.6395604684054907,2.309539497927962,2.651800490750423,2.93495652074291,0.6254170228149478
1992,local_background_removed,M,V,1.8627261148891046,1.7355678339139815,1.8563748747141977,1.9981709386663504,0.2626031047523689
1993,local_background_removed,M,V,2.3680333877699318,2.192106283883504,2.374470849296366,2.5330774115161105,0.3409711276326064
1994,local_background_removed,M,V,2.5126096076747655,2.401979664815838,2.5087059465397887,2.6268066657963667,0.22482700098052888
1995,local_background_removed,M,V,1.4137137464051819,1.3276525296238386,1.4127171825005909,1.4904149790677437,0.16276244944390506
1996,local_background_removed,M,V,2.971730906763924,2.8051337374488576,2.9851309984666674,3.1186964281120755,0.31356269066321785
1997,local_background_removed,M,V,2.0938504794006447,1.9364374176148367,2.085808271567338,2.2645743287962032,0.32813691118136656
1998,local_background_removed,M,V,1.4515511531250072,1.3159575742346656,1.4590533572442426,1.5783405216774764,0.26238294744281077
1999,local_background_removed,M,V,1.5304564862607404,1.4082212339172344,1.5292979357663457,1.655281192655736,0.24705995873850162
2000,local_background_removed,M,V,2.251717001093164,2.065679074487653,2.247220618787995,2.4286187977808633,0.3629397232932101
2001,local_background_removed,M,V,1.540933786556363,1.4729527106201408,1.5397859731786863,1.6175112258120803,0.14455851519193952
2002,local_background_removed,M,V,1.6492952924421709,1.5996868604210877,1.6517957412699027,1.7090530913737292,0.10936623095264153
2003,local_background_removed,M,V,1.511935448696251,1.3884162622891516,1.5071065967659285,1.6430059884066621,0.2545897261175105
2004,local_background_removed,M,V,2.3165806282643557,2.0040980208829766,2.313741427248836,2.6070045851290335,0.6029065642460569
2005,local_background_removed,M,V,1.984801529929234,1.86174656919202,1.9944394254024091,2.101389844302946,0.23964327511092587
2006,local_background_removed,M,V,3.224320778947264,2.9459622392234075,3.242502188540124,3.4770708367581604,0.5311085975347529
2007,local_background_removed,M,V,1.364620689537586,1.2238458887914403,1.3629813972017664,1.5177153749884604,0.29386948619702014
2008,local_background_removed,M,V,3.0752667023163784,2.6183660036738092,3.098264465997898,3.4707651089623344,0.8523991052885251
2009,local_background_removed,M,V,2.4756422398669766,2.349463866682545,2.465761318118096,2.6225592207836264,0.27309535410108143
2010,local_background_removed,M,V,1.935206979304227,1.7438239067205712,1.9318723989294218,2.1322399803666836,0.3884160736461124
2011,local_background_removed,M,V,1.6141984525601392,1.4829207944263685,1.616989285174726,1.745097067867573,0.26217627344120453
2012,local_background_removed,M,V,1.728591117678575,1.5908658845805066,1.7321362771798343,1.8579922601071017,0.26712637552659513
2013,local_background_removed,M,V,1.566835455431432,1.467085669100826,1.5745199199703106,1.6601560277682506,0.1930703586674245
2014,local_background_removed,M,V,1.7011056113342455,1.5539838648893827,1.693486628773282,1.8629703602123129,0.3089864953229302
2015,local_background_removed,M,V,2.054189748820039,1.9422074961319218,2.0571325059510777,2.1755486521751015,0.23334115604317973
2016,local_background_removed,M,V,1.8419806373975698,1.7427126490491542,1.8455386768771662,1.9367927517400787,0.19408010269092446
2017,local_background_removed,M,V,1.1025039920737678,1.0232826980783527,1.101091008555625,1.1805887093664647,0.15730601128811195
2018,local_background_removed,M,V,1.795239540388694,1.6242472227493632,1.8083080109503236,1.9753409789212908,0.3510937561719276
2019,local_background_removed,M,V,1.6040239106348482,1.3210663359138393,1.6112509444764709,1.8585905252210386,0.5375241893071994
2020,local_background_removed,M,V,1.4770458001084201,1.367854116236633,1.4650506746044727,1.610236546550112,0.24238243031347895
2021,local_background_removed,M,V,1.9894478266893192,1.9131248151925386,1.997102691397429,2.0582276556769785,0.1451028404844399
2022,local_background_removed,M,V,1.7311050463844313,1.6352447423746883,1.7362315106058972,1.8259386071052308,0.1906938647305425
2023,local_background_removed,M,V,1.9933728512983118,1.752500571297289,1.9860359531238816,2.256324590390275,0.5038240190929861
1979,local_background_removed,M,H,21.547267294948913,18.843594210631288,21.670960696387013,23.936637241859,5.093043031227712
1980,local_background_removed,M,H,13.665775014713553,11.70618468754705,13.716940913564088,15.657382259750465,3.951197572203414
1981,local_background_removed,M,H,24.488095322075004,22.906711741074155,24.535603368717695,25.9405615985216,3.0338498574474464
1982,local_background_removed,M,H,21.520836009027036,20.541012803888883,21.569768390622063,22.462244764648418,1.9212319607595347
1983,local_background_removed,M,H,14.579248526046289,13.672215619628428,14.598940045223552,15.377971111250343,1.7057554916219146
1984,local_background_removed,M,H,9.459888212809862,8.381861483991122,9.49399186609756,10.573504970733978,2.1916434867428567
1985,local_background_removed,M,H,22.673123060887157,20.53095065800962,22.70100814544191,24.66266658378404,4.131715925774422
1986,local_background_removed,M,H,9.454365414415276,7.579191582494767,9.446572764133634,11.451840811171625,3.872649228676858
1987,local_background_removed,M,H,10.799053833611001,8.908076429903968,10.786386539228111,12.796977123601431,3.8889006936974635
1988,local_background_removed,M,H,11.631981776062709,10.814708998465992,11.628902208657102,12.389082095267653,1.5743730968016614
1989,local_background_removed,M,H,16.482772910949407,14.66321031912669,16.35952757917956,18.578169256700555,3.9149589375738643
1990,local_background_removed,M,H,13.248929587330714,12.117270243913149,13.258876568380039,14.473550847141697,2.356280603228548
1991,local_background_removed,M,H,15.069331507173757,14.056137532489714,15.064279686497024,16.089148870317096,2.033011337827382
1992,local_background_removed,M,H,28.171617421640292,21.85164986972711,28.143376776376137,33.90556777171338,12.053917901986267
1993,local_background_removed,M,H,24.404029142723246,21.74162937837757,24.409167906553588,26.723650657542507,4.982021279164936
1994,local_background_removed,M,H,16.16188796213378,13.049075495694792,16.19068593200742,19.32974818675633,6.280672691061538
1995,local_background_removed,M,H,22.410206124525804,16.13237286509046,22.286438700533786,28.55068263525507,12.418309770164612
1996,local_background_removed,M,H,14.087044376183218,13.135718980553408,14.067721771908701,15.137643954283558,2.0019249737301497
1997,local_background_removed,M,H,19.089279126186664,16.20017317540681,19.28042848619571,21.944437750941248,5.744264575534437
1998,local_background_removed,M,H,8.650425712309625,7.993631426723965,8.645012220220368,9.402058735986083,1.4084273092621178
1999,local_background_removed,M,H,11.620247701280949,10.361059348919035,11.689620256800437,12.963928645640156,2.6028692967211207
2000,local_background_removed,M,H,26.938773485336483,23.11329093526982,27.08339330084354,30.30152679778644,7.1882358625166205
2001,local_background_removed,M,H,6.507969523742562,5.9014546796578,6.5165457918996355,7.089088325467805,1.1876336458100054
2002,local_background_removed,M,H,18.693973116294924,17.514060922959548,18.62608421899695,19.92972472935263,2.4156638063930806
2003,local_background_removed,M,H,14.760400685689168,13.296514489986839,14.780461318030632,16.151433345348583,2.8549188553617437
2004,local_background_removed,M,H,17.658561960586976,15.138921852725343,17.56829614608737,20.614098806535228,5.475176953809886
2005,local_background_removed,M,H,16.910426341920836,14.405920942533001,16.93823904515341,19.426397718803155,5.020476776270154
2006,local_background_removed,M,H,21.465352485958654,20.959286506461588,21.472646190566586,22.030907086459315,1.0716205799977274
2007,local_background_removed,M,H,14.90752384245483,13.590554363716494,14.901027888128027,15.977580979740456,2.3870266160239613
2008,local_background_removed,M,H,23.203832463889704,18.50651955274893,23.379677792679338,27.156905335503463,8.650385782754533
2009,local_background_removed,M,H,36.97531112526208,34.61144963813135,37.04822678261613,39.40464250676469,4.793192868633341
2010,local_background_removed,M,H,17.042332542070287,13.101847864379975,17.091699176099336,21.321141955690685,8.21929409131071
2011,local_background_removed,M,H,11.53850016386383,10.245158337998308,11.504033740824404,12.78579624367284,2.540637905674531
2012,local_background_removed,M,H,10.568183694609063,9.341693437336497,10.498603814490505,11.766781932930845,2.4250884955943484
2013,local_background_removed,M,H,9.961213397580195,8.928033766816233,9.927745679093633,11.026941866818879,2.098908100002646
2014,local_background_removed,M,H,9.567862687029999,8.508963153206542,9.583693060280714,10.657558702725717,2.1485955495191753
2015,local_background_removed,M,H,16.918394931930276,14.979515423861478,16.947489821939612,18.672647044829198,3.693131620967719
2016,local_background_removed,M,H,12.412850701219181,11.520749253273953,12.44119656260882,13.240808588659528,1.7200593353855744
2017,local_background_removed,M,H,14.311637794873272,13.727310204186713,14.292737093749839,14.864563261972286,1.137253057785573
2018,local_background_removed,M,H,16.390709607765945,14.170568679720516,16.451911545484975,18.44179472031421,4.271226040593694
2019,local_background_removed,M,H,12.15193769363109,11.105449869165879,12.188101161154407,13.024974987604937,1.9195251184390578
2020,local_background_removed,M,H,17.247513829622854,15.037282967835147,17.29395409846905,19.501749000810555,4.464466032975409
2021,local_background_removed,M,H,19.795829182888344,17.230159769316444,19.837437814707727,22.235418367720406,5.005258598403962
2022,local_background_removed,M,H,14.244033398070435,13.389732671491103,14.24704033600457,15.017052470504431,1.6273197990133283
2023,local_background_removed,M,H,27.446664903715323,23.810491690233395,27.383041119168148,31.02665638835433,7.216164698120934
1979,local_background_removed,M,Je,7.501660851532616,6.796930675176816,7.552234868978463,8.138239973441063,1.341309298264247
1980,local_background_removed,M,Je,4.349891904466087,3.756006806665614,4.341415306630241,4.927227739879315,1.1712209332137014
1981,local_background_removed,M,Je,5.838191422645966,4.0976132425461085,5.909673008566195,7.447728395225794,3.3501151526796855
1982,local_background_removed,M,Je,10.061662434274105,8.658831806671458,10.068137785326876,11.701070882187862,3.042239075516404
1983,local_background_removed,M,Je,6.655398670986475,5.6960462958702545,6.672757452383886,7.535123575016944,1.8390772791466894
1984,local_background_removed,M,Je,12.227314584682338,7.977364786007054,12.171554982799327,16.158820267234006,8.181455481226951
1985,local_background_removed,M,Je,0.6005581079643746,-0.2515724795158113,0.5470281507798815,1.5455779387894453,1.7971504183052565
1986,local_background_removed,M,Je,5.386264201199579,2.7424085885412097,5.45156339872044,7.818812665591078,5.076404077049868
1987,local_background_removed,M,Je,3.4906887626199925,2.288062368518499,3.499458544795419,4.580211266855049,2.2921488983365506
1988,local_background_removed,M,Je,4.31591514111852,2.562631358697556,4.400087191854013,5.914750759104929,3.3521194004073727
1989,local_background_removed,M,Je,11.29863092348016,10.611903947702885,11.285003116020224,12.140221998270182,1.5283180505672966
1990,local_background_removed,M,Je,8.450098304532988,7.015523783515427,8.480911863182246,10.03765798107018,3.0221341975547524
1991,local_background_removed,M,Je,13.544339196795248,11.842313876222816,13.592568768180257,15.001610330472706,3.1592964542498905
1992,local_background_removed,M,Je,16.771275214008384,15.013482020109933,16.805085942840623,18.439293269782482,3.425811249672549
1993,local_background_removed,M,Je,5.932159600410305,3.174219697957599,5.880956560862341,8.417555205520207,5.243335507562608
1994,local_background_removed,M,Je,6.793180985944101,5.6296877469903865,6.7651532959193945,7.861385745056087,2.231697998065701
1995,local_background_removed,M,Je,10.694164174644776,7.692898107227654,10.77642823408053,13.406911881646016,5.714013774418362
1996,local_background_removed,M,Je,8.680157508506106,6.760165634171928,8.60823349267285,10.591099292044818,3.8309336578728903
1997,local_background_removed,M,Je,1.3618259319760933,-1.015168322238922,1.397855509869292,3.9487277841188138,4.963896106357736
1998,local_background_removed,M,Je,4.0809167018115255,2.8371819274681385,4.091223974860732,5.443479545693683,2.6062976182255446
1999,local_background_removed,M,Je,4.046212142413698,3.108432461150853,3.9976004971125607,4.991862514390115,1.8834300532392616
2000,local_background_removed,M,Je,10.338628007680393,8.95267845988164,10.341859841816706,11.70925519780448,2.75657673792284
2001,local_background_removed,M,Je,8.59397516507529,7.117813095839366,8.552713362619203,9.840904491234049,2.7230913953946834
2002,local_background_removed,M,Je,4.3782000163233095,3.5862039951808473,4.375023105015929,5.116991422522876,1.5307874273420286
2003,local_background_removed,M,Je,9.583327092036221,8.906737251603756,9.592720245943127,10.256761076588653,1.3500238249848966
2004,local_background_removed,M,Je,11.16728013316132,10.68994134334635,11.153440004400549,11.660793939624574,0.970852596278224
2005,local_background_removed,M,Je,6.389903632818315,4.616792976485496,6.383005710361543,8.150140760869451,3.533347784383955
