window_id,field,bootstrap_id,v7e_anchor_day,v7e_onset_day,v7e_midpoint_day,v7e_finish_day,v7e_duration,v7e_pre_post_separation_label,v7e_progress_quality_label,v7e_progress_monotonicity_corr,v7e_n_crossings_025,v7e_n_crossings_050,v7e_n_crossings_075,marker_extract_status,t10_day,t15_day,t20_day,t25_day,t30_day,t35_day,t40_day,t45_day,t50_day,t75_day,pre_progress_upper90,pre_progress_upper95,departure90_day,departure95_day,peak_change_day_raw,peak_change_value_raw,peak_change_day_smooth3,peak_change_value_smooth3,duration_25_75,tail_50_75,early_span_25_50,analysis_start,analysis_end,progress_at_analysis_start,progress_at_anchor,progress_at_analysis_end
W002,P,310,45,41.0,44.0,46.0,6.0,clear_separation,monotonic_clear_progress,0.9451314003567143,1,1,1,success,39.0,40.0,40.0,41.0,41.0,42.0,42.0,43.0,44.0,46.0,0.053738704005797666,0.056070686392842836,39.0,39.0,46.0,0.11385816417716976,46.0,0.10578609711374343,6.0,2.0,3.0,30,60,0.0,0.6595754064253003,0.9479332494787686
W002,V,310,45,42.0,45.0,50.0,9.0,clear_separation,monotonic_clear_progress,0.9646693124104323,1,1,1,success,40.0,41.0,41.0,42.0,43.0,44.0,44.0,45.0,45.0,50.0,0.020270683972343995,0.02095299922528964,40.0,40.0,40.0,0.10560560263144424,45.0,0.09136626194429065,9.0,5.0,3.0,30,60,0.019685842326962015,0.530280771201716,0.9967722112169277
W002,H,310,45,36.0,38.0,53.0,18.0,clear_separation,monotonic_clear_progress,0.9159711056470431,1,1,1,success,35.0,35.0,36.0,36.0,36.0,37.0,37.0,37.0,38.0,53.0,0.3734865879558873,0.4158590285183955,37.0,37.0,35.0,0.1453994979691333,36.0,0.13460832792653896,18.0,15.0,2.0,30,60,0.0,0.604252115419411,1.0
W002,Je,310,45,42.0,45.0,47.0,6.0,clear_separation,monotonic_clear_progress,0.9507464053420307,1,1,1,success,41.0,41.0,42.0,42.0,43.0,43.0,44.0,44.0,45.0,47.0,0.04178074276364497,0.044852115812677146,40.0,40.0,46.0,0.13555594945298732,45.0,0.10596768460908251,6.0,2.0,3.0,30,60,0.03681737179135627,0.56313542721195,1.0
W002,Jw,310,45,41.0,45.0,51.0,11.0,clear_separation,monotonic_clear_progress,0.9901151907512139,1,1,1,success,37.0,39.0,40.0,41.0,41.0,42.0,43.0,44.0,45.0,51.0,0.0986299255900162,0.10037946495635987,37.0,37.0,42.0,0.0736756206132077,54.0,0.06603412571836031,11.0,6.0,4.0,30,60,0.0,0.5422563509560347,0.9963025123786668
W002,P,311,45,38.0,41.0,46.0,9.0,clear_separation,monotonic_clear_progress,0.9389979970548434,1,1,1,success,35.0,37.0,37.0,38.0,39.0,40.0,40.0,40.0,41.0,46.0,0.1627957400080993,0.18594725682711624,37.0,37.0,40.0,0.1276651714126496,46.0,0.1037149577665164,9.0,5.0,3.0,30,60,0.0,0.7109822658465803,0.9040060525210614
W002,V,311,45,40.0,44.0,47.0,8.0,clear_separation,monotonic_clear_progress,0.961198077848103,1,1,1,success,37.0,39.0,39.0,40.0,40.0,41.0,42.0,43.0,44.0,47.0,0.0672224655143935,0.09211758278305066,37.0,37.0,40.0,0.09809269984876987,46.0,0.08737633196730432,8.0,3.0,4.0,30,60,0.0,0.6357860148280958,0.9671106817435278
W002,H,311,45,37.0,40.0,53.0,17.0,clear_separation,monotonic_clear_progress,0.9627251226406278,1,1,1,success,35.0,36.0,36.0,37.0,37.0,38.0,39.0,40.0,40.0,53.0,0.25258485665397407,0.28049380799552737,37.0,37.0,35.0,0.12057952519754213,36.0,0.10234380937422168,17.0,13.0,3.0,30,60,0.0,0.5730431868292598,1.0
W002,Je,311,45,43.0,47.0,52.0,10.0,clear_separation,monotonic_clear_progress,0.9772657881411343,1,1,1,success,40.0,41.0,42.0,43.0,44.0,44.0,45.0,46.0,47.0,52.0,0.026961450098205286,0.02893150408900006,39.0,39.0,46.0,0.0784720504510476,45.0,0.07162027916895536,10.0,5.0,4.0,30,60,0.0,0.41891437545142446,1.0
W002,Jw,311,45,41.0,45.0,49.0,9.0,clear_separation,monotonic_clear_progress,0.9834392095936599,1,1,1,success,37.0,38.0,39.0,41.0,42.0,43.0,44.0,45.0,45.0,49.0,0.07777011825539537,0.09557956518887382,37.0,37.0,45.0,0.08104634375822084,45.0,0.0710990725138177,9.0,4.0,4.0,30,60,0.0,0.5179714508866821,0.9805774947001585
W002,P,312,45,41.0,44.0,48.0,8.0,clear_separation,monotonic_clear_progress,0.9602750015435845,1,1,1,success,40.0,40.0,41.0,41.0,41.0,42.0,43.0,44.0,44.0,48.0,0.03191985079714703,0.0352765457987316,39.0,39.0,41.0,0.11240783202229204,41.0,0.09817286263192643,8.0,4.0,3.0,30,60,0.008686312236254962,0.6050136679496544,0.9351250138030838
W002,V,312,45,41.0,46.0,50.0,10.0,clear_separation,monotonic_clear_progress,0.9638844325343024,1,1,1,success,38.0,39.0,40.0,41.0,44.0,44.0,45.0,45.0,46.0,50.0,0.057535521876910106,0.06910918741720709,37.0,37.0,45.0,0.11298297574121335,51.0,0.10076048165385387,10.0,4.0,5.0,30,60,0.0,0.4754949552402369,0.8646188091802035
W002,H,312,45,37.0,39.0,44.0,8.0,clear_separation,nonmonotonic_progress,0.9424277282808885,1,1,3,success,35.0,36.0,36.0,37.0,37.0,37.0,38.0,38.0,39.0,44.0,0.2742227227485364,0.3178617741669729,37.0,37.0,36.0,0.1338121621429445,36.0,0.12050027519513652,8.0,5.0,2.0,30,60,0.0,0.7774607336041635,1.0
W002,Je,312,45,44.0,47.0,52.0,9.0,clear_separation,monotonic_clear_progress,0.9570851495026358,1,1,1,success,41.0,42.0,43.0,44.0,45.0,46.0,46.0,46.0,47.0,52.0,0.05721436773939063,0.0715068617189492,41.0,41.0,46.0,0.13672907894094682,47.0,0.1100059959224185,9.0,5.0,3.0,30,60,0.08579935569850781,0.3167794737238286,1.0
W002,Jw,312,45,38.0,41.0,44.0,7.0,clear_separation,monotonic_clear_progress,0.9458144534303543,1,1,1,success,36.0,37.0,37.0,38.0,38.0,39.0,39.0,40.0,41.0,44.0,0.1439818186741711,0.18235950859394123,37.0,37.0,37.0,0.10965054262791477,38.0,0.10003670206144646,7.0,3.0,3.0,30,60,0.0,0.7894090619757581,0.9808903957329428
W002,P,313,45,38.0,42.0,46.0,9.0,clear_separation,monotonic_clear_progress,0.9629109811409936,1,1,1,success,35.0,36.0,37.0,38.0,39.0,40.0,40.0,41.0,42.0,46.0,0.18207203284920168,0.2148857787009239,37.0,37.0,46.0,0.10465634019403058,46.0,0.09505120188704907,9.0,4.0,4.0,30,60,0.0,0.6641160639876228,1.0
W002,V,313,45,44.0,47.0,50.0,7.0,clear_separation,monotonic_clear_progress,0.9663801922599433,1,1,1,success,37.0,41.0,43.0,44.0,45.0,45.0,46.0,47.0,47.0,50.0,0.07552986041879471,0.09634063043496034,37.0,37.0,48.0,0.10700572474349013,48.0,0.09022131988846227,7.0,3.0,3.0,30,60,0.0,0.3614043980789403,1.0
W002,H,313,45,39.0,52.0,54.0,16.0,clear_separation,nonmonotonic_progress,0.8807689482668194,3,1,1,success,35.0,37.0,38.0,39.0,51.0,51.0,51.0,52.0,52.0,54.0,0.14902006882753233,0.15927129850917954,37.0,37.0,51.0,0.14926202210429507,54.0,0.1243475791463704,16.0,2.0,13.0,30,60,0.0,0.19894690359331157,1.0
W002,Je,313,45,42.0,44.0,46.0,5.0,clear_separation,monotonic_clear_progress,0.9217080529934217,1,1,1,success,40.0,41.0,41.0,42.0,42.0,43.0,43.0,43.0,44.0,46.0,0.09099952140640562,0.11048342032024235,40.0,40.0,45.0,0.13265090890958187,45.0,0.13014806389587186,5.0,2.0,2.0,30,60,0.12996731923407912,0.7304492265863949,1.0
W002,Jw,313,45,39.0,43.0,47.0,9.0,clear_separation,monotonic_clear_progress,0.9677360287791387,1,1,1,success,37.0,38.0,38.0,39.0,39.0,40.0,40.0,42.0,43.0,47.0,0.08769128708397156,0.11598688692262173,37.0,37.0,39.0,0.09745383921429868,38.0,0.09183542657790744,9.0,4.0,4.0,30,60,0.0,0.6558408016800956,0.9422498130672153
W002,P,314,45,39.0,41.0,45.0,7.0,clear_separation,monotonic_clear_progress,0.9193033931355727,1,1,1,success,36.0,37.0,38.0,39.0,40.0,40.0,41.0,41.0,41.0,45.0,0.13241179636196662,0.15194612308099373,37.0,37.0,45.0,0.18249784271273484,45.0,0.12972095436254338,7.0,4.0,2.0,30,60,0.0,0.8598130427852917,0.9745115497948358
W002,V,314,45,41.0,45.0,48.0,8.0,clear_separation,monotonic_clear_progress,0.9702404413144343,1,1,1,success,38.0,40.0,41.0,41.0,42.0,43.0,44.0,45.0,45.0,48.0,0.06177237939584396,0.07763147518899041,37.0,37.0,45.0,0.1047335476736665,46.0,0.08825460384907902,8.0,3.0,4.0,30,60,0.0,0.5169541688438607,0.9803936271353922
W002,H,314,45,37.0,43.0,51.0,15.0,clear_separation,monotonic_clear_progress,0.9821040632301776,1,1,1,success,35.0,36.0,37.0,37.0,38.0,38.0,39.0,40.0,43.0,51.0,0.22252907815163162,0.2541648300017524,37.0,37.0,51.0,0.09204193042505182,37.0,0.08864134983695274,15.0,8.0,6.0,30,60,0.0,0.5383883258436607,1.0
W002,Je,314,45,43.0,46.0,52.0,10.0,clear_separation,monotonic_clear_progress,0.9690677244958615,1,1,1,success,41.0,41.0,42.0,43.0,44.0,44.0,45.0,45.0,46.0,52.0,0.02297450348765355,0.024928338849386066,40.0,40.0,45.0,0.1240371188959819,45.0,0.11045522192275481,10.0,6.0,3.0,30,60,0.010122069870972902,0.486911480486065,1.0
W002,Jw,314,45,43.0,48.0,52.0,10.0,clear_separation,monotonic_clear_progress,0.98184499002634,1,1,1,success,38.0,39.0,41.0,43.0,44.0,45.0,46.0,47.0,48.0,52.0,0.0505736763814002,0.06750988928684223,37.0,37.0,53.0,0.07683215304200153,52.0,0.06966221994373378,10.0,4.0,5.0,30,60,0.0,0.3734191266289719,1.0
W002,P,315,45,39.0,41.0,44.0,6.0,clear_separation,monotonic_clear_progress,0.9052954871836308,1,1,1,success,36.0,37.0,38.0,39.0,39.0,39.0,40.0,40.0,41.0,44.0,0.1418441659584892,0.16875035241918013,37.0,37.0,40.0,0.1346502480459707,40.0,0.12208471129534726,6.0,3.0,2.0,30,60,0.0,0.931704161586774,1.0
W002,V,315,45,40.0,43.0,46.0,7.0,clear_separation,monotonic_clear_progress,0.9419643119039742,1,1,1,success,37.0,38.0,39.0,40.0,40.0,41.0,41.0,42.0,43.0,46.0,0.07310836303449653,0.09585785229086666,37.0,37.0,45.0,0.13056864604521556,45.0,0.11022655052206576,7.0,3.0,3.0,30,60,0.0,0.7384115712716596,0.9920189935577064
W002,H,315,45,38.0,43.0,54.0,17.0,clear_separation,nonmonotonic_progress,0.9448916863859284,1,3,1,success,36.0,37.0,37.0,38.0,38.0,39.0,41.0,42.0,43.0,54.0,0.17233342096756366,0.2007501884763247,37.0,37.0,55.0,0.13013134233653512,54.0,0.10583681524040434,17.0,11.0,5.0,30,60,0.0,0.4539636015857931,0.981757828129488
W002,Je,315,45,45.0,47.0,49.0,5.0,clear_separation,nonmonotonic_progress,0.9139303262245146,2,1,1,success,30.0,30.0,44.0,45.0,45.0,46.0,46.0,46.0,47.0,49.0,0.19191288361661202,0.22997348702068915,44.0,45.0,46.0,0.15865266854726712,46.0,0.1283852842742308,5.0,2.0,2.0,30,60,0.2680340904247664,0.318247281673882,1.0
W002,Jw,315,45,38.0,40.0,44.0,7.0,clear_separation,monotonic_clear_progress,0.9356450004379562,1,1,1,success,36.0,37.0,38.0,38.0,38.0,39.0,39.0,39.0,40.0,44.0,0.129824871045189,0.16319880093240588,37.0,37.0,38.0,0.138356891148473,39.0,0.12366037019405823,7.0,4.0,2.0,30,60,0.0,0.8189869430587555,0.9896383963302947
W002,P,316,45,43.0,46.0,47.0,5.0,clear_separation,monotonic_clear_progress,0.9253245802375778,1,1,1,success,34.0,41.0,42.0,43.0,43.0,44.0,45.0,45.0,46.0,47.0,0.10186025126421787,0.10235090211292011,40.0,40.0,47.0,0.1573921271133467,47.0,0.14506602985285177,5.0,1.0,3.0,30,60,0.0,0.49811356221744535,0.8735151735701635
W002,V,316,45,44.0,47.0,49.0,6.0,clear_separation,monotonic_clear_progress,0.9354424697892347,1,1,1,success,43.0,44.0,44.0,44.0,45.0,45.0,46.0,46.0,47.0,49.0,0.06421856827747013,0.0681200672065054,42.0,42.0,48.0,0.12532699585069296,47.0,0.11485516748919905,6.0,2.0,3.0,30,60,0.0,0.3598659094814197,0.9473232694533744
W002,H,316,45,36.0,38.0,40.0,5.0,clear_separation,monotonic_clear_progress,0.8307359098250439,1,1,1,success,35.0,36.0,36.0,36.0,37.0,37.0,37.0,38.0,38.0,40.0,0.31159739587000773,0.36447680957148915,37.0,37.0,38.0,0.15489328789400153,37.0,0.14917107217397274,5.0,2.0,2.0,30,60,0.0,0.9426535418128403,1.0
W002,Je,316,45,45.0,46.0,51.0,7.0,clear_separation,monotonic_clear_progress,0.9392118933973962,1,1,1,success,43.0,44.0,44.0,45.0,45.0,45.0,46.0,46.0,46.0,51.0,0.05613083877182562,0.057724058481382234,43.0,43.0,46.0,0.16715045418204333,45.0,0.14212517898596924,7.0,5.0,1.0,30,60,0.05931727819093886,0.3695053327899869,1.0
W002,Jw,316,45,39.0,43.0,48.0,10.0,clear_separation,monotonic_clear_progress,0.9637703400331061,1,1,1,success,37.0,38.0,38.0,39.0,39.0,40.0,42.0,43.0,43.0,48.0,0.10091850487472867,0.12126832129095287,37.0,37.0,38.0,0.08750583958092886,38.0,0.07581052853135484,10.0,5.0,4.0,30,60,0.0,0.6425611521308979,0.8858897520489746
W002,P,317,45,42.0,45.0,47.0,6.0,clear_separation,monotonic_clear_progress,0.9312620852187911,1,1,1,success,41.0,41.0,42.0,42.0,43.0,44.0,44.0,44.0,45.0,47.0,0.01357825372642148,0.013747655910665952,40.0,40.0,45.0,0.15613519955495947,44.0,0.1281772775114824,6.0,2.0,3.0,30,60,0.0,0.6453139376895172,0.935592504025034
W002,V,317,45,45.0,48.0,50.0,6.0,clear_separation,monotonic_clear_progress,0.9452832100331209,1,1,1,success,42.0,44.0,44.0,45.0,45.0,46.0,46.0,47.0,48.0,50.0,0.011511965738003213,0.011703446920248812,40.0,40.0,45.0,0.10553413644802787,51.0,0.10155901993256788,6.0,2.0,3.0,30,60,0.0,0.327404474281911,0.9376903906957237
W002,H,317,45,36.0,37.0,39.0,4.0,clear_separation,nonmonotonic_progress,0.8293285544012615,1,1,3,success,35.0,35.0,36.0,36.0,36.0,36.0,37.0,37.0,37.0,39.0,0.4435619529428013,0.5060441200537131,37.0,37.0,36.0,0.20124312886636525,36.0,0.18153032710895675,4.0,2.0,1.0,30,60,0.0,0.8631637941121926,1.0
W002,Je,317,45,45.0,46.0,50.0,6.0,clear_separation,monotonic_clear_progress,0.9291739770243828,1,1,1,success,43.0,44.0,44.0,45.0,45.0,45.0,46.0,46.0,46.0,50.0,0.09274522673214063,0.094584924825843,43.0,43.0,46.0,0.1782838855899171,45.0,0.14927758062158664,6.0,4.0,1.0,30,60,0.0879263078492847,0.3953590562562503,1.0
W002,Jw,317,45,39.0,44.0,49.0,11.0,clear_separation,monotonic_clear_progress,0.9829412436684966,1,1,1,success,37.0,38.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,49.0,0.06857695523853896,0.10147546431663482,37.0,37.0,37.0,0.09399574022313112,38.0,0.08223210898977548,11.0,5.0,5.0,30,60,0.0,0.5868803864598361,1.0
W002,P,318,45,39.0,41.0,46.0,8.0,clear_separation,monotonic_clear_progress,0.9231357366063576,1,1,1,success,35.0,36.0,37.0,39.0,40.0,40.0,40.0,40.0,41.0,46.0,0.18464539356548934,0.20722910054525182,37.0,37.0,40.0,0.17369314836664385,46.0,0.11376083504161816,8.0,5.0,2.0,30,60,0.0,0.7362534242880888,0.9283786022161915
W002,V,318,45,39.0,43.0,46.0,8.0,clear_separation,monotonic_clear_progress,0.953745032722005,1,1,1,success,36.0,37.0,38.0,39.0,40.0,40.0,41.0,42.0,43.0,46.0,0.14462125005594575,0.16638283534564316,37.0,37.0,47.0,0.10301575676111019,46.0,0.09087422380331767,8.0,3.0,4.0,30,60,0.0,0.6808698971680973,1.0
W002,H,318,45,37.0,40.0,54.0,18.0,clear_separation,nonmonotonic_progress,0.9285274892253393,1,3,1,success,36.0,36.0,37.0,37.0,38.0,38.0,39.0,39.0,40.0,54.0,0.19351665133819745,0.22765836912227858,37.0,37.0,55.0,0.12225193868558182,38.0,0.10305761670383168,18.0,14.0,3.0,30,60,0.0,0.5378854985056133,1.0
W002,Je,318,45,45.0,47.0,51.0,7.0,clear_separation,monotonic_clear_progress,0.9289350668263239,1,1,1,success,30.0,43.0,44.0,45.0,45.0,46.0,46.0,47.0,47.0,51.0,0.15588877352195393,0.16994493687770104,44.0,44.0,46.0,0.12875283008007088,47.0,0.10881762841632708,7.0,4.0,2.0,30,60,0.1840011002334482,0.31332201503624135,1.0
W002,Jw,318,45,38.0,41.0,49.0,12.0,clear_separation,monotonic_clear_progress,0.9692541518462029,1,1,1,success,37.0,37.0,38.0,38.0,39.0,39.0,40.0,40.0,41.0,49.0,0.10982111163681571,0.14021449942836395,37.0,37.0,39.0,0.1115854007897708,38.0,0.10195255181540677,12.0,8.0,3.0,30,60,0.0,0.6374594004251586,0.9361365126013104
W002,P,319,45,39.0,42.0,51.0,13.0,clear_separation,nonmonotonic_progress,0.9821454785263817,1,1,3,success,36.0,37.0,38.0,39.0,40.0,40.0,40.0,41.0,42.0,51.0,0.14011103701544975,0.1649179122960812,37.0,37.0,40.0,0.11653567091196138,40.0,0.08871758484910741,13.0,9.0,3.0,30,60,0.0,0.6098401085643338,1.0
W002,V,319,45,40.0,44.0,50.0,11.0,clear_separation,monotonic_clear_progress,0.986321645162191,1,1,1,success,36.0,37.0,38.0,40.0,40.0,41.0,41.0,43.0,44.0,50.0,0.1198124140544663,0.142056399285239,37.0,37.0,40.0,0.08109637071256295,52.0,0.0677859197319075,11.0,6.0,4.0,30,60,0.0,0.5886155088820054,1.0
W002,H,319,45,37.0,39.0,54.0,18.0,clear_separation,nonmonotonic_progress,0.914840356085436,1,3,1,success,36.0,36.0,37.0,37.0,37.0,38.0,38.0,39.0,39.0,54.0,0.23028160968594005,0.2668911648128748,37.0,37.0,55.0,0.12087573765151349,37.0,0.10866694922485995,18.0,15.0,2.0,30,60,0.0,0.5040933097809649,1.0
W002,Je,319,45,43.0,46.0,48.0,6.0,clear_separation,monotonic_clear_progress,0.954577044349394,1,1,1,success,41.0,42.0,42.0,43.0,43.0,44.0,45.0,45.0,46.0,48.0,0.03988448696452064,0.05541134929441082,40.0,40.0,46.0,0.1333253655305594,46.0,0.1073563872576982,6.0,2.0,3.0,30,60,0.07093821162430104,0.4713942173318294,1.0
W002,Jw,319,45,38.0,41.0,46.0,9.0,clear_separation,monotonic_clear_progress,0.9561116802795788,1,1,1,success,37.0,37.0,38.0,38.0,39.0,39.0,39.0,40.0,41.0,46.0,0.10366609823334491,0.14098674099446398,37.0,37.0,38.0,0.11729460354252363,38.0,0.110071861324407,9.0,5.0,3.0,30,60,0.0,0.7306769355399433,0.973523334310135
W002,P,320,45,40.0,44.0,47.0,8.0,clear_separation,monotonic_clear_progress,0.9706698048005903,1,1,1,success,37.0,38.0,39.0,40.0,41.0,41.0,41.0,42.0,44.0,47.0,0.09645393402857029,0.11278391278314347,37.0,37.0,41.0,0.12079209616652425,41.0,0.08597150137492704,8.0,3.0,4.0,30,60,0.0,0.6097915037503854,0.9211142724255812
W002,V,320,45,41.0,44.0,47.0,7.0,clear_separation,monotonic_clear_progress,0.9673474249164795,1,1,1,success,37.0,39.0,40.0,41.0,41.0,42.0,42.0,43.0,44.0,47.0,0.06926570724841224,0.08635198726506113,37.0,37.0,45.0,0.11741852624120741,45.0,0.0964113637252616,7.0,3.0,3.0,30,60,0.0,0.6656369011868922,1.0
W002,H,320,45,37.0,39.0,51.0,15.0,clear_separation,monotonic_clear_progress,0.9577193703652759,1,1,1,success,36.0,36.0,37.0,37.0,37.0,38.0,38.0,39.0,39.0,51.0,0.23381820313203722,0.2755648231494607,37.0,37.0,36.0,0.13245351553531076,37.0,0.11936987718039432,15.0,12.0,2.0,30,60,0.0,0.6807377019558271,1.0
W002,Je,320,45,44.0,47.0,51.0,8.0,clear_separation,monotonic_clear_progress,0.9636259387765271,1,1,1,success,41.0,41.0,42.0,44.0,45.0,46.0,46.0,46.0,47.0,51.0,0.022741673527082274,0.03015632454942904,40.0,40.0,47.0,0.12503368814833943,47.0,0.11106128197341641,8.0,4.0,3.0,30,60,0.03757097557177582,0.32994430640365474,1.0
W002,Jw,320,45,39.0,40.0,43.0,5.0,clear_separation,monotonic_clear_progress,0.9034486512038973,1,1,1,success,37.0,38.0,38.0,39.0,39.0,39.0,40.0,40.0,40.0,43.0,0.048362953536599786,0.08177039875702344,37.0,37.0,39.0,0.14923091165905752,39.0,0.13092504716881714,5.0,3.0,1.0,30,60,0.0,0.9546660722224991,1.0
W002,P,321,45,39.0,41.0,45.0,7.0,clear_separation,monotonic_clear_progress,0.9159266567159026,1,1,1,success,37.0,37.0,38.0,39.0,39.0,39.0,40.0,40.0,41.0,45.0,0.1138568212026403,0.14234544048991898,37.0,37.0,40.0,0.12862260575499646,40.0,0.1192800147210829,7.0,4.0,2.0,30,60,0.0,0.8316759841838675,0.909221002350601
W002,V,321,45,38.0,41.0,45.0,8.0,clear_separation,monotonic_clear_progress,0.9253435465886465,1,1,1,success,37.0,37.0,38.0,38.0,39.0,39.0,40.0,40.0,41.0,45.0,0.12467901781129602,0.1612490740901331,37.0,37.0,37.0,0.10448587508239174,38.0,0.10077400131227315,8.0,4.0,3.0,30,60,0.0,0.8063425819384602,0.8756464201865217
W002,H,321,45,44.0,49.0,51.0,8.0,clear_separation,monotonic_clear_progress,0.9365177155558042,1,1,1,success,43.0,43.0,44.0,44.0,45.0,46.0,47.0,48.0,49.0,51.0,0.08380997833434445,0.09079756369721723,43.0,43.0,50.0,0.12324953501529456,50.0,0.1104426384616668,8.0,2.0,5.0,30,60,0.09778514906009002,0.3380043059803484,0.9323631344804821
W002,Je,321,45,42.0,46.0,51.0,10.0,clear_separation,monotonic_clear_progress,0.9865248696033346,1,1,1,success,37.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,46.0,51.0,0.08101032193162694,0.09195950217690789,37.0,37.0,47.0,0.08745064434234018,46.0,0.07469781819092741,10.0,5.0,4.0,30,60,0.0,0.4377960967934556,1.0
W002,Jw,321,45,41.0,43.0,45.0,5.0,clear_separation,monotonic_clear_progress,0.9293801713247982,1,1,1,success,40.0,40.0,41.0,41.0,41.0,42.0,42.0,42.0,43.0,45.0,0.10996096385367556,0.12815247251865367,40.0,40.0,42.0,0.14969315511038228,42.0,0.14440721158621328,5.0,2.0,2.0,30,60,0.14634398118363182,0.7849110417242232,1.0
W002,P,322,45,40.0,43.0,46.0,7.0,clear_separation,monotonic_clear_progress,0.9430272734089986,1,1,1,success,37.0,39.0,40.0,40.0,41.0,41.0,42.0,42.0,43.0,46.0,0.08252830159466154,0.09486862607620235,37.0,37.0,42.0,0.10128246160474247,43.0,0.09449525159460564,7.0,3.0,3.0,30,60,0.0,0.7278265591596682,0.9351914494376451
W002,V,322,45,42.0,45.0,49.0,8.0,clear_separation,monotonic_clear_progress,0.9730417315169738,1,1,1,success,37.0,40.0,41.0,42.0,43.0,44.0,44.0,45.0,45.0,49.0,0.09954564876200182,0.10286648053322547,37.0,37.0,45.0,0.10520495040066463,45.0,0.08853921695755262,8.0,4.0,3.0,30,60,0.0,0.519402338132666,0.9687972765320505
W002,H,322,45,37.0,39.0,43.0,7.0,clear_separation,nonmonotonic_progress,0.9250268874487889,1,1,3,success,36.0,36.0,36.0,37.0,37.0,38.0,38.0,38.0,39.0,43.0,0.2481238495853737,0.2926638366874941,37.0,37.0,38.0,0.133070561386963,38.0,0.12471644252690117,7.0,4.0,2.0,30,60,0.0,0.7794496519790117,1.0
W002,Je,322,45,46.0,48.0,52.0,7.0,clear_separation,monotonic_clear_progress,0.9316064135521452,1,1,1,success,44.0,45.0,45.0,46.0,46.0,46.0,47.0,47.0,48.0,52.0,0.04686131362425582,0.05023427212651004,44.0,44.0,46.0,0.15335231019635137,46.0,0.12483123436079788,7.0,4.0,2.0,30,60,0.05360723062876427,0.2082375914405209,1.0
W002,Jw,322,45,39.0,42.0,48.0,10.0,clear_separation,monotonic_clear_progress,0.967232524907128,1,1,1,success,37.0,38.0,38.0,39.0,39.0,40.0,40.0,41.0,42.0,48.0,0.05147686162716271,0.08165811437413355,37.0,37.0,39.0,0.11943890276406632,39.0,0.10669090773579709,10.0,6.0,3.0,30,60,0.0,0.6693210269108198,1.0
W002,P,323,45,40.0,42.0,45.0,6.0,clear_separation,monotonic_clear_progress,0.8993226031054709,1,1,1,success,37.0,38.0,39.0,40.0,40.0,40.0,41.0,41.0,42.0,45.0,0.0998119834594455,0.12318631851712082,37.0,37.0,40.0,0.12482941587516866,41.0,0.11949825637635403,6.0,3.0,2.0,30,60,0.0,0.813946361714228,0.7880269954033466
W002,V,323,45,41.0,44.0,46.0,6.0,clear_separation,monotonic_clear_progress,0.9392156864656948,1,1,1,success,38.0,39.0,40.0,41.0,42.0,42.0,43.0,44.0,44.0,46.0,0.0587624368824102,0.07857657270929684,37.0,37.0,45.0,0.15242642652612304,45.0,0.12119793362387399,6.0,2.0,3.0,30,60,0.0,0.6910025304067208,0.9261412222707724
W002,H,323,45,37.0,41.0,51.0,15.0,clear_separation,nonmonotonic_progress,0.9702093987700344,1,3,1,success,36.0,36.0,37.0,37.0,38.0,38.0,39.0,40.0,41.0,51.0,0.22013833113687198,0.25552896788969187,37.0,37.0,36.0,0.12372297599028653,37.0,0.10186900728489015,15.0,10.0,4.0,30,60,0.0,0.5294310653306425,1.0
W002,Je,323,45,45.0,48.0,51.0,7.0,clear_separation,monotonic_clear_progress,0.927895577384665,1,1,1,success,44.0,45.0,45.0,45.0,46.0,46.0,47.0,47.0,48.0,51.0,0.08063749906598278,0.08894608094637682,44.0,44.0,45.0,0.11884511341758969,46.0,0.11252164714797461,7.0,3.0,3.0,30,60,0.09725466282677091,0.25087730728969476,1.0
W002,Jw,323,45,38.0,41.0,45.0,8.0,clear_separation,monotonic_clear_progress,0.9486518896502298,1,1,1,success,37.0,38.0,38.0,38.0,39.0,39.0,40.0,40.0,41.0,45.0,0.08993529043843315,0.1153379896457123,37.0,37.0,39.0,0.13949511523721753,39.0,0.1148835599123248,8.0,4.0,3.0,30,60,0.0,0.7934798744891688,1.0
W002,P,324,45,45.0,47.0,51.0,7.0,clear_separation,monotonic_clear_progress,0.9600273852015144,1,1,1,success,41.0,42.0,44.0,45.0,45.0,46.0,46.0,47.0,47.0,51.0,0.06337755547388352,0.06841598032415944,41.0,41.0,47.0,0.1425603816681107,47.0,0.11477056982907607,7.0,4.0,2.0,30,60,0.0,0.32712378493636657,1.0
W002,V,324,45,43.0,45.0,51.0,9.0,clear_separation,monotonic_clear_progress,0.96892445218516,1,1,1,success,41.0,41.0,42.0,43.0,43.0,44.0,45.0,45.0,45.0,51.0,0.02676352175880903,0.03181300057099976,40.0,40.0,45.0,0.10750332899224097,45.0,0.09437744461377412,9.0,6.0,2.0,30,60,0.0034612128901127244,0.5021072139835228,1.0
