replicate_id,replicate_kind,replicate_label,candidate_id,point_day,month_day,matched_peak_day,matched_peak_score,matched_peak_prominence,offset_days,abs_offset_days,match_type
827,bootstrap,827,CP007,135,08-14,134,5.678890466947218,1.5996264316379918,-1,1,strict
827,bootstrap,827,CP008,160,09-08,161,5.128518180033595,0.9031847555116563,1,1,strict
828,bootstrap,828,CP001,18,04-19,19,3.602319622137684,0.8102526005222734,1,1,strict
828,bootstrap,828,CP002,45,05-16,45,4.23143482392599,1.8376370279385785,0,0,strict
828,bootstrap,828,CP003,81,06-21,80,10.7928624165333,8.60417739304399,-1,1,strict
828,bootstrap,828,CP004,96,07-06,108,8.688627360076639,2.219033041769782,12,12,no_match
828,bootstrap,828,CP005,113,07-23,108,8.688627360076639,2.219033041769782,-5,5,matched
828,bootstrap,828,CP006,132,08-11,131,4.0816562263356575,0.8481803826449683,-1,1,strict
828,bootstrap,828,CP007,135,08-14,136,3.697296717478994,0.06598665980159879,1,1,strict
828,bootstrap,828,CP008,160,09-08,158,9.68704568647655,4.1543689130634895,-2,2,strict
829,bootstrap,829,CP001,18,04-19,31,4.107359606606552,0.9127043922942004,13,13,no_match
829,bootstrap,829,CP002,45,05-16,46,4.790858452716635,2.5773460701632214,1,1,strict
829,bootstrap,829,CP003,81,06-21,80,11.096151866389063,8.245543391013298,-1,1,strict
829,bootstrap,829,CP004,96,07-06,100,9.730749070408017,1.0197791221291972,4,4,matched
829,bootstrap,829,CP005,113,07-23,112,10.478704168311033,5.3781615000869305,-1,1,strict
829,bootstrap,829,CP006,132,08-11,130,4.559648773262756,0.940534500224584,-2,2,strict
829,bootstrap,829,CP007,135,08-14,130,4.559648773262756,0.940534500224584,-5,5,matched
829,bootstrap,829,CP008,160,09-08,157,9.957251401407726,6.837831164835193,-3,3,matched
830,bootstrap,830,CP001,18,04-19,16,4.355662609261557,0.1439705930771069,-2,2,strict
830,bootstrap,830,CP002,45,05-16,45,4.923551128323039,2.864450759628059,0,0,strict
830,bootstrap,830,CP003,81,06-21,80,11.580446651165541,8.162189913637281,-1,1,strict
830,bootstrap,830,CP004,96,07-06,96,7.006639804669703,0.008531545305423549,0,0,strict
830,bootstrap,830,CP005,113,07-23,116,8.608966602324436,3.2944878510117324,3,3,matched
830,bootstrap,830,CP006,132,08-11,132,5.630293081018072,0.5212755874831698,0,0,strict
830,bootstrap,830,CP007,135,08-14,132,5.630293081018072,0.5212755874831698,-3,3,matched
830,bootstrap,830,CP008,160,09-08,160,8.355432532936987,3.3806914939421375,0,0,strict
831,bootstrap,831,CP001,18,04-19,15,2.5497008966258687,0.0005067400049223458,-3,3,matched
831,bootstrap,831,CP002,45,05-16,45,6.638297267127232,5.086427001511926,0,0,strict
831,bootstrap,831,CP003,81,06-21,80,9.73869445720315,5.268425684068276,-1,1,strict
831,bootstrap,831,CP004,96,07-06,95,5.374133707808539,0.3618183696532702,-1,1,strict
831,bootstrap,831,CP005,113,07-23,111,9.746030950498586,7.705785649344461,-2,2,strict
831,bootstrap,831,CP006,132,08-11,134,4.561685829704963,1.1367058130390273,2,2,strict
831,bootstrap,831,CP007,135,08-14,134,4.561685829704963,1.1367058130390273,-1,1,strict
831,bootstrap,831,CP008,160,09-08,162,11.673267933699035,1.7049713213605795,2,2,strict
832,bootstrap,832,CP001,18,04-19,19,2.1653538056493735,0.005387277665762191,1,1,strict
832,bootstrap,832,CP002,45,05-16,45,6.461221704482207,4.739463911087514,0,0,strict
832,bootstrap,832,CP003,81,06-21,87,7.305911819759645,0.7971721795213487,6,6,near
832,bootstrap,832,CP004,96,07-06,87,7.305911819759645,0.7971721795213487,-9,9,no_match
832,bootstrap,832,CP005,113,07-23,112,14.682461596251901,11.834887010828904,-1,1,strict
832,bootstrap,832,CP006,132,08-11,130,6.959636440279436,3.925700830202709,-2,2,strict
832,bootstrap,832,CP007,135,08-14,130,6.959636440279436,3.925700830202709,-5,5,matched
832,bootstrap,832,CP008,160,09-08,162,7.677351087995048,2.477066922318099,2,2,strict
833,bootstrap,833,CP001,18,04-19,18,5.11418671369717,1.2408744911444938,0,0,strict
833,bootstrap,833,CP002,45,05-16,44,11.836516293562562,9.811402142080995,-1,1,strict
833,bootstrap,833,CP003,81,06-21,81,10.422798968632373,6.14122148628282,0,0,strict
833,bootstrap,833,CP004,96,07-06,97,6.429339799913684,2.1234052186029047,1,1,strict
833,bootstrap,833,CP005,113,07-23,113,15.896865681116106,14.357871015865548,0,0,strict
833,bootstrap,833,CP006,132,08-11,134,4.784532315328422,2.220043742235015,2,2,strict
833,bootstrap,833,CP007,135,08-14,134,4.784532315328422,2.220043742235015,-1,1,strict
833,bootstrap,833,CP008,160,09-08,161,7.582308324211908,2.626104853626533,1,1,strict
834,bootstrap,834,CP001,18,04-19,31,7.962458375696606,5.671229378896255,13,13,no_match
834,bootstrap,834,CP002,45,05-16,45,7.332396677166823,2.9714921425670324,0,0,strict
834,bootstrap,834,CP003,81,06-21,82,10.847225036700568,7.099053080098687,1,1,strict
834,bootstrap,834,CP004,96,07-06,100,7.515351888073628,0.4683093787781978,4,4,matched
834,bootstrap,834,CP005,113,07-23,110,12.450029257361301,9.894120696615689,-3,3,matched
834,bootstrap,834,CP006,132,08-11,131,4.664611411450627,1.5553700189361095,-1,1,strict
834,bootstrap,834,CP007,135,08-14,131,4.664611411450627,1.5553700189361095,-4,4,matched
834,bootstrap,834,CP008,160,09-08,157,9.045156792639597,5.860390914887834,-3,3,matched
835,bootstrap,835,CP001,18,04-19,31,6.5848620486280245,2.175397494794054,13,13,no_match
835,bootstrap,835,CP002,45,05-16,45,7.783119446964184,5.197377982636331,0,0,strict
835,bootstrap,835,CP003,81,06-21,79,7.353300710389345,2.319442204084268,-2,2,strict
835,bootstrap,835,CP004,96,07-06,99,8.217717813167434,0.7081840869057796,3,3,matched
835,bootstrap,835,CP005,113,07-23,112,12.907252489088606,10.311335760649964,-1,1,strict
835,bootstrap,835,CP006,132,08-11,127,5.588689270179269,2.780212068139173,-5,5,matched
835,bootstrap,835,CP007,135,08-14,127,5.588689270179269,2.780212068139173,-8,8,near
835,bootstrap,835,CP008,160,09-08,160,6.362613955444492,0.027838923074394728,0,0,strict
836,bootstrap,836,CP001,18,04-19,15,3.4577498732305463,0.012488290849035799,-3,3,matched
836,bootstrap,836,CP002,45,05-16,46,5.47224677929312,3.6839512240034935,1,1,strict
836,bootstrap,836,CP003,81,06-21,81,12.163413156011737,9.909764912626258,0,0,strict
836,bootstrap,836,CP004,96,07-06,99,7.944456932861366,3.4426968530947812,3,3,matched
836,bootstrap,836,CP005,113,07-23,113,7.445710123847847,1.7863569095211709,0,0,strict
836,bootstrap,836,CP006,132,08-11,135,4.40159639959983,0.9371280193582678,3,3,matched
836,bootstrap,836,CP007,135,08-14,135,4.40159639959983,0.9371280193582678,0,0,strict
836,bootstrap,836,CP008,160,09-08,160,6.087347155729413,0.24858489965916242,0,0,strict
837,bootstrap,837,CP001,18,04-19,19,3.8964300693763914,1.0566667253198152,1,1,strict
837,bootstrap,837,CP002,45,05-16,45,9.580817300261874,6.841151223023065,0,0,strict
837,bootstrap,837,CP003,81,06-21,81,7.114523177072731,3.462674633846313,0,0,strict
837,bootstrap,837,CP004,96,07-06,94,5.509865953163602,0.46716693768318773,-2,2,strict
837,bootstrap,837,CP005,113,07-23,113,14.384036840013113,11.467550861840007,0,0,strict
837,bootstrap,837,CP006,132,08-11,130,4.9011557150246245,1.4283108188013895,-2,2,strict
837,bootstrap,837,CP007,135,08-14,136,4.835756016979486,0.26462277923789834,1,1,strict
837,bootstrap,837,CP008,160,09-08,158,7.564421067014829,1.7969189834704018,-2,2,strict
838,bootstrap,838,CP001,18,04-19,34,6.167470063401456,0.9968305659069756,16,16,no_match
838,bootstrap,838,CP002,45,05-16,45,7.952657423408396,5.4714174149792125,0,0,strict
838,bootstrap,838,CP003,81,06-21,83,10.12581627862122,8.272310491437059,2,2,strict
838,bootstrap,838,CP004,96,07-06,98,7.182234516337251,2.1508026986243376,2,2,strict
838,bootstrap,838,CP005,113,07-23,114,9.300525341652406,4.3570960843479165,1,1,strict
838,bootstrap,838,CP006,132,08-11,132,5.12528889920143,1.9769962728108919,0,0,strict
838,bootstrap,838,CP007,135,08-14,132,5.12528889920143,1.9769962728108919,-3,3,matched
838,bootstrap,838,CP008,160,09-08,160,8.96203268523534,4.5185415534772115,0,0,strict
839,bootstrap,839,CP001,18,04-19,19,3.5587694715385556,0.8520832145264126,1,1,strict
839,bootstrap,839,CP002,45,05-16,45,4.356602324794307,2.480628247052092,0,0,strict
839,bootstrap,839,CP003,81,06-21,81,11.425567615773932,9.463664502068852,0,0,strict
839,bootstrap,839,CP004,96,07-06,81,11.425567615773932,9.463664502068852,-15,15,no_match
839,bootstrap,839,CP005,113,07-23,114,10.07879802166428,5.569118238857658,1,1,strict
839,bootstrap,839,CP006,132,08-11,137,5.121108727865247,2.5009504446636885,5,5,matched
839,bootstrap,839,CP007,135,08-14,137,5.121108727865247,2.5009504446636885,2,2,strict
839,bootstrap,839,CP008,160,09-08,161,9.26888885712416,2.4518113067735,1,1,strict
840,bootstrap,840,CP001,18,04-19,15,3.114874451817429,0.0481530061959754,-3,3,matched
840,bootstrap,840,CP002,45,05-16,43,6.123929188949393,3.705367227763409,-2,2,strict
840,bootstrap,840,CP003,81,06-21,75,9.365218261402607,6.675759404171361,-6,6,near
840,bootstrap,840,CP004,96,07-06,93,9.120891045243122,2.781373585351947,-3,3,matched
840,bootstrap,840,CP005,113,07-23,114,15.838081658177785,13.440109972251125,1,1,strict
840,bootstrap,840,CP006,132,08-11,130,5.441411094690532,2.7153870857379907,-2,2,strict
840,bootstrap,840,CP007,135,08-14,136,5.331424505260717,0.3133193874344835,1,1,strict
840,bootstrap,840,CP008,160,09-08,157,8.519267345261405,2.1184541655785,-3,3,matched
841,bootstrap,841,CP001,18,04-19,19,4.569505712271784,1.1786510421544905,1,1,strict
841,bootstrap,841,CP002,45,05-16,46,5.481463529534341,2.8123838304040087,1,1,strict
841,bootstrap,841,CP003,81,06-21,82,9.477668120327586,3.3352844050301362,1,1,strict
841,bootstrap,841,CP004,96,07-06,95,8.472834701527114,0.9326930018796773,-1,1,strict
841,bootstrap,841,CP005,113,07-23,112,11.157194070155649,8.723109001861722,-1,1,strict
841,bootstrap,841,CP006,132,08-11,132,3.6710911053044057,1.1679527623549828,0,0,strict
841,bootstrap,841,CP007,135,08-14,132,3.6710911053044057,1.1679527623549828,-3,3,matched
841,bootstrap,841,CP008,160,09-08,158,9.211925731378143,3.36723671056086,-2,2,strict
842,bootstrap,842,CP001,18,04-19,17,4.418972711622786,0.9620529882995927,-1,1,strict
842,bootstrap,842,CP002,45,05-16,44,8.583793039857095,6.234839532520805,-1,1,strict
842,bootstrap,842,CP003,81,06-21,77,12.187361142083404,9.709512088189975,-4,4,matched
842,bootstrap,842,CP004,96,07-06,93,7.242530340038451,1.9512022433694884,-3,3,matched
842,bootstrap,842,CP005,113,07-23,115,12.145092618239467,8.86096360584764,2,2,strict
842,bootstrap,842,CP006,132,08-11,132,5.186163971636293,1.84178566157239,0,0,strict
842,bootstrap,842,CP007,135,08-14,132,5.186163971636293,1.84178566157239,-3,3,matched
842,bootstrap,842,CP008,160,09-08,157,7.634206064643339,1.9572375874822336,-3,3,matched
843,bootstrap,843,CP001,18,04-19,32,4.499671033484186,1.4047518660213019,14,14,no_match
843,bootstrap,843,CP002,45,05-16,46,5.877433159501117,3.348119087344913,1,1,strict
843,bootstrap,843,CP003,81,06-21,82,15.130089520204958,12.442033813891253,1,1,strict
843,bootstrap,843,CP004,96,07-06,82,15.130089520204958,12.442033813891253,-14,14,no_match
843,bootstrap,843,CP005,113,07-23,113,10.386752681196011,6.613515712007006,0,0,strict
843,bootstrap,843,CP006,132,08-11,135,5.5972558137766715,1.4115529860525022,3,3,matched
843,bootstrap,843,CP007,135,08-14,135,5.5972558137766715,1.4115529860525022,0,0,strict
843,bootstrap,843,CP008,160,09-08,157,10.725221859725341,4.252944705336412,-3,3,matched
844,bootstrap,844,CP001,18,04-19,32,4.68920847787243,0.6102777430010997,14,14,no_match
844,bootstrap,844,CP002,45,05-16,44,7.732066326495956,5.991550099323092,-1,1,strict
844,bootstrap,844,CP003,81,06-21,79,17.279205848307004,13.374712037622801,-2,2,strict
844,bootstrap,844,CP004,96,07-06,95,7.617051144824215,1.7417292427232436,-1,1,strict
844,bootstrap,844,CP005,113,07-23,114,9.426164056124032,4.103047520611213,1,1,strict
844,bootstrap,844,CP006,132,08-11,127,5.654719817206336,1.5780796017385779,-5,5,matched
844,bootstrap,844,CP007,135,08-14,142,5.001869381557079,0.28547646960787265,7,7,near
844,bootstrap,844,CP008,160,09-08,167,6.275229002897152,0.003935290462693253,7,7,near
845,bootstrap,845,CP001,18,04-19,17,3.890445761362318,0.5369566469514715,-1,1,strict
845,bootstrap,845,CP002,45,05-16,45,5.604607659344857,2.846498951706284,0,0,strict
845,bootstrap,845,CP003,81,06-21,79,12.303815048947735,9.950722542914672,-2,2,strict
845,bootstrap,845,CP004,96,07-06,95,8.760247857789214,1.7506948940614446,-1,1,strict
845,bootstrap,845,CP005,113,07-23,113,9.338698915858117,5.317238376727377,0,0,strict
845,bootstrap,845,CP006,132,08-11,141,5.5054723012279645,0.8336452855592764,9,9,no_match
845,bootstrap,845,CP007,135,08-14,141,5.5054723012279645,0.8336452855592764,6,6,near
845,bootstrap,845,CP008,160,09-08,162,6.422608180715579,1.6554446590887784,2,2,strict
846,bootstrap,846,CP001,18,04-19,19,3.8216944717058627,1.3106419402485407,1,1,strict
846,bootstrap,846,CP002,45,05-16,45,8.557838930318347,6.060087880947301,0,0,strict
846,bootstrap,846,CP003,81,06-21,83,11.781453280398452,9.468410663222024,2,2,strict
846,bootstrap,846,CP004,96,07-06,97,7.943058333213617,2.9413738208202513,1,1,strict
846,bootstrap,846,CP005,113,07-23,111,9.077126932727252,4.357733245877102,-2,2,strict
846,bootstrap,846,CP006,132,08-11,135,5.857793487414161,2.8727579908803778,3,3,matched
846,bootstrap,846,CP007,135,08-14,135,5.857793487414161,2.8727579908803778,0,0,strict
846,bootstrap,846,CP008,160,09-08,165,6.846135969163948,0.02229351725116757,5,5,matched
847,bootstrap,847,CP001,18,04-19,15,4.307774675863057,0.1214511988891811,-3,3,matched
847,bootstrap,847,CP002,45,05-16,45,5.838624922179672,3.9844294289137028,0,0,strict
847,bootstrap,847,CP003,81,06-21,78,13.597036240219042,11.202005557073155,-3,3,matched
847,bootstrap,847,CP004,96,07-06,95,7.717808559602766,1.6195471628623181,-1,1,strict
847,bootstrap,847,CP005,113,07-23,113,10.935652827610353,5.299864920160022,0,0,strict
847,bootstrap,847,CP006,132,08-11,129,6.7585811439238945,3.927403095054972,-3,3,matched
847,bootstrap,847,CP007,135,08-14,137,5.046344323769713,0.13977210094406978,2,2,strict
847,bootstrap,847,CP008,160,09-08,158,7.24543508156479,2.647946225574266,-2,2,strict
848,bootstrap,848,CP001,18,04-19,23,3.757128255992438,0.9637409147639073,5,5,matched
848,bootstrap,848,CP002,45,05-16,42,8.125832802416792,5.92277481691507,-3,3,matched
848,bootstrap,848,CP003,81,06-21,81,13.69219015954176,11.526774261393612,0,0,strict
848,bootstrap,848,CP004,96,07-06,93,7.474587322050995,0.014863251518094422,-3,3,matched
848,bootstrap,848,CP005,113,07-23,109,9.4378808135226,3.3690367470410862,-4,4,matched
848,bootstrap,848,CP006,132,08-11,109,9.4378808135226,3.3690367470410862,-23,23,no_match
848,bootstrap,848,CP007,135,08-14,157,12.051634751421897,9.743744478788864,22,22,no_match
848,bootstrap,848,CP008,160,09-08,157,12.051634751421897,9.743744478788864,-3,3,matched
849,bootstrap,849,CP001,18,04-19,18,4.1006815775275145,1.003114506512898,0,0,strict
849,bootstrap,849,CP002,45,05-16,45,7.969814746878908,5.109446694204467,0,0,strict
849,bootstrap,849,CP003,81,06-21,80,9.644347884379917,7.456919812817176,-1,1,strict
849,bootstrap,849,CP004,96,07-06,94,9.584745120520257,2.790118767073734,-2,2,strict
849,bootstrap,849,CP005,113,07-23,115,13.104510116156451,10.774282655271316,2,2,strict
849,bootstrap,849,CP006,132,08-11,137,5.360344797599625,1.5211694582733246,5,5,matched
849,bootstrap,849,CP007,135,08-14,137,5.360344797599625,1.5211694582733246,2,2,strict
849,bootstrap,849,CP008,160,09-08,163,9.050457761245202,2.791364904205148,3,3,matched
850,bootstrap,850,CP001,18,04-19,20,3.6481197227396773,0.5106499253009682,2,2,strict
850,bootstrap,850,CP002,45,05-16,45,5.224934962697571,0.689272992014244,0,0,strict
850,bootstrap,850,CP003,81,06-21,80,13.820376830567952,9.38663151069841,-1,1,strict
850,bootstrap,850,CP004,96,07-06,112,13.90387010287384,11.38178320900855,16,16,no_match
850,bootstrap,850,CP005,113,07-23,112,13.90387010287384,11.38178320900855,-1,1,strict
850,bootstrap,850,CP006,132,08-11,128,7.175308904417797,4.397498069632515,-4,4,matched
850,bootstrap,850,CP007,135,08-14,128,7.175308904417797,4.397498069632515,-7,7,near
850,bootstrap,850,CP008,160,09-08,161,7.268539451635151,2.7813002837976306,1,1,strict
851,bootstrap,851,CP001,18,04-19,27,2.485904181021838,0.13382959814156425,9,9,no_match
851,bootstrap,851,CP002,45,05-16,40,6.1921292950615126,3.985723017039294,-5,5,matched
851,bootstrap,851,CP003,81,06-21,79,12.93204395164075,10.030548764465907,-2,2,strict
851,bootstrap,851,CP004,96,07-06,93,6.381284158249945,0.4794552744153311,-3,3,matched
851,bootstrap,851,CP005,113,07-23,115,10.020283845603977,4.903777023789576,2,2,strict
851,bootstrap,851,CP006,132,08-11,136,4.025078875205599,0.68851719683426,4,4,matched
851,bootstrap,851,CP007,135,08-14,136,4.025078875205599,0.68851719683426,1,1,strict
851,bootstrap,851,CP008,160,09-08,164,10.165680179333254,2.125906938485823,4,4,matched
852,bootstrap,852,CP001,18,04-19,15,4.508227191414471,0.06492891027014469,-3,3,matched
852,bootstrap,852,CP002,45,05-16,46,5.32151240048114,1.7242245263918017,1,1,strict
852,bootstrap,852,CP003,81,06-21,83,7.775120749960816,2.868262826039647,2,2,strict
852,bootstrap,852,CP004,96,07-06,100,8.268897407256581,1.1264116741827,4,4,matched
852,bootstrap,852,CP005,113,07-23,112,8.85188893712094,6.477374783020674,-1,1,strict
852,bootstrap,852,CP006,132,08-11,131,6.125717315730539,3.6661506218568247,-1,1,strict
852,bootstrap,852,CP007,135,08-14,131,6.125717315730539,3.6661506218568247,-4,4,matched
852,bootstrap,852,CP008,160,09-08,160,6.683426934933236,2.153691568378518,0,0,strict
853,bootstrap,853,CP001,18,04-19,17,4.661287357569584,0.8374140313025826,-1,1,strict
853,bootstrap,853,CP002,45,05-16,45,7.153996857894918,4.453391882540241,0,0,strict
853,bootstrap,853,CP003,81,06-21,78,12.70458772187116,9.286465383725599,-3,3,matched
853,bootstrap,853,CP004,96,07-06,95,6.95748383934882,2.0509533885125126,-1,1,strict
853,bootstrap,853,CP005,113,07-23,114,13.345067904345491,10.867940631038724,1,1,strict
853,bootstrap,853,CP006,132,08-11,136,3.7750980171565107,0.08139500402887556,4,4,matched
853,bootstrap,853,CP007,135,08-14,136,3.7750980171565107,0.08139500402887556,1,1,strict
853,bootstrap,853,CP008,160,09-08,161,8.835522791706484,2.121030658904626,1,1,strict
854,bootstrap,854,CP001,18,04-19,19,3.4440654206242973,0.8947408665269707,1,1,strict
854,bootstrap,854,CP002,45,05-16,46,4.906116610125467,2.456311126615698,1,1,strict
854,bootstrap,854,CP003,81,06-21,81,11.527184646013161,8.7796912402172,0,0,strict
854,bootstrap,854,CP004,96,07-06,101,9.990108498190232,5.838899145797974,5,5,matched
854,bootstrap,854,CP005,113,07-23,101,9.990108498190232,5.838899145797974,-12,12,no_match
854,bootstrap,854,CP006,132,08-11,132,4.848934142557612,1.664492516673807,0,0,strict
854,bootstrap,854,CP007,135,08-14,132,4.848934142557612,1.664492516673807,-3,3,matched
854,bootstrap,854,CP008,160,09-08,160,7.069603387025776,2.5039456801133984,0,0,strict
855,bootstrap,855,CP001,18,04-19,20,3.243410124824657,0.18501246989491849,2,2,strict
855,bootstrap,855,CP002,45,05-16,45,9.051082426671218,6.6229408867030175,0,0,strict
855,bootstrap,855,CP003,81,06-21,86,7.932734512230046,2.6787284594420218,5,5,matched
855,bootstrap,855,CP004,96,07-06,100,6.492311229595307,0.5401038253212453,4,4,matched
855,bootstrap,855,CP005,113,07-23,113,11.660069810174248,9.786437305710871,0,0,strict
855,bootstrap,855,CP006,132,08-11,135,6.009945128717021,2.720938218846411,3,3,matched
