window_id,object,year,n_bootstrap,n_present,n_absent,mean_peak_present,mean_peak_absent,presence_effect_on_peak_day,peak_q25_for_early_definition,peak_q75_for_late_definition,P_early_present,P_early_absent,presence_effect_on_early_probability,P_late_present,P_late_absent,presence_effect_on_late_probability,n_high_count,high_count_effect_on_peak_day,ridge_coef_peak_day,permutation_percentile_peak_day,permutation_percentile_early_probability,permutation_percentile_late_probability,max_permutation_percentile,influence_direction,influence_evidence_level,method_role
W045,H,1989,1000,637,363,38.756671899529046,39.07988980716254,-0.32321790763349156,34.0,45.0,0.30612244897959184,0.349862258953168,-0.04373980997357618,0.26373626373626374,0.2837465564738292,-0.020010292737565438,256,-0.8494210571625374,-0.36759209252231445,0.5103111111111112,0.8445777777777778,0.5005333333333334,0.8445777777777778,push_early_peak,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W045,H,1990,1000,635,365,38.71181102362205,39.156164383561645,-0.4443533599395977,34.0,45.0,0.32598425196850395,0.3150684931506849,0.010915758817819032,0.24566929133858267,0.3150684931506849,-0.06939920181210224,266,-0.5584200226593907,-0.30797715769151307,0.6616888888888889,0.2755111111111111,0.9809333333333333,0.9809333333333333,push_early_peak,credible_95,bootstrap_year_influence_candidate_not_physical_type
W045,H,1991,1000,608,392,38.483552631578945,39.47959183673469,-0.9960392051557463,34.0,45.0,0.31414473684210525,0.33418367346938777,-0.02003893662728251,0.2450657894736842,0.3112244897959184,-0.06615870032223417,268,-1.311681388973497,-0.6002558266419019,0.9677333333333333,0.47817777777777776,0.9745777777777778,0.9745777777777778,push_early_peak,credible_95,bootstrap_year_influence_candidate_not_physical_type
W045,H,1992,1000,667,333,38.30884557721139,40.006006006006004,-1.6971604287946107,34.0,45.0,0.3568215892053973,0.25225225225225223,0.10456933695314508,0.25037481259370314,0.3123123123123123,-0.06193749971860918,291,-2.0678616761090964,-0.7108148727770267,0.9996444444444444,0.9992444444444445,0.9648,0.9996444444444444,push_early_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W045,H,1993,1000,628,372,38.96337579617835,38.723118279569896,0.24025751660845174,34.0,45.0,0.30254777070063693,0.3548387096774194,-0.05229093897678244,0.27070063694267515,0.271505376344086,-0.0008047394014108478,251,0.4840530351711436,0.18651347369046978,0.39164444444444446,0.9114666666666666,0.025733333333333334,0.9114666666666666,push_late_peak,usable_90,bootstrap_year_influence_candidate_not_physical_type
W045,H,1994,1000,631,369,38.63074484944533,39.289972899728994,-0.6592280502836658,34.0,45.0,0.3058637083993661,0.34959349593495936,-0.043729787535593256,0.25039619651347067,0.3062330623306233,-0.05583686581715264,274,-0.9542064763713327,-0.33813810729731636,0.8466666666666667,0.8419555555555556,0.9434222222222223,0.9434222222222223,push_early_peak,usable_90,bootstrap_year_influence_candidate_not_physical_type
W045,H,1995,1000,661,339,38.586989409984874,39.43362831858407,-0.8466389085991963,34.0,45.0,0.3177004538577912,0.3303834808259587,-0.012683026968167477,0.2329803328290469,0.34513274336283184,-0.11215241053378494,273,-0.8621997471555005,-0.1716456249673562,0.9324444444444444,0.3184888888888889,0.9998222222222222,0.9998222222222222,push_early_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W045,H,1996,1000,634,366,38.74763406940063,39.09289617486339,-0.3452621054627585,34.0,45.0,0.32334384858044163,0.319672131147541,0.003671717432900623,0.25709779179810727,0.29508196721311475,-0.03798417541500748,281,-0.16051183322637996,0.0076499123505667345,0.5399555555555555,0.09897777777777778,0.8038666666666666,0.8038666666666666,push_early_peak,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W045,H,1997,1000,628,372,38.894904458598724,38.83870967741935,0.05619478117937149,34.0,45.0,0.34394904458598724,0.2849462365591398,0.05900280802684743,0.2914012738853503,0.23655913978494625,0.05484213410040406,261,1.1421332344580435,0.5108638327685227,0.09666666666666666,0.9450222222222222,0.9398666666666666,0.9450222222222222,push_late_peak,usable_90,bootstrap_year_influence_candidate_not_physical_type
W045,H,1998,1000,657,343,38.97869101978691,38.673469387755105,0.3052216320318024,34.0,45.0,0.3211567732115677,0.3236151603498542,-0.0024583871382864997,0.2861491628614916,0.24198250728862974,0.04416665557286187,289,0.5445236918296672,0.23798057066689873,0.48675555555555555,0.06355555555555556,0.8715111111111111,0.8715111111111111,push_late_peak,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W045,H,1999,1000,613,387,38.81076672104405,38.974160206718345,-0.16339348567429823,34.0,45.0,0.2969004893964111,0.36175710594315247,-0.06485661654674135,0.24469820554649266,0.31266149870801035,-0.0679632931615177,239,-0.3967543489777583,-0.09668634155024954,0.2744,0.9649777777777778,0.9785333333333334,0.9785333333333334,push_early_peak,credible_95,bootstrap_year_influence_candidate_not_physical_type
W045,H,2000,1000,642,358,38.59190031152648,39.37988826815643,-0.7879879566299479,34.0,45.0,0.3613707165109034,0.25139664804469275,0.10997406846621066,0.24610591900311526,0.31564245810055863,-0.06953653909744337,247,-0.22604211431027466,0.03443202454479341,0.9124888888888889,0.9995555555555555,0.9812888888888889,0.9995555555555555,push_early_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W045,H,2001,1000,644,356,38.807453416149066,38.99438202247191,-0.18692860632284436,34.0,45.0,0.3105590062111801,0.34269662921348315,-0.03213762300230305,0.2701863354037267,0.27247191011235955,-0.0022855747086328315,261,-0.02503336346807572,0.12669848040577994,0.3096,0.6994666666666667,0.062488888888888885,0.6994666666666667,push_early_peak,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W045,H,2002,1000,616,384,38.91233766233766,38.8125,0.09983766233766289,34.0,45.0,0.32792207792207795,0.3125,0.015422077922077948,0.2857142857142857,0.24739583333333334,0.038318452380952356,251,0.31499003984063734,0.14833552693734436,0.16995555555555555,0.3796888888888889,0.8069777777777778,0.8069777777777778,push_late_peak,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W045,H,2003,1000,639,361,39.039123630672925,38.581717451523545,0.4574061791493804,34.0,45.0,0.3082942097026604,0.3462603878116344,-0.03796617810897396,0.28012519561815336,0.2548476454293629,0.025277550188790465,270,0.747912178106084,0.3903053548993077,0.6760444444444444,0.7865777777777778,0.6070222222222222,0.7865777777777778,push_late_peak,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W045,H,2004,1000,647,353,38.97063369397218,38.696883852691215,0.27374984128096713,34.0,45.0,0.32921174652241114,0.3087818696883853,0.020429876834025862,0.2782071097372488,0.2577903682719547,0.020416741465294153,256,0.5960848973087849,0.1385247548587187,0.44106666666666666,0.48817777777777777,0.5069333333333333,0.5069333333333333,push_late_peak,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
