window,source,target,source_object,target_object,source_family,target_family,family_direction,positive_peak_lag,positive_peak_signed_r,positive_peak_abs_r,positive_peak_n_pairs,positive_peak_n_years,positive_peak_valid_year_fraction,negative_peak_lag,negative_peak_signed_r,negative_peak_abs_r,lag0_signed_r,lag0_abs_r,sample_status,surrogate_mode,T_pos_obs,T_pos_null90,T_pos_null95,T_pos_null99,p_pos_surrogate,T_neg_obs,T_neg_null90,T_neg_null95,T_neg_null99,p_neg_surrogate,T_0_obs,T_0_null90,T_0_null95,T_0_null99,p_0_surrogate,S_pos,S_neg,S_0,strength_excess,strength_ratio,q_pos_global,q_pos_within_window
S5,H_PC1,Je_PC1,H,Je,H,Je,H→Je,2,0.6243428071605092,0.6243428071605092,765,45,1.0,-1,0.5447017674697825,0.5447017674697825,0.5975986782195549,0.5975986782195549,ok,pooled_window_object_pc1_ar1,0.6243428071605092,0.19790160363493423,0.2326329896789776,0.29197630836468363,0.000999000999000999,0.5447017674697825,0.20726342187522045,0.24565441281320952,0.3121865516129943,0.000999000999000999,0.5975986782195549,0.18213948553655862,0.21745045356911072,0.2822695335726901,0.000999000999000999,0.39170981748153155,0.29904735465657295,0.3801482246504442,0.39170981748153155,2.683810271372398,0.003909134343916952,0.00666000666000666
S5,H_PC1,Jw_PC1,H,Jw,H,Jw,H→Jw,1,0.3838487436049166,0.3838487436049166,765,45,1.0,-1,0.3617000710493175,0.3617000710493175,0.38671153868329317,0.38671153868329317,ok,pooled_window_object_pc1_ar1,0.3838487436049166,0.197398663549595,0.2343200871164679,0.2940766079130129,0.000999000999000999,0.3617000710493175,0.2050907360668311,0.24525248345229947,0.30128610592920513,0.002997002997002997,0.38671153868329317,0.17872313176854804,0.21531531059131812,0.2785324030752037,0.000999000999000999,0.1495286564884487,0.11644758759701804,0.17139622809197505,0.1495286564884487,1.6381384469788374,0.003909134343916952,0.00666000666000666
S5,Je_PC1,P_PC1,Je,P,Je,P,Je→P,4,-0.1474644251372285,0.1474644251372285,765,45,1.0,-1,-0.03460760365825385,0.03460760365825385,-0.057119428148172356,0.057119428148172356,ok,pooled_window_object_pc1_ar1,0.1474644251372285,0.20084416241024058,0.24930088284343277,0.31498004390428785,0.23476523476523475,0.03460760365825385,0.21095290338570946,0.25699880284477744,0.32894246939924043,0.8691308691308691,0.057119428148172356,0.1859496942550615,0.23800491766947388,0.3073357330319962,0.6333666333666333,-0.10183645770620428,-0.22239119918652359,-0.1808854895213015,-0.10183645770620428,0.5915118448651457,0.3177273853965583,0.3903788519173135
S5,Je_PC1,V_PC1,Je,V,Je,V,Je→V,2,-0.12698241304318275,0.12698241304318275,765,45,1.0,-1,-0.09487303434770498,0.09487303434770498,-0.11624771209416708,0.11624771209416708,ok,pooled_window_object_pc1_ar1,0.12698241304318275,0.20529514762631568,0.2362083564210239,0.2870204419622549,0.32667332667332666,0.09487303434770498,0.21030852309722795,0.2521220553279622,0.30313759741265106,0.5184815184815185,0.11624771209416708,0.19009818405355475,0.22828860904970122,0.27698627498429595,0.32967032967032966,-0.10922594337784114,-0.15724902098025723,-0.11204089695553414,-0.10922594337784114,0.5375864553108612,0.4170297787319064,0.4355644355644355
S5,Je_PC1,H_PC1,Je,H,Je,H,Je→H,1,0.5387236725925107,0.5387236725925107,765,45,1.0,-2,0.6438538441832574,0.6438538441832574,0.5975986782195549,0.5975986782195549,ok,pooled_window_object_pc1_ar1,0.5387236725925107,0.19643859386066645,0.22907778815607266,0.29522988858625393,0.000999000999000999,0.6438538441832574,0.20810193346324088,0.24170194591639393,0.3089566147622405,0.000999000999000999,0.5975986782195549,0.18213948553655862,0.21745045356911072,0.2822695335726901,0.000999000999000999,0.3096458844364381,0.4021518982668635,0.3801482246504442,0.3096458844364381,2.351706278155059,0.003909134343916952,0.00666000666000666
S5,Je_PC1,Jw_PC1,Je,Jw,Je,Jw,Je→Jw,1,0.23902000414552663,0.23902000414552663,765,45,1.0,-4,0.406404167141114,0.406404167141114,0.29254395310455694,0.29254395310455694,ok,pooled_window_object_pc1_ar1,0.23902000414552663,0.20932374639863263,0.24610192539907774,0.31276928190215353,0.06293706293706294,0.406404167141114,0.21334106610274686,0.250510080073147,0.3175007129941002,0.001998001998001998,0.29254395310455694,0.19343888923970526,0.23071237671322203,0.29496531453125185,0.012987012987012988,-0.007081921253551116,0.15589408706796698,0.06183157639133491,-0.007081921253551116,0.9712236251623505,0.11106540518305226,0.13586413586413587
S5,Jw_PC1,P_PC1,Jw,P,Jw,P,Jw→P,5,-0.09008073661778475,0.09008073661778475,765,45,1.0,-5,0.10229780448736658,0.10229780448736658,0.052659873547280835,0.052659873547280835,ok,pooled_window_object_pc1_ar1,0.09008073661778475,0.20068570635607588,0.2360636726802965,0.29612501247985384,0.5254745254745254,0.10229780448736658,0.216573433073479,0.2501092875529476,0.3056253962845927,0.4805194805194805,0.052659873547280835,0.18933430655144404,0.2234098473281236,0.28233167169869333,0.6503496503496503,-0.14598293606251173,-0.147811483065581,-0.17074997378084278,-0.14598293606251173,0.3815950823563693,0.5874870471143763,0.5838605838605838
S5,Jw_PC1,V_PC1,Jw,V,Jw,V,Jw→V,1,0.2999832590485558,0.2999832590485558,765,45,1.0,-2,0.3569971899810765,0.3569971899810765,0.3360769196056119,0.3360769196056119,ok,pooled_window_object_pc1_ar1,0.2999832590485558,0.21011170256412323,0.25211325197500406,0.31609014784545536,0.014985014985014986,0.3569971899810765,0.225492891840152,0.2564097829247505,0.31807003148103236,0.005994005994005994,0.3360769196056119,0.196924020017502,0.2412646791355809,0.2943502480556354,0.002997002997002997,0.04787000707355171,0.10058740705632602,0.09481224047003103,0.04787000707355171,1.1898750133067095,0.034580803811573045,0.04281432852861424
S5,Jw_PC1,H_PC1,Jw,H,Jw,H,Jw→H,1,0.3450138529675289,0.3450138529675289,765,45,1.0,-1,0.3956539601947562,0.3956539601947562,0.38671153868329317,0.38671153868329317,ok,pooled_window_object_pc1_ar1,0.3450138529675289,0.1972952366596184,0.23012108992425234,0.2856031865712206,0.002997002997002997,0.3956539601947562,0.20059119153822857,0.24603167259973666,0.3020591171894118,0.002997002997002997,0.38671153868329317,0.17872313176854804,0.21531531059131812,0.2785324030752037,0.000999000999000999,0.11489276304327656,0.14962228759501953,0.17139622809197505,0.11489276304327656,1.4992708972528122,0.009301043783802405,0.00999000999000999
S5,Jw_PC1,Je_PC1,Jw,Je,Jw,Je,Jw→Je,3,0.35134927020898515,0.35134927020898515,765,45,1.0,-1,0.23963771995216018,0.23963771995216018,0.29254395310455694,0.29254395310455694,ok,pooled_window_object_pc1_ar1,0.35134927020898515,0.20793280024622102,0.2458673355290294,0.3105618977943403,0.002997002997002997,0.23963771995216018,0.21676682579452994,0.2557790614604389,0.32664745304560944,0.07292707292707293,0.29254395310455694,0.19343888923970526,0.23071237671322203,0.29496531453125185,0.012987012987012988,0.10548193467995576,-0.0161413415082787,0.06183157639133491,0.10548193467995576,1.4290197168850907,0.009301043783802405,0.00999000999000999
