window,source,target,source_object,target_object,family_direction,lag,n_pairs,n_years_used,valid_year_fraction,r,signed_r,abs_r,eff_n,p_effn,same_year_only,target_window_rule,sample_status
S1,Je_PC1,V_PC1,Je,V,Je→V,-3,1665,45,1.0,0.49328912122663304,0.49328912122663304,0.49328912122663304,110.90456592929338,1.9827673725103523e-08,True,True,ok
S1,Je_PC1,H_PC1,Je,H,Je→H,-3,1665,45,1.0,0.7181474140308166,0.7181474140308166,0.7181474140308166,90.11474405694612,0.0,True,True,ok
S1,Je_PC1,Jw_PC1,Je,Jw,Je→Jw,-3,1665,45,1.0,0.20563141708347005,0.20563141708347005,0.20563141708347005,85.32851511169518,0.05838660708594268,True,True,ok
S1,Jw_PC1,P_PC1,Jw,P,Jw→P,-3,1665,45,1.0,-0.18230127712203908,-0.18230127712203908,0.18230127712203908,108.19234407732318,0.05864058606247746,True,True,ok
S1,Jw_PC1,V_PC1,Jw,V,Jw→V,-3,1665,45,1.0,-0.21954458940073054,-0.21954458940073054,0.21954458940073054,110.90456592929338,0.02043277566494872,True,True,ok
S1,Jw_PC1,H_PC1,Jw,H,Jw→H,-3,1665,45,1.0,-0.0743223597314117,-0.0743223597314117,0.0743223597314117,90.11474405694612,0.4870732607064734,True,True,ok
S1,Jw_PC1,Je_PC1,Jw,Je,Jw→Je,-3,1665,45,1.0,-0.12433480107816566,-0.12433480107816566,0.12433480107816566,85.32851511169518,0.2567859323098931,True,True,ok
S1,P_PC1,V_PC1,P,V,P→V,-2,1665,45,1.0,0.7669049791595808,0.7669049791595808,0.7669049791595808,133.72206721896532,0.0,True,True,ok
S1,P_PC1,H_PC1,P,H,P→H,-2,1665,45,1.0,0.2778443521994806,0.2778443521994806,0.2778443521994806,112.97072469476832,0.0027686511471687325,True,True,ok
S1,P_PC1,Je_PC1,P,Je,P→Je,-2,1665,45,1.0,0.2318187920571932,0.2318187920571932,0.2318187920571932,108.19234407732318,0.015451086915037049,True,True,ok
S1,P_PC1,Jw_PC1,P,Jw,P→Jw,-2,1665,45,1.0,0.0645476228179734,0.0645476228179734,0.0645476228179734,108.19234407732318,0.5073666999388784,True,True,ok
S1,V_PC1,P_PC1,V,P,V→P,-2,1665,45,1.0,0.3678317653533122,0.3678317653533122,0.3678317653533122,133.72206721896532,1.022823708218823e-05,True,True,ok
S1,V_PC1,H_PC1,V,H,V→H,-2,1665,45,1.0,0.2642512706335438,0.2642512706335438,0.2642512706335438,115.68189550668095,0.0040627977767848655,True,True,ok
S1,V_PC1,Je_PC1,V,Je,V→Je,-2,1665,45,1.0,0.17419230558346158,0.17419230558346158,0.17419230558346158,110.90456592929338,0.06753430659398507,True,True,ok
S1,V_PC1,Jw_PC1,V,Jw,V→Jw,-2,1665,45,1.0,0.24212528740413786,0.24212528740413786,0.24212528740413786,110.90456592929338,0.010285450965441756,True,True,ok
S1,H_PC1,P_PC1,H,P,H→P,-2,1665,45,1.0,0.10827666442484703,0.10827666442484703,0.10827666442484703,112.97072469476832,0.25431424871514263,True,True,ok
S1,H_PC1,V_PC1,H,V,H→V,-2,1665,45,1.0,0.3851476349326094,0.3851476349326094,0.3851476349326094,115.68189550668095,1.627277912907843e-05,True,True,ok
S1,H_PC1,Je_PC1,H,Je,H→Je,-2,1665,45,1.0,0.556496628675378,0.556496628675378,0.556496628675378,90.11474405694612,4.6548478405128435e-09,True,True,ok
S1,H_PC1,Jw_PC1,H,Jw,H→Jw,-2,1665,45,1.0,0.20150050677027068,0.20150050677027068,0.20150050677027068,90.11474405694612,0.05654608995735577,True,True,ok
S1,Je_PC1,P_PC1,Je,P,Je→P,-2,1665,45,1.0,0.2790929334230382,0.2790929334230382,0.2790929334230382,108.19234407732318,0.003277136731014707,True,True,ok
S1,Je_PC1,V_PC1,Je,V,Je→V,-2,1665,45,1.0,0.5335344956017248,0.5335344956017248,0.5335344956017248,110.90456592929338,6.351579262542373e-10,True,True,ok
S1,Je_PC1,H_PC1,Je,H,Je→H,-2,1665,45,1.0,0.7988683394490084,0.7988683394490084,0.7988683394490084,90.11474405694612,0.0,True,True,ok
S1,Je_PC1,Jw_PC1,Je,Jw,Je→Jw,-2,1665,45,1.0,0.11032041083449298,0.11032041083449298,0.11032041083449298,85.32851511169518,0.31485652858428237,True,True,ok
S1,Jw_PC1,P_PC1,Jw,P,Jw→P,-2,1665,45,1.0,-0.19457961990498937,-0.19457961990498937,0.19457961990498937,108.19234407732318,0.04323346519821536,True,True,ok
S1,Jw_PC1,V_PC1,Jw,V,Jw→V,-2,1665,45,1.0,-0.16909442932663715,-0.16909442932663715,0.16909442932663715,110.90456592929338,0.07613948800040227,True,True,ok
S1,Jw_PC1,H_PC1,Jw,H,Jw→H,-2,1665,45,1.0,-0.04624260772164602,-0.04624260772164602,0.04624260772164602,90.11474405694612,0.665803400710244,True,True,ok
S1,Jw_PC1,Je_PC1,Jw,Je,Jw→Je,-2,1665,45,1.0,-0.12622541104060456,-0.12622541104060456,0.12622541104060456,85.32851511169518,0.24954775390489048,True,True,ok
S1,P_PC1,V_PC1,P,V,P→V,-1,1665,45,1.0,0.7928916583765686,0.7928916583765686,0.7928916583765686,133.72206721896532,0.0,True,True,ok
S1,P_PC1,H_PC1,P,H,P→H,-1,1665,45,1.0,0.2977741451575175,0.2977741451575175,0.2977741451575175,112.97072469476832,0.0012809879950803627,True,True,ok
S1,P_PC1,Je_PC1,P,Je,P→Je,-1,1665,45,1.0,0.3062080364070405,0.3062080364070405,0.3062080364070405,108.19234407732318,0.0011759537113869012,True,True,ok
S1,P_PC1,Jw_PC1,P,Jw,P→Jw,-1,1665,45,1.0,-0.03245095784900449,-0.03245095784900449,0.03245095784900449,108.19234407732318,0.7391760283981539,True,True,ok
S1,V_PC1,P_PC1,V,P,V→P,-1,1665,45,1.0,0.534901486180279,0.534901486180279,0.534901486180279,133.72206721896532,8.757883307453085e-12,True,True,ok
S1,V_PC1,H_PC1,V,H,V→H,-1,1665,45,1.0,0.37561458918583385,0.37561458918583385,0.37561458918583385,115.68189550668095,2.7601977838909164e-05,True,True,ok
S1,V_PC1,Je_PC1,V,Je,V→Je,-1,1665,45,1.0,0.29460758108484303,0.29460758108484303,0.29460758108484303,110.90456592929338,0.0016118474343886913,True,True,ok
S1,V_PC1,Jw_PC1,V,Jw,V→Jw,-1,1665,45,1.0,0.14688340060745692,0.14688340060745692,0.14688340060745692,110.90456592929338,0.12431790934998821,True,True,ok
S1,H_PC1,P_PC1,H,P,H→P,-1,1665,45,1.0,0.1885840843582734,0.1885840843582734,0.1885840843582734,112.97072469476832,0.045329844963288624,True,True,ok
S1,H_PC1,V_PC1,H,V,H→V,-1,1665,45,1.0,0.4503927893367516,0.4503927893367516,0.4503927893367516,115.68189550668095,2.5992225904936106e-07,True,True,ok
S1,H_PC1,Je_PC1,H,Je,H→Je,-1,1665,45,1.0,0.6738479174570858,0.6738479174570858,0.6738479174570858,90.11474405694612,2.3092638912203256e-14,True,True,ok
S1,H_PC1,Jw_PC1,H,Jw,H→Jw,-1,1665,45,1.0,0.14130438508408685,0.14130438508408685,0.14130438508408685,90.11474405694612,0.18425970841077222,True,True,ok
S1,Je_PC1,P_PC1,Je,P,Je→P,-1,1665,45,1.0,0.3406796541022512,0.3406796541022512,0.3406796541022512,108.19234407732318,0.00027308895482258677,True,True,ok
S1,Je_PC1,V_PC1,Je,V,Je→V,-1,1665,45,1.0,0.509069754749186,0.509069754749186,0.509069754749186,110.90456592929338,5.462813534862221e-09,True,True,ok
S1,Je_PC1,H_PC1,Je,H,Je→H,-1,1665,45,1.0,0.8214467203319311,0.8214467203319311,0.8214467203319311,90.11474405694612,0.0,True,True,ok
S1,Je_PC1,Jw_PC1,Je,Jw,Je→Jw,-1,1665,45,1.0,0.017088782662332505,0.017088782662332505,0.017088782662332505,85.32851511169518,0.8767659183054415,True,True,ok
S1,Jw_PC1,P_PC1,Jw,P,Jw→P,-1,1665,45,1.0,-0.17355035056901597,-0.17355035056901597,0.17355035056901597,108.19234407732318,0.07214674392332476,True,True,ok
S1,Jw_PC1,V_PC1,Jw,V,Jw→V,-1,1665,45,1.0,-0.08234068358802053,-0.08234068358802053,0.08234068358802053,110.90456592929338,0.3912944269546541,True,True,ok
S1,Jw_PC1,H_PC1,Jw,H,Jw→H,-1,1665,45,1.0,0.0037849237233848593,0.0037849237233848593,0.0037849237233848593,90.11474405694612,0.9718191054573944,True,True,ok
S1,Jw_PC1,Je_PC1,Jw,Je,Jw→Je,-1,1665,45,1.0,-0.10621033941886784,-0.10621033941886784,0.10621033941886784,85.32851511169518,0.33336978673574813,True,True,ok
S1,P_PC1,V_PC1,P,V,P→V,0,1665,45,1.0,0.706334621419118,0.706334621419118,0.706334621419118,133.72206721896532,0.0,True,True,ok
S1,P_PC1,H_PC1,P,H,P→H,0,1665,45,1.0,0.26542240750743484,0.26542240750743484,0.26542240750743484,112.97072469476832,0.0043489416901438815,True,True,ok
S1,P_PC1,Je_PC1,P,Je,P→Je,0,1665,45,1.0,0.35142089767412515,0.35142089767412515,0.35142089767412515,108.19234407732318,0.00016672947398577165,True,True,ok
S1,P_PC1,Jw_PC1,P,Jw,P→Jw,0,1665,45,1.0,-0.1183479440105059,-0.1183479440105059,0.1183479440105059,108.19234407732318,0.22264275665775024,True,True,ok
S1,V_PC1,P_PC1,V,P,V→P,0,1665,45,1.0,0.706334621419118,0.706334621419118,0.706334621419118,133.72206721896532,0.0,True,True,ok
S1,V_PC1,H_PC1,V,H,V→H,0,1665,45,1.0,0.4505749895826762,0.4505749895826762,0.4505749895826762,115.68189550668095,2.5658020041952057e-07,True,True,ok
S1,V_PC1,Je_PC1,V,Je,V→Je,0,1665,45,1.0,0.4192485862665938,0.4192485862665938,0.4192485862665938,110.90456592929338,3.4668972195284198e-06,True,True,ok
S1,V_PC1,Jw_PC1,V,Jw,V→Jw,0,1665,45,1.0,0.029783927854638525,0.029783927854638525,0.029783927854638525,110.90456592929338,0.7569576367142208,True,True,ok
S1,H_PC1,P_PC1,H,P,H→P,0,1665,45,1.0,0.26542240750743484,0.26542240750743484,0.26542240750743484,112.97072469476832,0.0043489416901438815,True,True,ok
S1,H_PC1,V_PC1,H,V,H→V,0,1665,45,1.0,0.4505749895826762,0.4505749895826762,0.4505749895826762,115.68189550668095,2.5658020041952057e-07,True,True,ok
S1,H_PC1,Je_PC1,H,Je,H→Je,0,1665,45,1.0,0.7738144128188811,0.7738144128188811,0.7738144128188811,90.11474405694612,0.0,True,True,ok
S1,H_PC1,Jw_PC1,H,Jw,H→Jw,0,1665,45,1.0,0.07236716495816155,0.07236716495816155,0.07236716495816155,90.11474405694612,0.49864469228761754,True,True,ok
S1,Je_PC1,P_PC1,Je,P,Je→P,0,1665,45,1.0,0.35142089767412515,0.35142089767412515,0.35142089767412515,108.19234407732318,0.00016672947398577165,True,True,ok
S1,Je_PC1,V_PC1,Je,V,Je→V,0,1665,45,1.0,0.4192485862665938,0.4192485862665938,0.4192485862665938,110.90456592929338,3.4668972195284198e-06,True,True,ok
S1,Je_PC1,H_PC1,Je,H,Je→H,0,1665,45,1.0,0.7738144128188811,0.7738144128188811,0.7738144128188811,90.11474405694612,0.0,True,True,ok
S1,Je_PC1,Jw_PC1,Je,Jw,Je→Jw,0,1665,45,1.0,-0.05804344828250244,-0.05804344828250244,0.05804344828250244,85.32851511169518,0.5980198304463364,True,True,ok
S1,Jw_PC1,P_PC1,Jw,P,Jw→P,0,1665,45,1.0,-0.1183479440105059,-0.1183479440105059,0.1183479440105059,108.19234407732318,0.22264275665775024,True,True,ok
S1,Jw_PC1,V_PC1,Jw,V,Jw→V,0,1665,45,1.0,0.029783927854638525,0.029783927854638525,0.029783927854638525,110.90456592929338,0.7569576367142208,True,True,ok
S1,Jw_PC1,H_PC1,Jw,H,Jw→H,0,1665,45,1.0,0.07236716495816155,0.07236716495816155,0.07236716495816155,90.11474405694612,0.49864469228761754,True,True,ok
S1,Jw_PC1,Je_PC1,Jw,Je,Jw→Je,0,1665,45,1.0,-0.05804344828250244,-0.05804344828250244,0.05804344828250244,85.32851511169518,0.5980198304463364,True,True,ok
S1,P_PC1,V_PC1,P,V,P→V,1,1620,45,1.0,0.5364669301679693,0.5364669301679693,0.5364669301679693,130.1079572941284,1.4253709323952535e-11,True,True,ok
S1,P_PC1,H_PC1,P,H,P→H,1,1620,45,1.0,0.1882658425867153,0.1882658425867153,0.1882658425867153,109.91746186517999,0.04881693438933299,True,True,ok
S1,P_PC1,Je_PC1,P,Je,P→Je,1,1620,45,1.0,0.34315059599559605,0.34315059599559605,0.34315059599559605,105.26822666982795,0.000298120274292879,True,True,ok
S1,P_PC1,Jw_PC1,P,Jw,P→Jw,1,1620,45,1.0,-0.18041516937453517,-0.18041516937453517,0.18041516937453517,105.26822666982795,0.06508271960909262,True,True,ok
S1,V_PC1,P_PC1,V,P,V→P,1,1620,45,1.0,0.7958867804773612,0.7958867804773612,0.7958867804773612,130.1079572941284,0.0,True,True,ok
S1,V_PC1,H_PC1,V,H,V→H,1,1620,45,1.0,0.4507328134320611,0.4507328134320611,0.4507328134320611,112.55535779028416,3.7168323396841174e-07,True,True,ok
S1,V_PC1,Je_PC1,V,Je,V→Je,1,1620,45,1.0,0.5100266567126114,0.5100266567126114,0.5100266567126114,107.90714522850166,8.210298219069045e-09,True,True,ok
S1,V_PC1,Jw_PC1,V,Jw,V→Jw,1,1620,45,1.0,-0.08534768585382209,-0.08534768585382209,0.08534768585382209,107.90714522850166,0.38086771491967575,True,True,ok
S1,H_PC1,P_PC1,H,P,H→P,1,1620,45,1.0,0.2989269985402612,0.2989269985402612,0.2989269985402612,109.91746186517999,0.00143125512783282,True,True,ok
S1,H_PC1,V_PC1,H,V,H→V,1,1620,45,1.0,0.37798848505944466,0.37798848505944466,0.37798848505944466,112.55535779028416,3.143873279909393e-05,True,True,ok
S1,H_PC1,Je_PC1,H,Je,H→Je,1,1620,45,1.0,0.8215041226318793,0.8215041226318793,0.8215041226318793,87.67921043378541,0.0,True,True,ok
S1,H_PC1,Jw_PC1,H,Jw,H→Jw,1,1620,45,1.0,0.0036808659604002517,0.0036808659604002517,0.0036808659604002517,87.67921043378541,0.9729792507709503,True,True,ok
S1,Je_PC1,P_PC1,Je,P,Je→P,1,1620,45,1.0,0.3090251389078738,0.3090251389078738,0.3090251389078738,105.26822666982795,0.0012348717724437464,True,True,ok
S1,Je_PC1,V_PC1,Je,V,Je→V,1,1620,45,1.0,0.29724666396250454,0.29724666396250454,0.29724666396250454,107.90714522850166,0.0016937073270768543,True,True,ok
S1,Je_PC1,H_PC1,Je,H,Je→H,1,1620,45,1.0,0.6734858618753691,0.6734858618753691,0.6734858618753691,87.67921043378541,5.5067062021407764e-14,True,True,ok
S1,Je_PC1,Jw_PC1,Je,Jw,Je→Jw,1,1620,45,1.0,-0.1097844036295769,-0.1097844036295769,0.1097844036295769,83.0223390275953,0.3241071229072636,True,True,ok
S1,Jw_PC1,P_PC1,Jw,P,Jw→P,1,1620,45,1.0,-0.03681398062629468,-0.03681398062629468,0.03681398062629468,105.26822666982795,0.7095505073080046,True,True,ok
S1,Jw_PC1,V_PC1,Jw,V,Jw→V,1,1620,45,1.0,0.1436601383972822,0.1436601383972822,0.1436601383972822,107.90714522850166,0.13842623363940842,True,True,ok
S1,Jw_PC1,H_PC1,Jw,H,Jw→H,1,1620,45,1.0,0.14211926834567248,0.14211926834567248,0.14211926834567248,87.67921043378541,0.1879347466867951,True,True,ok
S1,Jw_PC1,Je_PC1,Jw,Je,Jw→Je,1,1620,45,1.0,0.013053848915221496,0.013053848915221496,0.013053848915221496,83.0223390275953,0.9070343073418243,True,True,ok
S1,P_PC1,V_PC1,P,V,P→V,2,1575,45,1.0,0.3696939426035709,0.3696939426035709,0.3696939426035709,126.49384736929152,1.614044275388693e-05,True,True,ok
S1,P_PC1,H_PC1,P,H,P→H,2,1575,45,1.0,0.10467624318925016,0.10467624318925016,0.10467624318925016,106.86419903559165,0.28429652474013656,True,True,ok
S1,P_PC1,Je_PC1,P,Je,P→Je,2,1575,45,1.0,0.28237714500154076,0.28237714500154076,0.28237714500154076,102.34410926233274,0.003814617843060253,True,True,ok
S1,P_PC1,Jw_PC1,P,Jw,P→Jw,2,1575,45,1.0,-0.2048414218650367,-0.2048414218650367,0.2048414218650367,102.34410926233274,0.038360377390634914,True,True,ok
S1,V_PC1,P_PC1,V,P,V→P,2,1575,45,1.0,0.7734440797163009,0.7734440797163009,0.7734440797163009,126.49384736929152,0.0,True,True,ok
S1,V_PC1,H_PC1,V,H,V→H,2,1575,45,1.0,0.3836442931960144,0.3836442931960144,0.3836442931960144,109.42882007388737,3.0299726008875538e-05,True,True,ok
S1,V_PC1,Je_PC1,V,Je,V→Je,2,1575,45,1.0,0.5331865299277909,0.5331865299277909,0.5331865299277909,104.90972452770995,1.944515659602075e-09,True,True,ok
S1,V_PC1,Jw_PC1,V,Jw,V→Jw,2,1575,45,1.0,-0.17135898500055294,-0.17135898500055294,0.17135898500055294,104.90972452770995,0.08061798755533411,True,True,ok
S1,H_PC1,P_PC1,H,P,H→P,2,1575,45,1.0,0.2789990715087832,0.2789990715087832,0.2789990715087832,106.86419903559165,0.003491207956446196,True,True,ok
S1,H_PC1,V_PC1,H,V,H→V,2,1575,45,1.0,0.2689537034327866,0.2689537034327866,0.2689537034327866,109.42882007388737,0.004446607894539323,True,True,ok
S1,H_PC1,Je_PC1,H,Je,H→Je,2,1575,45,1.0,0.7992741910213993,0.7992741910213993,0.7992741910213993,85.2436768106247,0.0,True,True,ok
S1,H_PC1,Jw_PC1,H,Jw,H→Jw,2,1575,45,1.0,-0.0474333023364042,-0.0474333023364042,0.0474333023364042,85.2436768106247,0.666840984056285,True,True,ok
S1,Je_PC1,P_PC1,Je,P,Je→P,2,1575,45,1.0,0.23431532071943525,0.23431532071943525,0.23431532071943525,102.34410926233274,0.01732844427998259,True,True,ok
S1,Je_PC1,V_PC1,Je,V,Je→V,2,1575,45,1.0,0.17818080723228805,0.17818080723228805,0.17818080723228805,104.90972452770995,0.06904148669054644,True,True,ok
S1,Je_PC1,H_PC1,Je,H,Je→H,2,1575,45,1.0,0.5549721572688895,0.5549721572688895,0.5549721572688895,85.2436768106247,1.4040177243046514e-08,True,True,ok
S1,Je_PC1,Jw_PC1,Je,Jw,Je→Jw,2,1575,45,1.0,-0.13273065456352734,-0.13273065456352734,0.13273065456352734,80.71616294349543,0.23917331491943972,True,True,ok
S1,Jw_PC1,P_PC1,Jw,P,Jw→P,2,1575,45,1.0,0.06069885889611148,0.06069885889611148,0.06069885889611148,102.34410926233274,0.5446878332839455,True,True,ok
S1,Jw_PC1,V_PC1,Jw,V,Jw→V,2,1575,45,1.0,0.23714520274833215,0.23714520274833215,0.23714520274833215,104.90972452770995,0.01466919799070543,True,True,ok
S1,Jw_PC1,H_PC1,Jw,H,Jw→H,2,1575,45,1.0,0.20356291749825403,0.20356291749825403,0.20356291749825403,85.2436768106247,0.06117478734020709,True,True,ok
S1,Jw_PC1,Je_PC1,Jw,Je,Jw→Je,2,1575,45,1.0,0.10306401932619258,0.10306401932619258,0.10306401932619258,80.71616294349543,0.3618651596491085,True,True,ok
S1,P_PC1,V_PC1,P,V,P→V,3,1530,45,1.0,0.23316252759966902,0.23316252759966902,0.23316252759966902,122.8797374444546,0.00930283731530257,True,True,ok
S1,P_PC1,H_PC1,P,H,P→H,3,1530,45,1.0,0.04070540289420647,0.04070540289420647,0.04070540289420647,103.81093620600332,0.6825931422582816,True,True,ok
S1,P_PC1,Je_PC1,P,Je,P→Je,3,1530,45,1.0,0.19520568669842742,0.19520568669842742,0.19520568669842742,99.4199918548375,0.05217155787640282,True,True,ok
S1,P_PC1,Jw_PC1,P,Jw,P→Jw,3,1530,45,1.0,-0.1938882789926043,-0.1938882789926043,0.1938882789926043,99.4199918548375,0.053821494278673665,True,True,ok
S1,V_PC1,P_PC1,V,P,V→P,3,1530,45,1.0,0.6749424245462683,0.6749424245462683,0.6749424245462683,122.8797374444546,0.0,True,True,ok
S1,V_PC1,H_PC1,V,H,V→H,3,1530,45,1.0,0.290076846441642,0.290076846441642,0.290076846441642,106.30228235749058,0.0024020688800971968,True,True,ok
S1,V_PC1,Je_PC1,V,Je,V→Je,3,1530,45,1.0,0.48872924585719163,0.48872924585719163,0.48872924585719163,101.91230382691825,1.0680252948702673e-07,True,True,ok
S1,V_PC1,Jw_PC1,V,Jw,V→Jw,3,1530,45,1.0,-0.2193143829585379,-0.2193143829585379,0.2193143829585379,101.91230382691825,0.02660943598760901,True,True,ok
S1,H_PC1,P_PC1,H,P,H→P,3,1530,45,1.0,0.2190915634135589,0.2190915634135589,0.2190915634135589,103.81093620600332,0.025349918152088202,True,True,ok
S1,H_PC1,V_PC1,H,V,H→V,3,1530,45,1.0,0.15479941139102787,0.15479941139102787,0.15479941139102787,106.30228235749058,0.11271725885894268,True,True,ok
S1,H_PC1,Je_PC1,H,Je,H→Je,3,1530,45,1.0,0.7182354400316926,0.7182354400316926,0.7182354400316926,82.808143187464,6.661338147750939e-16,True,True,ok
S1,H_PC1,Jw_PC1,H,Jw,H→Jw,3,1530,45,1.0,-0.07792145508634614,-0.07792145508634614,0.07792145508634614,82.808143187464,0.4854721121441956,True,True,ok
S1,Je_PC1,P_PC1,Je,P,Je→P,3,1530,45,1.0,0.14739080537347946,0.14739080537347946,0.14739080537347946,99.4199918548375,0.14486710459113716,True,True,ok
S1,Je_PC1,V_PC1,Je,V,Je→V,3,1530,45,1.0,0.08242543778932404,0.08242543778932404,0.08242543778932404,101.91230382691825,0.4112912083087923,True,True,ok
S1,Je_PC1,H_PC1,Je,H,Je→H,3,1530,45,1.0,0.4466251214426181,0.4466251214426181,0.4466251214426181,82.808143187464,1.7678722539660185e-05,True,True,ok
S1,Je_PC1,Jw_PC1,Je,Jw,Je→Jw,3,1530,45,1.0,-0.13339447680192545,-0.13339447680192545,0.13339447680192545,78.40998685939556,0.24388609864360467,True,True,ok
S1,Jw_PC1,P_PC1,Jw,P,Jw→P,3,1530,45,1.0,0.15276799295514135,0.15276799295514135,0.15276799295514135,99.4199918548375,0.13055394888333516,True,True,ok
S1,Jw_PC1,V_PC1,Jw,V,Jw→V,3,1530,45,1.0,0.2929037671778034,0.2929037671778034,0.2929037671778034,101.91230382691825,0.0026914672804692064,True,True,ok
S1,Jw_PC1,H_PC1,Jw,H,Jw→H,3,1530,45,1.0,0.2419492083187313,0.2419492083187313,0.2419492083187313,82.808143187464,0.027441027034448062,True,True,ok
S1,Jw_PC1,Je_PC1,Jw,Je,Jw→Je,3,1530,45,1.0,0.1959270335164903,0.1959270335164903,0.1959270335164903,78.40998685939556,0.08476277772803087,True,True,ok
S1,P_PC1,V_PC1,P,V,P→V,4,1485,45,1.0,0.13995874587698778,0.13995874587698778,0.13995874587698778,119.2656275196177,0.1287378278625244,True,True,ok
S1,P_PC1,H_PC1,P,H,P→H,4,1485,45,1.0,0.005965240779923526,0.005965240779923526,0.005965240779923526,100.75767337641499,0.9529676281250978,True,True,ok
S1,P_PC1,Je_PC1,P,Je,P→Je,4,1485,45,1.0,0.10679503803700204,0.10679503803700204,0.10679503803700204,96.49587444734229,0.29992745396852927,True,True,ok
S1,P_PC1,Jw_PC1,P,Jw,P→Jw,4,1485,45,1.0,-0.15763703499728446,-0.15763703499728446,0.15763703499728446,96.49587444734229,0.1242783382293271,True,True,ok
S1,V_PC1,P_PC1,V,P,V→P,4,1485,45,1.0,0.5333187242445281,0.5333187242445281,0.5333187242445281,119.2656275196177,1.4248091595447931e-10,True,True,ok
S1,V_PC1,H_PC1,V,H,V→H,4,1485,45,1.0,0.2022945027651889,0.2022945027651889,0.2022945027651889,103.1757446410938,0.04006872089448077,True,True,ok
S1,V_PC1,Je_PC1,V,Je,V→Je,4,1485,45,1.0,0.40077926926102986,0.40077926926102986,0.40077926926102986,98.91488312612653,3.208448934555186e-05,True,True,ok
S1,V_PC1,Jw_PC1,V,Jw,V→Jw,4,1485,45,1.0,-0.22874621758988234,-0.22874621758988234,0.22874621758988234,98.91488312612653,0.02257210544571686,True,True,ok
S1,H_PC1,P_PC1,H,P,H→P,4,1485,45,1.0,0.13790983029894732,0.13790983029894732,0.13790983029894732,100.75767337641499,0.16997218090521304,True,True,ok
S1,H_PC1,V_PC1,H,V,H→V,4,1485,45,1.0,0.05633180823188649,0.05633180823188649,0.05633180823188649,103.1757446410938,0.5724748755476505,True,True,ok
S1,H_PC1,Je_PC1,H,Je,H→Je,4,1485,45,1.0,0.6036303131862907,0.6036303131862907,0.6036303131862907,80.3726095643033,7.8909101475233e-10,True,True,ok
S1,H_PC1,Jw_PC1,H,Jw,H→Jw,4,1485,45,1.0,-0.08852853323134773,-0.08852853323134773,0.08852853323134773,80.3726095643033,0.4349460192873382,True,True,ok
S1,Je_PC1,P_PC1,Je,P,Je→P,4,1485,45,1.0,0.07000139999417242,0.07000139999417242,0.07000139999417242,96.49587444734229,0.49778738929954125,True,True,ok
S1,Je_PC1,V_PC1,Je,V,Je→V,4,1485,45,1.0,0.023115187287317825,0.023115187287317825,0.023115187287317825,98.91488312612653,0.8208735581035131,True,True,ok
