replicate_id,replicate_kind,point_id,point_day,month_day,point_role_group,point_role_detail,is_headline_primary,neighbor_group_id,matched_candidate_id,matched_candidate_kind,nearest_peak_day,nearest_peak_score,day_offset,match_type,matched_flag,strict_match_flag,near_support_flag,no_match_flag,ambiguous_match,match_confidence_class
133,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP004,formal_primary,134.0,5.955323750823409,2.0,strict_match,True,True,False,False,True,ambiguous
133,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP004,formal_primary,134.0,5.955323750823409,-1.0,strict_match,True,True,False,False,True,ambiguous
133,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,158.0,8.107444408399473,-2.0,strict_match,True,True,False,False,False,high_confidence
134,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP002,formal_primary,46.0,6.113305074282541,1.0,strict_match,True,True,False,False,False,high_confidence
134,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP003,formal_primary,87.0,11.049415812067014,6.0,near_support_only,False,False,True,False,False,near_only
134,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP004,formal_primary,110.0,14.291310255256773,-3.0,matched_point,True,False,False,False,False,moderate_confidence
134,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP005,formal_primary,129.0,5.723608110493094,-3.0,matched_point,True,False,False,False,False,moderate_confidence
134,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP005,formal_primary,129.0,5.723608110493094,-6.0,near_support_only,False,False,True,False,False,near_only
134,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP006,formal_primary,155.0,7.751275806644707,-5.0,near_support_only,False,False,True,False,False,near_only
135,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,46.0,8.450642227452489,1.0,strict_match,True,True,False,False,False,high_confidence
135,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,77.0,8.508437976225862,-4.0,matched_point,True,False,False,False,False,moderate_confidence
135,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP004,formal_primary,114.0,11.777044171406258,1.0,strict_match,True,True,False,False,False,high_confidence
135,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP005,formal_primary,140.0,5.394191797973309,8.0,near_support_only,False,False,True,False,False,near_only
135,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP005,formal_primary,140.0,5.394191797973309,5.0,near_support_only,False,False,True,False,False,near_only
135,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP006,formal_primary,161.0,8.601467892468756,1.0,strict_match,True,True,False,False,False,high_confidence
136,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP002,formal_primary,46.0,5.475803695221288,1.0,strict_match,True,True,False,False,False,high_confidence
136,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP003,formal_primary,79.0,8.941085759715229,-2.0,strict_match,True,True,False,False,False,high_confidence
136,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP005,formal_primary,114.0,12.669445455422442,1.0,strict_match,True,True,False,False,False,high_confidence
136,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP006,formal_primary,133.0,6.25759842191112,1.0,strict_match,True,True,False,False,True,ambiguous
136,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP006,formal_primary,133.0,6.25759842191112,-2.0,strict_match,True,True,False,False,True,ambiguous
136,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP007,formal_primary,160.0,8.714620481641003,0.0,strict_match,True,True,False,False,False,high_confidence
137,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,46.0,7.00979139087395,1.0,strict_match,True,True,False,False,False,high_confidence
137,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,75.0,8.69486851579435,-6.0,near_support_only,False,False,True,False,False,near_only
137,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP004,formal_primary,113.0,14.523864516829441,0.0,strict_match,True,True,False,False,False,high_confidence
137,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,,,,,,no_match,False,False,False,True,False,no_match
137,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,,,,,,no_match,False,False,False,True,False,no_match
137,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,158.0,6.157224602130149,-2.0,strict_match,True,True,False,False,False,high_confidence
138,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,46.0,7.82333228374317,1.0,strict_match,True,True,False,False,False,high_confidence
138,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,75.0,8.07626527625196,-6.0,near_support_only,False,False,True,False,False,near_only
138,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,,,,,,no_match,False,False,False,True,False,no_match
138,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP004,formal_primary,134.0,4.695109635738981,2.0,strict_match,True,True,False,False,True,ambiguous
138,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP004,formal_primary,134.0,4.695109635738981,-1.0,strict_match,True,True,False,False,True,ambiguous
138,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,160.0,7.202696247552828,0.0,strict_match,True,True,False,False,False,high_confidence
139,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,44.0,5.662428419766538,-1.0,strict_match,True,True,False,False,False,high_confidence
139,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,86.0,8.08602730038178,5.0,near_support_only,False,False,True,False,False,near_only
139,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,110.0,9.037170281266492,-3.0,matched_point,True,False,False,False,False,moderate_confidence
139,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP004,formal_primary,138.0,4.608107503641177,6.0,near_support_only,False,False,True,False,False,near_only
139,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP004,formal_primary,138.0,4.608107503641177,3.0,matched_point,True,False,False,False,False,moderate_confidence
139,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,158.0,9.961422342626484,-2.0,strict_match,True,True,False,False,False,high_confidence
140,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,45.0,6.727411810637973,0.0,strict_match,True,True,False,False,False,high_confidence
140,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,80.0,8.897405387347323,-1.0,strict_match,True,True,False,False,False,high_confidence
140,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP004,formal_primary,115.0,9.294998402385714,2.0,strict_match,True,True,False,False,False,high_confidence
140,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP005,formal_primary,130.0,5.416982909785669,-2.0,strict_match,True,True,False,False,False,high_confidence
140,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP005,formal_primary,130.0,5.416982909785669,-5.0,near_support_only,False,False,True,False,False,near_only
140,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP006,formal_primary,158.0,10.168837507173698,-2.0,strict_match,True,True,False,False,False,high_confidence
141,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,45.0,5.456722844711987,0.0,strict_match,True,True,False,False,False,high_confidence
141,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,83.0,9.945340363224688,2.0,strict_match,True,True,False,False,False,high_confidence
141,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,111.0,8.651868844335372,-2.0,strict_match,True,True,False,False,False,high_confidence
141,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP004,formal_primary,136.0,4.542368291583457,4.0,matched_point,True,False,False,False,True,ambiguous
141,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP004,formal_primary,136.0,4.542368291583457,1.0,strict_match,True,True,False,False,True,ambiguous
141,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,161.0,10.314249723937056,1.0,strict_match,True,True,False,False,False,high_confidence
142,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,45.0,8.100709840712668,0.0,strict_match,True,True,False,False,False,high_confidence
142,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,81.0,10.178913261786436,0.0,strict_match,True,True,False,False,False,high_confidence
142,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,114.0,13.976520234764106,1.0,strict_match,True,True,False,False,False,high_confidence
142,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP004,formal_primary,134.0,4.335925588225907,2.0,strict_match,True,True,False,False,True,ambiguous
142,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP004,formal_primary,134.0,4.335925588225907,-1.0,strict_match,True,True,False,False,True,ambiguous
142,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,155.0,6.646052676818348,-5.0,near_support_only,False,False,True,False,False,near_only
143,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,45.0,7.686478937246024,0.0,strict_match,True,True,False,False,False,high_confidence
143,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP003,formal_primary,83.0,8.274342777036662,2.0,strict_match,True,True,False,False,False,high_confidence
143,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP005,formal_primary,113.0,8.772835045207202,0.0,strict_match,True,True,False,False,False,high_confidence
143,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP006,formal_primary,136.0,5.401955834247684,4.0,matched_point,True,False,False,False,True,ambiguous
143,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP006,formal_primary,136.0,5.401955834247684,1.0,strict_match,True,True,False,False,True,ambiguous
143,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP007,formal_primary,160.0,8.54551120258764,0.0,strict_match,True,True,False,False,False,high_confidence
144,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,46.0,8.79547085374184,1.0,strict_match,True,True,False,False,False,high_confidence
144,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,82.0,8.019545648878964,1.0,strict_match,True,True,False,False,False,high_confidence
144,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,,,,,,no_match,False,False,False,True,False,no_match
144,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP004,formal_primary,136.0,6.300066214714745,4.0,matched_point,True,False,False,False,True,ambiguous
144,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP004,formal_primary,136.0,6.300066214714745,1.0,strict_match,True,True,False,False,True,ambiguous
144,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,160.0,9.62272467144058,0.0,strict_match,True,True,False,False,False,high_confidence
145,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,45.0,6.496870807528863,0.0,strict_match,True,True,False,False,False,high_confidence
145,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,81.0,11.99517570109159,0.0,strict_match,True,True,False,False,False,high_confidence
145,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,111.0,10.943249712309633,-2.0,strict_match,True,True,False,False,False,high_confidence
145,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,,,,,,no_match,False,False,False,True,False,no_match
145,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,,,,,,no_match,False,False,False,True,False,no_match
145,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP004,formal_primary,161.0,7.46995912506091,1.0,strict_match,True,True,False,False,False,high_confidence
146,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,43.0,6.400405085442271,-2.0,strict_match,True,True,False,False,False,high_confidence
146,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,79.0,12.025092481002016,-2.0,strict_match,True,True,False,False,False,high_confidence
146,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,110.0,6.495913955926954,-3.0,matched_point,True,False,False,False,False,moderate_confidence
146,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP004,formal_primary,136.0,3.5471276995701855,4.0,matched_point,True,False,False,False,True,ambiguous
146,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP004,formal_primary,136.0,3.5471276995701855,1.0,strict_match,True,True,False,False,True,ambiguous
146,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,157.0,9.964695856228783,-3.0,matched_point,True,False,False,False,False,moderate_confidence
147,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,45.0,8.399172923268683,0.0,strict_match,True,True,False,False,False,high_confidence
147,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,82.0,12.944608223876894,1.0,strict_match,True,True,False,False,False,high_confidence
147,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,111.0,9.099787702541235,-2.0,strict_match,True,True,False,False,False,high_confidence
147,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP004,formal_primary,131.0,4.945403550433701,-1.0,strict_match,True,True,False,False,True,ambiguous
147,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP004,formal_primary,131.0,4.945403550433701,-4.0,matched_point,True,False,False,False,True,ambiguous
147,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,156.0,6.941459787763667,-4.0,matched_point,True,False,False,False,False,moderate_confidence
148,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,46.0,4.3634544949227845,1.0,strict_match,True,True,False,False,False,high_confidence
148,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,82.0,9.878800645367772,1.0,strict_match,True,True,False,False,False,high_confidence
148,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,113.0,8.967998773148906,0.0,strict_match,True,True,False,False,False,high_confidence
