replicate_type,replicate_id,point_id,point_day,matched_peak_exists,matched_peak_day,center_offset_days,matched_peak_score,matched_peak_prominence,matched_peak_rank,matched_stat,local_background_median,local_background_mad,match_quality_flag,local_window_start,local_window_end
null,170,RP001,45,True,45.0,0.0,36.74665487830556,19.86756196582241,3.0,2.304760452939472,25.76419813904822,4.765118519021275,matched_peak,43,47
null,170,RP002,81,True,83.0,2.0,26.1087314342097,17.05122432689094,9.0,5.510959570755094,13.399411891180819,2.306189933848108,matched_peak,79,83
null,170,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,170,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,170,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,170,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,171,RP001,45,True,47.0,2.0,27.290544401827592,6.685425391282568,8.0,1.7161318202193963,22.896251741923642,2.560579898915254,matched_peak,43,47
null,171,RP002,81,True,83.0,2.0,25.08036976248572,13.055140496542041,9.0,2.07327371010949,18.358211047734812,3.242291966198314,matched_peak,79,83
null,171,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,171,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,171,RP004,135,True,137.0,2.0,43.77151610491658,34.76007903206796,2.0,4.716670990376846,18.573282216432162,5.342376835850587,matched_peak,133,137
null,171,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,172,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,172,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,172,RP003,113,True,111.0,-2.0,12.554596726556316,5.5240845206613685,10.0,4.552026374091589,7.890456518870142,1.0246294240983378,matched_peak,111,115
null,172,LP006,132,True,132.0,0.0,23.633597315423906,7.170328293992277,6.0,2.624317333931631,16.581912934850358,2.68705474873569,matched_peak,130,134
null,172,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,172,RP005,160,True,161.0,1.0,34.02815575400144,20.381767441436168,3.0,2.757665196785195,14.972630643756949,6.910021240026602,matched_peak,158,162
null,173,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,173,RP002,81,True,82.0,1.0,13.348868478527606,0.7496425233382578,11.0,0.9890426355271507,11.292511341267836,2.0791390113059425,matched_peak,79,83
null,173,RP003,113,True,113.0,0.0,12.215523672962934,4.012500338547117,12.0,2.7467274489271416,8.484184134203343,1.3584673327343637,matched_peak,111,115
null,173,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,173,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,173,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,174,RP001,45,True,43.0,-2.0,12.326452545040162,4.343052123871939,9.0,1.7205660437378325,8.708450311097298,2.102797640291272,matched_peak,43,47
null,174,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,174,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,174,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,174,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,174,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,175,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,175,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,175,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,175,LP006,132,True,132.0,0.0,15.520090336203111,2.473293723183552,12.0,1.0185588784678892,13.13822499850448,2.3384660208311487,matched_peak,130,134
null,175,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,175,RP005,160,True,162.0,2.0,21.561517169467304,14.388626464961735,10.0,2.984656611859731,9.034239949622197,4.197225617252107,matched_peak,158,162
null,176,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,176,RP002,81,True,83.0,2.0,12.952692779352446,4.422980601731133,11.0,5.244646960275004,9.10246143855333,0.7341259225865526,matched_peak,79,83
null,176,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,176,LP006,132,True,131.0,-1.0,32.245510660481024,16.037645318034095,3.0,4.352184177211878,17.6996170870639,3.3422054163189756,matched_peak,130,134
null,176,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,176,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,177,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,177,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,177,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,177,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,177,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,177,RP005,160,True,159.0,-1.0,16.345356935399497,0.4456963805962104,11.0,-0.03771693212163694,16.49434775316835,3.9502369098098224,matched_peak,158,162
null,178,RP001,45,True,45.0,0.0,29.625042099198993,23.821027961434744,3.0,1.6585147702328786,24.08403338743811,3.340946245777298,matched_peak,43,47
null,178,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,178,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,178,LP006,132,True,134.0,2.0,10.50297758669662,0.017881278558636637,12.0,-1.3755864219818354,15.467904420793246,3.609316536570411,matched_peak,130,134
null,178,RP004,135,True,134.0,-1.0,10.50297758669662,0.017881278558636637,12.0,-1.5836139416740267,15.467904420793246,3.135187615873159,matched_peak,133,137
null,178,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,179,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,179,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,179,RP003,113,True,115.0,2.0,17.502945162578687,4.934039006873686,10.0,2.545711314054154,14.358083973876159,1.235356556685561,matched_peak,111,115
null,179,LP006,132,True,132.0,0.0,18.485344156222645,1.917640647328497,9.0,2.261446655055366,16.385746457713466,0.9284312195475195,matched_peak,130,134
null,179,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,179,RP005,160,True,161.0,1.0,11.210585980105693,3.7130474675804575,13.0,5.695733667010978,7.51499320880262,0.6488352388648675,matched_peak,158,162
null,180,RP001,45,True,46.0,1.0,14.353579631375332,2.345925427070563,8.0,3.053460892487045,13.214846520106068,0.3729319355412333,matched_peak,43,47
null,180,RP002,81,True,79.0,-2.0,11.708620788838227,0.7866522150589272,11.0,0.340724681486479,11.186550254374671,1.5322357299702283,matched_peak,79,83
null,180,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,180,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,180,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,180,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,181,RP001,45,True,45.0,0.0,18.3132778699015,6.004273468409611,13.0,3.5570744000830685,14.779477347895286,0.9934570067898907,matched_peak,43,47
null,181,RP002,81,True,82.0,1.0,24.17570098399474,2.557147942352639,9.0,0.8175252674391057,23.04808746140396,1.3793011168300318,matched_peak,79,83
null,181,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,181,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,181,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,181,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,182,RP001,45,True,47.0,2.0,17.495016722070275,4.89518799804334,11.0,4.993055924647517,13.586912550048803,0.7827078608911844,matched_peak,43,47
null,182,RP002,81,True,81.0,0.0,23.840185545010637,6.330290962533372,8.0,1.9820544348855085,21.07040324346559,1.3974299761774684,matched_peak,79,83
null,182,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,182,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,182,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,182,RP005,160,True,159.0,-1.0,8.115029881676001,0.8271137472080525,17.0,1.0266495849367199,7.57814156468768,0.5229518567963165,matched_peak,158,162
null,183,RP001,45,True,43.0,-2.0,32.59012022897815,12.913561114394632,8.0,7.10929808518035,21.0527187971413,1.6228608257113457,matched_peak,43,47
null,183,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,183,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,183,LP006,132,True,133.0,1.0,49.23728238538938,33.240010094491154,1.0,3.4054189086255926,25.153417746149056,7.072217912511164,matched_peak,130,134
null,183,RP004,135,True,133.0,-2.0,49.23728238538938,33.240010094491154,1.0,4.543402069351586,26.454859632336102,5.014397220378662,matched_peak,133,137
null,183,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,184,RP001,45,True,43.0,-2.0,10.04804654407081,2.993741697338695,17.0,0.9816330404486275,7.804042966362847,2.285990258504416,matched_peak,43,47
null,184,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,184,RP003,113,True,112.0,-1.0,16.952007801777444,1.6562354560512311,13.0,1.0787914184012735,16.01520235160878,0.8683842153370644,matched_peak,111,115
null,184,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,184,RP004,135,True,137.0,2.0,18.26498020371187,5.261103858456522,12.0,3.57347304898053,13.821819613368662,1.2433731816939426,matched_peak,133,137
null,184,RP005,160,True,162.0,2.0,32.02141162756833,0.5960890368117617,4.0,1.1100108000333877,24.615497834496104,6.671929481901756,matched_peak,158,162
null,185,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,185,RP002,81,True,80.0,-1.0,28.45997183162995,0.12149573561432447,7.0,-1.0106619564318176,30.063858490747428,1.5869664815260727,matched_peak,79,83
null,185,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,185,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,185,RP004,135,True,137.0,2.0,27.02722040588087,15.567912180729301,8.0,1.53505105985469,21.194546944950552,3.7996608699986396,matched_peak,133,137
null,185,RP005,160,True,161.0,1.0,39.48937070007619,21.18117641188819,3.0,2.347193731420405,24.315812273322734,6.464553053360124,matched_peak,158,162
null,186,RP001,45,True,47.0,2.0,23.62181864523329,11.61899407179893,4.0,2.7049063408599716,16.337024920483753,2.693177796087541,matched_peak,43,47
null,186,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,186,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,186,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,186,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,186,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,187,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,187,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,187,RP003,113,True,115.0,2.0,27.67355022325368,16.8999053351215,4.0,2.293768863175294,23.586858563414214,1.7816492770960881,matched_peak,111,115
null,187,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,187,RP004,135,True,137.0,2.0,37.449577135663475,27.26320114846014,3.0,3.833007341572649,16.964214911833356,5.344462026805063,matched_peak,133,137
null,187,RP005,160,True,162.0,2.0,48.83187942237777,40.02730741998091,1.0,2.174263522134298,30.51382632383209,8.424946143980604,matched_peak,158,162
null,188,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,188,RP002,81,True,83.0,2.0,9.244462224755509,1.2796678784032558,12.0,1.6529643524981468,7.066843899718725,1.3174018575875985,matched_peak,79,83
null,188,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,188,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,188,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,188,RP005,160,True,160.0,0.0,23.716103445426864,19.556145963360056,1.0,2.5792765160724906,10.802031015036825,5.006858444267061,matched_peak,158,162
null,189,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,189,RP002,81,True,80.0,-1.0,35.28983697211545,20.301174747164637,4.0,3.4519191199184203,27.7713793019346,2.178051505401246,matched_peak,79,83
null,189,RP003,113,True,114.0,1.0,24.13355449270297,8.121786510521112,9.0,4.084454327343946,19.445294144834353,1.147830268449292,matched_peak,111,115
null,189,LP006,132,True,134.0,2.0,45.90268930131619,30.803877094636697,1.0,1.8347160726904932,30.012969947142714,8.660587636606387,matched_peak,130,134
null,189,RP004,135,True,134.0,-1.0,45.90268930131619,30.803877094636697,1.0,1.8616363425137907,30.012969947142714,8.535350848437467,matched_peak,133,137
null,189,RP005,160,True,160.0,0.0,25.16311793584287,5.887515088216183,8.0,2.3388237218236223,20.349652684683697,2.0580709793800924,matched_peak,158,162
null,190,RP001,45,True,46.0,1.0,25.275648870202957,10.324328745732924,2.0,2.3365379896484044,18.056913740697752,3.0895004224716587,matched_peak,43,47
null,190,RP002,81,True,80.0,-1.0,23.594361291378178,6.845877265110666,4.0,2.1694039434598844,20.63728868258957,1.3630806729236724,matched_peak,79,83
null,190,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,190,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,190,RP004,135,True,137.0,2.0,15.334138534243035,4.443766205360955,10.0,1.769534978767183,12.991991308945085,1.323594749867194,matched_peak,133,137
null,190,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,191,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,191,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,191,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,191,LP006,132,True,133.0,1.0,16.7933660480582,3.600531525752743,9.0,2.2597557907331147,14.256649746792888,1.1225621321872072,matched_peak,130,134
null,191,RP004,135,True,133.0,-2.0,16.7933660480582,3.600531525752743,9.0,1.9384397453223516,14.89528436467063,0.9791801208076922,matched_peak,133,137
null,191,RP005,160,True,160.0,0.0,15.511759055473343,3.340810284837689,11.0,1.885182701693682,12.657530423433474,1.5140328895569386,matched_peak,158,162
null,192,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,192,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,192,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,192,LP006,132,True,133.0,1.0,23.46720175507349,10.793185048890834,6.0,1.9874262573363097,17.445379721577467,3.029959975316334,matched_peak,130,134
null,192,RP004,135,True,133.0,-2.0,23.46720175507349,10.793185048890834,6.0,1.9874262573363097,17.445379721577467,3.029959975316334,matched_peak,133,137
null,192,RP005,160,True,159.0,-1.0,17.798198760238737,0.7387209162666402,9.0,0.14397462935549932,17.70185095429861,0.6691998786986311,matched_peak,158,162
null,193,RP001,45,True,45.0,0.0,37.39176321256897,15.644961952432688,3.0,2.5522476180053633,22.669743150120823,5.7682569406926305,matched_peak,43,47
null,193,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,193,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,193,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,193,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,193,RP005,160,True,162.0,2.0,33.3076076708262,19.639176643609467,6.0,3.001927052003774,18.505838649065538,4.9307557230150785,matched_peak,158,162
null,194,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,194,RP002,81,True,81.0,0.0,20.620289692388873,1.4968248031848859,12.0,0.14152711355911016,20.06059267162859,3.9546981865863344,matched_peak,79,83
null,194,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,194,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,194,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,194,RP005,160,True,159.0,-1.0,27.278190810562393,9.989532454408035,10.0,9.629567482946378,21.169640752310666,0.6343535130496853,matched_peak,158,162
null,195,RP001,45,True,47.0,2.0,32.20306113926339,17.11984741786713,3.0,6.294900455500479,22.634099111746735,1.5201133095291919,matched_peak,43,47
null,195,RP002,81,True,83.0,2.0,44.238631860280094,33.027851995640084,1.0,3.4169950849963575,25.29118936359082,5.545059911182026,matched_peak,79,83
null,195,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,195,LP006,132,True,130.0,-2.0,36.88112034385054,28.033911508737532,2.0,1.8080847579873154,24.386393361104563,6.910476353206882,matched_peak,130,134
null,195,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,195,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,196,RP001,45,True,45.0,0.0,33.12401027913565,18.0104307288697,6.0,2.264961150859258,22.374734439764197,4.7458985389854895,matched_peak,43,47
null,196,RP002,81,True,83.0,2.0,15.038858343325426,3.30634363234935,11.0,1.8597779071773957,12.267434508432078,1.4901907403028503,matched_peak,79,83
null,196,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,196,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,196,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,196,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,197,RP001,45,True,45.0,0.0,14.327847585391359,5.454294045281495,11.0,7.073605065215559,9.355579560753473,0.7029326500503901,matched_peak,43,47
null,197,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,197,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,197,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,197,RP004,135,True,136.0,1.0,24.866098758856236,15.856272385717686,3.0,2.4903004685230807,16.272423026233696,3.4508589691653455,matched_peak,133,137
null,197,RP005,160,True,161.0,1.0,17.98356601478408,6.011907650795074,6.0,1.3998556684815227,13.515069620399501,3.1921122162781064,matched_peak,158,162
null,198,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,198,RP002,81,True,83.0,2.0,14.982874327980333,1.4678672337767882,11.0,3.573676538004107,13.675127334343887,0.3659388151088949,matched_peak,79,83
null,198,RP003,113,True,115.0,2.0,16.827423086638223,0.36739458353233445,8.0,-0.1525528470899828,17.09679463022392,1.7657588645414055,matched_peak,111,115
null,198,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,198,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,198,RP005,160,True,161.0,1.0,40.492885456469345,23.068934097740254,3.0,4.317052684268916,22.340290152689192,4.204858404150732,matched_peak,158,162
null,199,RP001,45,True,45.0,0.0,16.382302763496984,2.0444505840780263,9.0,1.4761084317552107,14.865333845792023,1.0276812125109807,matched_peak,43,47
null,199,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,199,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,199,LP006,132,True,134.0,2.0,16.569874137708002,7.257003436623812,7.0,1.9670514116247113,12.948867890363994,1.8408294802435679,matched_peak,130,134
null,199,RP004,135,True,134.0,-1.0,16.569874137708002,7.257003436623812,7.0,2.114136397195183,12.948867890363994,1.712759040053716,matched_peak,133,137
null,199,RP005,160,True,158.0,-2.0,20.995136383606056,13.696666333360042,4.0,3.60970661517723,10.150549667792298,3.0042847898275085,matched_peak,158,162
null,200,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,200,RP002,81,True,83.0,2.0,17.011256897627185,4.830390375527472,14.0,2.832628902823471,12.643506243833798,1.5419424059090368,matched_peak,79,83
null,200,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,200,LP006,132,True,130.0,-2.0,28.823335369832517,20.19890971335867,8.0,5.673233897166491,11.645758211028467,3.027828115927159,matched_peak,130,134
null,200,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,200,RP005,160,True,161.0,1.0,34.433504303016974,8.713980034378093,5.0,2.0968481385587867,26.282302644773914,3.887359073546019,matched_peak,158,162
null,201,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,201,RP002,81,True,83.0,2.0,14.064241493980418,0.4914532272652412,11.0,1.014129251764811,10.977509793614534,3.043726117605809,matched_peak,79,83
null,201,RP003,113,True,115.0,2.0,18.37917130598781,10.27485225785289,7.0,3.714826913665365,11.26308033392829,1.9155915202223808,matched_peak,111,115
null,201,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,201,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,201,RP005,160,True,158.0,-2.0,15.219979097037962,2.457281668071621,10.0,2.041127305419994,13.464026305203465,0.8602857679481728,matched_peak,158,162
null,202,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,202,RP002,81,True,81.0,0.0,37.46056645476294,18.67619359330351,4.0,2.065239035798564,26.46811146471372,5.322606622698466,matched_peak,79,83
