window_id,field_a,field_b,bootstrap_id,delta_b_minus_a,tail_type
W005,V,Je,623,0.0,non_negative_tail_against_B_before_A
W005,V,Je,688,0.0,non_negative_tail_against_B_before_A
W005,V,Je,695,0.0,non_negative_tail_against_B_before_A
W005,V,Je,699,1.0,non_negative_tail_against_B_before_A
W005,V,Je,700,0.0,non_negative_tail_against_B_before_A
W005,V,Je,716,0.0,non_negative_tail_against_B_before_A
W005,V,Je,740,0.0,non_negative_tail_against_B_before_A
W005,V,Je,746,0.0,non_negative_tail_against_B_before_A
W005,V,Je,763,2.0,non_negative_tail_against_B_before_A
W005,V,Je,778,1.0,non_negative_tail_against_B_before_A
W005,V,Je,784,2.0,non_negative_tail_against_B_before_A
W005,V,Je,865,1.0,non_negative_tail_against_B_before_A
W005,V,Je,867,0.0,non_negative_tail_against_B_before_A
W005,V,Je,881,0.0,non_negative_tail_against_B_before_A
W005,V,Je,903,0.0,non_negative_tail_against_B_before_A
W005,V,Je,906,0.0,non_negative_tail_against_B_before_A
W005,V,Je,917,0.0,non_negative_tail_against_B_before_A
W005,V,Je,922,0.0,non_negative_tail_against_B_before_A
W005,V,Je,941,0.0,non_negative_tail_against_B_before_A
W005,V,Je,943,2.0,non_negative_tail_against_B_before_A
W005,V,Je,946,0.0,non_negative_tail_against_B_before_A
W005,V,Je,949,0.0,non_negative_tail_against_B_before_A
W005,V,Je,957,0.0,non_negative_tail_against_B_before_A
W005,V,Je,987,0.0,non_negative_tail_against_B_before_A
W005,H,Je,8,1.0,non_negative_tail_against_B_before_A
W005,H,Je,36,0.0,non_negative_tail_against_B_before_A
W005,H,Je,55,0.0,non_negative_tail_against_B_before_A
W005,H,Je,67,0.0,non_negative_tail_against_B_before_A
W005,H,Je,75,0.0,non_negative_tail_against_B_before_A
W005,H,Je,79,0.0,non_negative_tail_against_B_before_A
W005,H,Je,86,0.0,non_negative_tail_against_B_before_A
W005,H,Je,91,0.0,non_negative_tail_against_B_before_A
W005,H,Je,148,0.0,non_negative_tail_against_B_before_A
W005,H,Je,150,1.0,non_negative_tail_against_B_before_A
W005,H,Je,162,0.0,non_negative_tail_against_B_before_A
W005,H,Je,201,1.0,non_negative_tail_against_B_before_A
W005,H,Je,208,1.0,non_negative_tail_against_B_before_A
W005,H,Je,215,0.0,non_negative_tail_against_B_before_A
W005,H,Je,225,1.0,non_negative_tail_against_B_before_A
W005,H,Je,242,0.0,non_negative_tail_against_B_before_A
W005,H,Je,247,1.0,non_negative_tail_against_B_before_A
W005,H,Je,272,0.0,non_negative_tail_against_B_before_A
W005,H,Je,320,0.0,non_negative_tail_against_B_before_A
W005,H,Je,321,1.0,non_negative_tail_against_B_before_A
W005,H,Je,332,0.0,non_negative_tail_against_B_before_A
W005,H,Je,345,2.0,non_negative_tail_against_B_before_A
W005,H,Je,346,0.0,non_negative_tail_against_B_before_A
W005,H,Je,366,0.0,non_negative_tail_against_B_before_A
W005,H,Je,372,0.0,non_negative_tail_against_B_before_A
W005,H,Je,381,0.0,non_negative_tail_against_B_before_A
W005,H,Je,404,0.0,non_negative_tail_against_B_before_A
W005,H,Je,406,1.0,non_negative_tail_against_B_before_A
W005,H,Je,409,0.0,non_negative_tail_against_B_before_A
W005,H,Je,416,0.0,non_negative_tail_against_B_before_A
W005,H,Je,418,1.0,non_negative_tail_against_B_before_A
W005,H,Je,473,3.0,non_negative_tail_against_B_before_A
W005,H,Je,485,0.0,non_negative_tail_against_B_before_A
W005,H,Je,488,1.0,non_negative_tail_against_B_before_A
W005,H,Je,492,0.0,non_negative_tail_against_B_before_A
W005,H,Je,504,0.0,non_negative_tail_against_B_before_A
W005,H,Je,620,0.0,non_negative_tail_against_B_before_A
W005,H,Je,666,1.0,non_negative_tail_against_B_before_A
W005,H,Je,684,1.0,non_negative_tail_against_B_before_A
W005,H,Je,688,1.0,non_negative_tail_against_B_before_A
W005,H,Je,695,0.0,non_negative_tail_against_B_before_A
W005,H,Je,701,0.0,non_negative_tail_against_B_before_A
W005,H,Je,747,0.0,non_negative_tail_against_B_before_A
W005,H,Je,758,0.0,non_negative_tail_against_B_before_A
W005,H,Je,763,0.0,non_negative_tail_against_B_before_A
W005,H,Je,774,1.0,non_negative_tail_against_B_before_A
W005,H,Je,779,0.0,non_negative_tail_against_B_before_A
W005,H,Je,784,0.0,non_negative_tail_against_B_before_A
W005,H,Je,795,0.0,non_negative_tail_against_B_before_A
W005,H,Je,807,0.0,non_negative_tail_against_B_before_A
W005,H,Je,847,1.0,non_negative_tail_against_B_before_A
W005,H,Je,867,0.0,non_negative_tail_against_B_before_A
W005,H,Je,880,0.0,non_negative_tail_against_B_before_A
W005,H,Je,891,0.0,non_negative_tail_against_B_before_A
W005,H,Je,903,0.0,non_negative_tail_against_B_before_A
W005,H,Je,906,1.0,non_negative_tail_against_B_before_A
W005,H,Je,926,0.0,non_negative_tail_against_B_before_A
W005,H,Je,937,0.0,non_negative_tail_against_B_before_A
W005,H,Je,943,0.0,non_negative_tail_against_B_before_A
W005,H,Je,946,0.0,non_negative_tail_against_B_before_A
W005,H,Je,959,0.0,non_negative_tail_against_B_before_A
W005,H,Je,962,1.0,non_negative_tail_against_B_before_A
W005,H,Je,966,0.0,non_negative_tail_against_B_before_A
W005,H,Je,979,1.0,non_negative_tail_against_B_before_A
W005,H,Je,982,0.0,non_negative_tail_against_B_before_A
W005,H,Je,988,2.0,non_negative_tail_against_B_before_A
W005,Je,Jw,6,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,7,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,8,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,9,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,10,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,16,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,17,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,20,2.0,non_negative_tail_against_B_before_A
W005,Je,Jw,25,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,31,2.0,non_negative_tail_against_B_before_A
W005,Je,Jw,45,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,47,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,48,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,52,2.0,non_negative_tail_against_B_before_A
W005,Je,Jw,56,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,58,2.0,non_negative_tail_against_B_before_A
W005,Je,Jw,59,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,73,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,78,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,80,2.0,non_negative_tail_against_B_before_A
W005,Je,Jw,84,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,86,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,88,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,89,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,93,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,104,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,106,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,108,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,110,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,112,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,115,2.0,non_negative_tail_against_B_before_A
W005,Je,Jw,116,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,117,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,124,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,126,2.0,non_negative_tail_against_B_before_A
W005,Je,Jw,129,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,134,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,137,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,140,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,145,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,151,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,154,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,160,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,161,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,164,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,168,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,187,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,190,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,191,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,192,2.0,non_negative_tail_against_B_before_A
W005,Je,Jw,198,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,205,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,211,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,227,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,228,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,230,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,240,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,244,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,260,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,262,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,264,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,272,2.0,non_negative_tail_against_B_before_A
W005,Je,Jw,279,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,280,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,282,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,285,2.0,non_negative_tail_against_B_before_A
W005,Je,Jw,286,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,299,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,301,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,302,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,303,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,312,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,316,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,324,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,327,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,331,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,341,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,343,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,350,2.0,non_negative_tail_against_B_before_A
W005,Je,Jw,351,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,352,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,358,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,360,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,361,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,365,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,375,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,378,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,387,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,393,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,398,2.0,non_negative_tail_against_B_before_A
W005,Je,Jw,399,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,410,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,411,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,420,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,421,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,423,2.0,non_negative_tail_against_B_before_A
W005,Je,Jw,425,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,431,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,437,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,439,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,440,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,444,3.0,non_negative_tail_against_B_before_A
W005,Je,Jw,449,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,456,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,457,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,458,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,460,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,465,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,467,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,472,2.0,non_negative_tail_against_B_before_A
W005,Je,Jw,475,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,477,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,484,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,489,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,493,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,498,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,504,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,507,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,510,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,514,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,520,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,524,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,527,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,541,2.0,non_negative_tail_against_B_before_A
W005,Je,Jw,543,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,545,2.0,non_negative_tail_against_B_before_A
W005,Je,Jw,546,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,550,3.0,non_negative_tail_against_B_before_A
W005,Je,Jw,552,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,555,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,558,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,563,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,568,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,569,2.0,non_negative_tail_against_B_before_A
W005,Je,Jw,571,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,572,2.0,non_negative_tail_against_B_before_A
W005,Je,Jw,580,2.0,non_negative_tail_against_B_before_A
W005,Je,Jw,581,2.0,non_negative_tail_against_B_before_A
W005,Je,Jw,584,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,585,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,586,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,595,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,602,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,606,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,610,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,614,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,622,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,625,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,631,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,635,2.0,non_negative_tail_against_B_before_A
W005,Je,Jw,652,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,655,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,660,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,666,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,667,2.0,non_negative_tail_against_B_before_A
W005,Je,Jw,668,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,669,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,675,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,677,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,679,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,681,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,683,2.0,non_negative_tail_against_B_before_A
W005,Je,Jw,684,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,691,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,693,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,694,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,697,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,700,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,702,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,705,2.0,non_negative_tail_against_B_before_A
W005,Je,Jw,708,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,715,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,719,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,721,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,737,3.0,non_negative_tail_against_B_before_A
W005,Je,Jw,742,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,745,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,747,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,755,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,758,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,759,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,766,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,770,4.0,non_negative_tail_against_B_before_A
W005,Je,Jw,775,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,776,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,783,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,787,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,790,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,791,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,794,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,797,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,806,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,813,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,815,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,816,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,819,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,821,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,822,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,824,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,829,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,830,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,831,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,835,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,836,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,838,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,839,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,842,2.0,non_negative_tail_against_B_before_A
W005,Je,Jw,843,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,844,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,845,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,850,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,855,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,859,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,861,3.0,non_negative_tail_against_B_before_A
W005,Je,Jw,863,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,866,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,868,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,870,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,872,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,883,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,885,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,891,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,892,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,897,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,901,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,902,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,903,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,906,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,916,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,917,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,919,4.0,non_negative_tail_against_B_before_A
W005,Je,Jw,923,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,928,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,939,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,950,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,952,2.0,non_negative_tail_against_B_before_A
W005,Je,Jw,958,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,960,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,963,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,970,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,971,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,975,3.0,non_negative_tail_against_B_before_A
W005,Je,Jw,980,1.0,non_negative_tail_against_B_before_A
W005,Je,Jw,981,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,983,0.0,non_negative_tail_against_B_before_A
W005,Je,Jw,985,0.0,non_negative_tail_against_B_before_A
W007,P,V,11,0.0,non_positive_tail_against_A_before_B
W007,P,V,13,-2.0,non_positive_tail_against_A_before_B
W007,P,V,17,-1.0,non_positive_tail_against_A_before_B
W007,P,V,36,-1.0,non_positive_tail_against_A_before_B
W007,P,V,39,-2.0,non_positive_tail_against_A_before_B
W007,P,V,42,-3.0,non_positive_tail_against_A_before_B
W007,P,V,60,-3.0,non_positive_tail_against_A_before_B
W007,P,V,61,-2.0,non_positive_tail_against_A_before_B
W007,P,V,75,-1.0,non_positive_tail_against_A_before_B
W007,P,V,82,0.0,non_positive_tail_against_A_before_B
W007,P,V,85,-1.0,non_positive_tail_against_A_before_B
W007,P,V,90,-1.0,non_positive_tail_against_A_before_B
W007,P,V,98,0.0,non_positive_tail_against_A_before_B
W007,P,V,106,0.0,non_positive_tail_against_A_before_B
W007,P,V,111,-2.0,non_positive_tail_against_A_before_B
W007,P,V,113,-3.0,non_positive_tail_against_A_before_B
W007,P,V,119,0.0,non_positive_tail_against_A_before_B
W007,P,V,127,0.0,non_positive_tail_against_A_before_B
W007,P,V,140,0.0,non_positive_tail_against_A_before_B
W007,P,V,159,-2.0,non_positive_tail_against_A_before_B
W007,P,V,164,-2.0,non_positive_tail_against_A_before_B
W007,P,V,173,-2.0,non_positive_tail_against_A_before_B
W007,P,V,189,0.0,non_positive_tail_against_A_before_B
W007,P,V,192,-1.0,non_positive_tail_against_A_before_B
W007,P,V,194,-3.0,non_positive_tail_against_A_before_B
W007,P,V,222,-1.0,non_positive_tail_against_A_before_B
W007,P,V,232,-2.0,non_positive_tail_against_A_before_B
W007,P,V,233,-1.0,non_positive_tail_against_A_before_B
W007,P,V,241,-2.0,non_positive_tail_against_A_before_B
W007,P,V,243,-1.0,non_positive_tail_against_A_before_B
W007,P,V,244,0.0,non_positive_tail_against_A_before_B
W007,P,V,247,0.0,non_positive_tail_against_A_before_B
W007,P,V,263,0.0,non_positive_tail_against_A_before_B
W007,P,V,270,0.0,non_positive_tail_against_A_before_B
W007,P,V,275,-2.0,non_positive_tail_against_A_before_B
W007,P,V,285,0.0,non_positive_tail_against_A_before_B
W007,P,V,286,0.0,non_positive_tail_against_A_before_B
W007,P,V,313,0.0,non_positive_tail_against_A_before_B
W007,P,V,314,0.0,non_positive_tail_against_A_before_B
W007,P,V,329,-3.0,non_positive_tail_against_A_before_B
W007,P,V,331,0.0,non_positive_tail_against_A_before_B
W007,P,V,345,-3.0,non_positive_tail_against_A_before_B
W007,P,V,351,0.0,non_positive_tail_against_A_before_B
W007,P,V,356,0.0,non_positive_tail_against_A_before_B
W007,P,V,357,-1.0,non_positive_tail_against_A_before_B
W007,P,V,359,0.0,non_positive_tail_against_A_before_B
W007,P,V,367,0.0,non_positive_tail_against_A_before_B
W007,P,V,385,0.0,non_positive_tail_against_A_before_B
W007,P,V,393,0.0,non_positive_tail_against_A_before_B
W007,P,V,396,0.0,non_positive_tail_against_A_before_B
W007,P,V,403,0.0,non_positive_tail_against_A_before_B
W007,P,V,410,-2.0,non_positive_tail_against_A_before_B
W007,P,V,418,-1.0,non_positive_tail_against_A_before_B
W007,P,V,432,0.0,non_positive_tail_against_A_before_B
W007,P,V,443,0.0,non_positive_tail_against_A_before_B
W007,P,V,455,0.0,non_positive_tail_against_A_before_B
W007,P,V,458,0.0,non_positive_tail_against_A_before_B
W007,P,V,460,-1.0,non_positive_tail_against_A_before_B
W007,P,V,488,-4.0,non_positive_tail_against_A_before_B
W007,P,V,502,-2.0,non_positive_tail_against_A_before_B
W007,P,V,504,0.0,non_positive_tail_against_A_before_B
W007,P,V,510,0.0,non_positive_tail_against_A_before_B
W007,P,V,514,0.0,non_positive_tail_against_A_before_B
W007,P,V,524,-1.0,non_positive_tail_against_A_before_B
W007,P,V,529,0.0,non_positive_tail_against_A_before_B
W007,P,V,536,0.0,non_positive_tail_against_A_before_B
W007,P,V,561,-2.0,non_positive_tail_against_A_before_B
W007,P,V,568,0.0,non_positive_tail_against_A_before_B
W007,P,V,585,-2.0,non_positive_tail_against_A_before_B
W007,P,V,590,0.0,non_positive_tail_against_A_before_B
W007,P,V,597,-1.0,non_positive_tail_against_A_before_B
W007,P,V,601,-1.0,non_positive_tail_against_A_before_B
W007,P,V,606,0.0,non_positive_tail_against_A_before_B
W007,P,V,651,-1.0,non_positive_tail_against_A_before_B
W007,P,V,659,-1.0,non_positive_tail_against_A_before_B
W007,P,V,660,0.0,non_positive_tail_against_A_before_B
W007,P,V,661,-2.0,non_positive_tail_against_A_before_B
W007,P,V,666,-3.0,non_positive_tail_against_A_before_B
W007,P,V,676,-1.0,non_positive_tail_against_A_before_B
W007,P,V,685,-1.0,non_positive_tail_against_A_before_B
W007,P,V,690,0.0,non_positive_tail_against_A_before_B
W007,P,V,699,-4.0,non_positive_tail_against_A_before_B
W007,P,V,701,0.0,non_positive_tail_against_A_before_B
W007,P,V,703,0.0,non_positive_tail_against_A_before_B
W007,P,V,715,0.0,non_positive_tail_against_A_before_B
W007,P,V,721,-1.0,non_positive_tail_against_A_before_B
W007,P,V,724,0.0,non_positive_tail_against_A_before_B
W007,P,V,738,-5.0,non_positive_tail_against_A_before_B
W007,P,V,739,-2.0,non_positive_tail_against_A_before_B
W007,P,V,740,-2.0,non_positive_tail_against_A_before_B
W007,P,V,752,0.0,non_positive_tail_against_A_before_B
W007,P,V,757,0.0,non_positive_tail_against_A_before_B
W007,P,V,759,0.0,non_positive_tail_against_A_before_B
W007,P,V,774,-3.0,non_positive_tail_against_A_before_B
W007,P,V,787,-1.0,non_positive_tail_against_A_before_B
W007,P,V,799,0.0,non_positive_tail_against_A_before_B
W007,P,V,812,0.0,non_positive_tail_against_A_before_B
W007,P,V,826,0.0,non_positive_tail_against_A_before_B
W007,P,V,854,-2.0,non_positive_tail_against_A_before_B
W007,P,V,861,0.0,non_positive_tail_against_A_before_B
W007,P,V,866,0.0,non_positive_tail_against_A_before_B
W007,P,V,874,0.0,non_positive_tail_against_A_before_B
W007,P,V,876,0.0,non_positive_tail_against_A_before_B
W007,P,V,878,-1.0,non_positive_tail_against_A_before_B
W007,P,V,891,-2.0,non_positive_tail_against_A_before_B
W007,P,V,904,-1.0,non_positive_tail_against_A_before_B
W007,P,V,913,-2.0,non_positive_tail_against_A_before_B
W007,P,V,916,-2.0,non_positive_tail_against_A_before_B
W007,P,V,917,-2.0,non_positive_tail_against_A_before_B
W007,P,V,933,-2.0,non_positive_tail_against_A_before_B
W007,P,V,937,-3.0,non_positive_tail_against_A_before_B
W007,P,V,943,-1.0,non_positive_tail_against_A_before_B
W007,P,V,959,0.0,non_positive_tail_against_A_before_B
W007,P,V,964,0.0,non_positive_tail_against_A_before_B
