window,source_variable,target_variable,source_family,target_family,lead_lag_label,lead_lag_group,direction_label,same_day_coupling_flag,p_pos_surrogate,q_pos_within_window,q_pos_global,p_pos_audit_surrogate,q_pos_audit_within_window,q_pos_audit_global,audit_support_shift,positive_peak_lag,positive_peak_signed_r,positive_peak_abs_r,negative_peak_lag,negative_peak_signed_r,negative_peak_abs_r,lag0_signed_r,lag0_abs_r,D_pos_neg,D_pos_neg_CI90_low,D_pos_neg_CI90_high,D_pos_neg_CI95_low,D_pos_neg_CI95_high,P_D_pos_neg_gt_0,D_pos_0,D_pos_0_CI90_low,D_pos_0_CI90_high,D_pos_0_CI95_low,D_pos_0_CI95_high,P_D_pos_0_gt_0,source_raw_phi,target_raw_phi,source_phi_after_clip,target_phi_after_clip,source_phi_clip_severity,target_phi_clip_severity,pair_phi_risk,source_phi_clip_amount,target_phi_clip_amount,evidence_tier,evidence_tier_reason,recommended_usage,failure_reason,risk_note,suggested_reverse_direction,D_pos_neg_robustness,D_pos_0_robustness,D_pos_neg_bootstrap_mean,D_pos_neg_CI90_low_robustness,D_pos_neg_CI90_high_robustness,D_pos_neg_CI95_low_robustness,D_pos_neg_CI95_high_robustness,P_D_pos_neg_gt_0_robustness,D_pos_0_bootstrap_mean,D_pos_0_CI90_low_robustness,D_pos_0_CI90_high_robustness,D_pos_0_CI95_low_robustness,D_pos_0_CI95_high_robustness,P_D_pos_0_gt_0_robustness,LOO_direction_retained_fraction,LOO_flip_years,T_pos_null95,strength_excess,strength_ratio,statistical_support,strength_tier,sample_status,evidence_tier_prefix,lag_vs_tau0_label,forward_vs_reverse_label,same_day_coupling_detected,v1_stability_judgement,v1_stability_use_class,v1_stability_interpretation_guardrail,D_pos_0_used,D_pos_0_CI90_low_used,D_pos_0_CI90_high_used,P_D_pos_0_gt_0_used,D_pos_neg_used,D_pos_neg_CI90_low_used,D_pos_neg_CI90_high_used,P_D_pos_neg_gt_0_used,family_direction,T_pos_obs,T_pos_null90,T_pos_null95_null,T_pos_null99,T_neg_obs,T_neg_null90,T_neg_null95,T_neg_null99,T_0_obs,T_0_null90,T_0_null95,T_0_null99,S_pos,S_neg,S_0,audit_T_pos_obs,source_raw_phi_from_params,source_phi_after_clip_from_params,source_phi_clip_severity_from_params,target_raw_phi_from_params,target_phi_after_clip_from_params,target_phi_clip_severity_from_params,failure_stage,failure_reason_audit,margin_pos,audit_margin_pos
T1,V_NS_diff,P_south_band_share_18_24,V,P,lead_lag_ambiguous_bidirectional_close,lead_lag_ambiguous,bidirectional_close,True,0.0029970029970029,0.0174165457184325,0.0174165457184325,0.0039960039960039,0.0323886639676113,0.0365575019040365,same_p_support_flag,1,-0.4019773718925604,0.4019773718925604,-1,-0.319493904826613,0.319493904826613,-0.4010698391160701,0.4010698391160701,0.0803280998312931,-0.0144754975972499,0.1670377689099654,-0.0291304365858356,0.1871167765819059,0.923,-0.0175037903868006,-0.0557340163298854,0.0220880420176194,-0.0622121251013781,0.0289615752165128,0.222,0.9314398778910098,0.9152331383556482,0.9314398778910098,0.9152331383556482,none,none,none,0.0,0.0,Tier4a_ambiguous_bidirectional_close,ambiguous bidirectional/feedback-like temporal structure,expanded temporal risk pool only; useful for feedback/same-day/transition audit,positive_and_negative_supported_but_direction_difference_uncertain,bidirectional_or_feedback_like,,0.0803280998312931,-0.0175037903868006,0.0785806246896735,-0.0144754975972499,0.1670377689099654,-0.0291304365858356,0.1871167765819059,0.923,-0.0171398143692419,-0.0557340163298854,0.0220880420176194,-0.0622121251013781,0.0289615752165128,0.222,1.0,0,0.260646263855458,0.1413311080371023,1.5422333930536516,supported,strong_above_null,ok,Tier4a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,True,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,-0.0175037903868006,-0.0557340163298854,0.0220880420176194,0.222,0.0803280998312931,-0.0144754975972499,0.1670377689099654,0.923,V→P,0.4019773718925604,0.2217352111042166,0.260646263855458,0.3302477224034968,0.319493904826613,0.2259566805396764,0.2584908966208038,0.3074760621775158,0.4010698391160701,0.2019582611202976,0.242234940692167,0.3048707286030464,0.1413311080371023,0.0610030082058092,0.158834898423903,0.4019773718925604,0.9314398778910098,0.9314398778910098,none,0.9152331383556482,0.9152331383556482,none,direction_uncertain,Forward-vs-reverse interval crosses zero; direction is not stable.,0.14133110803710236,
T1,V_NS_diff,P_main_minus_south,V,P,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,0.0009990009990009,0.0068376068376068,0.0076498087547811,0.0009990009990009,0.0153846153846153,0.0159151193633952,same_p_support_flag,1,0.7276203513994062,0.7276203513994062,-1,0.6003703400536808,0.6003703400536808,0.7084891341430676,0.7084891341430676,0.1356353397413328,0.0771116695932969,0.2050125779730565,0.0644384555376294,0.2175835738990813,1.0,-0.0004995676682444,-0.0303787535915345,0.0291576714824464,-0.0351510138552131,0.0334785987634185,0.487,0.9314398778910098,0.9118809090607124,0.9314398778910098,0.9118809090607124,none,none,none,0.0,0.0,Tier1b_audit_stable_with_same_day,main yes; audit-FDR pass; same-day coupling present; no severe phi risk,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,0.1356353397413328,-0.0004995676682444,0.1381464475692421,0.0771116695932969,0.2050125779730565,0.0644384555376294,0.2175835738990813,1.0,-0.0004640936546744,-0.0303787535915345,0.0291576714824464,-0.0351510138552131,0.0334785987634185,0.487,1.0,0,0.2592547527986268,0.4683655986007793,2.806584425337718,supported,strong_above_null,ok,Tier1b,lag_tau0_close_or_coupled,stable_forward_over_reverse,True,significant_lagged_but_tau0_coupled,temporal_candidate_with_tau0_coupling,"Forward direction is stable versus reverse, but positive lag is not stably stronger than lag0 or has same-day coupling.",-0.0004995676682444,-0.0303787535915345,0.0291576714824464,0.487,0.1356353397413328,0.0771116695932969,0.2050125779730565,1.0,V→P,0.7276203513994062,0.2240548356536549,0.2592547527986268,0.3335348368737306,0.6003703400536808,0.2204326104496621,0.2676400811942343,0.3357880306450319,0.7084891341430676,0.2047256330492488,0.2396239678740437,0.313445103713608,0.4683655986007793,0.3327302588594465,0.4688651662690238,0.7276203513994062,0.9314398778910098,0.9314398778910098,none,0.9118809090607124,0.9118809090607124,none,passed_tau0_coupled,"Entered temporal candidate pool, but lag0 is close/competitive.",0.46836559860077936,
T1,V_NS_diff,P_spread_lat,V,P,lead_lag_ambiguous_marginal_statistical_support,lead_lag_ambiguous,direction_not_assessed_as_strict_due_to_marginal_stat_support,True,0.0499500499500499,0.1337792642140468,0.1431866995465754,0.0359640359640359,0.145748987854251,0.1567489114658926,same_p_support_flag,1,0.254830183946103,0.254830183946103,-1,0.2302193029517091,0.2302193029517091,0.2692417056877051,0.2692417056877051,0.0307682115565351,-0.0456499585223442,0.1179442560056695,-0.0656745562693364,0.1364763647887114,0.765,-0.0293899572036393,-0.06233310161948,0.0628434779181632,-0.0714860002824788,0.1046814401697966,0.19,0.9314398778910098,0.8785782025695545,0.9314398778910098,0.8785782025695545,none,none,none,0.0,0.0,Tier4d_ambiguous_marginal_statistical_support,ambiguous because statistical support is marginal,expanded temporal risk pool only; useful for feedback/same-day/transition audit,marginal_statistical_support,marginal,,0.0307682115565351,-0.0293899572036393,0.0337510815382205,-0.0456499585223442,0.1179442560056695,-0.0656745562693364,0.1364763647887114,0.765,-0.0175858894346439,-0.06233310161948,0.0628434779181632,-0.0714860002824788,0.1046814401697966,0.19,1.0,0,0.2520199651625035,0.0028102187835994,1.0111507783987963,marginal,moderate_above_null,ok,Tier4d,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,True,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,-0.0293899572036393,-0.06233310161948,0.0628434779181632,0.19,0.0307682115565351,-0.0456499585223442,0.1179442560056695,0.765,V→P,0.254830183946103,0.2265598503424306,0.2520199651625035,0.3231986181779345,0.2302193029517091,0.2169732084393784,0.2581772957246447,0.3208412448775567,0.2692417056877051,0.19484079081361,0.2370415297004662,0.3030522854437064,0.0028102187835994,-0.0279579927729356,0.0322001759872388,0.254830183946103,0.9314398778910098,0.9314398778910098,none,0.8785782025695545,0.8785782025695545,none,positive_fdr_not_supported,Positive-lag signal exists but does not pass within-window FDR for V1 candidate status.,0.002810218783599494,
T1,V_NS_diff,P_north_band_share_35_45,V,P,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,0.0009990009990009,0.0068376068376068,0.0076498087547811,0.0009990009990009,0.0153846153846153,0.0159151193633952,same_p_support_flag,1,0.4643350410024652,0.4643350410024652,-1,0.3887311413639525,0.3887311413639525,0.455011384498346,0.455011384498346,0.0764364113806276,0.0210456282155871,0.1385848662950423,0.0087792766310601,0.1504551435424707,0.987,-0.0109475040507701,-0.0403808858792931,0.021609420635989,-0.0446276509282502,0.0286092617773908,0.281,0.9314398778910098,0.8633938374083244,0.9314398778910098,0.8633938374083244,none,none,none,0.0,0.0,Tier1b_audit_stable_with_same_day,main yes; audit-FDR pass; same-day coupling present; no severe phi risk,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,0.0764364113806276,-0.0109475040507701,0.0781293202694746,0.0210456282155871,0.1385848662950423,0.0087792766310601,0.1504551435424707,0.987,-0.0105389822562374,-0.0403808858792931,0.021609420635989,-0.0446276509282502,0.0286092617773908,0.281,1.0,0,0.2459856490359279,0.2183493919665372,1.887650937452232,supported,strong_above_null,ok,Tier1b,lag_tau0_close_or_coupled,stable_forward_over_reverse,True,significant_lagged_but_tau0_coupled,temporal_candidate_with_tau0_coupling,"Forward direction is stable versus reverse, but positive lag is not stably stronger than lag0 or has same-day coupling.",-0.0109475040507701,-0.0403808858792931,0.021609420635989,0.281,0.0764364113806276,0.0210456282155871,0.1385848662950423,0.987,V→P,0.4643350410024652,0.2041457340461299,0.2459856490359279,0.3152050243506508,0.3887311413639525,0.2134299430118891,0.246818160778043,0.2878442831354126,0.455011384498346,0.1929621936846342,0.2257144884810386,0.2899868676529367,0.2183493919665372,0.1419129805859095,0.2292968960173073,0.4643350410024652,0.9314398778910098,0.9314398778910098,none,0.8633938374083244,0.8633938374083244,none,passed_tau0_coupled,"Entered temporal candidate pool, but lag0 is close/competitive.",0.2183493919665373,
T1,V_NS_diff,P_north_minus_main_35_45,V,P,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,0.0009990009990009,0.0068376068376068,0.0076498087547811,0.0009990009990009,0.0153846153846153,0.0159151193633952,same_p_support_flag,1,-0.6119826625052217,0.6119826625052217,-1,-0.5101163719554602,0.5101163719554602,-0.5875612232658268,0.5875612232658268,0.1085908620164934,0.0485472901983014,0.1751409306698484,0.0386952861189641,0.1918686942216979,0.996,0.0051369698117883,-0.0278152903392845,0.0412488883607568,-0.0331264215314503,0.0506851537892215,0.606,0.9314398778910098,0.8856113899784984,0.9314398778910098,0.8856113899784984,none,none,none,0.0,0.0,Tier1b_audit_stable_with_same_day,main yes; audit-FDR pass; same-day coupling present; no severe phi risk,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,0.1085908620164934,0.0051369698117883,0.1100037760589497,0.0485472901983014,0.1751409306698484,0.0386952861189641,0.1918686942216979,0.996,0.0057491391602257,-0.0278152903392845,0.0412488883607568,-0.0331264215314503,0.0506851537892215,0.606,1.0,0,0.2461254262064292,0.3658572362987925,2.486466644010775,supported,strong_above_null,ok,Tier1b,lag_tau0_close_or_coupled,stable_forward_over_reverse,True,significant_lagged_but_tau0_coupled,temporal_candidate_with_tau0_coupling,"Forward direction is stable versus reverse, but positive lag is not stably stronger than lag0 or has same-day coupling.",0.0051369698117883,-0.0278152903392845,0.0412488883607568,0.606,0.1085908620164934,0.0485472901983014,0.1751409306698484,0.996,V→P,0.6119826625052217,0.2114096263010245,0.2461254262064292,0.2947810020910353,0.5101163719554602,0.2145662511424299,0.2528499976731612,0.2987190953633019,0.5875612232658268,0.1876043701271439,0.2268409567788226,0.2812299608640582,0.3658572362987925,0.257266374282299,0.3607202664870041,0.6119826625052217,0.9314398778910098,0.9314398778910098,none,0.8856113899784984,0.8856113899784984,none,passed_tau0_coupled,"Entered temporal candidate pool, but lag0 is close/competitive.",0.3658572362987925,
T1,V_NS_diff,P_total_centroid_lat_10_50,V,P,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,0.0009990009990009,0.0068376068376068,0.0076498087547811,0.0009990009990009,0.0153846153846153,0.0159151193633952,same_p_support_flag,1,0.7998054799684968,0.7998054799684968,-1,0.6878987102790486,0.6878987102790486,0.7814173760701392,0.7814173760701392,0.1101654304700878,0.0627088413194266,0.1720000422580566,0.0536820599857606,0.1836826743984484,1.0,-0.0014044196014634,-0.0274443674145379,0.0285775290227332,-0.031428920064991,0.033100914183409,0.471,0.9314398778910098,0.9248355798773416,0.9314398778910098,0.9248355798773416,none,none,none,0.0,0.0,Tier1b_audit_stable_with_same_day,main yes; audit-FDR pass; same-day coupling present; no severe phi risk,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,0.1101654304700878,-0.0014044196014634,0.1131244274456872,0.0627088413194266,0.1720000422580566,0.0536820599857606,0.1836826743984484,1.0,-0.0006326976792972,-0.0274443674145379,0.0285775290227332,-0.031428920064991,0.033100914183409,0.471,1.0,0,0.263194028077661,0.5366114518908358,3.0388435703126864,supported,strong_above_null,ok,Tier1b,lag_tau0_close_or_coupled,stable_forward_over_reverse,True,significant_lagged_but_tau0_coupled,temporal_candidate_with_tau0_coupling,"Forward direction is stable versus reverse, but positive lag is not stably stronger than lag0 or has same-day coupling.",-0.0014044196014634,-0.0274443674145379,0.0285775290227332,0.471,0.1101654304700878,0.0627088413194266,0.1720000422580566,1.0,V→P,0.7998054799684968,0.2206179711190903,0.263194028077661,0.3372349200222322,0.6878987102790486,0.2293349634500938,0.2614526888583006,0.3339263333464422,0.7814173760701392,0.2074250464014981,0.2434015045778399,0.3164886692331057,0.5366114518908358,0.426446021420748,0.5380158714922992,0.7998054799684968,0.9314398778910098,0.9314398778910098,none,0.9248355798773416,0.9248355798773416,none,passed_tau0_coupled,"Entered temporal candidate pool, but lag0 is close/competitive.",0.5366114518908358,
S2,V_strength,P_main_band_share,V,P,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,0.0009990009990009,0.0042149631190727,0.0076498087547811,0.0009990009990009,0.0069930069930069,0.0159151193633952,same_p_support_flag,1,0.6432395740384688,0.6432395740384688,-1,0.4451978326744655,0.4451978326744655,0.5726760949452311,0.5726760949452311,0.1983356042193797,0.1546345769980762,0.2607320712088373,0.1464698204164994,0.2714986071148969,1.0,0.0593746586177354,0.035439147241036,0.10103375343367,0.0325811227361446,0.1083364029872747,1.0,0.9361468830401892,0.9295099403989648,0.9361468830401892,0.9295099403989648,none,none,none,0.0,0.0,Tier1b_audit_stable_with_same_day,main yes; audit-FDR pass; same-day coupling present; no severe phi risk,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,0.1983356042193797,0.0593746586177354,0.2041846864395562,0.1546345769980762,0.2607320712088373,0.1464698204164994,0.2714986071148969,1.0,0.0645027611560777,0.035439147241036,0.10103375343367,0.0325811227361446,0.1083364029872747,1.0,1.0,0,0.1981958045339564,0.4450437695045123,3.245475228655831,supported,strong_above_null,ok,Tier1b,stable_lag_dominant,stable_forward_over_reverse,True,stable_lag_dominant,core_stable_lag_candidate,"Positive-lag band is stably stronger than both lag0 and reverse. Still temporal eligibility, not causal proof.",0.0593746586177354,0.035439147241036,0.10103375343367,1.0,0.1983356042193797,0.1546345769980762,0.2607320712088373,1.0,V→P,0.6432395740384688,0.1663135299196775,0.1981958045339564,0.2519932889295214,0.4451978326744655,0.1630424821494811,0.1984896673893329,0.2636076870202853,0.5726760949452311,0.1526928769445346,0.1870069840584542,0.2440980056080411,0.4450437695045123,0.2467081652851325,0.3856691108867768,0.6432395740384688,0.9361468830401892,0.9361468830401892,none,0.9295099403989648,0.9295099403989648,none,passed_stable_lag,Entered stable_lag_dominant: positive lag stably exceeds lag0 and reverse.,0.44504376950451235,
S2,V_strength,P_south_band_share_18_24,V,P,lead_lag_ambiguous_bidirectional_close,lead_lag_ambiguous,bidirectional_close,True,0.0119880119880119,0.0323886639676113,0.0506566604127579,0.0279720279720279,0.0769230769230769,0.1348494983277592,same_p_support_flag,1,-0.2397492693394117,0.2397492693394117,-1,-0.2094965068171531,0.2094965068171531,-0.2426174642632876,0.2426174642632876,0.0353024878430419,-0.0163287852553757,0.0835963248408612,-0.0302052450091304,0.0935332991400003,0.863,-0.0137755675975341,-0.0399443001843955,0.0132172184086404,-0.0466455173990631,0.0170912906992667,0.177,0.9361468830401892,0.9325898917886682,0.9361468830401892,0.9325898917886682,none,none,none,0.0,0.0,Tier4a_ambiguous_bidirectional_close,ambiguous bidirectional/feedback-like temporal structure,expanded temporal risk pool only; useful for feedback/same-day/transition audit,positive_and_negative_supported_but_direction_difference_uncertain,bidirectional_or_feedback_like,,0.0353024878430419,-0.0137755675975341,0.0333488785743967,-0.0163287852553757,0.0835963248408612,-0.0302052450091304,0.0935332991400003,0.863,-0.0140119320191237,-0.0399443001843955,0.0132172184086404,-0.0466455173990631,0.0170912906992667,0.177,1.0,0,0.1942021384278426,0.0455471309115691,1.234534651782388,supported,moderate_above_null,ok,Tier4a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,True,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,-0.0137755675975341,-0.0399443001843955,0.0132172184086404,0.177,0.0353024878430419,-0.0163287852553757,0.0835963248408612,0.863,V→P,0.2397492693394117,0.1671844247187419,0.1942021384278426,0.2410449628954505,0.2094965068171531,0.166306781902696,0.1992518637486259,0.250152406883552,0.2426174642632876,0.1520763677386401,0.1832947657541843,0.2377665917815068,0.0455471309115691,0.0102446430685272,0.0593226985091032,0.2397492693394117,0.9361468830401892,0.9361468830401892,none,0.9325898917886682,0.9325898917886682,none,direction_uncertain,Forward-vs-reverse interval crosses zero; direction is not stable.,0.04554713091156912,
S2,V_strength,P_main_minus_south,V,P,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,0.0009990009990009,0.0042149631190727,0.0076498087547811,0.0009990009990009,0.0069930069930069,0.0159151193633952,same_p_support_flag,1,0.5321000088259864,0.5321000088259864,-1,0.3900183321181402,0.3900183321181402,0.4882870630385614,0.4882870630385614,0.1459552987135515,0.0972116652791534,0.1999007960302373,0.0836915674885107,0.2099026558268207,1.0,0.0328816584007621,0.0065581331031772,0.0637773540739886,0.0004219756511967,0.0720513971702778,0.975,0.9361468830401892,0.9273044072817804,0.9361468830401892,0.9273044072817804,none,none,none,0.0,0.0,Tier1b_audit_stable_with_same_day,main yes; audit-FDR pass; same-day coupling present; no severe phi risk,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,0.1459552987135515,0.0328816584007621,0.1472986328715757,0.0972116652791534,0.1999007960302373,0.0836915674885107,0.2099026558268207,1.0,0.0338453261192555,0.0065581331031772,0.0637773540739886,0.0004219756511967,0.0720513971702778,0.975,1.0,0,0.192000145943124,0.3400998628828623,2.77135210607397,supported,strong_above_null,ok,Tier1b,stable_lag_dominant,stable_forward_over_reverse,True,stable_lag_dominant,core_stable_lag_candidate,"Positive-lag band is stably stronger than both lag0 and reverse. Still temporal eligibility, not causal proof.",0.0328816584007621,0.0065581331031772,0.0637773540739886,0.975,0.1459552987135515,0.0972116652791534,0.1999007960302373,1.0,V→P,0.5321000088259864,0.1594735711505564,0.192000145943124,0.2510828271667593,0.3900183321181402,0.1617884217542324,0.1958737679488293,0.2502330209067531,0.4882870630385614,0.1538140424924987,0.1810688585564612,0.2518658790344295,0.3400998628828623,0.1941445641693108,0.3072182044821002,0.5321000088259864,0.9361468830401892,0.9361468830401892,none,0.9273044072817804,0.9273044072817804,none,passed_stable_lag,Entered stable_lag_dominant: positive lag stably exceeds lag0 and reverse.,0.3400998628828624,
S2,V_strength,P_spread_lat,V,P,lead_lag_no_same_day_only,lead_lag_no,same_day_only,True,0.1158841158841158,0.1950399327448508,0.25115775545799,0.1198801198801198,0.2237762237762238,0.3161823903974237,same_p_support_flag,1,0.1579841588771227,0.1579841588771227,-1,0.1885881242883073,0.1885881242883073,0.1914468214297616,0.1914468214297616,-0.0194840348492471,-0.0634137309668622,0.0363149264606329,-0.0699534836030541,0.0454081852056458,0.271,-0.0444657604628587,-0.0665468452924447,0.0079728599959198,-0.0691484086779889,0.0380304110831741,0.058,0.9361468830401892,0.9138963432984604,0.9361468830401892,0.9138963432984604,none,none,none,0.0,0.0,Tier5c_no_same_day_only,same-day coupling exists but no positive-lag support,do not use as lead-lag candidate; retain as same-day coupling evidence,same_day_only_without_positive_lag_support,same_day_coupling,,-0.0194840348492471,-0.0444657604628587,-0.0157484553493335,-0.0634137309668622,0.0363149264606329,-0.0699534836030541,0.0454081852056458,0.271,-0.0376539562113954,-0.0665468452924447,0.0079728599959198,-0.0691484086779889,0.0380304110831741,0.058,0.0,45,0.1839381176454344,-0.0259539587683117,0.8588984213791864,not_supported,not_supported,ok,Tier5c,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,True,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,-0.0444657604628587,-0.0665468452924447,0.0079728599959198,0.058,-0.0194840348492471,-0.0634137309668622,0.0363149264606329,0.271,V→P,0.1579841588771227,0.1635044902960223,0.1839381176454344,0.2391505073585021,0.1885881242883073,0.1624816422595991,0.1950580482073719,0.2406419707162445,0.1914468214297616,0.1517879804637934,0.1729350197352146,0.2260092932933329,-0.0259539587683117,-0.0064699239190645,0.018511801694547,0.1579841588771227,0.9361468830401892,0.9361468830401892,none,0.9138963432984604,0.9138963432984604,none,positive_not_surrogate_significant,Positive-lag max-stat does not exceed the AR(1) surrogate null95.,-0.02595395876831172,
