window_id,anchor_day,accepted_window_start,accepted_window_end,analysis_window_start,analysis_window_end,field,metric,left_out_year_index,peak_day,onset_day,center_day,end_day,duration,active_threshold,n_active_segments,has_multiple_active_segments,near_left_boundary,near_right_boundary,inside_accepted_window_any,near_excluded_candidate_days,interval_status,left_out_year
W007,160,155,164,145,175,Jw,detector_score,27,152,150,152.35883257653043,155,6,0.6853237285297561,1,False,False,False,True,none,ok,2006
W002,45,40,48,30,60,Jw,prepost_contrast,27,41,38,41.49688296032404,45,8,0.6452970403457384,1,False,False,False,True,none,ok,2006
W003,81,75,86,66,96,Jw,prepost_contrast,27,83,80,82.50040637495704,85,6,0.5,1,False,False,False,True,none,ok,2006
W005,113,107,117,98,128,Jw,prepost_contrast,27,110,107,109.04551426562364,111,5,0.8707336261318774,2,True,False,False,True,none,ok,2006
W007,160,155,164,145,175,Jw,prepost_contrast,27,150,148,150.0639655290727,152,5,0.6188823198970379,2,True,False,False,False,none,ok,2006
W002,45,40,48,30,60,P,detector_score,28,45,40,43.58474739857787,47,8,0.6727601037119373,1,False,False,False,True,none,ok,2007
W003,81,75,86,66,96,P,detector_score,28,82,79,82.42120659219894,86,8,0.7246461966693541,1,False,False,False,True,none,ok,2007
W005,113,107,117,98,128,P,detector_score,28,98,98,98.91602797513768,100,3,0.6473990596796392,2,True,True,False,False,96,ok,2007
W007,160,155,164,145,175,P,detector_score,28,158,155,157.5003629712901,160,6,0.7168057739995084,1,False,False,False,True,none,ok,2007
W002,45,40,48,30,60,P,prepost_contrast,28,45,40,43.70886403797549,47,8,0.6106704998954626,1,False,False,False,True,none,ok,2007
W003,81,75,86,66,96,P,prepost_contrast,28,82,78,81.60255093782429,85,8,0.7819491603794733,1,False,False,False,True,none,ok,2007
W005,113,107,117,98,128,P,prepost_contrast,28,98,98,98.84774435375311,100,3,0.5334145565934544,2,True,True,False,False,96,ok,2007
W007,160,155,164,145,175,P,prepost_contrast,28,156,152,155.5193612045233,159,8,0.640042145732692,1,False,False,False,True,none,ok,2007
W002,45,40,48,30,60,V,detector_score,28,45,41,44.630951278181314,48,8,0.6045151878197809,1,False,False,False,True,none,ok,2007
W003,81,75,86,66,96,V,detector_score,28,80,75,78.58141674919705,82,8,0.790123466493581,1,False,False,False,True,none,ok,2007
W005,113,107,117,98,128,V,detector_score,28,114,111,114.50964961907837,118,8,0.7190413064323445,1,False,False,False,True,none,ok,2007
W007,160,155,164,145,175,V,detector_score,28,161,159,161.4624268749934,164,6,0.7988261454006541,1,False,False,False,True,none,ok,2007
W002,45,40,48,30,60,V,prepost_contrast,28,44,41,44.53291135425079,48,8,0.7316210413730129,1,False,False,False,True,none,ok,2007
W003,81,75,86,66,96,V,prepost_contrast,28,76,74,76.04294359311038,78,5,0.7011955592975485,2,True,False,False,True,none,ok,2007
W005,113,107,117,98,128,V,prepost_contrast,28,113,110,113.37357269231453,117,8,0.6375416284096717,1,False,False,False,True,none,ok,2007
W007,160,155,164,145,175,V,prepost_contrast,28,161,158,161.00344125333208,164,7,0.6829922550211324,2,True,False,False,True,none,ok,2007
W002,45,40,48,30,60,H,detector_score,28,34,30,33.54018598287089,37,8,0.7634530632071457,1,False,True,False,False,none,ok,2007
W003,81,75,86,66,96,H,detector_score,28,77,75,77.0145540457104,79,5,0.8689612191025349,2,True,False,False,True,none,ok,2007
W005,113,107,117,98,128,H,detector_score,28,115,110,113.68973750271665,117,8,0.5789699928682674,1,False,False,False,True,none,ok,2007
W007,160,155,164,145,175,H,detector_score,28,154,152,154.48842114075998,157,6,0.5577046302732753,1,False,False,False,True,none,ok,2007
W002,45,40,48,30,60,H,prepost_contrast,28,36,31,34.631762148206235,38,8,0.7086796750099122,1,False,True,False,False,none,ok,2007
W003,81,75,86,66,96,H,prepost_contrast,28,94,92,94.0146083998631,96,5,0.5788507628511375,2,True,False,True,False,96,ok,2007
W005,113,107,117,98,128,H,prepost_contrast,28,114,110,113.52970441401108,117,8,0.6426726753282073,1,False,False,False,True,none,ok,2007
W007,160,155,164,145,175,H,prepost_contrast,28,155,152,154.85372476158426,158,7,0.5104595646107983,2,True,False,False,True,none,ok,2007
W002,45,40,48,30,60,Je,detector_score,28,46,43,46.407083485217036,50,8,0.5,1,False,False,False,True,none,ok,2007
W003,81,75,86,66,96,Je,detector_score,28,94,89,92.78680126409961,96,8,0.6805698401317833,1,False,False,True,False,96,ok,2007
W005,113,107,117,98,128,Je,detector_score,28,110,107,110.46953530374472,114,8,0.826228051580667,1,False,False,False,True,none,ok,2007
W007,160,155,164,145,175,Je,detector_score,28,161,159,161.47629046141975,164,6,0.703266840241574,1,False,False,False,True,none,ok,2007
W002,45,40,48,30,60,Je,prepost_contrast,28,45,42,44.938965651024816,48,7,0.540942057958707,2,True,False,False,True,none,ok,2007
W003,81,75,86,66,96,Je,prepost_contrast,28,96,91,93.79511313914146,96,6,0.5255288773894213,3,True,False,True,False,96,ok,2007
W005,113,107,117,98,128,Je,prepost_contrast,28,108,106,109.44814506792942,113,8,0.8243947806981026,1,False,False,False,True,none,ok,2007
W007,160,155,164,145,175,Je,prepost_contrast,28,160,157,160.48284936247623,164,8,0.6354412292349813,1,False,False,False,True,none,ok,2007
W002,45,40,48,30,60,Jw,detector_score,28,42,39,42.428800627708476,46,8,0.7160130740560724,1,False,False,False,True,none,ok,2007
W003,81,75,86,66,96,Jw,detector_score,28,82,78,81.58471286560768,85,8,0.6368490015001049,1,False,False,False,True,none,ok,2007
W005,113,107,117,98,128,Jw,detector_score,28,108,103,106.49206029209907,110,8,0.9355420497919482,1,False,False,False,True,none,ok,2007
W007,160,155,164,145,175,Jw,detector_score,28,168,165,166.71283365224392,168,4,0.5,1,False,False,False,False,none,ok,2007
W002,45,40,48,30,60,Jw,prepost_contrast,28,41,38,41.48748586884026,45,8,0.5913746646718555,1,False,False,False,True,none,ok,2007
W003,81,75,86,66,96,Jw,prepost_contrast,28,82,78,81.55224174196087,85,8,0.5,1,False,False,False,True,none,ok,2007
W005,113,107,117,98,128,Jw,prepost_contrast,28,102,101,102.5019234740465,104,4,0.93963597214843,3,True,False,False,False,none,ok,2007
W007,160,155,164,145,175,Jw,prepost_contrast,28,166,164,165.4991667349008,167,4,0.6370434842627738,3,True,False,False,True,none,ok,2007
W002,45,40,48,30,60,P,detector_score,29,45,40,43.64671489695171,47,8,0.6141709380196518,1,False,False,False,True,none,ok,2008
W003,81,75,86,66,96,P,detector_score,29,82,78,81.57693047926153,85,8,0.7555273315010121,1,False,False,False,True,none,ok,2008
W005,113,107,117,98,128,P,detector_score,29,98,98,98.91601578212588,100,3,0.7456762511708613,2,True,True,False,False,96,ok,2008
W007,160,155,164,145,175,P,detector_score,29,158,155,157.50595157353308,160,6,0.7125736650867057,1,False,False,False,True,none,ok,2008
W002,45,40,48,30,60,P,prepost_contrast,29,45,41,44.49096995689965,48,8,0.5364295044709784,1,False,False,False,True,none,ok,2008
W003,81,75,86,66,96,P,prepost_contrast,29,83,79,82.07854019215002,85,7,0.7846414911977815,2,True,False,False,True,none,ok,2008
W005,113,107,117,98,128,P,prepost_contrast,29,98,98,98.833650369776,100,3,0.5674252731718388,2,True,True,False,False,96,ok,2008
W007,160,155,164,145,175,P,prepost_contrast,29,157,153,156.41702853781337,160,8,0.694426674459282,1,False,False,False,True,none,ok,2008
W002,45,40,48,30,60,V,detector_score,29,45,41,44.619527623819664,48,8,0.6050370694151906,1,False,False,False,True,none,ok,2008
W003,81,75,86,66,96,V,detector_score,29,80,76,79.46697033230735,83,8,0.7679060976204038,1,False,False,False,True,none,ok,2008
W005,113,107,117,98,128,V,detector_score,29,114,111,114.4628774976995,118,8,0.6996183964020515,1,False,False,False,True,none,ok,2008
W007,160,155,164,145,175,V,detector_score,29,161,159,161.4770421674147,164,6,0.8021090750997845,1,False,False,False,True,none,ok,2008
W002,45,40,48,30,60,V,prepost_contrast,29,44,41,44.53341453221506,48,8,0.7258280414031683,1,False,False,False,True,none,ok,2008
W003,81,75,86,66,96,V,prepost_contrast,29,84,82,83.51855496006355,85,4,0.806994683500128,2,True,False,False,True,none,ok,2008
W005,113,107,117,98,128,V,prepost_contrast,29,113,109,112.56420316043966,116,8,0.6558329187321559,1,False,False,False,True,none,ok,2008
W007,160,155,164,145,175,V,prepost_contrast,29,161,158,161.04937505962144,164,7,0.6424078738278927,2,True,False,False,True,none,ok,2008
W002,45,40,48,30,60,H,detector_score,29,35,31,34.52846292030653,38,8,0.7439482501892125,1,False,True,False,False,none,ok,2008
W003,81,75,86,66,96,H,detector_score,29,77,75,77.42827868714627,80,6,0.7720366355484575,2,True,False,False,True,none,ok,2008
W005,113,107,117,98,128,H,detector_score,29,115,111,114.49042114248356,118,8,0.5847707777731858,1,False,False,False,True,none,ok,2008
W007,160,155,164,145,175,H,detector_score,29,155,152,154.54470244532433,157,6,0.5600044039818575,1,False,False,False,True,none,ok,2008
W002,45,40,48,30,60,H,prepost_contrast,29,36,32,35.62944574306169,39,8,0.5734279239569706,1,False,False,False,False,none,ok,2008
W003,81,75,86,66,96,H,prepost_contrast,29,94,92,94.04439411908885,96,5,0.6755060128249445,2,True,False,True,False,96,ok,2008
W005,113,107,117,98,128,H,prepost_contrast,29,114,110,113.61408922035002,117,8,0.6626392294669208,1,False,False,False,True,none,ok,2008
W007,160,155,164,145,175,H,prepost_contrast,29,155,152,154.94457055235284,158,7,0.5113182817818127,2,True,False,False,True,none,ok,2008
W002,45,40,48,30,60,Je,detector_score,29,46,43,46.39606033575305,50,8,0.5,1,False,False,False,True,none,ok,2008
W003,81,75,86,66,96,Je,detector_score,29,96,91,93.68033877902357,96,6,0.7257496169793756,2,True,False,True,False,96,ok,2008
W005,113,107,117,98,128,Je,detector_score,29,109,107,110.43000121862359,114,8,0.8362405603517222,1,False,False,False,True,none,ok,2008
W007,160,155,164,145,175,Je,detector_score,29,161,159,161.48878297118358,164,6,0.6611983970658658,1,False,False,False,True,none,ok,2008
W002,45,40,48,30,60,Je,prepost_contrast,29,45,42,44.8949307840232,48,7,0.5078700149814738,2,True,False,False,True,none,ok,2008
W003,81,75,86,66,96,Je,prepost_contrast,29,96,94,95.11467141484701,96,3,0.69229443636296,3,True,False,True,False,96,ok,2008
W005,113,107,117,98,128,Je,prepost_contrast,29,108,106,109.4186997372595,113,8,0.8187587617085941,1,False,False,False,True,none,ok,2008
W007,160,155,164,145,175,Je,prepost_contrast,29,161,157,160.57122839161048,164,8,0.589677519237858,1,False,False,False,True,none,ok,2008
W002,45,40,48,30,60,Jw,detector_score,29,42,39,42.41649184309991,46,8,0.7474136176615405,1,False,False,False,True,none,ok,2008
W003,81,75,86,66,96,Jw,detector_score,29,83,79,82.48489519255054,86,8,0.6340956779640672,1,False,False,False,True,none,ok,2008
W005,113,107,117,98,128,Jw,detector_score,29,103,101,104.42979255139498,108,8,0.8484888269015272,1,False,False,False,True,none,ok,2008
W007,160,155,164,145,175,Jw,detector_score,29,152,150,151.96444275801028,154,5,0.6935112179177012,2,True,False,False,False,none,ok,2008
W002,45,40,48,30,60,Jw,prepost_contrast,29,41,38,41.41052211916676,45,8,0.6153660895169577,1,False,False,False,True,none,ok,2008
W003,81,75,86,66,96,Jw,prepost_contrast,29,83,79,82.12626442767592,85,7,0.5,1,False,False,False,True,none,ok,2008
W005,113,107,117,98,128,Jw,prepost_contrast,29,102,100,102.44190753596173,105,6,0.7928052847754683,2,True,False,False,False,none,ok,2008
W007,160,155,164,145,175,Jw,prepost_contrast,29,150,148,150.47479548907202,153,6,0.6704187726815874,3,True,False,False,False,none,ok,2008
W002,45,40,48,30,60,P,detector_score,30,44,40,43.496539304597064,47,8,0.6793120593451745,1,False,False,False,True,none,ok,2009
W003,81,75,86,66,96,P,detector_score,30,82,78,81.56987683111076,85,8,0.753438111451194,1,False,False,False,True,none,ok,2009
W005,113,107,117,98,128,P,detector_score,30,113,110,112.5071295535985,115,6,0.6935242642897357,2,True,False,False,True,none,ok,2009
W007,160,155,164,145,175,P,detector_score,30,158,155,157.50439237962104,160,6,0.7274494979984685,1,False,False,False,True,none,ok,2009
W002,45,40,48,30,60,P,prepost_contrast,30,45,40,43.66383413253559,47,8,0.5867490452368676,1,False,False,False,True,none,ok,2009
W003,81,75,86,66,96,P,prepost_contrast,30,83,80,82.49697096476851,85,6,0.8769641788882951,2,True,False,False,True,none,ok,2009
W005,113,107,117,98,128,P,prepost_contrast,30,112,110,112.45071106381097,115,6,0.6811726333926129,2,True,False,False,True,none,ok,2009
W007,160,155,164,145,175,P,prepost_contrast,30,156,152,155.58008440302962,159,8,0.6551161382515959,1,False,False,False,True,none,ok,2009
W002,45,40,48,30,60,V,detector_score,30,45,41,44.57953355792397,48,8,0.6075917126254213,1,False,False,False,True,none,ok,2009
W003,81,75,86,66,96,V,detector_score,30,80,75,78.58692835091774,82,8,0.8005588226273633,1,False,False,False,True,none,ok,2009
W005,113,107,117,98,128,V,detector_score,30,114,111,114.42014445924171,118,8,0.7012627030849292,1,False,False,False,True,none,ok,2009
W007,160,155,164,145,175,V,detector_score,30,161,158,160.53177626730132,163,6,0.7858464765404887,1,False,False,False,True,none,ok,2009
W002,45,40,48,30,60,V,prepost_contrast,30,44,41,44.46501470156678,48,8,0.7216011776121422,1,False,False,False,True,none,ok,2009
W003,81,75,86,66,96,V,prepost_contrast,30,76,74,76.00252461151585,78,5,0.7429716915530762,2,True,False,False,True,none,ok,2009
W005,113,107,117,98,128,V,prepost_contrast,30,113,109,112.53539164939446,116,8,0.6549368816258443,1,False,False,False,True,none,ok,2009
W007,160,155,164,145,175,V,prepost_contrast,30,161,157,160.54595957261796,164,8,0.6860238887965875,1,False,False,False,True,none,ok,2009
W002,45,40,48,30,60,H,detector_score,30,34,30,33.56419986399237,37,8,0.7341430125800592,1,False,True,False,False,none,ok,2009
W003,81,75,86,66,96,H,detector_score,30,77,75,77.00454636879435,79,5,0.8286265894067393,2,True,False,False,True,none,ok,2009
W005,113,107,117,98,128,H,detector_score,30,114,110,113.66762834500508,117,8,0.5933497265561125,1,False,False,False,True,none,ok,2009
W007,160,155,164,145,175,H,detector_score,30,154,151,153.6410937034865,156,6,0.5960716215571178,1,False,False,False,True,none,ok,2009
W002,45,40,48,30,60,H,prepost_contrast,30,36,31,34.70544752952741,38,8,0.6002718209693858,1,False,True,False,False,none,ok,2009
W003,81,75,86,66,96,H,prepost_contrast,30,94,92,94.09778014613512,96,5,0.643339471724546,2,True,False,True,False,96,ok,2009
W005,113,107,117,98,128,H,prepost_contrast,30,114,110,113.50236108436883,117,8,0.6477907683533741,1,False,False,False,True,none,ok,2009
W007,160,155,164,145,175,H,prepost_contrast,30,154,152,154.42081454336073,157,6,0.5,2,True,False,False,True,none,ok,2009
W002,45,40,48,30,60,Je,detector_score,30,46,43,45.86959809480373,49,7,0.5,1,False,False,False,True,none,ok,2009
W003,81,75,86,66,96,Je,detector_score,30,94,89,92.83211297799748,96,8,0.6467438693818988,1,False,False,True,False,96,ok,2009
W005,113,107,117,98,128,Je,detector_score,30,111,107,110.5178298808057,114,8,0.8496519679329942,1,False,False,False,True,none,ok,2009
W007,160,155,164,145,175,Je,detector_score,30,162,160,162.39665249761853,165,6,0.7383909877798569,1,False,False,False,True,none,ok,2009
W002,45,40,48,30,60,Je,prepost_contrast,30,44,41,44.12089878360399,47,7,0.5,1,False,False,False,True,none,ok,2009
W003,81,75,86,66,96,Je,prepost_contrast,30,96,91,93.86867552824418,96,6,0.5,2,True,False,True,False,96,ok,2009
W005,113,107,117,98,128,Je,prepost_contrast,30,108,107,110.4148204616616,114,8,0.860364723914975,1,False,False,False,True,none,ok,2009
W007,160,155,164,145,175,Je,prepost_contrast,30,161,158,161.47320977411323,165,8,0.6179951904238322,1,False,False,False,True,none,ok,2009
W002,45,40,48,30,60,Jw,detector_score,30,41,38,41.51749597255365,45,8,0.7419873373767805,1,False,False,False,True,none,ok,2009
W003,81,75,86,66,96,Jw,detector_score,30,83,80,83.46232968788406,87,8,0.6336389292159759,1,False,False,False,True,none,ok,2009
W005,113,107,117,98,128,Jw,detector_score,30,103,102,105.47024536216067,109,8,0.9401322541546642,1,False,False,False,True,none,ok,2009
W007,160,155,164,145,175,Jw,detector_score,30,152,149,151.53985881736884,154,6,0.7693472555664245,1,False,False,False,False,none,ok,2009
W002,45,40,48,30,60,Jw,prepost_contrast,30,41,38,41.39685120096862,45,8,0.6221866887185862,1,False,False,False,True,none,ok,2009
W003,81,75,86,66,96,Jw,prepost_contrast,30,83,80,82.929996946316,86,7,0.5,1,False,False,False,True,none,ok,2009
W005,113,107,117,98,128,Jw,prepost_contrast,30,102,101,102.46491588202223,104,4,0.8718435608670991,2,True,False,False,False,none,ok,2009
W007,160,155,164,145,175,Jw,prepost_contrast,30,151,148,150.54039109142664,153,6,0.7570504966879655,2,True,False,False,False,none,ok,2009
W002,45,40,48,30,60,P,detector_score,31,44,40,43.53357295736772,47,8,0.6510450713800882,1,False,False,False,True,none,ok,2010
W003,81,75,86,66,96,P,detector_score,31,81,77,80.54623325218029,84,8,0.7564082199304148,1,False,False,False,True,none,ok,2010
W005,113,107,117,98,128,P,detector_score,31,98,98,98.88431626497406,100,3,0.5651910613012039,2,True,True,False,False,96,ok,2010
W007,160,155,164,145,175,P,detector_score,31,157,154,156.5637298973326,159,6,0.7635151260395933,1,False,False,False,True,none,ok,2010
W002,45,40,48,30,60,P,prepost_contrast,31,44,40,43.72579349676848,47,8,0.5,1,False,False,False,True,none,ok,2010
W003,81,75,86,66,96,P,prepost_contrast,31,82,76,79.55665290700772,83,8,0.8906737669728877,1,False,False,False,True,none,ok,2010
W005,113,107,117,98,128,P,prepost_contrast,31,98,98,98.82195792964224,100,3,0.5281556145820401,2,True,True,False,False,96,ok,2010
W007,160,155,164,145,175,P,prepost_contrast,31,154,152,155.41821926169237,159,8,0.6138829903513682,1,False,False,False,True,none,ok,2010
W002,45,40,48,30,60,V,detector_score,31,45,41,44.5416656418454,48,8,0.6044910370981376,1,False,False,False,True,none,ok,2010
W003,81,75,86,66,96,V,detector_score,31,80,76,79.47827013285104,83,8,0.734811492618366,1,False,False,False,True,none,ok,2010
W005,113,107,117,98,128,V,detector_score,31,114,111,114.4075051973589,118,8,0.6862748844728688,1,False,False,False,True,none,ok,2010
W007,160,155,164,145,175,V,detector_score,31,161,158,160.5385077001351,163,6,0.7971173112583236,1,False,False,False,True,none,ok,2010
W002,45,40,48,30,60,V,prepost_contrast,31,44,41,44.45566374481987,48,8,0.6855564028634604,1,False,False,False,True,none,ok,2010
W003,81,75,86,66,96,V,prepost_contrast,31,76,75,76.93394686775457,79,5,0.8027141321531326,2,True,False,False,True,none,ok,2010
W005,113,107,117,98,128,V,prepost_contrast,31,113,109,112.5447837292847,116,8,0.6286711320403207,1,False,False,False,True,none,ok,2010
W007,160,155,164,145,175,V,prepost_contrast,31,161,157,160.57395236327704,164,8,0.6468051512498774,1,False,False,False,True,none,ok,2010
