bootstrap_id,field,baseline_config,branch,event_name,event_family,event_day,event_status
333,Jw,C1_buffered_stage,distance,durable_S50_day,state,43.0,valid
333,Jw,C1_buffered_stage,distance,durable_S75_day,state,51.0,valid
333,Jw,C1_buffered_stage,pattern,S25_day,state,36.0,valid
333,Jw,C1_buffered_stage,pattern,S50_day,state,40.0,valid
333,Jw,C1_buffered_stage,pattern,S75_day,state,45.0,valid
333,Jw,C1_buffered_stage,pattern,durable_S50_day,state,40.0,valid
333,Jw,C1_buffered_stage,pattern,durable_S75_day,state,45.0,valid
334,Jw,C1_buffered_stage,distance,S25_day,state,31.0,left_censored
334,Jw,C1_buffered_stage,distance,S50_day,state,46.0,valid
334,Jw,C1_buffered_stage,distance,S75_day,state,52.0,valid
334,Jw,C1_buffered_stage,distance,durable_S50_day,state,46.0,valid
334,Jw,C1_buffered_stage,distance,durable_S75_day,state,52.0,not_durable
334,Jw,C1_buffered_stage,pattern,S25_day,state,33.0,left_censored
334,Jw,C1_buffered_stage,pattern,S50_day,state,43.0,valid
334,Jw,C1_buffered_stage,pattern,S75_day,state,48.0,valid
334,Jw,C1_buffered_stage,pattern,durable_S50_day,state,43.0,valid
334,Jw,C1_buffered_stage,pattern,durable_S75_day,state,48.0,valid
335,Jw,C1_buffered_stage,distance,S25_day,state,31.0,left_censored
335,Jw,C1_buffered_stage,distance,S50_day,state,44.0,valid
335,Jw,C1_buffered_stage,distance,S75_day,state,51.0,valid
335,Jw,C1_buffered_stage,distance,durable_S50_day,state,44.0,valid
335,Jw,C1_buffered_stage,distance,durable_S75_day,state,51.0,valid
335,Jw,C1_buffered_stage,pattern,S25_day,state,38.0,valid
335,Jw,C1_buffered_stage,pattern,S50_day,state,42.0,valid
335,Jw,C1_buffered_stage,pattern,S75_day,state,46.0,valid
335,Jw,C1_buffered_stage,pattern,durable_S50_day,state,42.0,valid
335,Jw,C1_buffered_stage,pattern,durable_S75_day,state,46.0,valid
336,Jw,C1_buffered_stage,distance,S25_day,state,29.0,left_censored
336,Jw,C1_buffered_stage,distance,S50_day,state,44.0,valid
336,Jw,C1_buffered_stage,distance,S75_day,state,52.0,valid
336,Jw,C1_buffered_stage,distance,durable_S50_day,state,44.0,valid
336,Jw,C1_buffered_stage,distance,durable_S75_day,state,52.0,not_durable
336,Jw,C1_buffered_stage,pattern,S25_day,state,35.0,valid
336,Jw,C1_buffered_stage,pattern,S50_day,state,39.0,valid
336,Jw,C1_buffered_stage,pattern,S75_day,state,48.0,valid
336,Jw,C1_buffered_stage,pattern,durable_S50_day,state,39.0,valid
336,Jw,C1_buffered_stage,pattern,durable_S75_day,state,48.0,valid
337,Jw,C1_buffered_stage,distance,S25_day,state,4.0,left_censored
337,Jw,C1_buffered_stage,distance,S50_day,state,44.0,valid
337,Jw,C1_buffered_stage,distance,S75_day,state,53.0,valid
337,Jw,C1_buffered_stage,distance,durable_S50_day,state,44.0,valid
337,Jw,C1_buffered_stage,distance,durable_S75_day,state,53.0,not_durable
337,Jw,C1_buffered_stage,pattern,S25_day,state,37.0,valid
337,Jw,C1_buffered_stage,pattern,S50_day,state,40.0,valid
337,Jw,C1_buffered_stage,pattern,S75_day,state,48.0,valid
337,Jw,C1_buffered_stage,pattern,durable_S50_day,state,40.0,valid
337,Jw,C1_buffered_stage,pattern,durable_S75_day,state,48.0,valid
338,Jw,C1_buffered_stage,distance,S25_day,state,30.0,left_censored
338,Jw,C1_buffered_stage,distance,S50_day,state,44.0,valid
338,Jw,C1_buffered_stage,distance,S75_day,state,51.0,valid
338,Jw,C1_buffered_stage,distance,durable_S50_day,state,44.0,valid
338,Jw,C1_buffered_stage,distance,durable_S75_day,state,51.0,valid
338,Jw,C1_buffered_stage,pattern,S25_day,state,37.0,valid
338,Jw,C1_buffered_stage,pattern,S50_day,state,41.0,valid
338,Jw,C1_buffered_stage,pattern,S75_day,state,47.0,valid
338,Jw,C1_buffered_stage,pattern,durable_S50_day,state,41.0,valid
338,Jw,C1_buffered_stage,pattern,durable_S75_day,state,47.0,valid
339,Jw,C1_buffered_stage,distance,S25_day,state,32.0,left_censored
339,Jw,C1_buffered_stage,distance,S50_day,state,46.0,valid
339,Jw,C1_buffered_stage,distance,S75_day,state,54.0,right_censored
339,Jw,C1_buffered_stage,distance,durable_S50_day,state,46.0,valid
339,Jw,C1_buffered_stage,distance,durable_S75_day,state,54.0,right_censored
339,Jw,C1_buffered_stage,pattern,S25_day,state,37.0,valid
339,Jw,C1_buffered_stage,pattern,S50_day,state,40.0,valid
339,Jw,C1_buffered_stage,pattern,S75_day,state,50.0,valid
339,Jw,C1_buffered_stage,pattern,durable_S50_day,state,40.0,valid
339,Jw,C1_buffered_stage,pattern,durable_S75_day,state,50.0,valid
340,Jw,C1_buffered_stage,distance,S25_day,state,4.0,left_censored
340,Jw,C1_buffered_stage,distance,S50_day,state,47.0,valid
340,Jw,C1_buffered_stage,distance,S75_day,state,53.0,valid
340,Jw,C1_buffered_stage,distance,durable_S50_day,state,47.0,valid
340,Jw,C1_buffered_stage,distance,durable_S75_day,state,53.0,not_durable
340,Jw,C1_buffered_stage,pattern,S25_day,state,33.0,left_censored
340,Jw,C1_buffered_stage,pattern,S50_day,state,44.0,valid
340,Jw,C1_buffered_stage,pattern,S75_day,state,49.0,valid
340,Jw,C1_buffered_stage,pattern,durable_S50_day,state,44.0,valid
340,Jw,C1_buffered_stage,pattern,durable_S75_day,state,49.0,valid
341,Jw,C1_buffered_stage,distance,S25_day,state,29.0,left_censored
341,Jw,C1_buffered_stage,distance,S50_day,state,44.0,valid
341,Jw,C1_buffered_stage,distance,S75_day,state,51.0,valid
341,Jw,C1_buffered_stage,distance,durable_S50_day,state,44.0,valid
341,Jw,C1_buffered_stage,distance,durable_S75_day,state,51.0,valid
341,Jw,C1_buffered_stage,pattern,S25_day,state,34.0,left_censored
341,Jw,C1_buffered_stage,pattern,S50_day,state,39.0,valid
341,Jw,C1_buffered_stage,pattern,S75_day,state,45.0,valid
341,Jw,C1_buffered_stage,pattern,durable_S50_day,state,39.0,valid
341,Jw,C1_buffered_stage,pattern,durable_S75_day,state,45.0,valid
342,Jw,C1_buffered_stage,distance,S25_day,state,29.0,left_censored
342,Jw,C1_buffered_stage,distance,S50_day,state,45.0,valid
342,Jw,C1_buffered_stage,distance,S75_day,state,52.0,valid
342,Jw,C1_buffered_stage,distance,durable_S50_day,state,45.0,valid
342,Jw,C1_buffered_stage,distance,durable_S75_day,state,52.0,not_durable
342,Jw,C1_buffered_stage,pattern,S25_day,state,33.0,left_censored
342,Jw,C1_buffered_stage,pattern,S50_day,state,43.0,valid
342,Jw,C1_buffered_stage,pattern,S75_day,state,46.0,valid
342,Jw,C1_buffered_stage,pattern,durable_S50_day,state,43.0,valid
342,Jw,C1_buffered_stage,pattern,durable_S75_day,state,46.0,valid
343,Jw,C1_buffered_stage,distance,S25_day,state,32.0,left_censored
343,Jw,C1_buffered_stage,distance,S50_day,state,45.0,valid
343,Jw,C1_buffered_stage,distance,S75_day,state,52.0,valid
343,Jw,C1_buffered_stage,distance,durable_S50_day,state,45.0,valid
343,Jw,C1_buffered_stage,distance,durable_S75_day,state,52.0,not_durable
343,Jw,C1_buffered_stage,pattern,S25_day,state,37.0,valid
343,Jw,C1_buffered_stage,pattern,S50_day,state,41.0,valid
343,Jw,C1_buffered_stage,pattern,S75_day,state,47.0,valid
343,Jw,C1_buffered_stage,pattern,durable_S50_day,state,41.0,valid
343,Jw,C1_buffered_stage,pattern,durable_S75_day,state,47.0,valid
344,Jw,C1_buffered_stage,distance,S25_day,state,4.0,left_censored
344,Jw,C1_buffered_stage,distance,S50_day,state,45.0,valid
344,Jw,C1_buffered_stage,distance,S75_day,state,54.0,right_censored
344,Jw,C1_buffered_stage,distance,durable_S50_day,state,45.0,valid
344,Jw,C1_buffered_stage,distance,durable_S75_day,state,54.0,right_censored
344,Jw,C1_buffered_stage,pattern,S25_day,state,38.0,valid
344,Jw,C1_buffered_stage,pattern,S50_day,state,43.0,valid
344,Jw,C1_buffered_stage,pattern,S75_day,state,50.0,valid
344,Jw,C1_buffered_stage,pattern,durable_S50_day,state,43.0,valid
344,Jw,C1_buffered_stage,pattern,durable_S75_day,state,50.0,valid
345,Jw,C1_buffered_stage,distance,S25_day,state,31.0,left_censored
345,Jw,C1_buffered_stage,distance,S50_day,state,44.0,valid
345,Jw,C1_buffered_stage,distance,S75_day,state,51.0,valid
345,Jw,C1_buffered_stage,distance,durable_S50_day,state,44.0,valid
345,Jw,C1_buffered_stage,distance,durable_S75_day,state,51.0,valid
345,Jw,C1_buffered_stage,pattern,S25_day,state,39.0,valid
345,Jw,C1_buffered_stage,pattern,S50_day,state,42.0,valid
345,Jw,C1_buffered_stage,pattern,S75_day,state,46.0,valid
345,Jw,C1_buffered_stage,pattern,durable_S50_day,state,42.0,valid
345,Jw,C1_buffered_stage,pattern,durable_S75_day,state,46.0,valid
346,Jw,C1_buffered_stage,distance,S25_day,state,29.0,left_censored
346,Jw,C1_buffered_stage,distance,S50_day,state,45.0,valid
346,Jw,C1_buffered_stage,distance,S75_day,state,51.0,valid
346,Jw,C1_buffered_stage,distance,durable_S50_day,state,45.0,valid
346,Jw,C1_buffered_stage,distance,durable_S75_day,state,51.0,valid
346,Jw,C1_buffered_stage,pattern,S25_day,state,33.0,left_censored
346,Jw,C1_buffered_stage,pattern,S50_day,state,41.0,valid
346,Jw,C1_buffered_stage,pattern,S75_day,state,47.0,valid
346,Jw,C1_buffered_stage,pattern,durable_S50_day,state,41.0,valid
346,Jw,C1_buffered_stage,pattern,durable_S75_day,state,47.0,valid
347,Jw,C1_buffered_stage,distance,S25_day,state,30.0,left_censored
347,Jw,C1_buffered_stage,distance,S50_day,state,46.0,valid
347,Jw,C1_buffered_stage,distance,S75_day,state,53.0,valid
347,Jw,C1_buffered_stage,distance,durable_S50_day,state,46.0,valid
347,Jw,C1_buffered_stage,distance,durable_S75_day,state,53.0,not_durable
347,Jw,C1_buffered_stage,pattern,S25_day,state,35.0,valid
347,Jw,C1_buffered_stage,pattern,S50_day,state,39.0,valid
347,Jw,C1_buffered_stage,pattern,S75_day,state,47.0,valid
347,Jw,C1_buffered_stage,pattern,durable_S50_day,state,39.0,valid
347,Jw,C1_buffered_stage,pattern,durable_S75_day,state,47.0,valid
348,Jw,C1_buffered_stage,distance,S25_day,state,4.0,left_censored
348,Jw,C1_buffered_stage,distance,S50_day,state,47.0,valid
348,Jw,C1_buffered_stage,distance,S75_day,state,53.0,valid
348,Jw,C1_buffered_stage,distance,durable_S50_day,state,47.0,valid
348,Jw,C1_buffered_stage,distance,durable_S75_day,state,53.0,not_durable
348,Jw,C1_buffered_stage,pattern,S25_day,state,34.0,left_censored
348,Jw,C1_buffered_stage,pattern,S50_day,state,44.0,valid
348,Jw,C1_buffered_stage,pattern,S75_day,state,50.0,valid
348,Jw,C1_buffered_stage,pattern,durable_S50_day,state,44.0,valid
348,Jw,C1_buffered_stage,pattern,durable_S75_day,state,50.0,valid
349,Jw,C1_buffered_stage,distance,S25_day,state,30.0,left_censored
349,Jw,C1_buffered_stage,distance,S50_day,state,45.0,valid
349,Jw,C1_buffered_stage,distance,S75_day,state,53.0,valid
349,Jw,C1_buffered_stage,distance,durable_S50_day,state,45.0,valid
349,Jw,C1_buffered_stage,distance,durable_S75_day,state,53.0,not_durable
349,Jw,C1_buffered_stage,pattern,S25_day,state,39.0,valid
349,Jw,C1_buffered_stage,pattern,S50_day,state,43.0,valid
349,Jw,C1_buffered_stage,pattern,S75_day,state,47.0,valid
349,Jw,C1_buffered_stage,pattern,durable_S50_day,state,43.0,valid
349,Jw,C1_buffered_stage,pattern,durable_S75_day,state,47.0,valid
350,Jw,C1_buffered_stage,distance,S25_day,state,31.0,left_censored
350,Jw,C1_buffered_stage,distance,S50_day,state,43.0,valid
350,Jw,C1_buffered_stage,distance,S75_day,state,52.0,valid
350,Jw,C1_buffered_stage,distance,durable_S50_day,state,43.0,valid
350,Jw,C1_buffered_stage,distance,durable_S75_day,state,52.0,not_durable
350,Jw,C1_buffered_stage,pattern,S25_day,state,34.0,left_censored
350,Jw,C1_buffered_stage,pattern,S50_day,state,39.0,valid
350,Jw,C1_buffered_stage,pattern,S75_day,state,47.0,valid
350,Jw,C1_buffered_stage,pattern,durable_S50_day,state,39.0,valid
350,Jw,C1_buffered_stage,pattern,durable_S75_day,state,47.0,valid
351,Jw,C1_buffered_stage,distance,S25_day,state,5.0,left_censored
351,Jw,C1_buffered_stage,distance,S50_day,state,45.0,valid
351,Jw,C1_buffered_stage,distance,S75_day,state,53.0,valid
351,Jw,C1_buffered_stage,distance,durable_S50_day,state,45.0,valid
351,Jw,C1_buffered_stage,distance,durable_S75_day,state,53.0,not_durable
351,Jw,C1_buffered_stage,pattern,S25_day,state,33.0,left_censored
351,Jw,C1_buffered_stage,pattern,S50_day,state,41.0,valid
351,Jw,C1_buffered_stage,pattern,S75_day,state,49.0,valid
351,Jw,C1_buffered_stage,pattern,durable_S50_day,state,41.0,valid
351,Jw,C1_buffered_stage,pattern,durable_S75_day,state,49.0,valid
352,Jw,C1_buffered_stage,distance,S25_day,state,4.0,left_censored
352,Jw,C1_buffered_stage,distance,S50_day,state,45.0,valid
352,Jw,C1_buffered_stage,distance,S75_day,state,52.0,valid
352,Jw,C1_buffered_stage,distance,durable_S50_day,state,45.0,valid
352,Jw,C1_buffered_stage,distance,durable_S75_day,state,52.0,not_durable
352,Jw,C1_buffered_stage,pattern,S25_day,state,34.0,left_censored
352,Jw,C1_buffered_stage,pattern,S50_day,state,39.0,valid
352,Jw,C1_buffered_stage,pattern,S75_day,state,48.0,valid
352,Jw,C1_buffered_stage,pattern,durable_S50_day,state,39.0,valid
352,Jw,C1_buffered_stage,pattern,durable_S75_day,state,48.0,valid
353,Jw,C1_buffered_stage,distance,S25_day,state,31.0,left_censored
353,Jw,C1_buffered_stage,distance,S50_day,state,45.0,valid
353,Jw,C1_buffered_stage,distance,S75_day,state,50.0,valid
353,Jw,C1_buffered_stage,distance,durable_S50_day,state,45.0,valid
353,Jw,C1_buffered_stage,distance,durable_S75_day,state,50.0,valid
353,Jw,C1_buffered_stage,pattern,S25_day,state,37.0,valid
353,Jw,C1_buffered_stage,pattern,S50_day,state,42.0,valid
353,Jw,C1_buffered_stage,pattern,S75_day,state,45.0,valid
353,Jw,C1_buffered_stage,pattern,durable_S50_day,state,42.0,valid
353,Jw,C1_buffered_stage,pattern,durable_S75_day,state,45.0,valid
354,Jw,C1_buffered_stage,distance,S25_day,state,33.0,left_censored
354,Jw,C1_buffered_stage,distance,S50_day,state,47.0,valid
354,Jw,C1_buffered_stage,distance,S75_day,state,52.0,valid
354,Jw,C1_buffered_stage,distance,durable_S50_day,state,47.0,valid
354,Jw,C1_buffered_stage,distance,durable_S75_day,state,52.0,not_durable
354,Jw,C1_buffered_stage,pattern,S25_day,state,39.0,valid
354,Jw,C1_buffered_stage,pattern,S50_day,state,44.0,valid
354,Jw,C1_buffered_stage,pattern,S75_day,state,48.0,valid
354,Jw,C1_buffered_stage,pattern,durable_S50_day,state,44.0,valid
354,Jw,C1_buffered_stage,pattern,durable_S75_day,state,48.0,valid
355,Jw,C1_buffered_stage,distance,S25_day,state,4.0,left_censored
355,Jw,C1_buffered_stage,distance,S50_day,state,47.0,valid
355,Jw,C1_buffered_stage,distance,S75_day,state,55.0,right_censored
355,Jw,C1_buffered_stage,distance,durable_S50_day,state,47.0,valid
355,Jw,C1_buffered_stage,distance,durable_S75_day,state,55.0,right_censored
355,Jw,C1_buffered_stage,pattern,S25_day,state,38.0,valid
355,Jw,C1_buffered_stage,pattern,S50_day,state,45.0,valid
355,Jw,C1_buffered_stage,pattern,S75_day,state,51.0,valid
355,Jw,C1_buffered_stage,pattern,durable_S50_day,state,45.0,valid
355,Jw,C1_buffered_stage,pattern,durable_S75_day,state,51.0,valid
356,Jw,C1_buffered_stage,distance,S25_day,state,29.0,left_censored
356,Jw,C1_buffered_stage,distance,S50_day,state,46.0,valid
356,Jw,C1_buffered_stage,distance,S75_day,state,52.0,valid
356,Jw,C1_buffered_stage,distance,durable_S50_day,state,46.0,valid
356,Jw,C1_buffered_stage,distance,durable_S75_day,state,52.0,not_durable
356,Jw,C1_buffered_stage,pattern,S25_day,state,32.0,left_censored
356,Jw,C1_buffered_stage,pattern,S50_day,state,44.0,valid
356,Jw,C1_buffered_stage,pattern,S75_day,state,48.0,valid
356,Jw,C1_buffered_stage,pattern,durable_S50_day,state,44.0,valid
356,Jw,C1_buffered_stage,pattern,durable_S75_day,state,48.0,valid
357,Jw,C1_buffered_stage,distance,S25_day,state,30.0,left_censored
357,Jw,C1_buffered_stage,distance,S50_day,state,47.0,valid
357,Jw,C1_buffered_stage,distance,S75_day,state,52.0,valid
357,Jw,C1_buffered_stage,distance,durable_S50_day,state,47.0,valid
357,Jw,C1_buffered_stage,distance,durable_S75_day,state,52.0,not_durable
357,Jw,C1_buffered_stage,pattern,S25_day,state,32.0,left_censored
357,Jw,C1_buffered_stage,pattern,S50_day,state,33.0,left_censored
357,Jw,C1_buffered_stage,pattern,S75_day,state,49.0,valid
357,Jw,C1_buffered_stage,pattern,durable_S50_day,state,33.0,left_censored
357,Jw,C1_buffered_stage,pattern,durable_S75_day,state,49.0,valid
358,Jw,C1_buffered_stage,distance,S25_day,state,29.0,left_censored
358,Jw,C1_buffered_stage,distance,S50_day,state,45.0,valid
358,Jw,C1_buffered_stage,distance,S75_day,state,53.0,valid
358,Jw,C1_buffered_stage,distance,durable_S50_day,state,45.0,valid
358,Jw,C1_buffered_stage,distance,durable_S75_day,state,53.0,not_durable
358,Jw,C1_buffered_stage,pattern,S25_day,state,36.0,valid
358,Jw,C1_buffered_stage,pattern,S50_day,state,40.0,valid
358,Jw,C1_buffered_stage,pattern,S75_day,state,48.0,valid
358,Jw,C1_buffered_stage,pattern,durable_S50_day,state,40.0,valid
358,Jw,C1_buffered_stage,pattern,durable_S75_day,state,48.0,valid
359,Jw,C1_buffered_stage,distance,S25_day,state,4.0,left_censored
359,Jw,C1_buffered_stage,distance,S50_day,state,42.0,valid
359,Jw,C1_buffered_stage,distance,S75_day,state,53.0,valid
359,Jw,C1_buffered_stage,distance,durable_S50_day,state,42.0,valid
359,Jw,C1_buffered_stage,distance,durable_S75_day,state,53.0,not_durable
359,Jw,C1_buffered_stage,pattern,S25_day,state,37.0,valid
359,Jw,C1_buffered_stage,pattern,S50_day,state,39.0,valid
359,Jw,C1_buffered_stage,pattern,S75_day,state,48.0,valid
359,Jw,C1_buffered_stage,pattern,durable_S50_day,state,39.0,valid
359,Jw,C1_buffered_stage,pattern,durable_S75_day,state,48.0,valid
360,Jw,C1_buffered_stage,distance,S25_day,state,30.0,left_censored
360,Jw,C1_buffered_stage,distance,S50_day,state,46.0,valid
360,Jw,C1_buffered_stage,distance,S75_day,state,52.0,valid
360,Jw,C1_buffered_stage,distance,durable_S50_day,state,46.0,valid
360,Jw,C1_buffered_stage,distance,durable_S75_day,state,52.0,not_durable
360,Jw,C1_buffered_stage,pattern,S25_day,state,32.0,left_censored
360,Jw,C1_buffered_stage,pattern,S50_day,state,44.0,valid
360,Jw,C1_buffered_stage,pattern,S75_day,state,47.0,valid
360,Jw,C1_buffered_stage,pattern,durable_S50_day,state,44.0,valid
360,Jw,C1_buffered_stage,pattern,durable_S75_day,state,47.0,valid
361,Jw,C1_buffered_stage,distance,S25_day,state,30.0,left_censored
361,Jw,C1_buffered_stage,distance,S50_day,state,44.0,valid
361,Jw,C1_buffered_stage,distance,S75_day,state,51.0,valid
361,Jw,C1_buffered_stage,distance,durable_S50_day,state,44.0,valid
361,Jw,C1_buffered_stage,distance,durable_S75_day,state,51.0,valid
361,Jw,C1_buffered_stage,pattern,S25_day,state,34.0,left_censored
361,Jw,C1_buffered_stage,pattern,S50_day,state,39.0,valid
361,Jw,C1_buffered_stage,pattern,S75_day,state,45.0,valid
361,Jw,C1_buffered_stage,pattern,durable_S50_day,state,39.0,valid
361,Jw,C1_buffered_stage,pattern,durable_S75_day,state,45.0,valid
362,Jw,C1_buffered_stage,distance,S25_day,state,29.0,left_censored
362,Jw,C1_buffered_stage,distance,S50_day,state,46.0,valid
362,Jw,C1_buffered_stage,distance,S75_day,state,53.0,valid
362,Jw,C1_buffered_stage,distance,durable_S50_day,state,46.0,valid
362,Jw,C1_buffered_stage,distance,durable_S75_day,state,53.0,not_durable
362,Jw,C1_buffered_stage,pattern,S25_day,state,38.0,valid
362,Jw,C1_buffered_stage,pattern,S50_day,state,44.0,valid
362,Jw,C1_buffered_stage,pattern,S75_day,state,49.0,valid
362,Jw,C1_buffered_stage,pattern,durable_S50_day,state,44.0,valid
362,Jw,C1_buffered_stage,pattern,durable_S75_day,state,49.0,valid
363,Jw,C1_buffered_stage,distance,S25_day,state,29.0,left_censored
363,Jw,C1_buffered_stage,distance,S50_day,state,46.0,valid
363,Jw,C1_buffered_stage,distance,S75_day,state,53.0,valid
363,Jw,C1_buffered_stage,distance,durable_S50_day,state,46.0,valid
363,Jw,C1_buffered_stage,distance,durable_S75_day,state,53.0,not_durable
363,Jw,C1_buffered_stage,pattern,S25_day,state,33.0,left_censored
363,Jw,C1_buffered_stage,pattern,S50_day,state,44.0,valid
363,Jw,C1_buffered_stage,pattern,S75_day,state,48.0,valid
363,Jw,C1_buffered_stage,pattern,durable_S50_day,state,44.0,valid
363,Jw,C1_buffered_stage,pattern,durable_S75_day,state,48.0,valid
364,Jw,C1_buffered_stage,distance,S25_day,state,8.0,left_censored
364,Jw,C1_buffered_stage,distance,S50_day,state,46.0,valid
364,Jw,C1_buffered_stage,distance,S75_day,state,53.0,valid
364,Jw,C1_buffered_stage,distance,durable_S50_day,state,46.0,valid
364,Jw,C1_buffered_stage,distance,durable_S75_day,state,53.0,not_durable
364,Jw,C1_buffered_stage,pattern,S25_day,state,38.0,valid
