window_id,anchor_day,field,day,projection_progress_observed,projection_progress_raw_observed,distance_progress_observed,dprojection_progress_observed,dist_to_pre_observed,dist_to_post_observed,projection_fraction_observed,residual_fraction_observed,projection_progress_bootstrap_median,projection_progress_q05,projection_progress_q25,projection_progress_q75,projection_progress_q95,distance_progress_bootstrap_median,distance_progress_q05,distance_progress_q25,distance_progress_q75,distance_progress_q95,dprojection_progress_bootstrap_median,dprojection_progress_q05,dprojection_progress_q25,dprojection_progress_q75,dprojection_progress_q95,residual_fraction_bootstrap_median,residual_fraction_q05,residual_fraction_q25,residual_fraction_q75,residual_fraction_q95,projection_fraction_bootstrap_median,projection_fraction_q05,projection_fraction_q25,projection_fraction_q75,projection_fraction_q95,prob_progress_above_010,prob_progress_above_025,prob_progress_above_050,prob_progress_above_075
W002,45,V,37,0.08297592885556211,0.08297592885556211,0.096209875593068,0.0397398244046789,0.09055440753781091,0.8506629776787149,0.8486522252741212,0.5289512269720112,0.08063180565185094,0.0,0.03730820389243651,0.12094316127051333,0.17629953654260877,0.11680164565868849,0.054054200864129084,0.08646238981247947,0.15387979050282263,0.2045217318460601,0.038081117472996015,0.0,0.01831815644040536,0.05662719684058035,0.08251117093886437,0.7187639086033828,0.271422440525932,0.5077677414399112,0.8907132519534068,0.9931694286788384,0.6952517414514233,0.11668111579034754,0.4545655375570359,0.8614939315511595,0.9624598608609147,0.363,0.004,0.0,0.0
W002,45,V,38,0.10454246429328864,0.10454246429328864,0.1164373178808519,0.021566535437726533,0.1094992570546061,0.8309145127518934,0.8842372080279635,0.4670380711683426,0.10582818997449975,0.0,0.0549015941121451,0.15120913460024984,0.21836925745591299,0.14397000655363534,0.07271773004786886,0.11030381835684433,0.1874369052527911,0.2505026161720758,0.023765219225977977,-0.0075039153819801635,0.00728403543940663,0.038296929498489216,0.058631847375601544,0.6909631506935929,0.26761455808338197,0.4839057365157797,0.8728552358865896,0.9925722041520131,0.7228895977614619,0.12165686142940645,0.48797917737398894,0.8751199901096298,0.9635259924437328,0.535,0.019,0.0,0.0
W002,45,V,39,0.13543883005375815,0.13543883005375815,0.1435706411931549,0.030896365760469502,0.1344780289705081,0.8021899962801593,0.9327796949196671,0.3604470012785519,0.1383235767293474,0.0,0.07960936368106569,0.19447106873835862,0.2772505810641997,0.18040240606062224,0.09530423674146676,0.13931670778742403,0.22803696289440512,0.30276894920624114,0.03352304104683311,-0.001701384676857644,0.014967828178316295,0.05089036370918934,0.0743434807843862,0.6437630539819099,0.23243901721125,0.4344516288460326,0.8404357213424503,0.991927981802245,0.7652243136617827,0.12680231951439616,0.5419111869848114,0.9006943896946384,0.9726105151019339,0.672,0.088,0.0,0.0
W002,45,V,40,0.19760716641392437,0.19760716641392437,0.20477090750360588,0.06216833636016622,0.19193830340563717,0.7453935946915206,0.9535166130315914,0.3013404530798052,0.2018901384101438,0.03266762540402817,0.13751135613941629,0.2645695787910063,0.36363220366065846,0.23597842976660227,0.1377521247659486,0.188982156857678,0.28894863762289613,0.37831780988649605,0.06315574514089489,0.014397004739316372,0.04639810370067941,0.08127215802647719,0.1062613486556244,0.5393688100271604,0.20732844307435266,0.3717607064608661,0.7439015648979149,0.9764963648372837,0.8420696403836269,0.21553051143029342,0.6682891321870539,0.9283285905180709,0.9782713800130203,0.858,0.294,0.004,0.0
W002,45,V,41,0.263899887554291,0.263899887554291,0.27003345493782,0.06629272114036663,0.2534081420994124,0.6850242538327661,0.964508069442918,0.2640533733388055,0.2686457315393653,0.07796840309774712,0.19806581794127034,0.33716475140456553,0.4518432686521657,0.2962947667981594,0.17840867669253116,0.24138205217913866,0.35491317752238305,0.45558408934101186,0.06644856792753047,0.01831880187509025,0.04630590884678068,0.08550734509075722,0.1121182304289012,0.4434513125226358,0.16246041886244314,0.29981655611952074,0.6615213679888813,0.9426882875354958,0.8962975409945584,0.3336745285323357,0.7499262952660425,0.9539967989661046,0.9867150596425127,0.932,0.571,0.02,0.001
W002,45,V,42,0.32045406692877704,0.32045406692877704,0.3275222326242998,0.056554179374486035,0.30949186361499076,0.635457311696967,0.9589672520946136,0.283516859117132,0.32573379689172666,0.12499576893549656,0.2476003256090793,0.40019756794711353,0.5210765004541248,0.346291784588998,0.20885451035585473,0.28710340617012275,0.4093949275241534,0.5192162375983046,0.055936606880353124,0.015715711564398598,0.03956016986242498,0.07208552916816902,0.09453848284017034,0.3923662595594206,0.13816766488622537,0.2510965802639949,0.605946004293819,0.8977432622329645,0.9198087673111813,0.4405190172604704,0.7955057761351596,0.9679619982633154,0.9904088531313339,0.969,0.741,0.071,0.002
W002,45,V,43,0.3698450741748454,0.3698450741748454,0.37708732795039274,0.049391007246068375,0.35938598569339486,0.5936717254909395,0.9531163645997203,0.3026040243067633,0.37441543730866805,0.1738023275694842,0.29457843166805114,0.44986132667479783,0.576160703708895,0.39109459112902534,0.24563326133011004,0.32665778357749836,0.4569987050913624,0.5712365194837344,0.048741044943272555,0.014086884544000132,0.03357178929041027,0.06482662436231057,0.08670956344109775,0.375962592895297,0.12538119619690527,0.2343597119947185,0.5729732191666204,0.8510202670255065,0.9266348408554541,0.5251278139519039,0.819574082850785,0.9721498941196527,0.9921086159067862,0.986,0.843,0.138,0.003
W002,45,V,44,0.44926524294470355,0.44926524294470355,0.45277544493666094,0.07942016876985813,0.4346492617135683,0.5253172439212921,0.9573067031124152,0.28907417070958913,0.4539184626870615,0.2556459987705301,0.37389145124744994,0.5297816683820586,0.6613405110351264,0.46172069282831185,0.3121524811727459,0.39280755204918544,0.5256323314978617,0.643746685046455,0.0784735843611169,0.040714870710848304,0.06376193912671643,0.09336139901637794,0.11745243935023687,0.33731460448631667,0.1133040939244578,0.2144045314134006,0.5158580889919613,0.7909325667776794,0.9413914770157139,0.6119031570300605,0.8566740340668048,0.9767449453766176,0.9935603476664567,0.998,0.957,0.349,0.008
W002,45,V,45,0.5563265990718778,0.5563265990718778,0.552418569293054,0.10706135612717421,0.5303586753477015,0.4297080291909681,0.9715102182052892,0.23699767070361816,0.5564725735865883,0.3579882154874708,0.4740382248503003,0.6382632025627704,0.7764718063103363,0.5472252810304946,0.38839661382210455,0.4780254524906489,0.6223233190060893,0.7422457125436941,0.10572090686065769,0.06497222130568225,0.08835476292804344,0.12262000239682642,0.14860661147016987,0.28661266476356706,0.0978255203483253,0.18096880414324623,0.42898879651674515,0.6932003499529742,0.9580464584410464,0.720744808844317,0.9033097046031743,0.9834887834412145,0.9952035784618911,0.999,0.995,0.684,0.071
W002,45,V,46,0.6394366263733268,0.6394366263733268,0.6294974162521264,0.08311002730144901,0.6049772711472932,0.35607078961926303,0.9789165594905523,0.2042605433065175,0.6445674437651753,0.4348198320944984,0.552064149471561,0.7207337716419406,0.8605907236666435,0.6217223538717598,0.45173186924192793,0.5441618009995131,0.6926565758641586,0.809770775272576,0.08168873497334994,0.045314439652650175,0.06646681933154093,0.09743940605877742,0.12167813228271313,0.25141811333379493,0.08426114734115692,0.16058844939320688,0.3764711647075416,0.6153750235836395,0.9678785465656694,0.78823381875961,0.926428232196373,0.9870214426393813,0.9964437058159238,1.0,0.998,0.865,0.182
W002,45,V,47,0.7205382394537996,0.7205382394537996,0.7023588872120204,0.08110161308047281,0.6790896596192678,0.2877802298103071,0.9826913688653729,0.1852502997421438,0.7249204285276779,0.5099632362362353,0.6351269142031164,0.8019357930930304,0.9443078955444347,0.6904053281951785,0.506374445313922,0.6107684314216929,0.7555327636049917,0.8537500797974171,0.08135072713362507,0.03851148547842227,0.06320644016334906,0.09645544200972828,0.12649239293487982,0.218714995689655,0.08221219270270047,0.14586413982956853,0.33668126696570655,0.5428220081958826,0.9757886705802391,0.8398477527188589,0.9416186614187889,0.9893046115996853,0.9966148472856045,1.0,1.0,0.961,0.418
W002,45,V,48,0.7758197082070033,0.7758197082070033,0.7485675014360702,0.05528146875320372,0.730312388226582,0.2453008822196827,0.983873731182878,0.17886442096052307,0.7813190660484279,0.5725261379087788,0.694524111177477,0.85275570453889,0.9911517323419162,0.7334065532596337,0.5542202157742367,0.6587506770835959,0.7958140472578059,0.8767511977707345,0.054301534201010276,0.005819181076840709,0.03691818230571747,0.07030500903458523,0.09732913280299732,0.20935819878604184,0.08068263558102472,0.13579584678531553,0.30633607898080706,0.49540158724802036,0.9778389983537306,0.8686628820651087,0.9519234245979397,0.9907368264339318,0.9967398418375556,1.0,1.0,0.987,0.603
W002,45,V,49,0.8153964489523093,0.8153964489523093,0.7896624605400286,0.03957674074530604,0.763151935079726,0.20327609362134405,0.9895666059620567,0.14407613390882706,0.817777366056825,0.6218486195482564,0.7407151438404939,0.890196701831402,1.0,0.7674490137832617,0.595960949423193,0.7011344920474968,0.8268610603853392,0.893840311547067,0.03774776590606532,-0.0038688428795713484,0.018292025922157368,0.054950137456571777,0.08293628072686422,0.17810060473417996,0.06613182873918785,0.12089988703462863,0.25939629899968164,0.43646983615648494,0.9840122837510239,0.8997184415813239,0.9657709649095546,0.9926647053348716,0.9978108940734199,1.0,1.0,0.997,0.722
W002,45,V,50,0.8692438774105716,0.8692438774105716,0.8615600696022837,0.05384742845826229,0.8063789987720351,0.12957315038387576,0.9983657115971393,0.0571481049961989,0.8657179718174124,0.6892306518543886,0.7964278083595832,0.9401784657270876,1.0,0.8184407842525825,0.6648927742013208,0.7611203154053761,0.8654142204800662,0.9222549797478891,0.04747314990689422,0.0,0.025459246898031168,0.06877062196141906,0.1035180420333647,0.1321184521718093,0.054431404426600966,0.08976896459530243,0.19176202317358126,0.32064879199237245,0.9912339278740077,0.9471980880897526,0.9814414523335749,0.9959626111671277,0.9985175109649702,1.0,1.0,1.0,0.855
W002,45,V,51,0.9380521724180775,0.9380521724180775,0.9338901340936554,0.06880829500750585,0.8690725728184913,0.06152144578199033,0.9996734880354031,0.025552246805891757,0.9303009786884562,0.7724006620390428,0.8671274572127057,1.0,1.0,0.864177841357114,0.7432186750039222,0.8169680955973886,0.9029721539122428,0.9377018500842393,0.060115948329945657,0.0,0.035955627861651296,0.07973597383243927,0.10988510387959141,0.103164085795906,0.04476863379017834,0.07173509129546368,0.1512491626932101,0.24299219141803963,0.9946643507014148,0.970027999592102,0.9884956603923798,0.9974237197271494,0.9989973798002196,1.0,1.0,1.0,0.967
W002,45,V,52,0.9947491199380364,0.9947491199380364,0.971248994085426,0.05669694751995891,0.9216904852322173,0.02728397017934626,0.9995756879108548,0.029128064394510565,0.9877160903362521,0.8554874641305842,0.9319346205283839,1.0,1.0,0.8938327013579694,0.8047757831143176,0.8600631804139396,0.9227251419477509,0.9525302582032831,0.04552783765492291,0.0,0.0,0.06845539809286955,0.09920996671820152,0.0852348174179591,0.033355872075943,0.05783007684518681,0.12031832290347297,0.19806978588342944,0.9963608912576207,0.9801877481856958,0.9927353625599513,0.9983264407005296,0.9994435380719898,1.0,1.0,1.0,0.999
W002,45,V,53,1.0,1.0246678366219997,0.9674236884097813,0.005250880061963614,0.9492722913831522,0.03196509483649551,0.9997226348521289,0.023551079852308237,1.0,0.9137644599767786,0.9745399864413683,1.0,1.0,0.9155709402860303,0.8436609990148349,0.8879792396273218,0.9364840122220834,0.9605973138456083,0.011075286246413019,0.0,0.0,0.04167388945154704,0.0675238634152546,0.06781192879495317,0.028426298082399878,0.047484029911533776,0.09494779853088688,0.15239882713237693,0.9976981213834395,0.9883190569638002,0.9954822522086585,0.9988719963518938,0.9995958874122858,1.0,1.0,1.0,1.0
W002,45,V,54,1.0,1.0149579919593623,0.9766698752182192,0.0,0.9401822890275837,0.022458530437171786,0.9998232391984581,0.018801339222900098,1.0,0.9405363723312297,0.9832817958103082,1.0,1.0,0.9371495784653746,0.8850892629093837,0.9164145610669269,0.9523350293241966,0.9713782945457246,0.0,-0.006972775864756239,0.0,0.006717595903675266,0.03475834369944673,0.051777897549897325,0.021404454994133328,0.03733284114543395,0.07041293129560543,0.1085357687823434,0.998658623960125,0.9940924713838044,0.9975179283878316,0.9993028864211986,0.9997708983734018,1.0,1.0,1.0,1.0
W002,45,V,55,1.0,1.0081495916244965,0.9686086017081308,0.0,0.934170629670637,0.0302753065127385,0.9995073559893676,0.031385431668243376,1.0,0.9641602883049453,0.9919818406906847,1.0,1.0,0.9496845981317354,0.9110073630674368,0.9361405067662636,0.9616950875516997,0.9750902087355939,0.0,-0.011161233204548931,0.0,0.005797896545757103,0.03831052876198239,0.043894598064510175,0.019766352055158254,0.03246405509346439,0.06065739466005542,0.09279539071515011,0.9990361676429047,0.9956851989267447,0.9981586447780325,0.9994729036396068,0.9998046265095751,1.0,1.0,1.0,1.0
W002,45,V,56,0.9714267210211746,0.9714267210211746,0.9644193454499392,-0.028573278978825445,0.8999224478492664,0.0332011483270972,0.9997517786804395,0.022279610029680538,0.9742673683516936,0.9350845252521437,0.9599601337210689,0.9867361295143924,1.0,0.9514583771662878,0.9152791001315485,0.9380126350458706,0.9634023761086139,0.9776163730866159,-0.019745600176452605,-0.05546344231455221,-0.033445571306389976,-0.007247284297897533,0.0024756309414319423,0.03794015934952552,0.015769589406777713,0.02710120790467014,0.05077843184573722,0.07579575965665086,0.9992800129315182,0.9971233618443466,0.9987099432693889,0.999632694348773,0.9998756520175912,1.0,1.0,1.0,1.0
W002,45,V,57,0.981160620501402,0.981160620501402,0.9784848678532686,0.009733899480227404,0.9087664245416317,0.019982148274243286,0.9999425778993422,0.010716384736296656,0.9822271390086271,0.9374389840926127,0.9656853165506837,0.9986082384506456,1.0,0.9623502384770588,0.9255125185146736,0.9496510809594261,0.9712403609352659,0.982050827690717,0.006479508354097052,-0.025982969727256625,-0.0060490506961200785,0.018230673054053737,0.04063887822774527,0.02792736167716412,0.012571226953520098,0.020060093250717424,0.03748836919930862,0.05684629058554632,0.9996099546215468,0.9983829392778589,0.9992970639886772,0.9997987760592764,0.999920978773646,1.0,1.0,1.0,1.0
W002,45,V,58,1.0,1.01002620092891,0.97444036448229,0.01883937949859804,0.9357243234742152,0.02454411118815784,0.999705188732235,0.024280354604247805,1.0,0.9488321719342699,0.9853319745138679,1.0,1.0,0.9482386912322397,0.912107408513736,0.9340799055824893,0.960956907421836,0.9730058052754841,0.008447759674682254,-0.00795870212607984,0.0,0.02086505885588183,0.040661427461857566,0.04264485073200128,0.019633220469564325,0.031118365484376968,0.056469251142177726,0.08203660807833785,0.9990902941918895,0.9966293036288956,0.9984043384573814,0.9995157063918134,0.9998072491618427,1.0,1.0,1.0,1.0
W002,45,V,59,1.0,1.0035859149297728,0.9794591811553586,0.0,0.9296822393512708,0.019496917102854304,0.999786454154671,0.020665093435029532,1.0,0.9266195828432631,0.9740411387117218,1.0,1.0,0.9370758154932108,0.8819124011200881,0.9165869358115684,0.9526940729152582,0.9690817099178678,0.0,-0.0401692242355658,-0.010830715111164624,0.0,0.01214642139480794,0.053770373729406545,0.023149271521564537,0.03929127139533165,0.07523369156099602,0.11706464863798438,0.9985533262827471,0.9931242849985839,0.9971659287087931,0.9992277975294426,0.9997320173481146,1.0,1.0,1.0,1.0
W002,45,V,60,0.9860251224128794,0.9860251224128794,0.9749649338582506,-0.013974877587120571,0.9134290227730972,0.02345495228166621,0.999770686157082,0.02141436664500588,0.9864449165285365,0.8894763916833,0.9489112806304417,1.0,1.0,0.9171192967092548,0.8412325437466291,0.8888208021772832,0.9389680597773373,0.9615373062705272,-0.0028198731199360894,-0.052980907317838694,-0.026005876769762848,0.0,0.00348458784142954,0.07484954276663112,0.02931879351667784,0.05107527845609605,0.10483742953696415,0.16495706997859638,0.9971948384138327,0.9863007046129543,0.9944893630738783,0.9986948060298152,0.9995701110058607,1.0,1.0,1.0,1.0
