year,mode,object,metric,value
1983,local_background_removed,P,P_south_band_share_18_24_M_full,0.5380864017264684
1984,local_background_removed,P,P_south_band_share_18_24_M_full,0.15174020517897618
1985,local_background_removed,P,P_south_band_share_18_24_M_full,0.04039015122555262
1986,local_background_removed,P,P_south_band_share_18_24_M_full,0.4266117717383812
1987,local_background_removed,P,P_south_band_share_18_24_M_full,0.32559275419184935
1988,local_background_removed,P,P_south_band_share_18_24_M_full,0.2749359200087784
1989,local_background_removed,P,P_south_band_share_18_24_M_full,0.1841658991004589
1990,local_background_removed,P,P_south_band_share_18_24_M_full,0.19381096535813722
1991,local_background_removed,P,P_south_band_share_18_24_M_full,0.3306822470614043
1992,local_background_removed,P,P_south_band_share_18_24_M_full,0.11381888253711092
1993,local_background_removed,P,P_south_band_share_18_24_M_full,0.02285374528493286
1994,local_background_removed,P,P_south_band_share_18_24_M_full,0.2363343097237362
1995,local_background_removed,P,P_south_band_share_18_24_M_full,0.5158011822289681
1996,local_background_removed,P,P_south_band_share_18_24_M_full,0.47631810497974647
1997,local_background_removed,P,P_south_band_share_18_24_M_full,0.055081842598050205
1998,local_background_removed,P,P_south_band_share_18_24_M_full,0.18427559441672875
1999,local_background_removed,P,P_south_band_share_18_24_M_full,0.16339644968582231
2000,local_background_removed,P,P_south_band_share_18_24_M_full,0.5478200163866376
2001,local_background_removed,P,P_south_band_share_18_24_M_full,0.34969350187130943
2002,local_background_removed,P,P_south_band_share_18_24_M_full,0.24954666869341288
2003,local_background_removed,P,P_south_band_share_18_24_M_full,0.044442275471570175
2004,local_background_removed,P,P_south_band_share_18_24_M_full,0.16456184927217773
2005,local_background_removed,P,P_south_band_share_18_24_M_full,0.28902965336331493
2006,local_background_removed,P,P_south_band_share_18_24_M_full,0.37058698155196107
2007,local_background_removed,P,P_south_band_share_18_24_M_full,0.5447169263762016
2008,local_background_removed,P,P_south_band_share_18_24_M_full,0.4708865032139028
2009,local_background_removed,P,P_south_band_share_18_24_M_full,0.19794805688955275
2010,local_background_removed,P,P_south_band_share_18_24_M_full,0.08567817690010508
2011,local_background_removed,P,P_south_band_share_18_24_M_full,0.3966963373567991
2012,local_background_removed,P,P_south_band_share_18_24_M_full,0.3355439311023858
2013,local_background_removed,P,P_south_band_share_18_24_M_full,0.2576591958117555
2014,local_background_removed,P,P_south_band_share_18_24_M_full,0.12478199172281802
2015,local_background_removed,P,P_south_band_share_18_24_M_full,0.3224532780875685
2016,local_background_removed,P,P_south_band_share_18_24_M_full,0.3245398798066694
2017,local_background_removed,P,P_south_band_share_18_24_M_full,0.42797222394770695
2018,local_background_removed,P,P_south_band_share_18_24_M_full,0.1974287661376063
2019,local_background_removed,P,P_south_band_share_18_24_M_full,0.21261606154259904
2020,local_background_removed,P,P_south_band_share_18_24_M_full,0.22399293535036569
2021,local_background_removed,P,P_south_band_share_18_24_M_full,0.004610444560802885
2022,local_background_removed,P,P_south_band_share_18_24_M_full,0.4563982019055161
2023,local_background_removed,P,P_south_band_share_18_24_M_full,0.39551892141802886
1979,local_background_removed,P,P_main_minus_south_transition,-0.7614274829033817
1980,local_background_removed,P,P_main_minus_south_transition,-0.26251999000031156
1981,local_background_removed,P,P_main_minus_south_transition,-0.029125845310060794
1982,local_background_removed,P,P_main_minus_south_transition,-0.807359314151512
1983,local_background_removed,P,P_main_minus_south_transition,-0.48541886412505314
1984,local_background_removed,P,P_main_minus_south_transition,-0.3790310871967752
1985,local_background_removed,P,P_main_minus_south_transition,-0.5216567321076562
1986,local_background_removed,P,P_main_minus_south_transition,-0.15370077682893463
1987,local_background_removed,P,P_main_minus_south_transition,-0.31354302127905803
1988,local_background_removed,P,P_main_minus_south_transition,0.5454142760968006
1989,local_background_removed,P,P_main_minus_south_transition,-0.6353204534002671
1990,local_background_removed,P,P_main_minus_south_transition,0.29708312875320025
1991,local_background_removed,P,P_main_minus_south_transition,0.399511052921674
1992,local_background_removed,P,P_main_minus_south_transition,0.12018049092982963
1993,local_background_removed,P,P_main_minus_south_transition,0.07914143874505719
1994,local_background_removed,P,P_main_minus_south_transition,-0.0902197761861907
1995,local_background_removed,P,P_main_minus_south_transition,0.2201811667335563
1996,local_background_removed,P,P_main_minus_south_transition,0.08764392795896803
1997,local_background_removed,P,P_main_minus_south_transition,-0.2235531408441196
1998,local_background_removed,P,P_main_minus_south_transition,-0.75889578562036
1999,local_background_removed,P,P_main_minus_south_transition,0.36482314947196676
2000,local_background_removed,P,P_main_minus_south_transition,0.18265064990779
2001,local_background_removed,P,P_main_minus_south_transition,0.23772980920229364
2002,local_background_removed,P,P_main_minus_south_transition,-0.4532292675078095
2003,local_background_removed,P,P_main_minus_south_transition,-0.09130489217117188
2004,local_background_removed,P,P_main_minus_south_transition,-0.5209132380575763
2005,local_background_removed,P,P_main_minus_south_transition,-0.24894819905446147
2006,local_background_removed,P,P_main_minus_south_transition,-0.08606060227916995
2007,local_background_removed,P,P_main_minus_south_transition,-0.5582281614176409
2008,local_background_removed,P,P_main_minus_south_transition,-0.11072518691727017
2009,local_background_removed,P,P_main_minus_south_transition,0.5153827949933381
2010,local_background_removed,P,P_main_minus_south_transition,-0.046676986704590306
2011,local_background_removed,P,P_main_minus_south_transition,-0.43681899390068296
2012,local_background_removed,P,P_main_minus_south_transition,-0.4869327349019091
2013,local_background_removed,P,P_main_minus_south_transition,-0.21126856599932636
2014,local_background_removed,P,P_main_minus_south_transition,0.11734972742817873
2015,local_background_removed,P,P_main_minus_south_transition,-0.38504021393763826
2016,local_background_removed,P,P_main_minus_south_transition,-0.2957843568641926
2017,local_background_removed,P,P_main_minus_south_transition,-1.0088743411890762
2018,local_background_removed,P,P_main_minus_south_transition,0.4368133816401985
2019,local_background_removed,P,P_main_minus_south_transition,0.38121186150943454
2020,local_background_removed,P,P_main_minus_south_transition,-0.2522918788762468
2021,local_background_removed,P,P_main_minus_south_transition,-0.008355820808504055
2022,local_background_removed,P,P_main_minus_south_transition,-0.3460378048399509
2023,local_background_removed,P,P_main_minus_south_transition,0.593620315936525
1979,local_background_removed,P,P_main_minus_south_M_full,0.18523442205320417
1980,local_background_removed,P,P_main_minus_south_M_full,-0.21415180759991545
1981,local_background_removed,P,P_main_minus_south_M_full,-0.49387204449568745
1982,local_background_removed,P,P_main_minus_south_M_full,0.34697049507475175
1983,local_background_removed,P,P_main_minus_south_M_full,-0.08515766713651153
1984,local_background_removed,P,P_main_minus_south_M_full,0.6734005143451427
1985,local_background_removed,P,P_main_minus_south_M_full,0.6830962001288738
1986,local_background_removed,P,P_main_minus_south_M_full,-0.013000373041625966
1987,local_background_removed,P,P_main_minus_south_M_full,0.2637068998029592
1988,local_background_removed,P,P_main_minus_south_M_full,0.47873233433082635
1989,local_background_removed,P,P_main_minus_south_M_full,0.413404370399282
1990,local_background_removed,P,P_main_minus_south_M_full,0.5901000653617667
1991,local_background_removed,P,P_main_minus_south_M_full,0.12496684324091313
1992,local_background_removed,P,P_main_minus_south_M_full,0.7685830897158242
1993,local_background_removed,P,P_main_minus_south_M_full,0.8737070166928049
1994,local_background_removed,P,P_main_minus_south_M_full,0.31174052925898177
1995,local_background_removed,P,P_main_minus_south_M_full,-0.16678029978377978
1996,local_background_removed,P,P_main_minus_south_M_full,-0.3147070432517438
1997,local_background_removed,P,P_main_minus_south_M_full,0.89109693058414
1998,local_background_removed,P,P_main_minus_south_M_full,0.6024781255778642
1999,local_background_removed,P,P_main_minus_south_M_full,0.67264726902578
2000,local_background_removed,P,P_main_minus_south_M_full,-0.4046127968334247
2001,local_background_removed,P,P_main_minus_south_M_full,0.20470416515219958
2002,local_background_removed,P,P_main_minus_south_M_full,0.474368909494858
2003,local_background_removed,P,P_main_minus_south_M_full,0.9197829979944091
2004,local_background_removed,P,P_main_minus_south_M_full,0.5128142077033464
2005,local_background_removed,P,P_main_minus_south_M_full,0.3270718783122921
2006,local_background_removed,P,P_main_minus_south_M_full,-0.15149576878867793
2007,local_background_removed,P,P_main_minus_south_M_full,-0.31968973924412536
2008,local_background_removed,P,P_main_minus_south_M_full,-0.16353671066169423
2009,local_background_removed,P,P_main_minus_south_M_full,0.5920939444365244
2010,local_background_removed,P,P_main_minus_south_M_full,0.8292816733396884
2011,local_background_removed,P,P_main_minus_south_M_full,0.18626522680081908
2012,local_background_removed,P,P_main_minus_south_M_full,0.30791350454511157
2013,local_background_removed,P,P_main_minus_south_M_full,0.4333490351942324
2014,local_background_removed,P,P_main_minus_south_M_full,0.7583914752698013
2015,local_background_removed,P,P_main_minus_south_M_full,0.2772708505086819
2016,local_background_removed,P,P_main_minus_south_M_full,0.3510411235681755
2017,local_background_removed,P,P_main_minus_south_M_full,0.1156037373293989
2018,local_background_removed,P,P_main_minus_south_M_full,0.5415005483918641
2019,local_background_removed,P,P_main_minus_south_M_full,0.535172692385613
2020,local_background_removed,P,P_main_minus_south_M_full,0.3714883931381038
2021,local_background_removed,P,P_main_minus_south_M_full,0.9845792041382028
2022,local_background_removed,P,P_main_minus_south_M_full,0.019882354237706085
2023,local_background_removed,P,P_main_minus_south_M_full,0.12534249768770375
