object,replicate_id,replicate_kind,replicate_label,candidate_id,point_day,month_day,matched_peak_day,matched_peak_score,matched_peak_prominence,offset_days,abs_offset_days,match_type
H,60,bootstrap,60,CP003,58,05-29,39,0.21216567825361093,0.20720619401846244,-19,19,no_match
H,61,bootstrap,61,CP001,38,05-09,37,0.21610594024125124,0.20238188557992204,-1,1,strict
H,61,bootstrap,61,CP002,48,05-19,55,0.13311945779835876,0.09162731482186277,7,7,near
H,61,bootstrap,61,CP003,58,05-29,55,0.13311945779835876,0.09162731482186277,-3,3,matched
H,62,bootstrap,62,CP001,38,05-09,40,0.15658856125428933,0.14482307509125952,2,2,strict
H,62,bootstrap,62,CP002,48,05-19,54,0.05096063543706232,0.027341047873347082,6,6,near
H,62,bootstrap,62,CP003,58,05-29,54,0.05096063543706232,0.027341047873347082,-4,4,matched
H,63,bootstrap,63,CP001,38,05-09,37,0.19428134934062063,0.18920687341985865,-1,1,strict
H,63,bootstrap,63,CP002,48,05-19,47,0.009300370480446046,0.0025767595652858716,-1,1,strict
H,63,bootstrap,63,CP003,58,05-29,47,0.009300370480446046,0.0025767595652858716,-11,11,no_match
H,64,bootstrap,64,CP001,38,05-09,36,0.6910188200092201,0.6870375279074385,-2,2,strict
H,64,bootstrap,64,CP002,48,05-19,48,0.08552139664749502,0.06270333426193295,0,0,strict
H,64,bootstrap,64,CP003,58,05-29,48,0.08552139664749502,0.06270333426193295,-10,10,no_match
H,65,bootstrap,65,CP001,38,05-09,38,0.3315911949812149,0.3263077012872788,0,0,strict
H,65,bootstrap,65,CP002,48,05-19,56,0.07507158451432253,0.03174388485597614,8,8,near
H,65,bootstrap,65,CP003,58,05-29,56,0.07507158451432253,0.03174388485597614,-2,2,strict
H,66,bootstrap,66,CP001,38,05-09,36,0.3254485097724885,0.3215949236576944,-2,2,strict
H,66,bootstrap,66,CP002,48,05-19,46,0.010644758670959445,0.006240523077410923,-2,2,strict
H,66,bootstrap,66,CP003,58,05-29,55,0.2880701697686208,0.2389686058784631,-3,3,matched
H,67,bootstrap,67,CP001,38,05-09,39,0.1770036851675946,0.1671054193674939,1,1,strict
H,67,bootstrap,67,CP002,48,05-19,39,0.1770036851675946,0.1671054193674939,-9,9,no_match
H,67,bootstrap,67,CP003,58,05-29,57,0.14735109369269705,0.03720400687129419,-1,1,strict
H,68,bootstrap,68,CP001,38,05-09,37,0.37914454504199147,0.37568392226943637,-1,1,strict
H,68,bootstrap,68,CP002,48,05-19,37,0.37914454504199147,0.37568392226943637,-11,11,no_match
H,68,bootstrap,68,CP003,58,05-29,37,0.37914454504199147,0.37568392226943637,-21,21,no_match
H,69,bootstrap,69,CP001,38,05-09,39,0.10025244383143422,0.094005481790783,1,1,strict
H,69,bootstrap,69,CP002,48,05-19,55,0.43659553357466674,0.3841155680138436,7,7,near
H,69,bootstrap,69,CP003,58,05-29,55,0.43659553357466674,0.3841155680138436,-3,3,matched
H,70,bootstrap,70,CP001,38,05-09,38,0.38954162397396097,0.3798935907821142,0,0,strict
H,70,bootstrap,70,CP002,48,05-19,56,0.02433995897705627,0.0088765296089224,8,8,near
H,70,bootstrap,70,CP003,58,05-29,56,0.02433995897705627,0.0088765296089224,-2,2,strict
H,71,bootstrap,71,CP001,38,05-09,38,0.306510842946115,0.28785101789681794,0,0,strict
H,71,bootstrap,71,CP002,48,05-19,55,0.2048117688396441,0.1585992366081694,7,7,near
H,71,bootstrap,71,CP003,58,05-29,55,0.2048117688396441,0.1585992366081694,-3,3,matched
H,72,bootstrap,72,CP001,38,05-09,37,0.226120252221013,0.21784580191027245,-1,1,strict
H,72,bootstrap,72,CP002,48,05-19,56,0.08363489667718137,0.03760484768041811,8,8,near
H,72,bootstrap,72,CP003,58,05-29,56,0.08363489667718137,0.03760484768041811,-2,2,strict
H,73,bootstrap,73,CP001,38,05-09,37,0.40874941708953116,0.39978614937443585,-1,1,strict
H,73,bootstrap,73,CP002,48,05-19,49,0.03336375298813994,0.017285617786496364,1,1,strict
H,73,bootstrap,73,CP003,58,05-29,49,0.03336375298813994,0.017285617786496364,-9,9,no_match
H,74,bootstrap,74,CP001,38,05-09,37,0.26021936282395935,0.24978895574472332,-1,1,strict
H,74,bootstrap,74,CP002,48,05-19,47,0.018777009193133326,0.00791148407508585,-1,1,strict
H,74,bootstrap,74,CP003,58,05-29,56,0.018921691668038365,0.00220470326024666,-2,2,strict
H,75,bootstrap,75,CP001,38,05-09,38,0.19240657512327913,0.18520840372986003,0,0,strict
H,75,bootstrap,75,CP002,48,05-19,56,0.13942480862250764,0.059099344802916814,8,8,near
H,75,bootstrap,75,CP003,58,05-29,56,0.13942480862250764,0.059099344802916814,-2,2,strict
H,76,bootstrap,76,CP001,38,05-09,37,0.40554508383598453,0.39817541910867416,-1,1,strict
H,76,bootstrap,76,CP002,48,05-19,48,0.015635851134314302,0.0009279157817932634,0,0,strict
H,76,bootstrap,76,CP003,58,05-29,48,0.015635851134314302,0.0009279157817932634,-10,10,no_match
H,77,bootstrap,77,CP001,38,05-09,39,0.17633128791175662,0.16546457333875897,1,1,strict
H,77,bootstrap,77,CP002,48,05-19,54,0.015513000738608528,0.002288900827346417,6,6,near
H,77,bootstrap,77,CP003,58,05-29,54,0.015513000738608528,0.002288900827346417,-4,4,matched
H,78,bootstrap,78,CP001,38,05-09,38,0.23635915749265393,0.22247539817086803,0,0,strict
H,78,bootstrap,78,CP002,48,05-19,49,0.030431482259088857,0.010859405744739037,1,1,strict
H,78,bootstrap,78,CP003,58,05-29,49,0.030431482259088857,0.010859405744739037,-9,9,no_match
H,79,bootstrap,79,CP001,38,05-09,39,0.2710276608710577,0.2640566796662216,1,1,strict
H,79,bootstrap,79,CP002,48,05-19,50,0.01570541907120565,0.00039154947902370757,2,2,strict
H,79,bootstrap,79,CP003,58,05-29,50,0.01570541907120565,0.00039154947902370757,-8,8,near
H,80,bootstrap,80,CP001,38,05-09,37,0.7109243030930606,0.6970822841134023,-1,1,strict
H,80,bootstrap,80,CP002,48,05-19,49,0.10602636437440445,0.085367447974001,1,1,strict
H,80,bootstrap,80,CP003,58,05-29,49,0.10602636437440445,0.085367447974001,-9,9,no_match
H,81,bootstrap,81,CP001,38,05-09,39,0.2583265163449761,0.2555110640846865,1,1,strict
H,81,bootstrap,81,CP002,48,05-19,56,0.05074696217345291,0.02698937084938991,8,8,near
H,81,bootstrap,81,CP003,58,05-29,56,0.05074696217345291,0.02698937084938991,-2,2,strict
H,82,bootstrap,82,CP001,38,05-09,38,0.18829488016875576,0.18113206709490406,0,0,strict
H,82,bootstrap,82,CP002,48,05-19,55,0.06840788812703626,0.03225711474795746,7,7,near
H,82,bootstrap,82,CP003,58,05-29,55,0.06840788812703626,0.03225711474795746,-3,3,matched
H,83,bootstrap,83,CP001,38,05-09,38,0.3181693593580507,0.31218463002177166,0,0,strict
H,83,bootstrap,83,CP002,48,05-19,38,0.3181693593580507,0.31218463002177166,-10,10,no_match
H,83,bootstrap,83,CP003,58,05-29,58,0.11512487014723435,0.011981151229855339,0,0,strict
H,84,bootstrap,84,CP001,38,05-09,39,0.23977625387533302,0.2304505361725596,1,1,strict
H,84,bootstrap,84,CP002,48,05-19,51,0.061566547395697474,0.052170638361542024,3,3,matched
H,84,bootstrap,84,CP003,58,05-29,51,0.061566547395697474,0.052170638361542024,-7,7,near
H,85,bootstrap,85,CP001,38,05-09,37,0.38353865696598327,0.3760524176972873,-1,1,strict
H,85,bootstrap,85,CP002,48,05-19,48,0.015535888431437002,0.006603978844477144,0,0,strict
H,85,bootstrap,85,CP003,58,05-29,57,0.06486161155768501,0.027697042705640135,-1,1,strict
H,86,bootstrap,86,CP001,38,05-09,37,0.348416293824659,0.33871978600026126,-1,1,strict
H,86,bootstrap,86,CP002,48,05-19,48,0.04532121301547297,0.018981466667964006,0,0,strict
H,86,bootstrap,86,CP003,58,05-29,58,0.04090270438852514,0.002812895528019055,0,0,strict
H,87,bootstrap,87,CP001,38,05-09,37,0.2884488336421272,0.2807912108689236,-1,1,strict
H,87,bootstrap,87,CP002,48,05-19,47,0.016257594119001573,0.0069734813216034,-1,1,strict
H,87,bootstrap,87,CP003,58,05-29,57,0.06751452460004803,0.015782229277689186,-1,1,strict
