window_id,anchor_day,field,feature_index,lat_value,accepted_window_start,accepted_window_end,analysis_window_start,analysis_window_end,pre_period_start,pre_period_end,post_period_start,post_period_end,left_out_year_index,pre_post_distance,within_pre_variability,within_post_variability,separation_ratio,pre_post_separation_label,onset_day,midpoint_day,finish_day,duration,progress_monotonicity_corr,n_crossings_025,n_crossings_050,n_crossings_075,progress_quality_label,near_left_boundary,near_right_boundary
W002,45,H,1,17.0,40,48,30,60,30,37,53,60,42,0.3242856962181033,0.0736046877179197,0.01989008053500166,6.9369805877032835,clear_separation,36.0,39.0,46.0,11.0,0.9427012289241893,1,1,3,nonmonotonic_progress,False,False
W002,45,H,2,19.0,40,48,30,60,30,37,53,60,42,0.1203384753991894,0.03676672555180047,0.03989584265701536,3.1394324037845536,clear_separation,34.0,45.0,46.0,13.0,0.7917820012333349,3,1,3,nonmonotonic_progress,False,False
W002,45,H,3,21.0,40,48,30,60,30,37,53,60,42,0.46694653859121027,0.07051612048536574,0.09285197047389787,5.7164962367336285,clear_separation,37.0,38.0,40.0,4.0,0.7333552383916013,1,3,3,nonmonotonic_progress,False,False
W002,45,H,4,23.0,40,48,30,60,30,37,53,60,42,0.7847986858815011,0.1244510124388658,0.0944484071198402,7.170404448366824,clear_separation,37.0,39.0,42.0,6.0,0.887191696942023,1,1,3,nonmonotonic_progress,False,False
W002,45,H,5,25.0,40,48,30,60,30,37,53,60,42,0.7277462818416747,0.12224378800938396,0.07588428773627237,7.346220661513523,clear_separation,37.0,39.0,43.0,7.0,0.9129513719239083,1,1,3,nonmonotonic_progress,False,False
W002,45,H,6,27.0,40,48,30,60,30,37,53,60,42,0.6268278979645829,0.11070393818184421,0.06010994627489537,7.339308510556054,clear_separation,37.0,39.0,43.0,7.0,0.9221213853317395,1,1,3,nonmonotonic_progress,False,False
W002,45,H,7,29.0,40,48,30,60,30,37,53,60,42,0.5359427675137228,0.09788533840558124,0.04836616182486822,7.329056681974614,clear_separation,37.0,39.0,52.0,16.0,0.9356280772020905,1,1,1,monotonic_clear_progress,False,False
W002,45,H,8,31.0,40,48,30,60,30,37,53,60,42,0.4767602211881087,0.08753692973809868,0.04202544715301225,7.359547310272583,clear_separation,37.0,39.0,52.0,16.0,0.9531339552959672,1,3,1,nonmonotonic_progress,False,False
W002,45,H,9,33.0,40,48,30,60,30,37,53,60,42,0.45756759836373206,0.07918647818888108,0.040615417192949185,7.638737215262626,clear_separation,37.0,50.0,52.0,16.0,0.9620575793683889,1,1,1,monotonic_clear_progress,False,False
W002,45,H,10,35.0,40,48,30,60,30,37,53,60,42,0.4709776310653082,0.0714675295926125,0.04103652131737115,8.372634180679816,clear_separation,37.0,50.0,53.0,17.0,0.9576863956995189,1,1,1,monotonic_clear_progress,False,False
W002,45,H,0,15.0,40,48,30,60,30,37,53,60,43,0.311772949595322,0.10205580356175126,0.028393397075191937,4.779990188797644,clear_separation,35.0,37.0,39.0,5.0,0.7800922388800022,1,1,3,nonmonotonic_progress,False,False
W002,45,H,1,17.0,40,48,30,60,30,37,53,60,43,0.30695433948759565,0.07994588229988872,0.017253412004596944,6.315978766671231,clear_separation,36.0,39.0,41.0,6.0,0.8947708403858728,1,1,1,monotonic_clear_progress,False,False
W002,45,H,2,19.0,40,48,30,60,30,37,53,60,43,0.09270238640946948,0.034570226998574,0.0388457547525963,2.5254007150961066,clear_separation,34.0,45.0,45.0,12.0,0.7344355785777715,3,5,3,nonmonotonic_progress,False,False
W002,45,H,3,21.0,40,48,30,60,30,37,53,60,43,0.503221912532642,0.07707904472446156,0.08231846526915931,6.3140498561924465,clear_separation,37.0,38.0,40.0,4.0,0.7832086451462044,1,3,3,nonmonotonic_progress,False,False
W002,45,H,4,23.0,40,48,30,60,30,37,53,60,43,0.8132920113354926,0.13393695501883762,0.08132230944857172,7.556394967158964,clear_separation,37.0,39.0,42.0,6.0,0.8968203789297383,1,1,3,nonmonotonic_progress,False,False
W002,45,H,5,25.0,40,48,30,60,30,37,53,60,43,0.7501041658074941,0.13039762112301745,0.06545266941384871,7.659975011971066,clear_separation,37.0,39.0,43.0,7.0,0.9196685229012348,1,1,3,nonmonotonic_progress,False,False
W002,45,H,6,27.0,40,48,30,60,30,37,53,60,43,0.6447455225177939,0.11537203272305573,0.05224823339785225,7.692930424594753,clear_separation,37.0,39.0,43.0,7.0,0.9284695087749767,1,1,3,nonmonotonic_progress,False,False
W002,45,H,7,29.0,40,48,30,60,30,37,53,60,43,0.5506228297500779,0.1005098052963087,0.0424949334068295,7.700763411559507,clear_separation,37.0,39.0,51.0,15.0,0.941148811476678,1,1,1,monotonic_clear_progress,False,False
W002,45,H,8,31.0,40,48,30,60,30,37,53,60,43,0.49183295564192875,0.08936304269268895,0.03831916647808521,7.704017009549093,clear_separation,37.0,39.0,52.0,16.0,0.9593204487851481,1,1,1,monotonic_clear_progress,False,False
W002,45,H,9,33.0,40,48,30,60,30,37,53,60,43,0.47343367155135085,0.08089037810544403,0.03960184690703002,7.858327315218554,clear_separation,37.0,49.0,52.0,16.0,0.9709595906838973,1,1,1,monotonic_clear_progress,False,False
W002,45,H,10,35.0,40,48,30,60,30,37,53,60,43,0.485536626967352,0.07348784879527567,0.0422889795581427,8.387457729915068,clear_separation,37.0,50.0,52.0,16.0,0.9713597863592475,1,1,1,monotonic_clear_progress,False,False
W002,45,H,0,15.0,40,48,30,60,30,37,53,60,44,0.29735090130472885,0.09832490847153408,0.02759108572705675,4.723004463293727,clear_separation,35.0,37.0,39.0,5.0,0.7562621236485917,1,1,1,monotonic_clear_progress,False,False
W002,45,H,1,17.0,40,48,30,60,30,37,53,60,44,0.27488808187038183,0.0744664231694572,0.030157389993824404,5.254789967100927,clear_separation,35.0,38.0,40.0,6.0,0.8109370802629337,1,1,1,monotonic_clear_progress,False,False
W002,45,H,2,19.0,40,48,30,60,30,37,53,60,44,0.05752224230651959,0.02734702288078275,0.05882149381643924,1.3351104210672564,moderate_separation,34.0,34.0,41.0,8.0,0.373338490574109,5,5,3,nonmonotonic_progress,False,False
W002,45,H,3,21.0,40,48,30,60,30,37,53,60,44,0.5302017497577086,0.09128119653942915,0.11691383974077084,5.093317873717618,clear_separation,37.0,38.0,40.0,4.0,0.7397622406254564,3,3,3,nonmonotonic_progress,False,False
W002,45,H,4,23.0,40,48,30,60,30,37,53,60,44,0.8097264417162616,0.14512470196191207,0.10037215637285772,6.596633840466406,clear_separation,37.0,38.0,41.0,5.0,0.8729713067580419,1,1,3,nonmonotonic_progress,False,False
W002,45,H,5,25.0,40,48,30,60,30,37,53,60,44,0.7282676537202295,0.13710719943556945,0.0723866228228473,6.952640854630428,clear_separation,37.0,38.0,41.0,5.0,0.8927285448103007,1,1,3,nonmonotonic_progress,False,False
W002,45,H,6,27.0,40,48,30,60,30,37,53,60,44,0.6172167973934759,0.12088426707265866,0.05352080669867486,7.0779683645631195,clear_separation,36.0,38.0,41.0,6.0,0.8989235104675326,1,1,3,nonmonotonic_progress,False,False
W002,45,H,7,29.0,40,48,30,60,30,37,53,60,44,0.5215927184564499,0.10615226224090131,0.04124303061848329,7.077467785175106,clear_separation,36.0,38.0,42.0,7.0,0.9129825769637648,1,1,3,nonmonotonic_progress,False,False
W002,45,H,8,31.0,40,48,30,60,30,37,53,60,44,0.46299478856957543,0.09498995828668838,0.03622296300372106,7.057152359831793,clear_separation,36.0,39.0,51.0,16.0,0.9382540140335089,1,1,1,monotonic_clear_progress,False,False
W002,45,H,9,33.0,40,48,30,60,30,37,53,60,44,0.4472538240964037,0.08586147091378937,0.036851012022037125,7.289459285458502,clear_separation,37.0,40.0,52.0,16.0,0.9595206528534901,1,3,1,nonmonotonic_progress,False,False
W002,45,H,10,35.0,40,48,30,60,30,37,53,60,44,0.46486663090194225,0.07748891629502155,0.03935027856801586,7.9573747737463645,clear_separation,37.0,49.0,52.0,16.0,0.9646608071265831,1,1,1,monotonic_clear_progress,False,False
