scope,object,config_id,sensitivity_group,changed_factor,changed_value,candidate_id,perturbed_candidate_day,perturbed_candidate_date,perturbed_peak_score,nearest_joint_candidate_day,distance_to_nearest_joint_candidate,nearest_joint_lineage_status,nearest_joint_derived_window_id,nearest_strict_accepted_window_id,distance_to_nearest_strict_anchor,matched_object_native_baseline_candidate_id,matched_object_native_baseline_candidate_day,object_support_class,was_v10_window_conditioned_main_peak,v10_window_id_if_main,candidate_provenance_class
P_only,P,SMOOTH5_MERGE_GAP_0,smooth5_window_merge,merge_gap_days,0,CP003,44,05-15,29.17037074045308,45,1,strict_accepted_main_window,W002,W045,,CP003,45.0,object_strong_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
P_only,P,SMOOTH5_MERGE_GAP_0,smooth5_window_merge,merge_gap_days,0,CP004,56,05-27,3.1552029820093086,45,11,strict_accepted_main_window,W002,W045,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
P_only,P,SMOOTH5_MERGE_GAP_0,smooth5_window_merge,merge_gap_days,0,CP005,66,06-06,20.163759780189572,81,15,strict_accepted_main_window,W003,W081,,CP004,65.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
P_only,P,SMOOTH5_MERGE_GAP_0,smooth5_window_merge,merge_gap_days,0,CP006,83,06-23,60.37754947823497,81,2,strict_accepted_main_window,W003,W081,,CP005,82.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
P_only,P,SMOOTH5_MERGE_GAP_0,smooth5_window_merge,merge_gap_days,0,CP007,97,07-07,35.17721997269659,96,1,derived_non_strict_candidate_window,W004,nan,,CP006,95.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
P_only,P,SMOOTH5_MERGE_GAP_0,smooth5_window_merge,merge_gap_days,0,CP008,114,07-24,29.524618928300885,113,1,strict_accepted_main_window,W005,W113,,CP007,113.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
P_only,P,SMOOTH5_MERGE_GAP_0,smooth5_window_merge,merge_gap_days,0,CP009,127,08-06,7.341666282365475,132,5,derived_non_strict_candidate_window,W006,nan,,CP008,126.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
P_only,P,SMOOTH5_MERGE_GAP_0,smooth5_window_merge,merge_gap_days,0,CP010,139,08-18,5.751588487249499,135,4,derived_non_strict_candidate_window,W006,nan,,CP009,138.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
P_only,P,SMOOTH5_MERGE_GAP_0,smooth5_window_merge,merge_gap_days,0,CP011,156,09-04,22.813662883626154,160,4,strict_accepted_main_window,W007,W160,,CP010,158.0,object_strong_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
P_only,P,SMOOTH5_MERGE_GAP_0,smooth5_window_merge,merge_gap_days,0,CP012,167,09-15,6.1414343546850265,160,7,strict_accepted_main_window,W007,W160,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
P_only,P,SMOOTH5_MERGE_GAP_2,smooth5_window_merge,merge_gap_days,2,CP001,17,04-18,7.133886742964521,18,1,derived_non_strict_candidate_window,W001,nan,,CP001,18.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
P_only,P,SMOOTH5_MERGE_GAP_2,smooth5_window_merge,merge_gap_days,2,CP002,33,05-04,12.581278187818691,45,12,strict_accepted_main_window,W002,W045,,CP002,34.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
P_only,P,SMOOTH5_MERGE_GAP_2,smooth5_window_merge,merge_gap_days,2,CP003,44,05-15,29.17037074045308,45,1,strict_accepted_main_window,W002,W045,,CP003,45.0,object_strong_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
P_only,P,SMOOTH5_MERGE_GAP_2,smooth5_window_merge,merge_gap_days,2,CP004,56,05-27,3.1552029820093086,45,11,strict_accepted_main_window,W002,W045,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
P_only,P,SMOOTH5_MERGE_GAP_2,smooth5_window_merge,merge_gap_days,2,CP005,66,06-06,20.163759780189572,81,15,strict_accepted_main_window,W003,W081,,CP004,65.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
P_only,P,SMOOTH5_MERGE_GAP_2,smooth5_window_merge,merge_gap_days,2,CP006,83,06-23,60.37754947823497,81,2,strict_accepted_main_window,W003,W081,,CP005,82.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
P_only,P,SMOOTH5_MERGE_GAP_2,smooth5_window_merge,merge_gap_days,2,CP007,97,07-07,35.17721997269659,96,1,derived_non_strict_candidate_window,W004,nan,,CP006,95.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
P_only,P,SMOOTH5_MERGE_GAP_2,smooth5_window_merge,merge_gap_days,2,CP008,114,07-24,29.524618928300885,113,1,strict_accepted_main_window,W005,W113,,CP007,113.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
P_only,P,SMOOTH5_MERGE_GAP_2,smooth5_window_merge,merge_gap_days,2,CP009,127,08-06,7.341666282365475,132,5,derived_non_strict_candidate_window,W006,nan,,CP008,126.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
P_only,P,SMOOTH5_MERGE_GAP_2,smooth5_window_merge,merge_gap_days,2,CP010,139,08-18,5.751588487249499,135,4,derived_non_strict_candidate_window,W006,nan,,CP009,138.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
P_only,P,SMOOTH5_MERGE_GAP_2,smooth5_window_merge,merge_gap_days,2,CP011,156,09-04,22.813662883626154,160,4,strict_accepted_main_window,W007,W160,,CP010,158.0,object_strong_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
P_only,P,SMOOTH5_MERGE_GAP_2,smooth5_window_merge,merge_gap_days,2,CP012,167,09-15,6.1414343546850265,160,7,strict_accepted_main_window,W007,W160,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_3,smooth5_window_merge,close_neighbor_exemption_days,3,CP001,17,04-18,7.133886742964521,18,1,derived_non_strict_candidate_window,W001,nan,,CP001,18.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_3,smooth5_window_merge,close_neighbor_exemption_days,3,CP002,33,05-04,12.581278187818691,45,12,strict_accepted_main_window,W002,W045,,CP002,34.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_3,smooth5_window_merge,close_neighbor_exemption_days,3,CP003,44,05-15,29.17037074045308,45,1,strict_accepted_main_window,W002,W045,,CP003,45.0,object_strong_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_3,smooth5_window_merge,close_neighbor_exemption_days,3,CP004,56,05-27,3.1552029820093086,45,11,strict_accepted_main_window,W002,W045,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_3,smooth5_window_merge,close_neighbor_exemption_days,3,CP005,66,06-06,20.163759780189572,81,15,strict_accepted_main_window,W003,W081,,CP004,65.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_3,smooth5_window_merge,close_neighbor_exemption_days,3,CP006,83,06-23,60.37754947823497,81,2,strict_accepted_main_window,W003,W081,,CP005,82.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_3,smooth5_window_merge,close_neighbor_exemption_days,3,CP007,97,07-07,35.17721997269659,96,1,derived_non_strict_candidate_window,W004,nan,,CP006,95.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_3,smooth5_window_merge,close_neighbor_exemption_days,3,CP008,114,07-24,29.524618928300885,113,1,strict_accepted_main_window,W005,W113,,CP007,113.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_3,smooth5_window_merge,close_neighbor_exemption_days,3,CP009,127,08-06,7.341666282365475,132,5,derived_non_strict_candidate_window,W006,nan,,CP008,126.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_3,smooth5_window_merge,close_neighbor_exemption_days,3,CP010,139,08-18,5.751588487249499,135,4,derived_non_strict_candidate_window,W006,nan,,CP009,138.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_3,smooth5_window_merge,close_neighbor_exemption_days,3,CP011,156,09-04,22.813662883626154,160,4,strict_accepted_main_window,W007,W160,,CP010,158.0,object_strong_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_3,smooth5_window_merge,close_neighbor_exemption_days,3,CP012,167,09-15,6.1414343546850265,160,7,strict_accepted_main_window,W007,W160,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_5,smooth5_window_merge,close_neighbor_exemption_days,5,CP001,17,04-18,7.133886742964521,18,1,derived_non_strict_candidate_window,W001,nan,,CP001,18.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_5,smooth5_window_merge,close_neighbor_exemption_days,5,CP002,33,05-04,12.581278187818691,45,12,strict_accepted_main_window,W002,W045,,CP002,34.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_5,smooth5_window_merge,close_neighbor_exemption_days,5,CP003,44,05-15,29.17037074045308,45,1,strict_accepted_main_window,W002,W045,,CP003,45.0,object_strong_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_5,smooth5_window_merge,close_neighbor_exemption_days,5,CP004,56,05-27,3.1552029820093086,45,11,strict_accepted_main_window,W002,W045,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_5,smooth5_window_merge,close_neighbor_exemption_days,5,CP005,66,06-06,20.163759780189572,81,15,strict_accepted_main_window,W003,W081,,CP004,65.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_5,smooth5_window_merge,close_neighbor_exemption_days,5,CP006,83,06-23,60.37754947823497,81,2,strict_accepted_main_window,W003,W081,,CP005,82.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_5,smooth5_window_merge,close_neighbor_exemption_days,5,CP007,97,07-07,35.17721997269659,96,1,derived_non_strict_candidate_window,W004,nan,,CP006,95.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_5,smooth5_window_merge,close_neighbor_exemption_days,5,CP008,114,07-24,29.524618928300885,113,1,strict_accepted_main_window,W005,W113,,CP007,113.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_5,smooth5_window_merge,close_neighbor_exemption_days,5,CP009,127,08-06,7.341666282365475,132,5,derived_non_strict_candidate_window,W006,nan,,CP008,126.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_5,smooth5_window_merge,close_neighbor_exemption_days,5,CP010,139,08-18,5.751588487249499,135,4,derived_non_strict_candidate_window,W006,nan,,CP009,138.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_5,smooth5_window_merge,close_neighbor_exemption_days,5,CP011,156,09-04,22.813662883626154,160,4,strict_accepted_main_window,W007,W160,,CP010,158.0,object_strong_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_5,smooth5_window_merge,close_neighbor_exemption_days,5,CP012,167,09-15,6.1414343546850265,160,7,strict_accepted_main_window,W007,W160,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
P_only,P,SMOOTH5_PROTECT_THR_090,smooth5_window_merge,significant_peak_threshold,0.90,CP001,17,04-18,7.133886742964521,18,1,derived_non_strict_candidate_window,W001,nan,,CP001,18.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
P_only,P,SMOOTH5_PROTECT_THR_090,smooth5_window_merge,significant_peak_threshold,0.90,CP002,33,05-04,12.581278187818691,45,12,strict_accepted_main_window,W002,W045,,CP002,34.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
P_only,P,SMOOTH5_PROTECT_THR_090,smooth5_window_merge,significant_peak_threshold,0.90,CP003,44,05-15,29.17037074045308,45,1,strict_accepted_main_window,W002,W045,,CP003,45.0,object_strong_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
P_only,P,SMOOTH5_PROTECT_THR_090,smooth5_window_merge,significant_peak_threshold,0.90,CP004,56,05-27,3.1552029820093086,45,11,strict_accepted_main_window,W002,W045,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
P_only,P,SMOOTH5_PROTECT_THR_090,smooth5_window_merge,significant_peak_threshold,0.90,CP005,66,06-06,20.163759780189572,81,15,strict_accepted_main_window,W003,W081,,CP004,65.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
P_only,P,SMOOTH5_PROTECT_THR_090,smooth5_window_merge,significant_peak_threshold,0.90,CP006,83,06-23,60.37754947823497,81,2,strict_accepted_main_window,W003,W081,,CP005,82.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
P_only,P,SMOOTH5_PROTECT_THR_090,smooth5_window_merge,significant_peak_threshold,0.90,CP007,97,07-07,35.17721997269659,96,1,derived_non_strict_candidate_window,W004,nan,,CP006,95.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
P_only,P,SMOOTH5_PROTECT_THR_090,smooth5_window_merge,significant_peak_threshold,0.90,CP008,114,07-24,29.524618928300885,113,1,strict_accepted_main_window,W005,W113,,CP007,113.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
P_only,P,SMOOTH5_PROTECT_THR_090,smooth5_window_merge,significant_peak_threshold,0.90,CP009,127,08-06,7.341666282365475,132,5,derived_non_strict_candidate_window,W006,nan,,CP008,126.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
P_only,P,SMOOTH5_PROTECT_THR_090,smooth5_window_merge,significant_peak_threshold,0.90,CP010,139,08-18,5.751588487249499,135,4,derived_non_strict_candidate_window,W006,nan,,CP009,138.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
P_only,P,SMOOTH5_PROTECT_THR_090,smooth5_window_merge,significant_peak_threshold,0.90,CP011,156,09-04,22.813662883626154,160,4,strict_accepted_main_window,W007,W160,,CP010,158.0,object_strong_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
P_only,P,SMOOTH5_PROTECT_THR_090,smooth5_window_merge,significant_peak_threshold,0.90,CP012,167,09-15,6.1414343546850265,160,7,strict_accepted_main_window,W007,W160,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
V_only,V,BASELINE,baseline,none,baseline,CP001,16,04-17,5.335538519795408,18,2,derived_non_strict_candidate_window,W001,nan,,CP001,16.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
V_only,V,BASELINE,baseline,none,baseline,CP002,30,05-01,6.941599316355871,18,12,derived_non_strict_candidate_window,W001,nan,,CP002,30.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
V_only,V,BASELINE,baseline,none,baseline,CP003,45,05-16,19.235007755373612,45,0,strict_accepted_main_window,W002,W045,,CP003,45.0,object_strong_candidate,True,W045,BASELINE_MAIN_CANDIDATE
V_only,V,BASELINE,baseline,none,baseline,CP004,69,06-09,15.678308096706484,81,12,strict_accepted_main_window,W003,W081,,CP004,69.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
V_only,V,BASELINE,baseline,none,baseline,CP005,80,06-20,20.958436491781047,81,1,strict_accepted_main_window,W003,W081,,CP005,80.0,object_candidate,True,W081,BASELINE_MAIN_CANDIDATE
V_only,V,BASELINE,baseline,none,baseline,CP006,95,07-05,10.70290382054478,96,1,derived_non_strict_candidate_window,W004,nan,,CP006,95.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
V_only,V,BASELINE,baseline,none,baseline,CP007,114,07-24,20.004865865386734,113,1,strict_accepted_main_window,W005,W113,,CP007,114.0,object_candidate,True,W113,BASELINE_MAIN_CANDIDATE
V_only,V,BASELINE,baseline,none,baseline,CP008,136,08-15,8.498506242322458,135,1,derived_non_strict_candidate_window,W006,nan,,CP008,136.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
V_only,V,BASELINE,baseline,none,baseline,CP009,161,09-09,34.08042868585578,160,1,strict_accepted_main_window,W007,W160,,CP009,161.0,object_candidate,True,W160,BASELINE_MAIN_CANDIDATE
V_only,V,DET_WIDTH_16,detector_width,detector_width,16,CP001,16,04-17,3.970004362065366,18,2,derived_non_strict_candidate_window,W001,nan,,CP001,16.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
V_only,V,DET_WIDTH_16,detector_width,detector_width,16,CP002,30,05-01,4.699399754787293,18,12,derived_non_strict_candidate_window,W001,nan,,CP002,30.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
V_only,V,DET_WIDTH_16,detector_width,detector_width,16,CP003,45,05-16,11.537522689450334,45,0,strict_accepted_main_window,W002,W045,,CP003,45.0,object_strong_candidate,True,W045,BASELINE_MAIN_CANDIDATE
V_only,V,DET_WIDTH_16,detector_width,detector_width,16,CP004,67,06-07,8.891151327902548,81,14,strict_accepted_main_window,W003,W081,,CP004,69.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
V_only,V,DET_WIDTH_16,detector_width,detector_width,16,CP005,79,06-19,11.27092645245754,81,2,strict_accepted_main_window,W003,W081,,CP005,80.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
V_only,V,DET_WIDTH_16,detector_width,detector_width,16,CP006,95,07-05,7.599090373387412,96,1,derived_non_strict_candidate_window,W004,nan,,CP006,95.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
V_only,V,DET_WIDTH_16,detector_width,detector_width,16,CP007,113,07-23,12.662840201639238,113,0,strict_accepted_main_window,W005,W113,,CP007,114.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
V_only,V,DET_WIDTH_16,detector_width,detector_width,16,CP008,136,08-15,5.944046086988886,135,1,derived_non_strict_candidate_window,W006,nan,,CP008,136.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
V_only,V,DET_WIDTH_16,detector_width,detector_width,16,CP009,161,09-09,20.385597040791954,160,1,strict_accepted_main_window,W007,W160,,CP009,161.0,object_candidate,True,W160,BASELINE_MAIN_CANDIDATE
V_only,V,DET_WIDTH_24,detector_width,detector_width,24,CP001,19,04-20,7.635580690902728,18,1,derived_non_strict_candidate_window,W001,nan,,CP001,16.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
V_only,V,DET_WIDTH_24,detector_width,detector_width,24,CP002,30,05-01,9.903071805510093,18,12,derived_non_strict_candidate_window,W001,nan,,CP002,30.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
V_only,V,DET_WIDTH_24,detector_width,detector_width,24,CP003,45,05-16,27.560534837650515,45,0,strict_accepted_main_window,W002,W045,,CP003,45.0,object_strong_candidate,True,W045,BASELINE_MAIN_CANDIDATE
V_only,V,DET_WIDTH_24,detector_width,detector_width,24,CP004,79,06-19,33.64512620978273,81,2,strict_accepted_main_window,W003,W081,,CP005,80.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
V_only,V,DET_WIDTH_24,detector_width,detector_width,24,CP005,96,07-06,13.796163677343454,96,0,derived_non_strict_candidate_window,W004,nan,,CP006,95.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
V_only,V,DET_WIDTH_24,detector_width,detector_width,24,CP006,115,07-25,29.489263684853128,113,2,strict_accepted_main_window,W005,W113,,CP007,114.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
V_only,V,DET_WIDTH_24,detector_width,detector_width,24,CP007,137,08-16,10.75472836298691,135,2,derived_non_strict_candidate_window,W006,nan,,CP008,136.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
V_only,V,DET_WIDTH_24,detector_width,detector_width,24,CP008,162,09-10,50.719524118479505,160,2,strict_accepted_main_window,W007,W160,,CP009,161.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
V_only,V,DET_PEN_3,detector_penalty,detector_penalty,3.0,CP001,16,04-17,5.335538519795408,18,2,derived_non_strict_candidate_window,W001,nan,,CP001,16.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
V_only,V,DET_PEN_3,detector_penalty,detector_penalty,3.0,CP002,30,05-01,6.941599316355871,18,12,derived_non_strict_candidate_window,W001,nan,,CP002,30.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
V_only,V,DET_PEN_3,detector_penalty,detector_penalty,3.0,CP003,45,05-16,19.235007755373612,45,0,strict_accepted_main_window,W002,W045,,CP003,45.0,object_strong_candidate,True,W045,BASELINE_MAIN_CANDIDATE
V_only,V,DET_PEN_3,detector_penalty,detector_penalty,3.0,CP004,69,06-09,15.678308096706484,81,12,strict_accepted_main_window,W003,W081,,CP004,69.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
V_only,V,DET_PEN_3,detector_penalty,detector_penalty,3.0,CP005,80,06-20,20.958436491781047,81,1,strict_accepted_main_window,W003,W081,,CP005,80.0,object_candidate,True,W081,BASELINE_MAIN_CANDIDATE
V_only,V,DET_PEN_3,detector_penalty,detector_penalty,3.0,CP006,95,07-05,10.70290382054478,96,1,derived_non_strict_candidate_window,W004,nan,,CP006,95.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
V_only,V,DET_PEN_3,detector_penalty,detector_penalty,3.0,CP007,114,07-24,20.004865865386734,113,1,strict_accepted_main_window,W005,W113,,CP007,114.0,object_candidate,True,W113,BASELINE_MAIN_CANDIDATE
V_only,V,DET_PEN_3,detector_penalty,detector_penalty,3.0,CP008,136,08-15,8.498506242322458,135,1,derived_non_strict_candidate_window,W006,nan,,CP008,136.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
V_only,V,DET_PEN_3,detector_penalty,detector_penalty,3.0,CP009,161,09-09,34.08042868585578,160,1,strict_accepted_main_window,W007,W160,,CP009,161.0,object_candidate,True,W160,BASELINE_MAIN_CANDIDATE
V_only,V,DET_PEN_5,detector_penalty,detector_penalty,5.0,CP001,16,04-17,5.335538519795408,18,2,derived_non_strict_candidate_window,W001,nan,,CP001,16.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
V_only,V,DET_PEN_5,detector_penalty,detector_penalty,5.0,CP002,30,05-01,6.941599316355871,18,12,derived_non_strict_candidate_window,W001,nan,,CP002,30.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
V_only,V,DET_PEN_5,detector_penalty,detector_penalty,5.0,CP003,45,05-16,19.235007755373612,45,0,strict_accepted_main_window,W002,W045,,CP003,45.0,object_strong_candidate,True,W045,BASELINE_MAIN_CANDIDATE
V_only,V,DET_PEN_5,detector_penalty,detector_penalty,5.0,CP004,69,06-09,15.678308096706484,81,12,strict_accepted_main_window,W003,W081,,CP004,69.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
V_only,V,DET_PEN_5,detector_penalty,detector_penalty,5.0,CP005,80,06-20,20.958436491781047,81,1,strict_accepted_main_window,W003,W081,,CP005,80.0,object_candidate,True,W081,BASELINE_MAIN_CANDIDATE
V_only,V,DET_PEN_5,detector_penalty,detector_penalty,5.0,CP006,95,07-05,10.70290382054478,96,1,derived_non_strict_candidate_window,W004,nan,,CP006,95.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
V_only,V,DET_PEN_5,detector_penalty,detector_penalty,5.0,CP007,114,07-24,20.004865865386734,113,1,strict_accepted_main_window,W005,W113,,CP007,114.0,object_candidate,True,W113,BASELINE_MAIN_CANDIDATE
