field,bootstrap_id,retreat_start_day,retreat_end_day,P_proj_change,P_dist_change,D_pre_change,D_post_change,R_diff_change,orthogonal_ratio_change,daily_cos_mean,retreat_interpretation
H,729,43,48,-0.13874394511808374,-0.04716078914127164,-2.7896389000676844,-0.4696520234999655,0.005384745158547588,-0.18438699712866133,-0.39036571884843496,mixed_retreat_and_reorganization
H,730,43,48,-0.18087177276327554,-0.14607870648786897,-3.543902512633286,2.8808043795866833,0.001962074808940728,-0.04136253721372862,-0.4788840364656334,true_backward_retreat
H,733,43,47,-0.11322545901337822,-0.09445902226457725,-2.29762180205673,1.6088422325609404,0.0047003960852407545,-0.04477772101954697,-0.38943673685402885,true_backward_retreat
H,734,42,47,-0.10864447218560636,-0.09548936755178761,-2.469391279907885,0.1257313460813414,0.005596924014828031,-0.1818232255618361,-0.25963622042604384,true_backward_retreat
H,735,44,47,-0.07305624857625836,-0.0481933940783571,-1.9351189886446,0.3974488486166834,0.0011863838368221247,-0.0919720023851624,-0.5115384026462891,true_backward_retreat
H,736,43,47,-0.061276627780198434,-0.07263026502770076,-1.9988531800468996,-0.13837445548884908,0.004783462751044243,-0.19295940887088078,-0.22244703338634053,mixed_retreat_and_reorganization
H,737,44,48,-0.16820642789599072,-0.12471779548783235,-3.2283816054344907,1.6667959193091013,0.0033728105373030948,-0.10616527893419364,-0.5476103570009903,true_backward_retreat
H,738,43,48,-0.18815035156496057,-0.11364187215051302,-3.714884292498848,0.458538206703194,0.006121022469918191,-0.18214976280333517,-0.4290152821913501,true_backward_retreat
H,739,43,47,-0.11282903371040254,-0.09999891177519332,-2.2439622742116248,1.2812453680498557,0.0009365782288667246,-0.09500786953604562,-0.4594881127516871,true_backward_retreat
H,740,39,47,-0.09315501349283939,-0.07157564356275126,-0.8880742815613649,1.1486365978913389,0.0035014957110722778,0.026220859813453068,-0.08279172280012291,true_backward_retreat
H,741,40,45,-0.05056281651327549,-0.024951006177717727,-0.1590782403454254,1.2128733734801767,0.0044775049013043855,0.06340000725596359,-0.18847111411831155,true_backward_retreat
H,742,44,47,-0.006356074336080042,-0.007167763839042773,-0.21238938196534107,0.055813307473396634,0.0009153737884778357,-0.029099320961126947,-0.07004329573852593,true_backward_retreat
H,743,44,46,-0.040102392130535236,-0.028888574391397248,-1.1558259673726177,0.2538545895826321,0.0008463973664928348,-0.05044026749539696,-0.45611927887908077,true_backward_retreat
H,744,43,47,-0.08148424387125408,-0.020694623234851495,-1.9009751608279153,-0.5826044022920183,0.0018530410825269295,-0.12762258595041093,-0.32398981352406064,mixed_retreat_and_reorganization
H,745,44,46,-0.03664963702808177,-0.021304944304108675,-1.4035413784395026,-0.20412100073682815,0.0024201065671128896,-0.11039670057765336,-0.2374330379028033,mixed_retreat_and_reorganization
H,746,44,46,-0.04266902531208272,-0.03686734118231971,-1.1335490505956702,0.4403744689947171,0.0017255309055055346,-0.055203555528005155,-0.4985805795563879,true_backward_retreat
H,748,41,48,-0.24088237900857257,-0.11191398492630833,-3.2980081707614612,0.5465627003159659,0.0037847383796246747,-0.15414525072640473,-0.39207967868610233,true_backward_retreat
H,749,41,47,-0.07667617876715804,-0.04779803607275834,-2.1325157791977905,0.39889526877422554,0.0012550807038201883,-0.09388480939655655,-0.2641511122351266,true_backward_retreat
H,750,44,47,-0.10261110847224741,-0.08698521280030602,-2.059130674403564,1.3238554738127375,0.004391502644458756,-0.05884868757415465,-0.4759434491139092,true_backward_retreat
H,752,43,48,-0.1193598904665808,-0.09496303406841516,-2.681377077020425,0.7399031954720776,0.0049605510019827825,-0.13096365371860297,-0.3813154604321774,true_backward_retreat
H,753,42,47,-0.07804597827156662,-0.07594421280583419,-1.835458173179644,1.685344682344855,0.0028172023975503446,-0.018785443987808237,-0.4278437117186229,true_backward_retreat
H,754,44,47,-0.04973523156228021,-0.04029693285013791,-1.3012615782754153,0.3018925587246919,7.19306779939366e-06,-0.10309795714128114,-0.2688615676065103,true_backward_retreat
H,755,40,47,-0.0674627232837618,-0.06351546347399745,-1.265568604304395,0.874427229899414,0.0029201027787987277,-0.045467866967924625,-0.2080102011907984,true_backward_retreat
H,756,45,48,-0.022794411034759376,-0.02035683168017577,-0.34315905827019844,0.4380618037502977,0.0024495978618220837,0.0084981147245492,-0.1426826090431895,true_backward_retreat
H,758,40,47,-0.14861676572390403,-0.12585785636681363,-2.6038841371529413,1.162273654275169,0.008278409534119291,-0.12680925183184408,-0.31478931123432397,true_backward_retreat
H,759,41,48,-0.1432085125150111,-0.1201977923899405,-3.370425854957915,1.7662413461357058,0.000638669120589852,-0.11714417898825788,-0.45607868227594084,true_backward_retreat
H,760,44,48,-0.0951089315919939,-0.08343880154075961,-1.9499733919603184,1.2130785127625003,0.0018492948170153456,-0.060950324803752204,-0.35729920685010574,true_backward_retreat
H,762,40,47,-0.24449572255231278,-0.17995564910567247,-4.121277553583392,1.489517295844502,0.009573696745272309,-0.1863574596619162,-0.2992269127152728,true_backward_retreat
H,763,44,48,-0.06926683133223288,-0.05092510272643114,-1.5363002595319664,0.6638795294755022,-0.0008608095537979699,-0.05723249672903244,-0.38227494090266456,true_backward_retreat
H,764,40,45,-0.03150519693138015,-0.023875914721816993,0.08590069093288477,1.2104107713199,0.0010091091425974419,0.10330020954919833,-0.17811243914970554,mixed_retreat_and_reorganization
H,765,40,45,-0.037743099127862445,-0.031205547741886053,-0.4746363571136172,1.111730593726314,0.0031777058731566887,0.05520815893808817,-0.22483134821876347,true_backward_retreat
H,766,42,48,-0.1735929598477411,-0.11716049654757965,-3.5836470065718773,0.1761008808773905,0.0025919304591968118,-0.24226615837684243,-0.4525563348334442,true_backward_retreat
H,767,42,45,-0.04970779140069381,-0.04587537793717389,-1.3670907354433703,0.31730682689853396,0.0017116141284136965,-0.06665116880745425,-0.30655231279465184,true_backward_retreat
H,768,43,47,-0.019189439844323974,0.0021191678290846117,-0.6567185921863938,-0.4454093486842394,0.0023704955754897394,-0.07214534695642189,-0.0984956146523163,mixed_retreat_and_reorganization
H,769,42,46,-0.11642431091267297,-0.07348161786471685,-1.9347638218606686,0.8028229158709159,0.001775821659777077,-0.061488850115249516,-0.3977089259056648,true_backward_retreat
H,770,44,48,-0.13848108092396283,-0.06407788068560805,-2.577345511124994,0.36125905724280116,0.0036873661772317545,-0.1176173094286819,-0.4861773136903449,true_backward_retreat
H,771,43,48,-0.14275890241384503,-0.12370914478978456,-3.5794624341313277,2.2020582571355583,0.0014643779010731217,-0.08337233755500567,-0.473441278427864,true_backward_retreat
H,772,44,46,-0.033367472384749575,-0.01742486325557302,-1.1036513551379912,-0.2652334186739065,0.0008266851945371023,-0.09549576021109404,-0.29657155547950587,mixed_retreat_and_reorganization
H,773,45,47,-0.0025506941970508956,0.00412482714002127,-0.29633033083177907,-0.3346471015541699,0.0012497721335050782,-0.05362290764321587,-0.03588721236928534,mixed_retreat_and_reorganization
H,774,44,47,-0.05459502233280389,-0.04719606289137962,-1.6291859672322655,0.5533030631107021,0.003677784932132666,-0.06942359185325239,-0.396569455399785,true_backward_retreat
H,775,43,45,-0.021952349527680604,-0.016645584903462407,-0.6865776452742214,-0.11080902743730192,0.002315777131533414,-0.05469332695159479,-0.119812456933391,mixed_retreat_and_reorganization
H,776,40,47,-0.13974565320608373,-0.12488689013706117,-2.483874902838348,1.9697325005578197,0.006018668647185588,-0.04671247405136991,-0.15836651033161475,true_backward_retreat
H,777,44,47,-0.05193767347588818,-0.02143562723991066,-1.5699570053386864,-0.34328394012783736,0.0034604785958710638,-0.11450359284426809,-0.3216473033372733,mixed_retreat_and_reorganization
H,778,43,47,-0.15612771883548948,-0.07386874800505483,-3.564652272392717,0.7350014344183187,0.0025267400045276833,-0.11849443164357651,-0.6063401235428001,true_backward_retreat
H,779,44,47,-0.021075309474111292,-0.016629981985388675,-0.4565978591838018,0.15221889899094165,0.0027670128821752904,-0.02330907336611976,-0.12975365454100046,true_backward_retreat
H,782,39,41,-0.054594434216594934,-0.029746120203633264,0.02930256334714265,1.5328150678426589,0.0011618476889327933,0.08608760958275408,-0.4313192297386014,mixed_retreat_and_reorganization
H,783,43,49,-0.06347538786647067,0.02187202407907285,-1.9869900043344302,-1.498931386623954,0.00494704190017814,-0.19393949154178833,-0.23644374615468536,mixed_retreat_and_reorganization
H,785,40,47,-0.09451866884101928,-0.08160393684272832,-1.552187521655629,1.1005810192268548,0.00649896892188373,-0.04108697972346417,-0.22106808875719,true_backward_retreat
H,787,44,46,-0.008659640124558998,-0.021109570839820513,-0.807495818077224,-0.21136725702083048,0.0012636855925375334,-0.072822881372481,-0.08442001176844588,mixed_retreat_and_reorganization
H,788,43,47,-0.09156818016585222,-0.05377803519104585,-1.9570310543887999,0.13665226547477438,0.0015531403635984375,-0.1141717484116953,-0.4613021535287277,true_backward_retreat
H,789,43,48,-0.12137561577543993,-0.09850022133638597,-3.00001499126474,0.8901372482830823,0.007290976837424745,-0.13976522531781083,-0.35107287127054276,true_backward_retreat
H,790,39,47,-0.2525046909676651,-0.18004724761993918,-2.569258377454328,2.931786786697111,0.005884937210209884,0.00605430590188627,-0.4323966149175526,true_backward_retreat
H,791,44,48,-0.10498073059844837,-0.06002009860499524,-1.9580545774382507,0.4381377414584646,0.004179096476429334,-0.08843797573426637,-0.4061841355511207,true_backward_retreat
H,792,43,47,-0.10281615555958779,-0.05721234175639922,-2.3797642727339063,-0.3042849033435573,0.006380862319547265,-0.1570883236833326,-0.3214300133182044,mixed_retreat_and_reorganization
H,793,42,47,-0.1445892486443271,-0.11458614753576252,-2.9939894978803974,1.1466249271448667,0.002216487742999762,-0.13042274986372854,-0.44939276274417284,true_backward_retreat
H,794,40,47,-0.09996445261501985,-0.08613024349255671,-1.863644976293207,0.9846578100956904,0.005243570664190456,-0.07452867257179518,-0.19274344220404194,true_backward_retreat
H,795,43,48,-0.14184741896026176,-0.11104369408485482,-2.015041645797691,1.808459988255363,0.002122480484792577,-0.023097359024458364,-0.3682976507283283,true_backward_retreat
H,796,43,44,-0.008653387799433476,-0.0063494292254420714,-0.09673258064331414,0.22152244272642463,6.373932968084528e-05,0.007642398341387552,-0.26516822099920684,true_backward_retreat
H,797,43,48,-0.10851745955141123,-0.09656973190464474,-2.0055275647249102,1.3695807236627502,0.0035142923288832284,-0.05564421500202307,-0.29342831165450106,true_backward_retreat
H,798,44,47,-0.020959321885702376,-0.011971361943625913,-0.740924248118068,-0.1321200716385782,0.0014718009395797704,-0.05813318939217918,-0.20008353010419433,mixed_retreat_and_reorganization
H,800,41,47,-0.24287175164038866,-0.20247445474835152,-4.483075850480153,3.5609382780722916,0.006518507681521735,-0.05516709425979227,-0.47138425316440496,true_backward_retreat
H,801,44,46,-0.02122329800135797,-0.02025995793307367,-0.5458672839688896,0.1011211036529076,0.0025370201260759284,-0.03792539188337293,-0.21545032584191431,true_backward_retreat
H,802,43,46,-0.07191686502579275,-0.0210105962477406,-1.477720370050342,-0.2374114405724601,0.003804803357762343,-0.06575628254551447,-0.3250094314087472,mixed_retreat_and_reorganization
H,803,44,46,-0.021267740528586376,-0.00963994782464428,-0.878699762198913,-0.3438678278987908,0.0016432193002448026,-0.06743101887085709,-0.24587340377947442,mixed_retreat_and_reorganization
H,804,45,47,-0.011000527235934032,-0.018427020558151486,-0.4506053898698479,0.001467293717661633,0.0002124388294626467,-0.038340015651167514,-0.15025629838490406,true_backward_retreat
H,805,40,45,-0.32046702270851446,-0.189915618527765,-3.123313333562783,3.777075653220339,0.0027740809284348966,0.019823603666719036,-0.5750542610776521,true_backward_retreat
H,806,43,49,-0.2596658480340229,-0.18557124180180978,-4.116670828822384,1.8386931725396236,0.0017697772268728817,-0.16749491326646493,-0.5171748455449597,true_backward_retreat
H,807,42,46,-0.15087839077324583,-0.11381355717076724,-2.8092938183335487,1.668477231907696,0.0010795273362045332,-0.06584185577309326,-0.5133573811074228,true_backward_retreat
H,808,43,47,-0.03460984137325007,-0.022731205840608504,-1.294028760362373,-0.3556788205392287,0.002526396727842717,-0.11019913730432612,-0.14883599783403823,mixed_retreat_and_reorganization
H,809,40,47,-0.2994912061470828,-0.24659295226306643,-4.443065505209263,3.0683294143897566,0.0038107116309699096,-0.11784591553074142,-0.5153620627346636,true_backward_retreat
H,810,45,48,-0.11565396111896298,-0.06297409586868752,-2.378115903763103,0.38326819818278857,0.0007065395777149375,-0.11964950068330488,-0.5320514254950532,true_backward_retreat
H,811,43,48,-0.06352761095978221,-0.048820999336040116,-1.7832654858210102,0.47571910860497724,0.0019283193158613487,-0.08753725728261352,-0.2848795019287126,true_backward_retreat
H,812,42,47,-0.17698648586742116,-0.0967652611434453,-2.6921457896346297,0.8799466027564238,0.0014422533582360009,-0.09065225544874239,-0.5163312659586445,true_backward_retreat
H,813,42,47,-0.03570378670986041,-0.03583736954394695,-1.592509940066515,-0.01837019814893459,0.0014832026799881382,-0.12013879035969517,-0.21370266620018907,mixed_retreat_and_reorganization
H,814,41,47,-0.06642444512794621,-0.0411307443267509,-1.6331972059178543,0.17584492831731424,0.005297471336371151,-0.0793087997922996,-0.2880692832407103,true_backward_retreat
H,815,41,48,-0.2295900137349302,-0.202971251544041,-4.6242498379351815,3.091279368615181,0.0023547319644954268,-0.12412099366865309,-0.47856248401919826,true_backward_retreat
H,816,40,47,-0.07253677164570865,-0.0588445779152828,-1.7388124191692373,0.701457095607072,0.0009731004838124946,-0.0668330898258814,-0.25441223893351733,true_backward_retreat
H,817,40,47,-0.11617536325425132,-0.08694317447877947,-2.1711808884476875,0.5625927448529922,0.005307978746956099,-0.11484423190068513,-0.26097235563677096,true_backward_retreat
H,818,44,46,-0.03008619494126008,-0.02408188648693388,-0.615424927277747,0.231255797059001,0.00024922823933382077,-0.04590495498525987,-0.3772494803966765,true_backward_retreat
H,819,40,45,-0.039956853639391665,-0.03619978153724196,-0.7051845936508458,0.6333192085378059,0.004351806250140422,-0.009405554425837154,-0.15777616196365668,true_backward_retreat
H,820,40,47,-0.1470377175496096,-0.032668743189914085,-2.974665652465596,-1.6335474727715216,0.00586706191612818,-0.3293718174690473,-0.23212713623218262,mixed_retreat_and_reorganization
H,821,43,48,-0.14955137463995116,-0.1300111045476795,-2.974606471888494,1.9838438862227488,0.006538334282051639,-0.07499635003904473,-0.3853307490118508,true_backward_retreat
H,822,43,48,-0.11984655579322434,-0.0792012076851567,-3.252002710758214,0.23285832148587993,0.004255033286904131,-0.21912539562577488,-0.3496534234747412,true_backward_retreat
H,824,43,48,-0.15825382942788468,-0.13114981703379008,-2.947550952353774,1.6779662405694005,0.0040126635337645045,-0.09569629050028583,-0.44370319374498496,true_backward_retreat
H,826,41,48,-0.23324366987947898,-0.18985692074272387,-3.5375765853739907,2.645811204476834,0.0070837334862762225,-0.0893657142708871,-0.43199108582104284,true_backward_retreat
H,827,43,48,-0.12618047038403124,-0.042734248332761626,-2.3262549525520946,-0.3759879549912295,0.0029140989791754945,-0.14301731545217677,-0.38652310173169635,mixed_retreat_and_reorganization
H,828,44,45,-0.011525671994635167,-0.010758028266451003,-0.181634561139294,0.24945789323715495,-2.8587045530326094e-05,0.005926130727732876,-0.26369312786396015,true_backward_retreat
H,829,42,48,-0.1245666906853915,-0.08047416418280384,-2.9075524615759782,0.1319501487473831,0.00423026653120151,-0.1937188791510432,-0.3328078425108697,true_backward_retreat
H,830,39,47,-0.13365423999698242,-0.11111182492168953,-1.8275835025950142,1.921221256968538,0.006389122410533354,-0.014405675350549513,-0.22656489686322026,true_backward_retreat
H,831,42,48,-0.18111138828121998,-0.13827807185827318,-3.6349893683746757,1.424943751465781,0.007428339580773824,-0.15330199252688895,-0.3746152554082393,true_backward_retreat
H,832,44,46,-0.027653310308802248,-0.02327679262513893,-0.7186441089210049,0.12461474615992074,0.0027487229443575734,-0.03845563059426066,-0.2820143091776858,true_backward_retreat
H,833,42,48,-0.18419087769115433,-0.1242571679941939,-3.3823985925096673,0.5504453076129625,0.00804316039430586,-0.1913608911998174,-0.35443217599623966,true_backward_retreat
H,834,44,46,-0.031841443561080984,-0.02254372575459629,-0.9377983639819814,-0.06984575835468387,0.0035813059396448965,-0.09192747480870353,-0.24770558177929602,mixed_retreat_and_reorganization
H,835,44,47,-0.0673173818578584,-0.03750425618664155,-1.6461374086992393,0.37350866928623994,0.0012674027696062407,-0.07391719275673095,-0.5226566469051194,true_backward_retreat
H,836,40,48,-0.2421785972974036,-0.1885952674629474,-3.1043933090665616,2.847760363558862,0.005625688523524297,-0.03822436259345843,-0.3640675597783578,true_backward_retreat
H,837,44,45,-0.00961039946993164,-0.008560124807034719,-0.2647218206916868,0.10381468950237682,-0.0002695092595693671,-0.011229451350762837,-0.25613569690894183,true_backward_retreat
H,839,39,42,-0.048711828170855065,-0.03929674429835717,-0.14326572855019215,0.9642730863555897,0.0006992706111678126,0.061639993607078,-0.22115324599242284,true_backward_retreat
H,840,45,48,-0.03446761047339264,-0.010691975197467674,-0.9931228842621582,-0.23750880269779007,0.00021773088890952863,-0.09191892112339023,-0.1940417420738776,mixed_retreat_and_reorganization
H,841,40,48,-0.0829104820183802,-0.06745009675757285,-1.7508642149129674,0.6890837148364852,0.005334754882983184,-0.07894325435082683,-0.18762110762565515,true_backward_retreat
H,842,40,47,-0.3953003344411735,-0.23946952452046488,-6.021448137787288,2.082083753840643,0.007625657550270226,-0.22544763202831705,-0.5045889908827013,true_backward_retreat
H,843,44,48,-0.06608337222599392,-0.017504180075271658,-2.002989889046642,-0.45315710693772715,0.004163922625808447,-0.16464098489604545,-0.274995850107586,mixed_retreat_and_reorganization
H,844,42,48,-0.17616353196435386,-0.09546054535424964,-3.6408118819037316,0.9954998017622811,0.0024264161294536013,-0.10912302374254715,-0.47449527364040534,true_backward_retreat
H,845,39,48,-0.08708567886379459,-0.06198019916190195,-0.7496716028751722,1.7415848158592748,0.007588224244585606,0.05901474927525846,-0.12979491835253004,true_backward_retreat
H,846,42,46,-0.05437163608277151,-0.04848780338964065,-0.8150813843805755,0.8230949730823145,0.005057940428407681,-0.003586479074503074,-0.2298621660224148,true_backward_retreat
H,847,40,45,-0.04883891630652565,-0.03811864207723087,-0.4357477460371184,0.8278437807786876,0.002436052267472788,0.030794759271927402,-0.22722788642374375,true_backward_retreat
H,849,40,48,-0.04902397379804091,-0.04294606279571961,-1.0380799820060993,0.8158619591491068,0.0031888875613923506,-0.01608858105525718,-0.13540409206424572,true_backward_retreat
H,850,43,48,-0.15388713061492476,-0.012512130306818525,-2.582709764363946,-0.7819320558849068,0.0016802233885305773,-0.1308824846578706,-0.5059613121745805,mixed_retreat_and_reorganization
H,851,40,47,-0.27191605356910187,-0.1953308239470939,-2.443102261732574,3.961646464384171,0.009687796034503204,0.09097505692999291,-0.4234043217656301,true_backward_retreat
H,852,43,46,-0.04513084595654132,-0.040085295569127266,-0.9802756976131466,0.6278421059001538,0.002134808972676483,-0.02613066078327153,-0.3068238182369824,true_backward_retreat
H,853,42,48,-0.24535657937317412,-0.16814630705936207,-3.636621145333276,1.7890966481072939,0.002970206271949438,-0.12112888770640784,-0.4331460496241992,true_backward_retreat
H,854,40,44,-0.05078151962867744,-0.03636094537319978,-0.6478006904843578,0.8230224827773434,0.0017366459076696428,0.008447723437121135,-0.2895516440277895,true_backward_retreat
H,855,44,47,-0.09232437543881461,-0.08361465743081004,-2.1466830616496093,1.008375628861904,0.0036010677855550233,-0.08942419220077602,-0.4234029867031835,true_backward_retreat
H,856,43,47,-0.150030072993998,-0.13869037391581263,-2.9161258925626203,2.8181165712246123,0.002425470937056806,-0.013628687116324645,-0.5418274782643591,true_backward_retreat
H,857,40,48,-0.035496699235050944,-0.034471098428066504,-0.2639129375819902,0.7068714997917853,0.004118514771410231,0.042843089906823145,-0.09245585689829078,true_backward_retreat
H,858,43,45,-0.03744212940218994,-0.03372027623578738,-1.0447722320501533,0.6419032209691711,5.473943303546669e-05,-0.026098799595696193,-0.48655466647372747,true_backward_retreat
H,859,43,48,-0.15105964161902574,-0.11886488909297455,-2.64681491734114,1.3691448698998094,0.004432332207419898,-0.10512129174570445,-0.427102922868637,true_backward_retreat
H,860,40,47,-0.05253864035097172,-0.048075349684587376,-0.8519044935847333,0.9988133492735098,0.003325362119038777,0.013581611522422238,-0.16596269427134597,true_backward_retreat
H,861,40,48,-0.4497074187433226,-0.18288881226897663,-5.6173249560949605,-0.21669568944886208,0.008058901104612048,-0.3802075611372385,-0.38029693216058313,mixed_retreat_and_reorganization
H,863,43,48,-0.15659702377026546,-0.10971175850294956,-2.2302768639733115,1.1517469912847202,0.0043141922313811865,-0.07417380455807293,-0.3958033442022438,true_backward_retreat
H,864,43,46,-0.09181790946384338,-0.04645476098617729,-2.1797179926427166,-0.10875637129649895,0.006327803707095736,-0.12102407857459901,-0.3268527733725657,mixed_retreat_and_reorganization
H,865,40,47,-0.12513842009708664,-0.06564901403181156,-2.175771758481563,0.42440144448815165,0.004244341755405889,-0.10354645367859086,-0.2786945657825693,true_backward_retreat
H,868,42,48,-0.21472319931535033,-0.1399001216749579,-4.803096727161391,1.56449958119072,0.0036491028452398933,-0.1714850299787478,-0.564041905426283,true_backward_retreat
H,869,45,47,-0.025043604745317194,-0.018962404152292556,-0.8552342626950793,0.16510822085350796,0.00044178877589806653,-0.06309242622858612,-0.30574360671206735,true_backward_retreat
H,870,43,48,-0.1494623072778244,-0.07635901931744504,-2.964176769166243,-0.31050649864707136,0.006033625881767035,-0.21850298936258655,-0.2879412820889902,mixed_retreat_and_reorganization
H,872,45,48,-0.03104580489255715,-0.027107449373277137,-0.6712779132775228,0.34660862051920205,0.0002573366291627188,-0.034139578276121935,-0.1686938021779565,true_backward_retreat
H,873,42,48,-0.14631425187627428,-0.10943638285159679,-3.530746005726236,0.7320532574018017,0.0016336508255025972,-0.18991605962800848,-0.39095335492402983,true_backward_retreat
H,874,43,48,-0.10928764074349384,-0.10033324739561511,-2.721786549002184,1.5128702131270568,0.004320702189684722,-0.09606616641190523,-0.3732537183976972,true_backward_retreat
H,875,41,48,-0.21767026146574464,-0.15688971297526755,-3.0263017847438496,2.371505611248386,0.003335373043822143,-0.0317134149336088,-0.4545112310628588,true_backward_retreat
H,878,43,48,-0.07406411455455197,-0.05516898910474244,-1.54354764966296,0.5661251064892348,0.0029740484344491502,-0.06923713273628215,-0.31289176636186544,true_backward_retreat
H,879,41,47,-0.06075657304729026,-0.04619843007879848,-2.188587128987761,-0.48777127701269585,0.007676970707823916,-0.18314309342074603,-0.19776212188310202,mixed_retreat_and_reorganization
H,880,45,47,-0.009981256666982241,0.0030613062112294642,-0.42881650892765144,-0.3261008843356228,0.0008620089892314997,-0.0550721618475552,-0.12161539134232452,mixed_retreat_and_reorganization
H,881,40,46,-0.047148531258011994,-0.04034457385104273,-1.104986197185779,0.5703505076911135,0.0039174857152094456,-0.04244773127778728,-0.14591985683983708,true_backward_retreat
H,882,43,45,-0.010755412319435387,-0.005353942659272415,0.033991628834661114,0.28505272431114115,0.002231642640579956,0.01721770894589686,-0.11790753086319053,mixed_retreat_and_reorganization
H,883,45,47,-0.03210641257892388,-0.024912768997445323,-0.9261723730810836,0.2897788434758173,0.0010396289459196906,-0.046698161071160316,-0.4869974549383187,true_backward_retreat
H,884,40,47,-0.16980577049137918,-0.14157738351260013,-3.3832093753944132,2.0038781117521403,0.0050354837581449985,-0.10294028862829033,-0.4020092769872656,true_backward_retreat
H,885,43,46,-0.06485836107322451,-0.045380660697905584,-1.0697259255627838,0.6115746098949195,0.0016584552888280202,-0.026510458420133665,-0.4502150542848047,true_backward_retreat
H,886,40,47,-0.19314910359948112,-0.14136876503579376,-2.5683419490915975,1.8735320037708156,0.0067164757578274115,-0.047583568004321175,-0.29436099650401776,true_backward_retreat
H,887,40,48,-0.40336634568716134,-0.15060044404667694,-5.900807933257962,-0.3597390740455291,0.006234228568585021,-0.3315772513394154,-0.49800949975520675,mixed_retreat_and_reorganization
H,888,40,47,-0.04983102842373477,-0.04724648526883274,-1.5835378047564888,-0.07273429697124278,0.0060146195019580295,-0.11267940750963074,-0.14128518859808573,mixed_retreat_and_reorganization
H,889,43,47,-0.06613839032493962,0.002158717851884262,-1.6499679710319075,-0.9725911137608207,0.002789316557911925,-0.133329372844877,-0.24176464823574195,mixed_retreat_and_reorganization
H,890,43,47,-0.1038529137846621,-0.07151410368584621,-2.1982774447700635,0.42645330294923856,0.0021389865762796445,-0.1301132102630979,-0.37137696954762855,true_backward_retreat
H,892,42,48,-0.22130154185895712,-0.16385441024186048,-4.431858905735075,2.545957240735393,0.0055981630907627755,-0.09762015373845317,-0.45922409778884316,true_backward_retreat
H,893,43,47,-0.12364329163993049,-0.08922301362062524,-2.3575929176722,0.9518327469876136,0.00017700318417690486,-0.09109957245308359,-0.48104564953061646,true_backward_retreat
H,894,42,46,-0.075318065580249,-0.050312053480655594,-1.9141360817766255,0.40339816188988387,0.0009386778949760366,-0.09647641149047961,-0.36422904921584787,true_backward_retreat
H,895,41,47,-0.16623003721359658,-0.1468091302386466,-3.3065645815810107,2.497481928319388,0.0007296790651671881,-0.0636984402888065,-0.4875193414387982,true_backward_retreat
H,896,44,47,-0.13247369727847103,-0.027161340452412586,-2.890770433632788,-0.853262123204825,0.005320540679648933,-0.18489801778542145,-0.471286846246737,mixed_retreat_and_reorganization
H,897,43,47,-0.17057517963743918,-0.11649584556508613,-3.220740911567731,0.24656312065307873,0.006869058406277384,-0.2058127925060202,-0.3778883633087148,true_backward_retreat
H,898,40,46,-0.1356785098614709,-0.12809185556669356,-2.741297083500519,2.512617393376452,0.0036610201509823526,-0.027840832574896487,-0.44033951788521386,true_backward_retreat
H,899,44,46,-0.02229765807527112,-0.018291871591813558,-0.5936989104757018,0.15165979169463917,-8.77347977222831e-05,-0.02550363372287634,-0.3949554492180349,true_backward_retreat
H,900,40,46,-0.03624883802921247,-0.03388558911870626,-0.7424932683889587,0.7760169774073162,0.0005652890150814605,0.0013795631810597786,-0.12868245832847922,true_backward_retreat
H,901,44,48,-0.21440601805654302,-0.0009042944237255268,-3.6250551982181936,-1.6206763426351642,0.002877839865955578,-0.2311764828957829,-0.5547398029656939,mixed_retreat_and_reorganization
H,902,44,48,-0.021973996712832178,-0.005873248449616231,-0.9939840456521765,-0.4400694360754134,0.0022675118294280816,-0.0677327127572234,-0.2050813366482221,mixed_retreat_and_reorganization
H,903,43,48,-0.18308102725373682,-0.156274764180782,-3.2286728143893697,2.1615629137681722,0.0033414567112354243,-0.08703302186411802,-0.5056155720521157,true_backward_retreat
H,904,43,45,-0.018879240489299398,-0.01732168747137125,-0.49281058198128136,0.23217863188025056,0.0018444079898861654,-0.01822657762630825,-0.2125406573479847,true_backward_retreat
H,905,40,47,-0.30560412985533064,-0.16173107162867295,-3.1628972138075175,1.5569799301576746,0.003825283596307294,-0.0975118884033851,-0.39523582904997906,true_backward_retreat
H,906,44,47,-0.046115191619830354,-0.012557932102087777,-1.0583703120063248,-0.25292945603059813,0.001814653080266071,-0.08620515135109222,-0.3251510054171523,mixed_retreat_and_reorganization
H,907,43,45,-0.03907322629573373,-0.0320229665681922,-0.7798744629137673,0.38018152555133433,0.0012323186636148398,-0.02885956283758942,-0.33803313197001306,true_backward_retreat
H,908,44,47,-0.04004816536863176,-0.013295752696160457,-1.5750789818320925,-0.8433875188914293,0.0052934325608975374,-0.1371764662363974,-0.19326200847227207,mixed_retreat_and_reorganization
H,909,44,48,-0.06998259534778245,-0.051889749613810265,-2.083099991898953,0.00830940251548995,0.0004134858686580811,-0.13087580676592697,-0.37810919727468956,true_backward_retreat
H,910,44,47,-0.060788211541448145,-0.0519500901188551,-0.8988389271889368,0.8908654287106152,0.006110493532941796,-0.0007548328908814905,-0.23557669375544496,true_backward_retreat
